Org. nr.,Navn ER,Navn GD,Overordnet enhet ER,Overordnet enhet GD,Antall ansatte ER,Antall ansatte GD,Differanse antall ansatte,Dataset ER,Sektorkode ER,Sektor ER,Aktivitet ER,Forretningsadresse - Kommune ER,Postadresse - Kommune ER,Organisasjonsform ER,NACE 1 ER,NACE 1 - Bransje ER,NACE 2 ER,NACE 2 - Bransje ER,NACE 3 ER,NACE 3 - Bransje ER,Organisasjonsform - Kode ER,Beliggenhetsadresse - Kommune ER,firfirmaid GD,Bedriftsstatus GD,Organisasjonsform GD,konsernopporgnr GD,Navn på overliggende enhet GD,Orgnr til toppenhet GD,Fylkesnavn GD,fylkesnavn GD,kommune_id GD,Kommunenummer GD,kommunenavn GD,Kommunenavn GD,Intervallkode antall ansatte GD,Omsetning i hele tusen GD,Driftsresultat i hele tusen GD,Dato for etablering GD,Sektorkode fra SSB GD,Privat eller offentlig GD,NACE-kategori (Første siffer) GD,Nacetittel1 GD,Bransjegruppe 1 GD,NACE-kategori (To første siffer) GD,NACE-kategori (Tre første siffer) GD,NACE-kategori (Fire første siffer) GD,NACE-kode (numerisk) GD,Y (UTM33) GD,X (UTM33) GD,load_date GD,Lon GD,Lat GD,Kode GD
820569792,Midt Telemark elektro AS,Midt Telemark Elektro AS,920502601,920502601,13.0,13.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.21,Elektrisk installasjonsarbeid,,,,,BEDR,Midt-Telemark,16074867.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4020.0,4020.0,Midt-Telemark,MIDT-TELEMARK,10-14,0.0,0.0,2018-02-20,,,4.0,Elektrisk installasjonsarbeid,Bygge- og anleggsvirksomhet,43.0,43.2,43.21,43.21,6599939.94,167144.2000000002,2025-12-05 03:21:50,"9,1323000720891","59,40588564850507",43210.0
821546362,Kremen arkaden,Kremen Arkaden,917471517,917471517,9.0,9.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Skien,16169194.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,2018-10-11,,,5.0,Drift av restauranter,Overnattings- og serveringsvirksomhet,56.0,56.1,56.11,56.11,6575567.32,192307.59999999963,2025-12-05 03:21:50,"9,608198374256126","59,20713192222843",56110.0
821978742,Skien kommune psykisk helse og livsmestring,Skien Kommune Psykisk Helse og Livsmestring,986433007,986433007,41.0,41.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,86.992,Forebyggende helsearbeid,,,,,BEDR,Skien,16211994.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,40-49,0.0,0.0,2018-12-27,,,8.0,Forebyggende helsearbeid,Helse- og sosialtjenester,86.0,86.9,86.99,86.992,6575996.94,192292.09999999963,2025-12-05 03:21:50,"9,607320788072274","59,21096174387964",86992.0
822023002,Olsens enke Notodden AS,Olsens Enke Notodden AS,821996902,821996902,11.0,11.0,0.0,Underenhet,,,,,Sandnes,Underenhet til næringsdrivende og offentlig forvaltning,47.761,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",,,,,BEDR,Notodden,16214628.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4005.0,4005.0,Notodden,NOTODDEN,10-14,0.0,0.0,2019-01-01,,,4.0,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",Varehandel,47.0,47.7,47.76,47.761,6617319.140000001,173453.0,2025-12-05 03:21:50,"9,21627647973398","59,5660979875943",47761.0
822256422,Tangen blikk AS,Tangen Blikk AS,922236216,922236216,5.0,5.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.41,Takarbeid,,,,,BEDR,Porsgrunn,16238520.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,2019-01-28,,,4.0,Takarbeid,Bygge- og anleggsvirksomhet,43.0,43.4,43.41,43.41,6558103.41,196060.0599999996,2025-12-05 03:21:50,"9,697881254735229","59,05367606137903",43410.0
822361242,Idea plast og mekanisk,Idea Plast og Mekanisk,925880809,925880809,13.0,13.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,88.993,Arbeidstrening og varig tilrettelagt arbeid,,,,,BEDR,Notodden,16248288.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4005.0,4005.0,Notodden,NOTODDEN,10-14,0.0,0.0,2019-03-01,,,8.0,Arbeidstrening og varig tilrettelagt arbeid,Helse- og sosialtjenester,88.0,88.9,88.99,88.993,6616996.970000001,173928.3200000003,2025-12-05 03:21:50,"9,22514016731024","59,56359023670869",88993.0
822538592,Green ammo AS,Green Ammo AS,922320837,922320837,6.0,6.0,0.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,25.3,Produksjon av våpen og ammunisjon,,,,,BEDR,Skien,16265839.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,2019-02-14,,,2.0,Produksjon av våpen og ammunisjon,Industri,25.0,25.3,25.3,25.3,6571580.369999999,194338.16999999995,2025-12-05 03:21:50,"9,64919214290082","59,17295097819793",25300.0
822920632,Vy buss as avd vest-telemark,Vy Buss AS,976948394,976948394,39.0,39.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,49.31,Passasjertransport med rutebil,,,,,BEDR,Kviteseid,16302217.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4028.0,4028.0,Kviteseid,KVITESEID,30-39,0.0,0.0,2019-06-01,,,4.0,Passasjertransport med rutebil,Transport og lagring,49.0,49.3,49.31,49.31,6594703.619999999,130127.76999999955,2025-12-05 03:21:50,"8,493393161783985","59,32830932720729",49310.0
823138032,Pizzabakeren vessia,Pizzabakeren Vessia,816201802,816201802,13.0,13.0,0.0,Underenhet,,,,,Sandnes,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Porsgrunn,16323411.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,10-14,0.0,0.0,2019-06-18,,,5.0,Drift av restauranter,Overnattings- og serveringsvirksomhet,56.0,56.1,56.11,56.11,6568284.99,193495.0499999998,2025-12-05 03:21:50,"9,639131788517933","59,14287952976798",56110.0
823479492,Fritzøe skoger,Fritzøe Skoger,928838188,928838188,17.0,17.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,2.2,Avvirkning,,,,,BEDR,Siljan,16356718.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4010.0,4010.0,Siljan,SILJAN,15-19,0.0,0.0,2019-09-19,,,2.0,Avvirkning,"Jordbruk, skogbruk og fiske",22.0,22.0,22.0,2.2,6581881.26,198315.79000000004,2025-12-05 03:21:50,"9,704187596028474","59,26790449153535",2200.0
823535732,Nestunet dagsenter,Nestunet Dagsenter,974640996,974640996,7.0,7.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,88.102,Dagaktivitetstilbud tilpasset målgrupper,,,,,BEDR,Seljord,16358586.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4022.0,4022.0,Seljord,SELJORD,5-9,0.0,0.0,2019-10-01,,,8.0,Dagaktivitetstilbud tilpasset målgrupper,Helse- og sosialtjenester,88.0,88.1,88.1,88.102,6611158.470000001,139718.20999999996,2025-12-05 03:21:50,"8,6332808109008","59,4834541907368",88102.0
824369062,Duestien barnehage,Duestien Barnehage,974636247,974636247,60.0,60.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,85.1,Førskoleundervisning og drift av barnehager,,,,,BEDR,Skien,16443861.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,50-74,0.0,0.0,2020-01-08,,,8.0,Førskoleundervisning og drift av barnehager,Undervisning,85.0,85.1,85.1,85.1,6576285.550000001,191693.49000000025,2025-12-05 03:21:50,"9,596475029516501","59,21310761157457",85100.0
824388792,Stathelle legesenter,Stathelle Legesenter,976821106,976821106,15.0,15.0,0.0,Underenhet,,,,,Bamble,Underenhet til næringsdrivende og offentlig forvaltning,86.21,Allmennlegetjenester,,,,,BEDR,Bamble,16446908.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4012.0,4012.0,Bamble,BAMBLE,15-19,0.0,0.0,2020-01-13,,,8.0,Allmennlegetjenester,Helse- og sosialtjenester,86.0,86.2,86.21,86.21,6557080.720000001,195610.0,2025-12-05 03:21:50,"9,691483661294743","59,044210575047785",86210.0
824646562,Byggmax Notodden,Byggmax Notodden,989986147,989986147,5.0,5.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,BEDR,Notodden,16471335.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4005.0,4005.0,Notodden,NOTODDEN,5-9,0.0,0.0,2020-02-21,,,4.0,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",Varehandel,47.0,47.5,47.52,47.52,6616864.17,174146.71999999974,2025-12-05 03:21:50,"9,229189054509751","59,56257384268428",47520.0
824690812,Barland bygg AS,Barland Bygg AS,933031853,933031853,6.0,6.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.32,Snekkerarbeid,,,,,BEDR,Kragerø,16475519.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4014.0,4014.0,Kragerø,KRAGERØ,5-9,0.0,0.0,2020-02-18,,,4.0,Snekkerarbeid,Bygge- og anleggsvirksomhet,43.0,43.3,43.32,43.32,6534784.43,170867.98000000045,2025-12-05 03:21:50,"9,295458658327119","58,82663299184283",43320.0
824878382,Rema 1000 stridsklev,Rema 1000 Stridsklev,932695707,932695707,17.0,17.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Porsgrunn,16493015.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,15-19,0.0,0.0,2020-03-01,,,4.0,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,Varehandel,47.0,47.1,47.11,47.11,6565259.109999999,194584.73000000045,2025-12-05 03:21:50,"9,66231757405244","59,11660718064248",47110.0
825042202,Musti herkules,Musti Herkules,915886949,915886949,7.0,7.0,0.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.762,Detaljhandel med kjæledyr og varer til kjæledyr,,,,,BEDR,Skien,16509538.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,2020-05-07,,,4.0,Detaljhandel med kjæledyr og varer til kjæledyr,Varehandel,47.0,47.7,47.76,47.762,6574325.84,191773.34999999963,2025-12-05 03:21:50,"9,600641768242982","59,19564488194674",47762.0
825167722,Eltel networks as avd bø,Eltel Networks AS,912955915,912955915,15.0,15.0,0.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,42.222,Bygging av anlegg for elektrisitet og telekommunikasjon på land,,,,,BEDR,Midt-Telemark,16521901.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4020.0,4020.0,Midt-Telemark,MIDT-TELEMARK,15-19,0.0,0.0,2020-06-01,,,4.0,Bygging av anlegg for elektrisitet og telekommunikasjon på land,Bygge- og anleggsvirksomhet,42.0,42.2,42.22,42.222,6600681.869999999,163361.11000000034,2025-12-05 03:21:50,"9,064859808206762","59,40950613639612",42222.0
825197222,Fellestjenester sa,Fellestjenester Sa,925089494,925089494,21.0,21.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Midt-Telemark,16524414.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4020.0,4020.0,Midt-Telemark,MIDT-TELEMARK,20-24,0.0,0.0,2020-05-01,,,6.0,Regnskapsføring og bokføring,"Faglig, vitenskapelig og teknisk tjenesteyting",69.0,69.2,69.2,69.202,6601160.92,164823.16999999993,2025-12-05 03:21:50,"9,08972937789832","59,41495133231769",69202.0
825221492,Østfold høytrykk as avd grenland,Østfold Høytrykk AS,984382286,984382286,27.0,27.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,81.23,Annen rengjøringsvirksomhet og snømåking,,,,,BEDR,Porsgrunn,16527022.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,25-29,0.0,0.0,2020-05-01,,,8.0,Annen rengjøringsvirksomhet og snømåking,Forretningsmessig tjenesteyting,81.0,81.2,81.23,81.23,6564921.203299999,193768.6882999996,2025-12-05 03:21:50,"9,648600000642237","59,11300000123424",81230.0
825312242,Framtre as avd Porsgrunn,Framtre AS,925066583,925066583,5.0,5.0,0.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,2.2,Avvirkning,,,,,BEDR,Porsgrunn,16535889.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,2020-07-07,,,2.0,Avvirkning,"Jordbruk, skogbruk og fiske",22.0,22.0,22.0,2.2,6568392.76,194529.0700000003,2025-12-05 03:21:50,"9,656975397715682","59,14458666967789",2200.0
825336192,Vinger trevare AS,Vinger Trevare AS,925315915,925315915,5.0,5.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,16.25,Produksjon av dører og vinduer i tre,,,,,BEDR,Bamble,16538178.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4012.0,4012.0,Bamble,BAMBLE,5-9,0.0,0.0,2020-07-01,,,1.0,Produksjon av dører og vinduer i tre,Industri,16.0,16.2,16.25,16.25,6556838.529999999,194524.75999999972,2025-12-05 03:21:50,"9,672987703202187","59,04127033838172",16250.0
825885552,Soften AS,Soften AS,925851779,925851779,5.0,5.0,0.0,Underenhet,,,,,Nome,Underenhet til næringsdrivende og offentlig forvaltning,56.3,Drift av barer,,,,,BEDR,Nome,16590500.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4018.0,4018.0,Nome,NOME,5-9,0.0,0.0,2020-10-12,,,5.0,Drift av barer,Overnattings- og serveringsvirksomhet,56.0,56.3,56.3,56.3,6585384.08,173697.53000000026,2025-12-05 03:21:50,"9,26916917672279","59,28095617819494",56300.0
826022892,Polytec-industribelegg AS,Polytec-Industribelegg AS,925984965,925984965,5.0,5.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.99,Annen spesialisert bygge- og anleggsvirksomhet ikke nevnt annet sted,,,,,BEDR,Skien,16602604.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,2020-11-03,,,4.0,Annen spesialisert bygge- og anleggsvirksomhet ikke nevnt annet sted,Bygge- og anleggsvirksomhet,43.0,43.9,43.99,43.99,6572742.369999999,192199.4000000004,2025-12-05 03:21:50,"9,610302974572244","59,181796661517055",43990.0
826373342,Idea kompetanse arbeid og inkludering as avd aft Notodden,Idea Kompetanse Arbeid og Inkludering AS,825886842,825886842,9.0,9.0,0.0,Underenhet,,,,,Notodden,Underenhet til næringsdrivende og offentlig forvaltning,88.993,Arbeidstrening og varig tilrettelagt arbeid,,,,,BEDR,Notodden,16636313.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4005.0,4005.0,Notodden,NOTODDEN,5-9,0.0,0.0,2021-01-01,,,8.0,Arbeidstrening og varig tilrettelagt arbeid,Helse- og sosialtjenester,88.0,88.9,88.99,88.993,6616996.970000001,173928.3200000003,2025-12-05 03:21:50,"9,22514016731024","59,56359023670869",88993.0
826504862,Byggmester morten moland AS,Byggmester Morten Moland AS,933789608,933789608,5.0,5.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,41.0,Oppføring av bygninger,,,,,BEDR,Kragerø,16650060.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4014.0,4014.0,Kragerø,KRAGERØ,5-9,0.0,0.0,2021-01-01,,,4.0,Oppføring av bygninger,Bygge- og anleggsvirksomhet,41.0,41.0,41.0,41.0,6542939.76,176776.0599999996,2025-12-05 03:21:50,"9,385458225440539","58,90399632725755",41000.0
826548762,Intersport brotorvet AS,Intersport Brotorvet AS,926534890,926534890,9.0,9.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.631,Detaljhandel med sportsvarer,,,,,BEDR,Bamble,16654405.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4012.0,4012.0,Bamble,BAMBLE,5-9,0.0,0.0,2021-01-22,,,4.0,Detaljhandel med sportsvarer,Varehandel,47.0,47.6,47.63,47.631,6557301.470000001,195742.84999999963,2025-12-05 03:21:50,"9,693483921385925","59,04627917739051",47631.0
826645962,Pors bil og båtpleie AS,Pors Bil og Båtpleie AS,926565028,926565028,8.0,8.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,95.31,Reparasjon og vedlikehold av motorvogner,,,,,BEDR,Porsgrunn,16663474.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,2021-02-22,,,9.0,Reparasjon og vedlikehold av motorvogner,Annen tjenesteyting,95.0,95.3,95.31,95.31,6567254.92,194941.08999999985,2025-12-05 03:21:50,"9,665733085029744","59,13470822627513",95310.0
827604232,Tools as avd grenland,Tools AS,980341097,980341097,8.0,8.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,46.9,Uspesifisert engroshandel,,,,,BEDR,Skien,16755785.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,2021-08-01,,,4.0,Uspesifisert engroshandel,Varehandel,46.0,46.9,46.9,46.9,6571815.529999999,192494.28000000023,2025-12-05 03:21:50,"9,61674665439272","59,173723520969105",46900.0
827739502,Rare earths Norway as avd ulefoss,Rare Earths Norway AS,918662049,918662049,9.0,9.0,0.0,Underenhet,,,,,Molde,Underenhet til næringsdrivende og offentlig forvaltning,8.99,Annen bryting og utvinning ikke nevnt annet sted,,,,,BEDR,Nome,16770132.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4018.0,4018.0,Nome,NOME,5-9,0.0,0.0,2021-05-01,,,8.0,Annen bryting og utvinning ikke nevnt annet sted,Bergverksdrift og utvinning,89.0,89.9,89.9,8.99,6584250.050000001,175552.33999999985,2025-12-05 03:21:50,"9,30325617375313","59,27224848580946",8990.0
827867802,Såperiet AS,Såperiet AS,,,8.0,8.0,0.0,Hovedenhet,2100.0,Private aksjeselskaper mv.,,Skien,,Aksjeselskap,46.45,Engroshandel med parfyme og kosmetikk,,,,,,,16781186.0,1.0,Aksjeselskap,964624046.0,PÅ Stell AS,927424746.0,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,5761.0,-38.0,2021-07-23,Private aksjeselskaper mv.,Privat sektor,4.0,Engroshandel med parfyme og kosmetikk,Varehandel,46.0,46.4,46.45,46.45,6571041.890000001,191261.84999999963,2025-12-05 03:21:50,"9,5963767731364","59,165913390772175",46450.0
828022792,Kragerø kurs og sikkerhetsopplæring AS,Kragerø Kurs og Sikkerhetsopplæring AS,927989905,927989905,7.0,7.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,85.597,Annen undervisning ellers,,,,,BEDR,Kragerø,16796032.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4014.0,4014.0,Kragerø,KRAGERØ,5-9,0.0,0.0,2021-10-19,,,8.0,Annen undervisning ellers,Undervisning,85.0,85.5,85.59,85.597,6539113.35,175894.95999999996,2025-12-05 03:21:50,"9,375810902878165","58,8691339367578",85597.0
828211072,Arnfinn hofstein,Arnfinn Hofstein,928013928,928013928,6.0,6.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,49.33,Passasjertransport på forespørsel utført av fører med kjøretøy,,,,,BEDR,Bamble,16816995.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4012.0,4012.0,Bamble,BAMBLE,5-9,0.0,0.0,2021-10-11,,,4.0,Passasjertransport på forespørsel utført av fører med kjøretøy,Transport og lagring,49.0,49.3,49.33,49.33,6552147.77,198225.3700000001,2025-12-05 03:21:50,"9,74362506311315","59,00195188345201",49330.0
828648292,Amundsen bygg AS,Amundsen Bygg AS,928625788,928625788,11.0,11.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,41.0,Oppføring av bygninger,,,,,BEDR,Bamble,16856351.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4012.0,4012.0,Bamble,BAMBLE,10-14,0.0,0.0,2021-12-14,,,4.0,Oppføring av bygninger,Bygge- og anleggsvirksomhet,41.0,41.0,41.0,41.0,6554967.32,196737.33999999985,2025-12-05 03:21:50,"9,71395706090628","59,0261135702235",41000.0
829053942,Wrightegaarden langesund AS,Wrightegaarden Langesund AS,929024354,929024354,13.0,13.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,90.39,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,,,,,BEDR,Bamble,16894251.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4012.0,4012.0,Bamble,BAMBLE,10-14,0.0,0.0,2022-02-17,,,9.0,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,"Kulturell virksomhet, idrett og fritidsaktiviteter",90.0,90.3,90.39,90.39,6552028.9,198496.1100000004,2025-12-05 03:21:50,"9,748480301080988","59,001079689525376",90390.0
829082322,Kushar transport AS,Kushar Transport AS,928957896,928957896,7.0,7.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,49.41,Godstransport på vei,,,,,BEDR,Skien,16896601.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,2022-02-16,,,4.0,Godstransport på vei,Transport og lagring,49.0,49.4,49.41,49.41,6575696.699999999,192366.51999999955,2025-12-05 03:21:50,"9,609042710150588","59,208331365522575",49410.0
829300842,Megaflis bamle AS,Megaflis Bamle AS,928764265,928764265,17.0,17.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,BEDR,Skien,16916279.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,15-19,0.0,0.0,2022-01-21,,,4.0,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",Varehandel,47.0,47.5,47.52,47.52,6571789.83,192584.9000000004,2025-12-05 03:21:50,"9,61836117374063","59,173559295714995",47520.0
