Kommune,År,Sektor,Utslippskilde,Utslipp
Kragerø,2009,Annen mobil forbrenning,Bygg og anlegg  ,2.14
Kragerø,2009,Annen mobil forbrenning,Snøscooter,2.71
Kragerø,2009,Avfall og avløp,Avløp,115.1
Kragerø,2009,Avfall og avløp,Biologisk behandling av avfall,0.0
Kragerø,2009,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kragerø,2009,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kragerø,2009,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kragerø,2009,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kragerø,2009,Oppvarming,Annet,101.72
Kragerø,2009,Oppvarming,Bioenergi,0.11
Kragerø,2009,Oppvarming,Naturgass,0.0
Kragerø,2009,Sjøfart,Havbruk,0.0
Kragerø,2009,Sjøfart,Passasjer,0.0
Kragerø,2009,Veitrafikk,Busser,569.32
Kragerø,2009,Veitrafikk,Busser,1.53
Kragerø,2009,Veitrafikk,Personbiler,78.74
Kragerø,2009,Veitrafikk,Tunge kjøretøy,24.1
Kragerø,2011,Annen mobil forbrenning,Andre næringer  ,1126.22
Kragerø,2011,Annen mobil forbrenning,Behandling av avfall  ,0.18
Kragerø,2011,Annen mobil forbrenning,Bygg og anlegg  ,1267.86
Kragerø,2011,Annen mobil forbrenning,Snøscooter,22.15
Kragerø,2011,Annen mobil forbrenning,Tjenester tilknyttet transport  ,4.93
Kragerø,2011,Avfall og avløp,Avfallsdeponigass,5950.22
Kragerø,2011,Avfall og avløp,Avløp,0.0
Kragerø,2011,Avfall og avløp,Biologisk behandling av avfall,6.3
Kragerø,2011,Bruk av produkter med fluorgasser,Bruk av SF6,119.79
Kragerø,2011,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kragerø,2011,Luftfart,Innenriks luftfart,0.0
Kragerø,2011,Luftfart,Utenriks luftfart,0.0
Kragerø,2011,Luftfart,Utenriks luftfart,0.0
Kragerø,2011,Oppvarming,Annet,0.08
Kragerø,2011,Oppvarming,LPG,119.56
Kragerø,2011,Oppvarming,LPG,0.05
Kragerø,2011,Sjøfart,*Estimat sjøfart,16840.67
Kragerø,2011,Sjøfart,Andre offshorefartøy,0.0
Kragerø,2011,Sjøfart,Andre servicefartøy,0.0
Kragerø,2011,Sjøfart,Fiskefartøy,0.0
Kragerø,2011,Sjøfart,Gasstankskip,0.0
Kragerø,2011,Sjøfart,Kjemikalie-/produkttanker,0.0
Kragerø,2011,Sjøfart,Tørrbulk,0.0
Kragerø,2011,Veitrafikk,Busser,0.16
Kragerø,2013,Annen mobil forbrenning,Andre næringer  ,8.89
Kragerø,2013,Annen mobil forbrenning,Behandling av avfall  ,160.85
Kragerø,2013,Annen mobil forbrenning,Behandling av avfall  ,1.87
Kragerø,2013,Annen mobil forbrenning,Jordbruk  ,84.96
Kragerø,2013,Annen mobil forbrenning,Jordbruk  ,0.93
Kragerø,2013,Annen mobil forbrenning,Skogbruk  ,39.36
Kragerø,2013,Annen mobil forbrenning,Skogbruk  ,0.43
Kragerø,2013,Annen mobil forbrenning,Tjenester tilknyttet transport  ,320.65
Kragerø,2013,Avfall og avløp,Avløp,741.98
Kragerø,2013,Avfall og avløp,Biologisk behandling av avfall,4.31
Kragerø,2013,Bruk av produkter med fluorgasser,Bruk av HFK,2085.26
Kragerø,2013,"Industri, olje og gass","Industri, olje og gass",3124.0
Kragerø,2013,Jordbruk,Fordøyelsesprosesser husdyr,1160.97
Kragerø,2013,Jordbruk,Gjødselhåndtering,85.89
Kragerø,2013,Jordbruk,Jordbruksarealer,14.13
Kragerø,2013,Luftfart,Innenriks luftfart,0.0
Kragerø,2013,Luftfart,Utenriks luftfart,0.0
Kragerø,2013,Oppvarming,Annet,0.01
Kragerø,2013,Oppvarming,Bioenergi,2.39
Kragerø,2013,Oppvarming,Fossil olje,171.73
Kragerø,2013,Oppvarming,Fyringsparafin,70.75
Kragerø,2013,Oppvarming,Fyringsparafin,0.15
Kragerø,2013,Oppvarming,LPG,0.3
Kragerø,2013,Oppvarming,Vedfyring,975.2
Kragerø,2013,Sjøfart,Andre aktiviteter,0.0
Kragerø,2013,Sjøfart,Cruise,0.0
Kragerø,2013,Sjøfart,Oljetanker,0.0
Kragerø,2013,Veitrafikk,Personbiler,32.71
Kragerø,2015,Annen mobil forbrenning,Andre næringer  ,6.81
Kragerø,2015,Annen mobil forbrenning,Bygg og anlegg  ,16.64
Kragerø,2015,Annen mobil forbrenning,Jordbruk  ,0.14
Kragerø,2015,Annen mobil forbrenning,Skogbruk  ,0.07
Kragerø,2015,Annen mobil forbrenning,Snøscooter,0.08
Kragerø,2015,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.62
Kragerø,2015,Avfall og avløp,Avløp,109.19
Kragerø,2015,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kragerø,2015,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kragerø,2015,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kragerø,2015,"Industri, olje og gass","Industri, olje og gass",25.46
Kragerø,2015,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kragerø,2015,Jordbruk,Gjødselhåndtering,0.0
Kragerø,2015,Jordbruk,Gjødselhåndtering,150.9
Kragerø,2015,Jordbruk,Jordbruksarealer,0.0
Kragerø,2015,Luftfart,Innenriks luftfart,0.0
Kragerø,2015,Oppvarming,Bioenergi,0.0
Kragerø,2015,Oppvarming,Bioenergi,0.11
Kragerø,2015,Oppvarming,Fossil olje,3.6
Kragerø,2015,Oppvarming,Fyringsparafin,0.07
Kragerø,2015,Oppvarming,Vedfyring,31.6
Kragerø,2015,Sjøfart,Offshore,0.0
Kragerø,2015,Sjøfart,Passasjer,0.0
Kragerø,2015,Sjøfart,Stykkgods,0.0
Kragerø,2015,Veitrafikk,Personbiler,11970.29
Kragerø,2015,Veitrafikk,Tunge kjøretøy,10058.31
Kragerø,2015,Veitrafikk,Varebiler,2981.6
Kragerø,2015,Veitrafikk,Varebiler,20.45
Kragerø,2016,Annen mobil forbrenning,Andre næringer  ,7.63
Kragerø,2016,Annen mobil forbrenning,Behandling av avfall  ,161.26
Kragerø,2016,Annen mobil forbrenning,Bygg og anlegg  ,1.55
Kragerø,2016,Annen mobil forbrenning,Jordbruk  ,98.99
Kragerø,2016,Annen mobil forbrenning,Jordbruk  ,1.09
Kragerø,2016,Annen mobil forbrenning,Skogbruk  ,81.91
Kragerø,2016,Annen mobil forbrenning,Skogbruk  ,0.9
Kragerø,2016,Annen mobil forbrenning,Snøscooter,3.87
Kragerø,2016,Avfall og avløp,Avløp,642.75
Kragerø,2016,Avfall og avløp,Biologisk behandling av avfall,3.54
Kragerø,2016,Bruk av produkter med fluorgasser,Bruk av HFK,1971.4
Kragerø,2016,"Industri, olje og gass","Industri, olje og gass",3369.52
Kragerø,2016,Jordbruk,Fordøyelsesprosesser husdyr,1411.49
Kragerø,2016,Jordbruk,Jordbruksarealer,19.07
Kragerø,2016,Luftfart,Innenriks luftfart,0.0
Kragerø,2016,Luftfart,Utenriks luftfart,0.0
Kragerø,2016,Oppvarming,Annet,0.01
Kragerø,2016,Oppvarming,Fossil olje,38.15
Kragerø,2016,Oppvarming,Fyringsparafin,25.21
Kragerø,2016,Oppvarming,Fyringsparafin,0.05
Kragerø,2016,Oppvarming,LPG,0.36
Kragerø,2016,Oppvarming,Vedfyring,848.74
Kragerø,2016,Sjøfart,Andre aktiviteter,53.27
Kragerø,2016,Sjøfart,Cruise,50.7
Kragerø,2016,Sjøfart,Oljetanker,12.87
Kragerø,2016,Veitrafikk,Tunge kjøretøy,85.65
Kragerø,2017,Annen mobil forbrenning,Bygg og anlegg  ,870.49
Kragerø,2017,Annen mobil forbrenning,Snøscooter,20.48
Kragerø,2017,Annen mobil forbrenning,Tjenester tilknyttet transport  ,2.51
Kragerø,2017,Avfall og avløp,Avfallsdeponigass,3793.06
Kragerø,2017,Avfall og avløp,Biologisk behandling av avfall,10.93
Kragerø,2017,Bruk av produkter med fluorgasser,Bruk av SF6,116.24
Kragerø,2017,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kragerø,2017,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kragerø,2017,"Industri, olje og gass","Industri, olje og gass",21.23
Kragerø,2017,Jordbruk,Jordbruksarealer,260.23
Kragerø,2017,Luftfart,Innenriks luftfart,0.0
Kragerø,2017,Luftfart,Utenriks luftfart,0.0
Kragerø,2017,Luftfart,Utenriks luftfart,0.0
Kragerø,2017,Oppvarming,Annet,0.18
Kragerø,2017,Oppvarming,Fossil olje,0.16
Kragerø,2017,Oppvarming,Naturgass,0.0
Kragerø,2017,Oppvarming,Naturgass,0.0
Kragerø,2017,Sjøfart,Container/RoRo,2023.75
Kragerø,2017,Sjøfart,Fiskefartøy,342.77
Kragerø,2017,Veitrafikk,Busser,0.04
Kragerø,2017,Veitrafikk,Tunge kjøretøy,1.04
Kragerø,2017,Veitrafikk,Varebiler,5.2
Kragerø,2018,Annen mobil forbrenning,Andre næringer  ,59.02
Kragerø,2018,Annen mobil forbrenning,Behandling av avfall  ,0.2
Kragerø,2018,Annen mobil forbrenning,Bygg og anlegg  ,18.95
Kragerø,2018,Annen mobil forbrenning,Jordbruk  ,0.16
Kragerø,2018,Annen mobil forbrenning,Skogbruk  ,0.17
Kragerø,2018,Annen mobil forbrenning,Snøscooter,0.08
Kragerø,2018,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.4
Kragerø,2018,Avfall og avløp,Avløp,0.0
Kragerø,2018,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kragerø,2018,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kragerø,2018,"Industri, olje og gass","Industri, olje og gass",43.14
Kragerø,2018,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kragerø,2018,Jordbruk,Gjødselhåndtering,0.0
Kragerø,2018,Jordbruk,Gjødselhåndtering,134.73
Kragerø,2018,Jordbruk,Jordbruksarealer,0.0
Kragerø,2018,Luftfart,Innenriks luftfart,0.0
Kragerø,2018,Oppvarming,Bioenergi,0.0
Kragerø,2018,Oppvarming,Fossil olje,0.19
Kragerø,2018,Oppvarming,Fyringsparafin,0.03
Kragerø,2018,Oppvarming,Vedfyring,30.32
Kragerø,2018,Sjøfart,Gasstankskip,1595.22
Kragerø,2018,Sjøfart,Offshore,1650.38
Kragerø,2018,Sjøfart,Stykkgods,3454.47
Kragerø,2018,Veitrafikk,Personbiler,10448.28
Kragerø,2018,Veitrafikk,Tunge kjøretøy,10034.2
Kragerø,2018,Veitrafikk,Varebiler,2660.28
Kragerø,2018,Veitrafikk,Varebiler,23.91
Kragerø,2019,Annen mobil forbrenning,Andre næringer  ,13.09
Kragerø,2019,Annen mobil forbrenning,Behandling av avfall  ,116.48
Kragerø,2019,Annen mobil forbrenning,Bygg og anlegg  ,2.3
Kragerø,2019,Annen mobil forbrenning,Jordbruk  ,116.77
Kragerø,2019,Annen mobil forbrenning,Jordbruk  ,1.28
Kragerø,2019,Annen mobil forbrenning,Snøscooter,3.25
Kragerø,2019,Avfall og avløp,Biologisk behandling av avfall,0.0
Kragerø,2019,Avfall og avløp,Biologisk behandling av avfall,17.19
Kragerø,2019,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kragerø,2019,"Industri, olje og gass","Industri, olje og gass",6891.0
Kragerø,2019,Jordbruk,Jordbruksarealer,27.4
Kragerø,2019,Luftfart,Innenriks luftfart,0.0
Kragerø,2019,Luftfart,Utenriks luftfart,0.0
Kragerø,2019,Oppvarming,Annet,68.95
Kragerø,2019,Oppvarming,Fossil olje,38.28
Kragerø,2019,Oppvarming,Fyringsparafin,3.46
Kragerø,2019,Oppvarming,Fyringsparafin,0.01
Kragerø,2019,Oppvarming,LPG,0.26
Kragerø,2019,Oppvarming,Naturgass,0.0
Kragerø,2019,Oppvarming,Vedfyring,550.34
Kragerø,2019,Sjøfart,Cruise,114.11
Kragerø,2019,Sjøfart,Havbruk,25.77
Kragerø,2019,Sjøfart,Oljetanker,21.86
Kragerø,2019,Veitrafikk,Busser,442.07
Kragerø,2019,Veitrafikk,Busser,6.62
Kragerø,2019,Veitrafikk,Personbiler,93.67
Kragerø,2019,Veitrafikk,Tunge kjøretøy,126.93
Kragerø,2020,Annen mobil forbrenning,Behandling av avfall  ,1.74
Kragerø,2020,Annen mobil forbrenning,Bygg og anlegg  ,1128.07
Kragerø,2020,Annen mobil forbrenning,Snøscooter,16.89
Kragerø,2020,Annen mobil forbrenning,Tjenester tilknyttet transport  ,321.91
Kragerø,2020,Annen mobil forbrenning,Tjenester tilknyttet transport  ,3.74
Kragerø,2020,Bruk av produkter med fluorgasser,Bruk av SF6,146.42
Kragerø,2020,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kragerø,2020,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kragerø,2020,"Industri, olje og gass","Industri, olje og gass",21.13
Kragerø,2020,Jordbruk,Fordøyelsesprosesser husdyr,1235.35
Kragerø,2020,Jordbruk,Gjødselhåndtering,119.99
Kragerø,2020,Jordbruk,Jordbruksarealer,396.03
Kragerø,2020,Oppvarming,Bioenergi,2.02
Kragerø,2020,Oppvarming,Fossil olje,0.0
Kragerø,2020,Oppvarming,Naturgass,0.0
Kragerø,2020,Oppvarming,Naturgass,0.0
Kragerø,2020,Sjøfart,Container/RoRo,1700.44
Kragerø,2020,Sjøfart,Fiskefartøy,510.94
Kragerø,2020,Veitrafikk,Personbiler,33.36
Kragerø,2020,Veitrafikk,Tunge kjøretøy,0.55
Kragerø,2020,Veitrafikk,Varebiler,7.8
Kragerø,2021,Annen mobil forbrenning,Andre næringer  ,1509.06
Kragerø,2021,Annen mobil forbrenning,Behandling av avfall  ,0.29
Kragerø,2021,Annen mobil forbrenning,Bygg og anlegg  ,14.37
Kragerø,2021,Annen mobil forbrenning,Jordbruk  ,0.17
Kragerø,2021,Annen mobil forbrenning,Skogbruk  ,0.12
Kragerø,2021,Annen mobil forbrenning,Snøscooter,0.1
Kragerø,2021,Avfall og avløp,Avfallsdeponigass,3214.38
Kragerø,2021,Avfall og avløp,Avløp,0.0
Kragerø,2021,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kragerø,2021,"Industri, olje og gass","Industri, olje og gass",41.94
Kragerø,2021,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kragerø,2021,Jordbruk,Gjødselhåndtering,0.0
Kragerø,2021,Jordbruk,Gjødselhåndtering,196.83
Kragerø,2021,Jordbruk,Jordbruksarealer,0.0
Kragerø,2021,Luftfart,Innenriks luftfart,0.0
Kragerø,2021,Oppvarming,Bioenergi,0.0
Kragerø,2021,Oppvarming,Fossil olje,0.04
Kragerø,2021,Oppvarming,Fyringsparafin,0.02
Kragerø,2021,Oppvarming,LPG,244.49
Kragerø,2021,Oppvarming,LPG,0.1
Kragerø,2021,Oppvarming,Vedfyring,26.84
Kragerø,2021,Sjøfart,*Estimat sjøfart,0.0
Kragerø,2021,Sjøfart,Andre offshorefartøy,0.0
Kragerø,2021,Sjøfart,Andre servicefartøy,1701.6
Kragerø,2021,Sjøfart,Gasstankskip,1455.43
Kragerø,2021,Sjøfart,Kjemikalie-/produkttanker,1421.85
Kragerø,2021,Sjøfart,Stykkgods,3105.17
Kragerø,2021,Sjøfart,Tørrbulk,1193.56
Kragerø,2021,Veitrafikk,Personbiler,8566.9
Kragerø,2021,Veitrafikk,Tunge kjøretøy,10465.75
Kragerø,2021,Veitrafikk,Varebiler,30.49
Kragerø,2022,Annen mobil forbrenning,Behandling av avfall  ,178.08
Kragerø,2022,Annen mobil forbrenning,Bygg og anlegg  ,1.7
Kragerø,2022,Annen mobil forbrenning,Snøscooter,3.59
Kragerø,2022,Avfall og avløp,Avløp,105.03
Kragerø,2022,Avfall og avløp,Biologisk behandling av avfall,0.0
Kragerø,2022,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kragerø,2022,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kragerø,2022,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kragerø,2022,Luftfart,Innenriks luftfart,0.0
Kragerø,2022,Luftfart,Utenriks luftfart,0.0
Kragerø,2022,Oppvarming,Annet,59.91
Kragerø,2022,Oppvarming,Bioenergi,0.11
Kragerø,2022,Oppvarming,Naturgass,0.0
Kragerø,2022,Oppvarming,Vedfyring,676.58
Kragerø,2022,Sjøfart,Cruise,251.11
Kragerø,2022,Sjøfart,Havbruk,38.15
Kragerø,2022,Sjøfart,Oljetanker,20.62
Kragerø,2022,Sjøfart,Passasjer,5573.47
Kragerø,2022,Veitrafikk,Busser,461.19
Kragerø,2022,Veitrafikk,Busser,6.85
Kragerø,2022,Veitrafikk,Personbiler,84.16
Kragerø,2022,Veitrafikk,Tunge kjøretøy,135.8
Kragerø,2023,Annen mobil forbrenning,Behandling av avfall  ,1.46
Kragerø,2023,Annen mobil forbrenning,Jordbruk  ,97.55
Kragerø,2023,Annen mobil forbrenning,Skogbruk  ,60.1
Kragerø,2023,Annen mobil forbrenning,Skogbruk  ,0.66
Kragerø,2023,Annen mobil forbrenning,Tjenester tilknyttet transport  ,302.42
Kragerø,2023,Avfall og avløp,Avløp,623.77
Kragerø,2023,Bruk av produkter med fluorgasser,Bruk av HFK,1705.78
Kragerø,2023,"Industri, olje og gass","Industri, olje og gass",11.22
Kragerø,2023,Jordbruk,Fordøyelsesprosesser husdyr,1147.39
Kragerø,2023,Jordbruk,Gjødselhåndtering,135.48
Kragerø,2023,Jordbruk,Jordbruksarealer,311.58
Kragerø,2023,Oppvarming,Annet,0.0
Kragerø,2023,Oppvarming,Bioenergi,1.94
Kragerø,2023,Oppvarming,Fossil olje,0.03
Kragerø,2023,Oppvarming,Naturgass,0.0
Kragerø,2023,Oppvarming,Naturgass,0.0
Kragerø,2023,Sjøfart,Andre aktiviteter,56.37
Kragerø,2023,Veitrafikk,Personbiler,33.74
Kragerø,2023,Veitrafikk,Tunge kjøretøy,0.68
Kragerø,2023,Veitrafikk,Varebiler,10.09
Kragerø,2024,Annen mobil forbrenning,Andre næringer  ,513.06
Kragerø,2024,Annen mobil forbrenning,Behandling av avfall  ,0.17
Kragerø,2024,Annen mobil forbrenning,Bygg og anlegg  ,12.59
Kragerø,2024,Annen mobil forbrenning,Snøscooter,0.09
Kragerø,2024,Avfall og avløp,Avfallsdeponigass,2809.61
Kragerø,2024,Avfall og avløp,Avløp,0.0
Kragerø,2024,Avfall og avløp,Biologisk behandling av avfall,68.38
Kragerø,2024,"Industri, olje og gass","Industri, olje og gass",11.51
Kragerø,2024,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kragerø,2024,Jordbruk,Gjødselhåndtering,0.0
Kragerø,2024,Jordbruk,Gjødselhåndtering,122.28
Kragerø,2024,Jordbruk,Jordbruksarealer,0.0
Kragerø,2024,Luftfart,Innenriks luftfart,0.0
Kragerø,2024,Luftfart,Utenriks luftfart,0.0
Kragerø,2024,Luftfart,Utenriks luftfart,0.0
Kragerø,2024,Oppvarming,Annet,0.0
Kragerø,2024,Oppvarming,Bioenergi,0.0
Kragerø,2024,Oppvarming,Fyringsparafin,0.0
Kragerø,2024,Oppvarming,LPG,303.84
Kragerø,2024,Oppvarming,LPG,0.12
Kragerø,2024,Sjøfart,*Estimat sjøfart,0.0
Kragerø,2024,Sjøfart,Andre offshorefartøy,0.0
Kragerø,2024,Sjøfart,Andre servicefartøy,1047.39
Kragerø,2024,Sjøfart,Gasstankskip,1269.93
Kragerø,2024,Sjøfart,Kjemikalie-/produkttanker,1285.93
Kragerø,2024,Sjøfart,Tørrbulk,1143.64
Kragerø,2024,Veitrafikk,Busser,0.05
Kragerø,2024,Veitrafikk,Personbiler,7561.33
Drangedal,2009,Annen mobil forbrenning,Andre næringer  ,4.97
Drangedal,2009,Annen mobil forbrenning,Behandling av avfall  ,0.39
Drangedal,2009,Annen mobil forbrenning,Jordbruk  ,3.93
Drangedal,2009,Annen mobil forbrenning,Skogbruk  ,1.74
Drangedal,2009,Annen mobil forbrenning,Tjenester tilknyttet transport  ,73.57
Drangedal,2009,Avfall og avløp,Avløp,251.44
Drangedal,2009,Avfall og avløp,Biologisk behandling av avfall,0.0
Drangedal,2009,Bruk av produkter med fluorgasser,Bruk av HFK,636.28
Drangedal,2009,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Drangedal,2009,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Drangedal,2009,"Industri, olje og gass","Industri, olje og gass",0.0
Drangedal,2009,Jordbruk,Fordøyelsesprosesser husdyr,3148.85
Drangedal,2009,Jordbruk,Jordbruksarealer,67.32
Drangedal,2009,Luftfart,Utenriks luftfart,0.0
Drangedal,2009,Oppvarming,Annet,0.0
Drangedal,2009,Oppvarming,Bioenergi,0.88
Drangedal,2009,Oppvarming,Fossil olje,208.85
Drangedal,2009,Oppvarming,Fyringsparafin,0.5
Drangedal,2009,Oppvarming,LPG,6.85
Drangedal,2009,Oppvarming,Naturgass,0.0
Drangedal,2009,Oppvarming,Naturgass,0.0
Drangedal,2009,Sjøfart,Andre aktiviteter,0.0
Drangedal,2009,Sjøfart,Container/RoRo,0.0
Drangedal,2009,Veitrafikk,Busser,0.13
Drangedal,2009,Veitrafikk,Personbiler,17.38
Drangedal,2009,Veitrafikk,Tunge kjøretøy,0.68
Drangedal,2011,Annen mobil forbrenning,Andre næringer  ,7.53
Drangedal,2011,Annen mobil forbrenning,Jordbruk  ,376.65
Drangedal,2011,Annen mobil forbrenning,Skogbruk  ,407.28
Drangedal,2011,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.17
Drangedal,2011,Avfall og avløp,Avløp,36.62
Drangedal,2011,Avfall og avløp,Biologisk behandling av avfall,0.0
Drangedal,2011,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Drangedal,2011,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Drangedal,2011,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Drangedal,2011,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Drangedal,2011,Luftfart,Utenriks luftfart,0.0
Drangedal,2011,Oppvarming,Annet,43.81
Drangedal,2011,Oppvarming,Bioenergi,0.05
Drangedal,2011,Oppvarming,Fyringsparafin,175.18
Drangedal,2011,Oppvarming,LPG,0.03
Drangedal,2011,Oppvarming,Vedfyring,22.23
Drangedal,2011,Sjøfart,Havbruk,0.0
Drangedal,2011,Sjøfart,Offshore,0.0
Drangedal,2011,Sjøfart,Passasjer,0.0
Drangedal,2011,Sjøfart,Stykkgods,0.0
Drangedal,2011,Veitrafikk,Busser,1.69
Drangedal,2011,Veitrafikk,Personbiler,27.27
Drangedal,2011,Veitrafikk,Tunge kjøretøy,3815.03
Drangedal,2011,Veitrafikk,Varebiler,1439.24
Drangedal,2011,Veitrafikk,Varebiler,8.38
Drangedal,2013,Annen mobil forbrenning,Andre næringer  ,1020.98
Drangedal,2013,Annen mobil forbrenning,Bygg og anlegg  ,597.17
Drangedal,2013,Annen mobil forbrenning,Jordbruk  ,0.54
Drangedal,2013,Annen mobil forbrenning,Skogbruk  ,0.26
Drangedal,2013,Annen mobil forbrenning,Snøscooter,42.85
Drangedal,2013,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.99
Drangedal,2013,Avfall og avløp,Avfallsdeponigass,70.76
Drangedal,2013,Avfall og avløp,Biologisk behandling av avfall,0.0
Drangedal,2013,Bruk av produkter med fluorgasser,Bruk av SF6,46.66
Drangedal,2013,"Industri, olje og gass","Industri, olje og gass",0.0
Drangedal,2013,Jordbruk,Gjødselhåndtering,0.0
Drangedal,2013,Jordbruk,Jordbruksarealer,1041.35
Drangedal,2013,Luftfart,Innenriks luftfart,0.0
Drangedal,2013,Luftfart,Innenriks luftfart,0.0
Drangedal,2013,Luftfart,Utenriks luftfart,0.0
Drangedal,2013,Oppvarming,Annet,0.0
Drangedal,2013,Oppvarming,Fossil olje,0.2
Drangedal,2013,Oppvarming,Fyringsparafin,0.32
Drangedal,2013,Oppvarming,LPG,0.01
Drangedal,2013,Sjøfart,*Estimat sjøfart,0.0
Drangedal,2013,Sjøfart,Andre offshorefartøy,0.0
Drangedal,2013,Sjøfart,Andre servicefartøy,0.0
Drangedal,2013,Sjøfart,Fiskefartøy,0.0
Drangedal,2013,Sjøfart,Kjemikalie-/produkttanker,0.0
Drangedal,2013,Sjøfart,Tørrbulk,0.0
Drangedal,2013,Veitrafikk,Varebiler,1.26
Drangedal,2015,Annen mobil forbrenning,Andre næringer  ,3.95
Drangedal,2015,Annen mobil forbrenning,Behandling av avfall  ,88.11
Drangedal,2015,Annen mobil forbrenning,Bygg og anlegg  ,0.97
Drangedal,2015,Annen mobil forbrenning,Jordbruk  ,3.85
Drangedal,2015,Annen mobil forbrenning,Skogbruk  ,1.94
Drangedal,2015,Annen mobil forbrenning,Snøscooter,9.03
Drangedal,2015,Avfall og avløp,Biologisk behandling av avfall,0.0
Drangedal,2015,Bruk av produkter med fluorgasser,Bruk av HFK,775.51
Drangedal,2015,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Drangedal,2015,"Industri, olje og gass","Industri, olje og gass",0.0
Drangedal,2015,Jordbruk,Gjødselhåndtering,227.53
Drangedal,2015,Jordbruk,Jordbruksarealer,65.07
Drangedal,2015,Luftfart,Innenriks luftfart,0.0
Drangedal,2015,Oppvarming,Annet,37.85
Drangedal,2015,Oppvarming,Annet,0.0
Drangedal,2015,Oppvarming,Fossil olje,42.27
Drangedal,2015,Oppvarming,Fyringsparafin,0.05
Drangedal,2015,Oppvarming,Naturgass,0.0
Drangedal,2015,Oppvarming,Vedfyring,563.73
Drangedal,2015,Sjøfart,Andre aktiviteter,0.0
Drangedal,2015,Sjøfart,Container/RoRo,0.0
Drangedal,2015,Sjøfart,Cruise,0.0
Drangedal,2015,Sjøfart,Oljetanker,0.0
Drangedal,2015,Veitrafikk,Tunge kjøretøy,25.34
Drangedal,2016,Annen mobil forbrenning,Behandling av avfall  ,0.95
Drangedal,2016,Annen mobil forbrenning,Bygg og anlegg  ,610.34
Drangedal,2016,Annen mobil forbrenning,Jordbruk  ,0.55
Drangedal,2016,Annen mobil forbrenning,Skogbruk  ,0.39
Drangedal,2016,Annen mobil forbrenning,Snøscooter,46.39
Drangedal,2016,Annen mobil forbrenning,Tjenester tilknyttet transport  ,1.06
Drangedal,2016,Avfall og avløp,Biologisk behandling av avfall,0.0
Drangedal,2016,Bruk av produkter med fluorgasser,Bruk av SF6,49.82
Drangedal,2016,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Drangedal,2016,"Industri, olje og gass","Industri, olje og gass",0.0
Drangedal,2016,Jordbruk,Gjødselhåndtering,0.0
Drangedal,2016,Jordbruk,Jordbruksarealer,1112.45
Drangedal,2016,Luftfart,Innenriks luftfart,0.0
Drangedal,2016,Luftfart,Innenriks luftfart,0.0
Drangedal,2016,Luftfart,Utenriks luftfart,0.0
