Nivå;Geografisk enhet;Yrke utlyst stilling;Antall utlyste stillinger;Yrkespraksis;Antall søkere;Dato
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Akademiske yrker;9.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Barne- og ungdomsarbeid;5.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Butikk- og salgsarbeid;30.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Bygg og anlegg;36.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Helse, pleie og omsorg;33.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Industriarbeid;24.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingen yrkesbakgrunn eller uoppgitt;0.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Ingeniør- og ikt-fag;8.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Jordbruk, skogbruk og fiske;0.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Kontorarbeid;10.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Ledere;6.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Meglere og konsulenter;6.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Reiseliv og transport;16.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Serviceyrker og annet arbeid;2.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Akademiske yrker;12.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Barne- og ungdomsarbeid;42.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Butikk- og salgsarbeid;99.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Bygg og anlegg;68.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Helse, pleie og omsorg;79.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Industriarbeid;86.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Ingen yrkesbakgrunn eller uoppgitt;114.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Ingeniør- og ikt-fag;43.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Jordbruk, skogbruk og fiske;10.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Kontorarbeid;40.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Ledere;35.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Meglere og konsulenter;16.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Reiseliv og transport;66.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Serviceyrker og annet arbeid;82.0;2025-08-01
Telemark kommuner;Porsgrunn;Undervisning;17.0;Undervisning;38.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Akademiske yrker;1.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Barne- og ungdomsarbeid;2.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Butikk- og salgsarbeid;3.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Bygg og anlegg;3.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Helse, pleie og omsorg;3.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Industriarbeid;3.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Ingen yrkesbakgrunn eller uoppgitt;13.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Ingeniør- og ikt-fag;1.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Kontorarbeid;1.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Ledere;1.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Meglere og konsulenter;1.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Reiseliv og transport;4.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Serviceyrker og annet arbeid;2.0;2025-08-01
Telemark kommuner;Seljord;Akademiske yrker;0.0;Undervisning;2.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Akademiske yrker;1.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Barne- og ungdomsarbeid;2.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Butikk- og salgsarbeid;3.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Bygg og anlegg;3.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Helse, pleie og omsorg;3.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Industriarbeid;3.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Ingen yrkesbakgrunn eller uoppgitt;13.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Ingeniør- og ikt-fag;1.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Kontorarbeid;1.0;2025-08-01
Telemark kommuner;Seljord;Barne- og ungdomsarbeid;1.0;Ledere;1.0;2025-08-01
