Enhet;År;Sekundærflytting;Botid i Norge;Kommunenummer;Kommune;Antall
Personer;2019;Bosatt her;0-4 år;1613;;6
Personer;2019;Bosatt her;0-4 år;1617;;37
Personer;2019;Bosatt her;0-4 år;1620;;12
Personer;2019;Bosatt her;0-4 år;1621;;54
Personer;2019;Bosatt her;0-4 år;1622;;0
Personer;2019;Bosatt her;0-4 år;1627;;25
Personer;2019;Bosatt her;0-4 år;1630;;49
Personer;2019;Bosatt her;0-4 år;1633;;9
Personer;2019;Bosatt her;0-4 år;1634;;66
Personer;2019;Bosatt her;0-4 år;1635;;58
Personer;2019;Bosatt her;0-4 år;1636;;31
Personer;2019;Bosatt her;0-4 år;1638;;151
Personer;2019;Bosatt her;0-4 år;1640;;65
Personer;2019;Bosatt her;0-4 år;1644;;19
Personer;2019;Bosatt her;0-4 år;1648;;42
Personer;2019;Bosatt her;0-4 år;1653;;137
Personer;2019;Bosatt her;0-4 år;1657;;58
Personer;2019;Bosatt her;0-4 år;1662;;48
Personer;2019;Bosatt her;0-4 år;1663;;129
Personer;2019;Bosatt her;0-4 år;1664;;38
Personer;2019;Bosatt her;0-4 år;1665;;8
Personer;2019;Bosatt her;0-4 år;1702;;262
Personer;2019;Bosatt her;0-4 år;1703;;180
Personer;2019;Bosatt her;0-4 år;1711;;55
Personer;2019;Bosatt her;0-4 år;1714;;257
Personer;2019;Bosatt her;0-4 år;1717;;25
Personer;2019;Bosatt her;0-4 år;1719;;221
Personer;2019;Bosatt her;0-4 år;1721;;161
Personer;2019;Bosatt her;0-4 år;1724;;46
Personer;2019;Bosatt her;0-4 år;1725;;10
Personer;2019;Bosatt her;0-4 år;1736;;35
Personer;2019;Bosatt her;0-4 år;1738;;19
Personer;2019;Bosatt her;0-4 år;1739;;7
Personer;2019;Bosatt her;0-4 år;1740;;35
Personer;2019;Bosatt her;0-4 år;1742;;54
Personer;2019;Bosatt her;0-4 år;1743;;21
Personer;2019;Bosatt her;0-4 år;1744;;52
Personer;2019;Bosatt her;0-4 år;1749;;9
Personer;2019;Bosatt her;0-4 år;1750;;58
Personer;2019;Bosatt her;0-4 år;1751;;94
Personer;2019;Bosatt her;0-4 år;1755;;3
Personer;2019;Bosatt her;0-4 år;1756;;68
Personer;2019;Bosatt her;0-4 år;1804;Bodø;527
Personer;2019;Bosatt her;0-4 år;1805;Narvik (t.o.m. 2019);117
Personer;2019;Bosatt her;0-4 år;1811;Bindal;8
Personer;2019;Bosatt her;0-4 år;1812;Sømna;29
Personer;2019;Bosatt her;0-4 år;1813;Brønnøy;98
Personer;2019;Bosatt her;0-4 år;1815;Vega;19
Personer;2019;Bosatt her;0-4 år;1816;Vevelstad;11
Personer;2019;Bosatt her;0-4 år;1818;Herøy (Nordland);64
Personer;2019;Bosatt her;0-4 år;1820;Alstahaug;114
Personer;2019;Bosatt her;0-4 år;1822;Leirfjord;102
Personer;2019;Bosatt her;0-4 år;1824;Vefsn;133
Personer;2019;Bosatt her;0-4 år;1825;Grane;31
Personer;2019;Bosatt her;0-4 år;1826;Hattfjelldal;20
Personer;2019;Bosatt her;0-4 år;1827;Dønna;31
Personer;2019;Bosatt her;0-4 år;1828;Nesna;63
Personer;2019;Bosatt her;0-4 år;1832;Hemnes;24
Personer;2019;Bosatt her;0-4 år;1833;Rana;197
Personer;2019;Bosatt her;0-4 år;1837;Meløy;78
Personer;2019;Bosatt her;0-4 år;1838;Gildeskål;34
Personer;2019;Bosatt her;0-4 år;1839;Beiarn;26
Personer;2019;Bosatt her;0-4 år;1840;Saltdal;87
Personer;2019;Bosatt her;0-4 år;1841;Fauske;123
Personer;2019;Bosatt her;0-4 år;1845;Sørfold;10
Personer;2019;Bosatt her;0-4 år;1848;Steigen;41
Personer;2019;Bosatt her;0-4 år;1849;Hamarøy (t.o.m. 2019);39
Personer;2019;Bosatt her;0-4 år;1850;Tysfjord (t.o.m. 2019);4
Personer;2019;Bosatt her;0-4 år;1851;Lødingen;59
Personer;2019;Bosatt her;0-4 år;1853;Evenes;46
Personer;2019;Bosatt her;0-4 år;1854;Ballangen (t.o.m. 2019);49
Personer;2019;Bosatt her;0-4 år;1859;Flakstad;12
Personer;2019;Bosatt her;0-4 år;1860;Vestvågøy;179
Personer;2019;Bosatt her;0-4 år;1865;Vågan;214
Personer;2019;Bosatt her;0-4 år;1866;Hadsel;123
Personer;2019;Bosatt her;0-4 år;1867;Bø (Nordland);58
Personer;2019;Bosatt her;0-4 år;1868;Øksnes;26
Personer;2019;Bosatt her;0-4 år;1870;Sortland;115
Personer;2019;Bosatt her;0-4 år;1871;Andøy;101
Personer;2019;Bosatt her;0-4 år;1874;Moskenes;6
Personer;2019;Bosatt her;0-4 år;1902;;741
Personer;2019;Bosatt her;0-4 år;1903;;310
Personer;2019;Bosatt her;0-4 år;1911;;45
Personer;2019;Bosatt her;0-4 år;1913;Skånland (t.o.m. 2019);26
Personer;2019;Bosatt her;0-4 år;1917;;16
Personer;2019;Bosatt her;0-4 år;1919;;18
Personer;2019;Bosatt her;0-4 år;1920;;32
Personer;2019;Bosatt her;0-4 år;1922;;57
Personer;2019;Bosatt her;0-4 år;1923;;62
Personer;2019;Bosatt her;0-4 år;1924;;38
Personer;2019;Bosatt her;0-4 år;1925;;63
Personer;2019;Bosatt her;0-4 år;1926;;17
Personer;2019;Bosatt her;0-4 år;1927;Tranøy (t.o.m. 2019);37
Personer;2019;Bosatt her;0-4 år;1928;Torsken (t.o.m. 2019);40
Personer;2019;Bosatt her;0-4 år;1929;Berg (t.o.m. 2019);35
Personer;2019;Bosatt her;0-4 år;1931;Lenvik (t.o.m. 2019);247
Personer;2019;Bosatt her;0-4 år;1933;;40
Personer;2019;Bosatt her;0-4 år;1936;;11
Personer;2019;Bosatt her;0-4 år;1938;;13
Personer;2019;Bosatt her;0-4 år;1939;;25
Personer;2019;Bosatt her;0-4 år;1940;;22
Personer;2019;Bosatt her;0-4 år;1941;;54
Personer;2019;Bosatt her;0-4 år;1942;;62
Personer;2019;Bosatt her;0-4 år;1943;;9
Personer;2019;Bosatt her;0-4 år;2002;;6
Personer;2019;Bosatt her;0-4 år;2003;;298
Personer;2019;Bosatt her;0-4 år;2004;Hammerfest (t.o.m. 2019);171
Personer;2019;Bosatt her;0-4 år;2012;;221
Personer;2019;Bosatt her;0-4 år;2014;;3
Personer;2019;Bosatt her;0-4 år;2015;;0
Personer;2019;Bosatt her;0-4 år;2017;Kvalsund (t.o.m. 2019);3
Personer;2019;Bosatt her;0-4 år;2019;;33
Personer;2019;Bosatt her;0-4 år;2020;;44
Personer;2019;Bosatt her;0-4 år;2022;;26
Personer;2019;Bosatt her;0-4 år;2023;;0
Personer;2019;Bosatt her;0-4 år;2024;;7
Personer;2019;Bosatt her;0-4 år;2025;;42
Personer;2019;Bosatt her;0-4 år;2027;;19
Personer;2019;Bosatt her;0-4 år;2028;;41
Personer;2019;Bosatt her;0-4 år;2030;;180
Personer;2019;Bosatt her;0-4 år;5054;Indre Fosen;90
Personer;2019;Flyttet hit;0-4 år;101;;90
Personer;2019;Flyttet hit;0-4 år;104;Moss (t.o.m. 2019);68
Personer;2019;Flyttet hit;0-4 år;105;;190
Personer;2019;Flyttet hit;0-4 år;106;;247
Personer;2019;Flyttet hit;0-4 år;111;;19
Personer;2019;Flyttet hit;0-4 år;118;;0
Personer;2019;Flyttet hit;0-4 år;119;;9
Personer;2019;Flyttet hit;0-4 år;121;Rømskog (t.o.m. 2019);9
Personer;2019;Flyttet hit;0-4 år;122;Trøgstad (t.o.m. 2019);14
Personer;2019;Flyttet hit;0-4 år;123;Spydeberg (t.o.m. 2019);20
Personer;2019;Flyttet hit;0-4 år;124;Askim (t.o.m. 2019);28
Personer;2019;Flyttet hit;0-4 år;125;Eidsberg (t.o.m. 2019);25
Personer;2019;Flyttet hit;0-4 år;127;;11
Personer;2019;Flyttet hit;0-4 år;128;;15
Personer;2019;Flyttet hit;0-4 år;135;;14
Personer;2019;Flyttet hit;0-4 år;136;Rygge (t.o.m. 2019);32
Personer;2019;Flyttet hit;0-4 år;137;;8
Personer;2019;Flyttet hit;0-4 år;138;Hobøl (t.o.m. 2019);19
Personer;2019;Flyttet hit;0-4 år;211;;62
Personer;2019;Flyttet hit;0-4 år;213;Ski (t.o.m. 2019);102
Personer;2019;Flyttet hit;0-4 år;214;;45
Personer;2019;Flyttet hit;0-4 år;215;;38
Personer;2019;Flyttet hit;0-4 år;216;;59
Personer;2019;Flyttet hit;0-4 år;217;Oppegård (t.o.m. 2019);80
Personer;2019;Flyttet hit;0-4 år;219;;296
Personer;2019;Flyttet hit;0-4 år;220;Asker (t.o.m. 2019);186
Personer;2019;Flyttet hit;0-4 år;221;Aurskog-Høland (t.o.m. 2019);23
Personer;2019;Flyttet hit;0-4 år;226;Sørum (t.o.m. 2019);43
Personer;2019;Flyttet hit;0-4 år;227;Fet (t.o.m. 2019);20
Personer;2019;Flyttet hit;0-4 år;228;;75
Personer;2019;Flyttet hit;0-4 år;229;;25
Personer;2019;Flyttet hit;0-4 år;230;;116
Personer;2019;Flyttet hit;0-4 år;231;Skedsmo (t.o.m. 2019);203
Personer;2019;Flyttet hit;0-4 år;233;;72
Personer;2019;Flyttet hit;0-4 år;234;;18
Personer;2019;Flyttet hit;0-4 år;235;;134
Personer;2019;Flyttet hit;0-4 år;236;;43
Personer;2019;Flyttet hit;0-4 år;237;;46
Personer;2019;Flyttet hit;0-4 år;238;;21
Personer;2019;Flyttet hit;0-4 år;239;;7
Personer;2019;Flyttet hit;0-4 år;301;Oslo;1445
Personer;2019;Flyttet hit;0-4 år;402;;47
Personer;2019;Flyttet hit;0-4 år;403;;101
Personer;2019;Flyttet hit;0-4 år;412;;58
Personer;2019;Flyttet hit;0-4 år;415;;16
Personer;2019;Flyttet hit;0-4 år;417;;38
Personer;2019;Flyttet hit;0-4 år;418;;10
Personer;2019;Flyttet hit;0-4 år;419;;19
Personer;2019;Flyttet hit;0-4 år;420;;20
Personer;2019;Flyttet hit;0-4 år;423;;18
Personer;2019;Flyttet hit;0-4 år;425;;21
Personer;2019;Flyttet hit;0-4 år;426;;9
Personer;2019;Flyttet hit;0-4 år;427;;77
Personer;2019;Flyttet hit;0-4 år;428;;18
Personer;2019;Flyttet hit;0-4 år;429;;8
Personer;2019;Flyttet hit;0-4 år;430;;16
Personer;2019;Flyttet hit;0-4 år;432;;8
Personer;2019;Flyttet hit;0-4 år;434;;18
Personer;2019;Flyttet hit;0-4 år;436;;6
Personer;2019;Flyttet hit;0-4 år;437;;29
Personer;2019;Flyttet hit;0-4 år;438;;14
Personer;2019;Flyttet hit;0-4 år;439;;4
Personer;2019;Flyttet hit;0-4 år;441;;3
Personer;2019;Flyttet hit;0-4 år;501;;91
Personer;2019;Flyttet hit;0-4 år;502;;107
Personer;2019;Flyttet hit;0-4 år;511;;0
Personer;2019;Flyttet hit;0-4 år;512;;8
Personer;2019;Flyttet hit;0-4 år;513;;6
Personer;2019;Flyttet hit;0-4 år;514;;16
Personer;2019;Flyttet hit;0-4 år;515;;7
Personer;2019;Flyttet hit;0-4 år;516;;22
Personer;2019;Flyttet hit;0-4 år;517;;17
Personer;2019;Flyttet hit;0-4 år;519;;9
Personer;2019;Flyttet hit;0-4 år;520;;25
Personer;2019;Flyttet hit;0-4 år;521;;20
Personer;2019;Flyttet hit;0-4 år;522;;16
Personer;2019;Flyttet hit;0-4 år;528;;33
Personer;2019;Flyttet hit;0-4 år;529;;45
Personer;2019;Flyttet hit;0-4 år;532;;34
Personer;2019;Flyttet hit;0-4 år;533;;54
Personer;2019;Flyttet hit;0-4 år;534;;61
Personer;2019;Flyttet hit;0-4 år;536;;19
Personer;2019;Flyttet hit;0-4 år;538;;32
Personer;2019;Flyttet hit;0-4 år;540;;7
Personer;2019;Flyttet hit;0-4 år;541;;11
Personer;2019;Flyttet hit;0-4 år;542;;20
Personer;2019;Flyttet hit;0-4 år;543;;14
Personer;2019;Flyttet hit;0-4 år;544;;15
Personer;2019;Flyttet hit;0-4 år;545;;21
Personer;2019;Flyttet hit;0-4 år;602;Drammen (t.o.m. 2019);224
Personer;2019;Flyttet hit;0-4 år;604;;74
Personer;2019;Flyttet hit;0-4 år;605;;98
Personer;2019;Flyttet hit;0-4 år;612;;8
Personer;2019;Flyttet hit;0-4 år;615;;7
Personer;2019;Flyttet hit;0-4 år;616;;9
Personer;2019;Flyttet hit;0-4 år;617;;18
Personer;2019;Flyttet hit;0-4 år;618;;8
Personer;2019;Flyttet hit;0-4 år;619;;11
Personer;2019;Flyttet hit;0-4 år;620;;6
Personer;2019;Flyttet hit;0-4 år;621;;4
Personer;2019;Flyttet hit;0-4 år;622;;5
Personer;2019;Flyttet hit;0-4 år;623;;51
Personer;2019;Flyttet hit;0-4 år;624;;58
Personer;2019;Flyttet hit;0-4 år;625;Nedre Eiker (t.o.m. 2019);71
Personer;2019;Flyttet hit;0-4 år;626;;67
Personer;2019;Flyttet hit;0-4 år;627;Røyken (t.o.m. 2019);56
Personer;2019;Flyttet hit;0-4 år;628;Hurum (t.o.m. 2019);37
Personer;2019;Flyttet hit;0-4 år;631;;14
Personer;2019;Flyttet hit;0-4 år;632;;16
Personer;2019;Flyttet hit;0-4 år;633;;18
Personer;2019;Flyttet hit;0-4 år;701;;77
Personer;2019;Flyttet hit;0-4 år;704;Tønsberg (t.o.m. 2019);141
Personer;2019;Flyttet hit;0-4 år;710;;190
Personer;2019;Flyttet hit;0-4 år;711;Svelvik (t.o.m. 2019);9
Personer;2019;Flyttet hit;0-4 år;712;;105
Personer;2019;Flyttet hit;0-4 år;713;Sande (Vestfold) (t.o.m. 2019);19
Personer;2019;Flyttet hit;0-4 år;715;Holmestrand (f.o.m. 2018, t.o.m. 2019);38
Personer;2019;Flyttet hit;0-4 år;716;Re (t.o.m. 2019);26
Personer;2019;Flyttet hit;0-4 år;729;;82
Personer;2019;Flyttet hit;0-4 år;805;;116
Personer;2019;Flyttet hit;0-4 år;806;;165
Personer;2019;Flyttet hit;0-4 år;807;;61
Personer;2019;Flyttet hit;0-4 år;811;;8
Personer;2019;Flyttet hit;0-4 år;814;;44
Personer;2019;Flyttet hit;0-4 år;815;;78
Personer;2019;Flyttet hit;0-4 år;817;;13
Personer;2019;Flyttet hit;0-4 år;819;;40
Personer;2019;Flyttet hit;0-4 år;821;Bø (Telemark)  (t.o.m. 2019);32
Personer;2019;Flyttet hit;0-4 år;822;Sauherad (t.o.m. 2019);23
Personer;2019;Flyttet hit;0-4 år;826;;31
Personer;2019;Flyttet hit;0-4 år;827;;4
Personer;2019;Flyttet hit;0-4 år;828;;8
Personer;2019;Flyttet hit;0-4 år;829;;10
Personer;2019;Flyttet hit;0-4 år;830;;4
Personer;2019;Flyttet hit;0-4 år;831;;0
Personer;2019;Flyttet hit;0-4 år;833;;12
Personer;2019;Flyttet hit;0-4 år;834;;21
Personer;2019;Flyttet hit;0-4 år;901;;39
Personer;2019;Flyttet hit;0-4 år;904;;99
Personer;2019;Flyttet hit;0-4 år;906;;161
Personer;2019;Flyttet hit;0-4 år;911;;24
Personer;2019;Flyttet hit;0-4 år;912;;28
Personer;2019;Flyttet hit;0-4 år;914;;30
Personer;2019;Flyttet hit;0-4 år;919;;22
Personer;2019;Flyttet hit;0-4 år;926;;68
Personer;2019;Flyttet hit;0-4 år;928;;11
Personer;2019;Flyttet hit;0-4 år;929;;7
Personer;2019;Flyttet hit;0-4 år;935;;12
Personer;2019;Flyttet hit;0-4 år;937;;19
Personer;2019;Flyttet hit;0-4 år;938;;6
Personer;2019;Flyttet hit;0-4 år;940;;0
Personer;2019;Flyttet hit;0-4 år;941;;12
Personer;2019;Flyttet hit;0-4 år;1001;Kristiansand (t.o.m. 2019);228
Personer;2019;Flyttet hit;0-4 år;1002;Mandal (t.o.m. 2019);52
Personer;2019;Flyttet hit;0-4 år;1003;;21
Personer;2019;Flyttet hit;0-4 år;1004;;60
Personer;2019;Flyttet hit;0-4 år;1014;;83
Personer;2019;Flyttet hit;0-4 år;1017;Songdalen (t.o.m. 2019);39
Personer;2019;Flyttet hit;0-4 år;1018;Søgne (t.o.m. 2019);44
Personer;2019;Flyttet hit;0-4 år;1021;Marnardal (t.o.m. 2019);9
Personer;2019;Flyttet hit;0-4 år;1026;;0
Personer;2019;Flyttet hit;0-4 år;1027;Audnedal (t.o.m. 2019);23
Personer;2019;Flyttet hit;0-4 år;1029;Lindesnes (t.o.m. 2019);31
Personer;2019;Flyttet hit;0-4 år;1032;Lyngdal (t.o.m. 2019);51
Personer;2019;Flyttet hit;0-4 år;1034;;0
Personer;2019;Flyttet hit;0-4 år;1037;;27
Personer;2019;Flyttet hit;0-4 år;1046;;8
Personer;2019;Flyttet hit;0-4 år;1101;Eigersund;32
Personer;2019;Flyttet hit;0-4 år;1102;Sandnes (t.o.m. 2019);194
Personer;2019;Flyttet hit;0-4 år;1103;Stavanger;311
Personer;2019;Flyttet hit;0-4 år;1106;Haugesund;74
Personer;2019;Flyttet hit;0-4 år;1111;Sokndal;5
Personer;2019;Flyttet hit;0-4 år;1112;Lund;15
Personer;2019;Flyttet hit;0-4 år;1114;Bjerkreim;6
Personer;2019;Flyttet hit;0-4 år;1119;Hå;39
Personer;2019;Flyttet hit;0-4 år;1120;Klepp;47
Personer;2019;Flyttet hit;0-4 år;1121;Time;43
Personer;2019;Flyttet hit;0-4 år;1122;Gjesdal;35
Personer;2019;Flyttet hit;0-4 år;1124;Sola;26
Personer;2019;Flyttet hit;0-4 år;1127;Randaberg;60
Personer;2019;Flyttet hit;0-4 år;1129;Forsand (t.o.m. 2019);9
Personer;2019;Flyttet hit;0-4 år;1130;Strand;26
Personer;2019;Flyttet hit;0-4 år;1133;Hjelmeland;18
Personer;2019;Flyttet hit;0-4 år;1134;Suldal;21
Personer;2019;Flyttet hit;0-4 år;1135;Sauda;4
Personer;2019;Flyttet hit;0-4 år;1141;Finnøy (t.o.m. 2019);24
Personer;2019;Flyttet hit;0-4 år;1142;Rennesøy (t.o.m. 2019);24
Personer;2019;Flyttet hit;0-4 år;1146;Tysvær;23
Personer;2019;Flyttet hit;0-4 år;1149;Karmøy;66
Personer;2019;Flyttet hit;0-4 år;1160;Vindafjord;24
Personer;2019;Flyttet hit;0-4 år;1201;;808
Personer;2019;Flyttet hit;0-4 år;1211;;15
Personer;2019;Flyttet hit;0-4 år;1216;;26
Personer;2019;Flyttet hit;0-4 år;1219;;45
Personer;2019;Flyttet hit;0-4 år;1221;;51
Personer;2019;Flyttet hit;0-4 år;1222;;17
Personer;2019;Flyttet hit;0-4 år;1223;;13
Personer;2019;Flyttet hit;0-4 år;1224;;54
Personer;2019;Flyttet hit;0-4 år;1227;Jondal (t.o.m. 2019);12
Personer;2019;Flyttet hit;0-4 år;1228;Odda (t.o.m. 2019);13
Personer;2019;Flyttet hit;0-4 år;1231;Ullensvang (t.o.m. 2019);11
Personer;2019;Flyttet hit;0-4 år;1233;;6
Personer;2019;Flyttet hit;0-4 år;1235;Voss (t.o.m. 2019);41
Personer;2019;Flyttet hit;0-4 år;1238;;33
Personer;2019;Flyttet hit;0-4 år;1241;Fusa (t.o.m. 2019);17
Personer;2019;Flyttet hit;0-4 år;1242;;15
Personer;2019;Flyttet hit;0-4 år;1243;Os (Hordaland) (t.o.m. 2019);45
Personer;2019;Flyttet hit;0-4 år;1244;;15
Personer;2019;Flyttet hit;0-4 år;1245;Sund (t.o.m. 2019);13
Personer;2019;Flyttet hit;0-4 år;1246;Fjell (t.o.m. 2019);35
Personer;2019;Flyttet hit;0-4 år;1247;;67
Personer;2019;Flyttet hit;0-4 år;1251;;40
Personer;2019;Flyttet hit;0-4 år;1253;;14
Personer;2019;Flyttet hit;0-4 år;1256;Meland (t.o.m. 2019);26
Personer;2019;Flyttet hit;0-4 år;1259;Øygarden (t.o.m. 2019);9
Personer;2019;Flyttet hit;0-4 år;1260;Radøy (t.o.m. 2019);5
Personer;2019;Flyttet hit;0-4 år;1263;Lindås (t.o.m. 2019);75
Personer;2019;Flyttet hit;0-4 år;1264;;12
Personer;2019;Flyttet hit;0-4 år;1265;;0
Personer;2019;Flyttet hit;0-4 år;1266;;0
Personer;2019;Flyttet hit;0-4 år;1401;Flora (t.o.m. 2019);46
Personer;2019;Flyttet hit;0-4 år;1411;;16
Personer;2019;Flyttet hit;0-4 år;1412;;3
Personer;2019;Flyttet hit;0-4 år;1413;;11
Personer;2019;Flyttet hit;0-4 år;1416;;8
Personer;2019;Flyttet hit;0-4 år;1417;;13
Personer;2019;Flyttet hit;0-4 år;1418;Balestrand (t.o.m. 2019);3
Personer;2019;Flyttet hit;0-4 år;1419;Leikanger (t.o.m. 2019);9
Personer;2019;Flyttet hit;0-4 år;1420;Sogndal (t.o.m. 2019);48
Personer;2019;Flyttet hit;0-4 år;1421;;6
Personer;2019;Flyttet hit;0-4 år;1422;;11
Personer;2019;Flyttet hit;0-4 år;1424;;7
Personer;2019;Flyttet hit;0-4 år;1426;;3
Personer;2019;Flyttet hit;0-4 år;1428;;3
Personer;2019;Flyttet hit;0-4 år;1429;;11
Personer;2019;Flyttet hit;0-4 år;1430;Gaular (t.o.m. 2019);10
Personer;2019;Flyttet hit;0-4 år;1431;Jølster (t.o.m. 2019);6
Personer;2019;Flyttet hit;0-4 år;1432;Førde (t.o.m. 2019);26
Personer;2019;Flyttet hit;0-4 år;1433;Naustdal (t.o.m. 2019);15
Personer;2019;Flyttet hit;0-4 år;1438;;8
Personer;2019;Flyttet hit;0-4 år;1439;Vågsøy (t.o.m. 2019);18
Personer;2019;Flyttet hit;0-4 år;1441;Selje (t.o.m. 2019);8
Personer;2019;Flyttet hit;0-4 år;1443;Eid (t.o.m. 2019);25
Personer;2019;Flyttet hit;0-4 år;1444;Hornindal (t.o.m. 2019);4
Personer;2019;Flyttet hit;0-4 år;1445;;12
Personer;2019;Flyttet hit;0-4 år;1449;;20
Personer;2019;Flyttet hit;0-4 år;1502;Molde (t.o.m. 2019);135
Personer;2019;Flyttet hit;0-4 år;1504;Ålesund (t.o.m. 2019);87
Personer;2019;Flyttet hit;0-4 år;1505;Kristiansund;75
Personer;2019;Flyttet hit;0-4 år;1511;Vanylven;8
Personer;2019;Flyttet hit;0-4 år;1514;Sande (Møre og Romsdal);9
Personer;2019;Flyttet hit;0-4 år;1515;Herøy (Møre og Romsdal);23
Personer;2019;Flyttet hit;0-4 år;1516;Ulstein;39
Personer;2019;Flyttet hit;0-4 år;1517;Hareid;20
Personer;2019;Flyttet hit;0-4 år;1519;Volda (t.o.m. 2019);28
Personer;2019;Flyttet hit;0-4 år;1520;Ørsta;23
Personer;2019;Flyttet hit;0-4 år;1523;Ørskog (t.o.m. 2019);15
Personer;2019;Flyttet hit;0-4 år;1525;Stranda;20
Personer;2019;Flyttet hit;0-4 år;1526;Stordal (t.o.m. 2019);0
Personer;2019;Flyttet hit;0-4 år;1528;Sykkylven;28
Personer;2019;Flyttet hit;0-4 år;1529;Skodje (t.o.m. 2019);14
Personer;2019;Flyttet hit;0-4 år;1531;Sula;26
Personer;2019;Flyttet hit;0-4 år;1532;Giske;20
Personer;2019;Flyttet hit;0-4 år;1534;Haram (t.o.m. 2019);27
Personer;2019;Flyttet hit;0-4 år;1535;Vestnes;6
Personer;2019;Flyttet hit;0-4 år;1539;Rauma;32
Personer;2019;Flyttet hit;0-4 år;1543;Nesset (t.o.m. 2019);12
Personer;2019;Flyttet hit;0-4 år;1545;Midsund (t.o.m. 2019);7
Personer;2019;Flyttet hit;0-4 år;1546;Sandøy (t.o.m. 2019);8
Personer;2019;Flyttet hit;0-4 år;1547;Aukra;21
Personer;2019;Flyttet hit;0-4 år;1548;Fræna (t.o.m. 2019);35
Personer;2019;Flyttet hit;0-4 år;1551;Eide (t.o.m. 2019);6
Personer;2019;Flyttet hit;0-4 år;1554;Averøy;17
Personer;2019;Flyttet hit;0-4 år;1557;Gjemnes;12
Personer;2019;Flyttet hit;0-4 år;1560;Tingvoll;14
Personer;2019;Flyttet hit;0-4 år;1563;Sunndal;17
Personer;2019;Flyttet hit;0-4 år;1566;Surnadal;23
Personer;2019;Flyttet hit;0-4 år;1567;;9
Personer;2019;Flyttet hit;0-4 år;1571;Halsa (t.o.m. 2019);5
Personer;2019;Flyttet hit;0-4 år;1573;Smøla;6
Personer;2019;Flyttet hit;0-4 år;1576;Aure;19
Personer;2019;Flyttet hit;0-4 år;1601;Trondheim (t.o.m. 2019);723
Personer;2019;Flyttet hit;0-4 år;1612;;4
Personer;2019;Flyttet hit;0-4 år;1613;;8
Personer;2019;Flyttet hit;0-4 år;1617;;23
Personer;2019;Flyttet hit;0-4 år;1620;;14
Personer;2019;Flyttet hit;0-4 år;1621;;14
Personer;2019;Flyttet hit;0-4 år;1622;;13
Personer;2019;Flyttet hit;0-4 år;1627;;11
Personer;2019;Flyttet hit;0-4 år;1630;;12
Personer;2019;Flyttet hit;0-4 år;1633;;8
Personer;2019;Flyttet hit;0-4 år;1634;;35
Personer;2019;Flyttet hit;0-4 år;1635;;8
Personer;2019;Flyttet hit;0-4 år;1636;;21
Personer;2019;Flyttet hit;0-4 år;1638;;36
Personer;2019;Flyttet hit;0-4 år;1640;;18
Personer;2019;Flyttet hit;0-4 år;1644;;14
Personer;2019;Flyttet hit;0-4 år;1648;;25
Personer;2019;Flyttet hit;0-4 år;1653;;40
Personer;2019;Flyttet hit;0-4 år;1657;;26
Personer;2019;Flyttet hit;0-4 år;1662;;34
Personer;2019;Flyttet hit;0-4 år;1663;;47
Personer;2019;Flyttet hit;0-4 år;1664;;6
Personer;2019;Flyttet hit;0-4 år;1665;;5
Personer;2019;Flyttet hit;0-4 år;1702;;90
Personer;2019;Flyttet hit;0-4 år;1703;;63
Personer;2019;Flyttet hit;0-4 år;1711;;10
Personer;2019;Flyttet hit;0-4 år;1714;;73
Personer;2019;Flyttet hit;0-4 år;1717;;20
Personer;2019;Flyttet hit;0-4 år;1719;;75
Personer;2019;Flyttet hit;0-4 år;1721;;40
Personer;2019;Flyttet hit;0-4 år;1724;;9
Personer;2019;Flyttet hit;0-4 år;1725;;10
Personer;2019;Flyttet hit;0-4 år;1736;;14
Personer;2019;Flyttet hit;0-4 år;1738;;16
Personer;2019;Flyttet hit;0-4 år;1739;;10
Personer;2019;Flyttet hit;0-4 år;1740;;3
Personer;2019;Flyttet hit;0-4 år;1742;;26
Personer;2019;Flyttet hit;0-4 år;1743;;9
Personer;2019;Flyttet hit;0-4 år;1744;;5
Personer;2019;Flyttet hit;0-4 år;1749;;11
Personer;2019;Flyttet hit;0-4 år;1750;;21
Personer;2019;Flyttet hit;0-4 år;1751;;36
Personer;2019;Flyttet hit;0-4 år;1755;;12
Personer;2019;Flyttet hit;0-4 år;1756;;33
Personer;2019;Flyttet hit;0-4 år;1804;Bodø;99
Personer;2019;Flyttet hit;0-4 år;1805;Narvik (t.o.m. 2019);45
Personer;2019;Flyttet hit;0-4 år;1811;Bindal;9
Personer;2019;Flyttet hit;0-4 år;1812;Sømna;8
Personer;2019;Flyttet hit;0-4 år;1813;Brønnøy;28
Personer;2019;Flyttet hit;0-4 år;1815;Vega;6
Personer;2019;Flyttet hit;0-4 år;1816;Vevelstad;18
Personer;2019;Flyttet hit;0-4 år;1818;Herøy (Nordland);3
Personer;2019;Flyttet hit;0-4 år;1820;Alstahaug;49
Personer;2019;Flyttet hit;0-4 år;1822;Leirfjord;9
Personer;2019;Flyttet hit;0-4 år;1824;Vefsn;57
Personer;2019;Flyttet hit;0-4 år;1825;Grane;7
Personer;2019;Flyttet hit;0-4 år;1826;Hattfjelldal;7
Personer;2019;Flyttet hit;0-4 år;1827;Dønna;17
Personer;2019;Flyttet hit;0-4 år;1828;Nesna;30
