3800_Arealregnskap[Kommune],3800_Arealregnskap[Arealformålsgruppe],3800_Arealregnskap[Arealtype],[SumDekar_sum]
Vinje,"17 Sjø og vassdrag, flerbruk",Samferdsel,4.387640149679933
Vinje,"17 Sjø og vassdrag, flerbruk",Skog,81.25801565448626
Vinje,"17 Sjø og vassdrag, flerbruk",Åpen fastmark,29.95091574344391
Vinje,18 Akvakultur,Bebygd,0.0347644765327303
Vinje,18 Akvakultur,Ferskvann,41.16296157982927
Vinje,18 Akvakultur,Samferdsel,0.01900744649441493
Vinje,18 Akvakultur,Åpen fastmark,0.24600225183676488
Vinje,19 Udefinert,Bebygd,11.990728162159746
Vinje,19 Udefinert,Ferskvann,9.540129814441947
Vinje,19 Udefinert,Fulldyrka jord,0.23498032178947081
Vinje,19 Udefinert,Myr,117.3688687042425
Vinje,19 Udefinert,Samferdsel,7.004363316393971
Vinje,19 Udefinert,Skog,315.852322270183
Vinje,19 Udefinert,Åpen fastmark,397.2678681680132
