Dato,Furulund NO2 µg/m³,Furulund PM10 µg/m³,Haukenes NO2 µg/m³,Knarrdalstranda NO2 µg/m³,Knarrdalstranda PM10 µg/m³,Lensmannsdalen NO2 µg/m³,Lensmannsdalen PM10 µg/m³,Sverresgate NO2 µg/m³,Sverresgate PM10 µg/m³,Datadekning (%),Datadekning (%).1,Datadekning (%).2,Datadekning (%).3,Datadekning (%).4,Datadekning (%).5,Datadekning (%).6,Datadekning (%).7,Datadekning (%).8
2023-07-04,3.74957351,5.63017108,1.31896488,5.22852581,8.06547025,13.47655067,12.27875,13.1954652,10.53708333,1.0,0.96,1.0,0.96,1.0,1.0,1.0,1.0,0.96
2023-07-05,6.16842363,6.11629074,1.94413019,5.76350771,10.29728924,8.44661842,13.80041667,7.50340752,13.57125,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0
2023-07-06,6.62993779,7.07046053,0.6770307,2.09835453,6.37188067,11.5844072,11.22,6.2176312,8.93291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-07,12.42310996,9.31179572,0.4344479,4.28456324,17.04195475,10.15301921,14.6025,7.02309064,10.77083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-08,15.39091737,8.41372454,3.38234315,11.43644547,11.41397176,10.51009522,14.06625,7.04491793,10.6975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-09,14.73018896,8.61345451,4.38799467,14.37637288,13.44180578,11.01296705,12.82416667,10.74702805,10.89916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-10,14.03147452,12.08506644,3.80639302,8.0913113,11.05101007,13.44992029,12.83791667,9.13662699,11.23833333,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0
2023-07-11,3.14059903,9.62892731,2.7201049,7.9288205,15.93736563,8.5964036,12.30166667,6.53347267,11.06416667,1.0,0.96,0.96,1.0,1.0,0.96,1.0,1.0,0.96
2023-07-12,3.52477437,11.64091979,2.49744979,11.08405405,20.04996644,10.78057189,18.76416667,7.2962532,16.54125,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-13,2.02162316,4.29262488,0.83535101,4.61338581,9.59139352,9.7457795,14.90958333,7.53850418,9.11625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-14,4.83625162,5.79747118,1.2540154,5.16205355,11.25897894,10.22118989,14.96916667,5.5521697,10.59666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-15,3.85127133,8.79347951,3.32976404,5.23613954,11.36041991,9.46228987,13.04416667,4.7100352,11.78375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-16,1.31917206,12.52693993,1.48852467,15.6314686,22.35944438,8.27668465,16.14708333,2.77799395,14.14875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-17,1.02758309,7.9141713,0.3381775,5.13946187,8.03947396,7.10897642,12.33375,5.87233037,10.70208333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-18,1.72985554,2.34999803,0.27512478,1.55274,3.8184794,6.85013095,9.18958333,4.16627119,5.9675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-19,8.5574874,2.56003356,0.22742926,1.37151677,3.89596412,8.37762165,9.79458333,2.78092738,5.55958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-20,13.1339227,6.01900997,0.44841514,2.68079972,5.1109048,7.3736323,11.40791667,6.22397683,7.58541667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96
2023-07-21,11.58425759,8.95309282,1.34931146,4.85000543,8.21151667,6.99304027,11.58208333,4.506092,9.01083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-22,6.46724804,5.358825,1.07056532,4.14154358,5.31289977,7.79994199,9.08416667,5.25003955,7.31041667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-23,5.04080115,7.99031806,3.33504276,7.15342212,7.53217829,6.84449616,9.4325,4.96421654,7.52583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-24,15.91302458,22.4563316,1.24504576,3.55239169,5.09065868,7.40727558,8.53416667,2.85445264,6.39375,1.0,1.0,0.92,1.0,1.0,0.96,1.0,1.0,1.0
2023-07-25,7.23814684,4.01846238,0.81231255,3.56041574,11.25376285,8.23965965,12.06791667,7.1995865,7.66333333,1.0,0.96,1.0,0.96,1.0,1.0,1.0,1.0,0.96
2023-07-26,1.49814756,2.62368495,0.97425203,3.78139257,5.86350556,7.03161734,9.56541667,5.14837995,7.1225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-27,5.99548772,5.80146227,1.10646314,5.39957178,6.5552081,7.58768481,10.77541667,5.06227467,7.79166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-28,10.27323782,11.4143559,2.76823946,7.14393385,9.66897257,6.93409835,11.96708333,5.55213168,10.34458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-29,6.83753082,10.87433519,2.74752689,7.16604195,10.85153495,7.17592687,12.63166667,6.01407294,13.24125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-30,4.79086676,7.69656875,1.90439944,10.08087654,14.55576099,5.56543138,12.0725,4.56223149,10.92208333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-31,4.01153182,7.03790949,3.83124237,7.00272979,9.13665833,11.84981587,13.20916667,8.56202351,10.835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-01,9.20558954,9.3778456,1.84886027,5.86664994,9.34371921,9.00022162,13.42458333,7.43325454,10.3675,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-08-02,9.69967154,13.39916331,1.92202459,8.53170887,12.11901065,8.62674991,13.04416667,7.6312552,11.19708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-03,10.20261098,14.2172103,1.62419707,3.45782435,12.85869965,9.39569331,14.50625,5.5021898,11.17416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-04,12.25772733,21.22263356,1.36696156,3.03496432,8.02913391,9.377261,12.91583333,6.4043931,9.46916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-05,6.58506258,10.1733809,1.41539792,4.02136478,10.91224306,4.58655465,11.40791667,3.63077633,9.60666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-06,4.1762746,6.51142083,1.132918,1.44922538,7.72212505,5.01673343,11.60041667,2.5644893,9.63875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-07,5.56240355,5.44600208,0.87627102,0.65016048,3.11325532,5.81269903,4.16625,2.89459523,3.7125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-08,3.4471662,4.63922627,1.02692195,0.37878397,3.82483704,6.93228794,5.76125,3.308948,3.64833333,1.0,0.96,0.96,0.92,1.0,0.96,1.0,1.0,0.96
2023-08-09,5.59482658,10.03753947,0.82004714,1.3575728,4.36696204,9.19403291,12.27416667,3.49870049,7.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-10,6.88618222,5.52247022,1.10004955,3.28160936,6.80105486,9.94574105,15.9775,8.5648714,13.30541667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-11,6.66472438,7.397689,1.82008792,5.10230657,9.83205729,6.5632206,13.915,6.4237097,17.10041667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-12,5.13094465,9.71779549,3.1629648,8.00930709,13.60244144,8.21921204,16.28,6.56326248,15.50083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-13,3.56376315,8.17690648,1.6998827,6.39442103,10.70413174,4.29993123,12.9525,3.7553455,12.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-14,3.85360921,9.01284621,2.32312811,9.07595497,13.40915671,12.46765243,15.83541667,7.20642087,13.69958333,1.0,1.0,1.0,1.0,1.0,0.96,0.92,1.0,1.0
2023-08-15,5.40902717,7.9799338,3.29098234,10.09288567,12.56728426,17.6161719,14.27708333,9.24019525,11.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-16,5.29400846,7.65255162,2.41595308,8.63141256,14.01143258,9.35370135,16.13333333,6.83700219,13.58958333,1.0,1.0,0.96,1.0,1.0,1.0,1.0,0.92,0.96
2023-08-17,5.44737842,9.0151066,2.36668668,6.02153836,11.83431516,9.3919526,15.525,6.85045658,,0.92,0.96,1.0,0.96,,1.0,1.0,1.0,1.0
2023-08-18,5.57264063,12.63939687,1.31833843,3.57022072,10.65464803,8.49400746,14.67583333,4.39122524,7.89708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-19,1.5032069,6.18472106,1.15695269,2.27783447,6.99332211,6.817984,12.92958333,3.13122174,8.14916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-20,4.73340705,9.9574162,2.03883986,4.34706606,9.8548087,7.26092528,10.21166667,4.72345512,8.16291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-21,7.72806219,10.58547697,1.40695291,3.53931344,9.80659375,10.19617126,15.22304348,10.04706363,9.57458333,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-22,8.92920398,13.82450845,1.58646899,6.26957086,14.46602894,10.78175139,18.46166667,11.43333923,15.47333333,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-08-23,6.81799057,10.83855116,0.91900915,6.26731094,13.66305556,11.21721111,16.50956522,8.50789017,10.5875,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-24,5.34244746,8.43667338,1.64400038,7.32687521,22.28858935,10.797603,14.08916667,8.17389621,9.03375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-25,7.3427052,6.42121516,1.30720283,4.15196692,6.20526748,12.86395193,14.15333333,5.8716085,8.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-26,5.33172596,5.87263577,0.95426863,1.42903191,3.86073796,8.37896958,9.14833333,4.55630126,5.82083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-27,1.82342717,5.27869873,0.90689374,4.40045052,9.01194232,6.69634398,9.79458333,7.02702516,8.03916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-28,9.91221309,11.06909062,1.42859825,9.0677472,14.05758993,9.85505504,12.99375,7.93910276,10.00541667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-29,5.72473403,6.3426544,1.10196333,6.5115495,10.28451574,9.58541035,14.14695652,8.82822118,11.55,0.96,0.96,0.96,0.96,1.0,1.0,1.0,1.0,0.96
2023-08-30,5.7431734,9.61755868,2.10094949,7.38326047,8.96415602,10.5988696,13.76375,8.97677177,11.28416667,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0
2023-08-31,8.75794239,15.5565985,1.74058174,3.55948208,9.08292743,10.11857602,17.48541667,8.45096889,11.6325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-01,10.79944343,12.83336065,2.00842806,6.06517706,11.56466481,10.15098423,19.70833333,9.44375128,13.13125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-02,6.97208659,10.49022882,1.55023736,5.2410669,10.77419606,8.54123096,17.19826087,9.07488827,11.19708333,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-03,11.57623311,6.97730868,0.91207578,2.14133535,6.26270062,6.83079848,11.055,7.64978176,9.88625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-04,5.25897467,7.51955706,1.59420502,7.00017926,14.87686609,12.07764793,16.69708333,10.04443425,11.32083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-05,6.59773826,9.08159896,1.2280361,5.85894366,18.67581123,11.27373334,16.1975,10.64514863,12.57347826,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0
2023-09-06,7.40382671,17.5655588,2.22303997,3.64485768,9.85070382,13.66964371,18.70916667,6.15925063,11.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-07,7.63776138,14.62355509,2.26326064,8.64498214,17.84290856,12.15390775,18.3425,8.2341264,14.41916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-08,8.81315912,16.74186852,3.46858308,11.16502236,23.90207743,13.81658725,18.47083333,9.53918351,14.10291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-09,3.60375574,15.65288079,3.81044841,8.04806281,24.079186,12.02097506,21.69291667,7.52270024,16.8575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-10,6.71562262,16.52647778,4.71297351,8.0539952,22.92514051,7.72547187,20.35,7.25707104,18.16833333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-11,4.72706395,14.31356846,4.58431463,21.50458845,28.07604144,15.62277528,19.97416667,9.31321142,15.89958333,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-12,25.15313669,13.17904051,1.51972776,6.52233027,9.72636065,12.95072653,12.19565217,7.17145546,8.72347826,0.96,0.96,1.0,0.92,0.96,0.96,1.0,1.0,1.0
2023-09-13,23.54722154,15.01888519,1.99352768,3.30160321,4.77783484,11.77960331,14.59333333,8.20086328,8.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96
2023-09-14,5.44792339,9.33320382,3.07995997,4.90931123,8.24575521,12.34976583,17.0225,7.17793675,9.57916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-15,7.43541984,8.31523715,3.44486499,10.10345832,12.62637998,14.97251047,13.365,13.05906763,10.04666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-16,3.5175358,11.24614537,1.09191481,4.83673885,10.98499549,9.5067052,11.75166667,6.61222362,10.1726087,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0
2023-09-17,4.87599655,10.64401933,0.74994119,1.43771752,3.26726973,5.30329796,7.23,2.63012236,4.50083333,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-18,2.80738421,7.10727431,1.43144494,7.67822979,9.1212162,9.20311892,11.91666667,5.51090903,7.84666667,1.0,0.96,1.0,0.96,1.0,1.0,1.0,1.0,1.0
2023-09-19,3.33401634,6.16914722,,3.61281405,6.61451713,10.91539855,8.695,9.85657266,8.17,0.92,1.0,,1.0,0.92,0.96,1.0,1.0,0.96
2023-09-20,5.32641281,8.09131655,1.43421429,11.87087878,12.32387095,13.55099637,14.55666667,8.60870068,11.93958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-21,5.23122019,11.06458924,2.16062197,21.26128919,25.1870919,17.43980267,13.58958333,11.86498456,10.73875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-22,25.09646607,14.51994491,1.25252193,4.72989044,7.11457975,13.49029387,9.14833333,10.24532833,7.51666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-23,11.53055597,7.40875127,1.00324125,6.01567406,8.86102731,13.06469349,11.4675,13.17883623,9.27208333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24,3.67133771,4.70182998,0.60565826,9.8185984,11.94346254,8.01701407,13.79,7.32796575,10.76625,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-25,3.67747527,12.67290868,1.93842632,22.04555167,26.62429363,15.63379366,17.2425,6.74090971,13.16791667,1.0,0.96,0.96,1.0,1.0,0.96,1.0,1.0,1.0
2023-09-26,8.51896609,12.5645941,4.21553929,9.79147505,16.55596204,14.46625032,22.23833333,11.9811828,15.69333333,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,0.96
2023-09-27,6.12628812,13.12105729,3.74268072,11.0610492,17.37363009,17.59696538,17.16916667,14.57702206,13.45666667,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-28,4.7730392,14.61928657,1.88942218,14.9110985,23.73022477,13.49358186,20.96875,7.03291646,14.45583333,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-29,2.95216051,10.19009363,0.77267722,8.04995875,22.47664595,17.6664342,18.98416667,13.0863087,12.05416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-30,4.10672677,5.69231146,0.65850531,1.65912417,7.06882766,9.9197086,14.01583333,9.70867687,8.63958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-01,8.90616866,11.26298552,2.27960293,4.68934373,8.89582388,8.70464762,14.47217391,10.53593682,9.77166667,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-02,7.39413742,7.94696956,2.04122838,3.63983531,9.31434595,14.41065753,13.64458333,14.3430941,10.87086957,1.0,0.96,0.96,1.0,0.96,0.96,1.0,1.0,1.0
2023-10-03,12.7550472,13.89101238,1.69586657,5.53197876,11.23095984,13.90628266,19.86416667,14.80578634,14.37173913,1.0,1.0,1.0,0.96,0.96,1.0,1.0,1.0,0.96
2023-10-04,3.86524742,3.13827141,1.47100108,3.19046427,6.20955544,15.22313595,18.98217391,16.21781022,13.51166667,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-05,10.11031429,8.73629803,1.1730408,3.69242851,5.74381736,11.52088903,11.76083333,10.18651914,9.99565217,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0
2023-10-06,5.47386274,4.32277187,1.5703871,6.92772082,5.01190787,13.61488507,10.62217391,12.29587503,7.38434783,0.96,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0
2023-10-07,19.15829086,14.05577373,0.44401727,1.36073245,3.59820741,12.57398176,12.36583333,9.19504425,8.75875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-08,18.43107459,7.14497014,1.17223017,2.16986324,4.11365232,11.75835715,13.86478261,10.89833633,8.58916667,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-09,18.09709265,14.92315069,1.68889541,7.5658085,10.00408796,16.77345569,21.4775,17.01439175,14.48333333,1.0,1.0,0.96,1.0,1.0,0.96,1.0,1.0,1.0
2023-10-10,11.7069541,14.84493634,5.84438122,11.00087842,12.703136,19.46753253,19.415,14.04609727,12.43,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.92
2023-10-11,3.05665216,6.99176655,0.65723003,5.10014827,9.84738356,11.02360655,12.4826087,7.78420611,10.68,0.96,0.96,1.0,1.0,0.92,1.0,1.0,1.0,1.0
2023-10-12,6.50931293,3.32791655,0.37149135,1.24741474,3.28554537,17.2907766,16.17,8.91414334,10.29695652,1.0,1.0,1.0,0.92,0.96,1.0,1.0,1.0,1.0
2023-10-13,6.13729413,8.66336944,3.97702186,13.05514687,11.14426782,16.83908466,15.37904762,13.5817171,9.61583333,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-14,4.86967418,2.50526829,0.71088782,1.55592863,3.55369491,11.39588535,8.58,5.82066911,5.92625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-15,47.05962183,8.5694537,0.23559223,0.20833137,2.19665062,5.52418654,8.26375,2.31563773,6.10958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-16,29.18733901,9.57655698,1.38240916,3.72523306,3.50652188,23.85113725,23.18130435,19.54190608,14.1625,0.96,1.0,0.96,1.0,1.0,0.96,1.0,1.0,1.0
2023-10-17,11.98648961,5.21373333,3.12276218,9.43773894,9.49680509,20.32511871,24.21833333,19.62031527,18.66791667,1.0,0.96,1.0,0.96,1.0,1.0,1.0,1.0,0.96
2023-10-18,16.66500141,13.43257975,1.6918448,7.39926725,5.87812917,23.57276663,,15.30849441,11.24869565,,0.88,1.0,0.96,0.96,1.0,1.0,1.0,1.0
2023-10-19,1.81460798,3.5160434,0.69765249,2.02807376,4.41242973,9.77106557,13.90125,3.75588533,6.17375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92
2023-10-20,1.45454124,5.02132847,0.51032085,1.63076913,6.80590266,8.67302457,16.49083333,2.7274572,9.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-21,1.59260171,3.13765498,0.81968851,1.11304149,3.38453183,6.60420695,8.47458333,2.42252991,6.27,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-22,3.24971722,2.30016204,0.7544549,1.98519641,3.35712414,6.63430967,5.87125,2.67137111,4.34958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-23,5.40055156,5.47784815,1.94735112,3.5889625,7.13891296,13.64590264,20.12083333,9.51642744,10.40217391,1.0,1.0,1.0,0.96,0.96,1.0,1.0,1.0,0.96
2023-10-24,3.35778276,5.4181184,1.05168596,2.8800204,3.93916204,9.30021712,16.84375,4.28681282,5.34416667,1.0,1.0,0.96,1.0,1.0,0.96,1.0,1.0,1.0
2023-10-25,2.41469389,4.32461979,1.03327953,3.01715712,4.56326053,9.48665761,16.5,4.31755732,6.25625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-26,4.58693708,6.04738495,1.07621705,4.74132186,6.39448727,11.9657688,19.35541667,5.57047163,7.39291667,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-27,10.20228694,6.51355359,0.48789292,4.72084412,8.62887338,12.22628005,17.10041667,4.04619543,7.36083333,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-28,8.93373279,6.67759097,0.80060151,3.2011846,7.16519479,11.42210073,20.99166667,3.59956273,7.45708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-29,5.99570119,5.42496632,0.39154694,1.8741189,5.78478281,5.52084277,13.26416667,1.74764519,6.16458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-30,3.45595679,4.59016458,0.44943427,3.19555723,2.88705671,8.36987298,6.06375,2.92151754,4.33125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-31,3.58445804,4.80883669,0.1467679,4.12612587,3.36606794,11.91148175,13.91958333,3.00620396,4.27625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-01,5.34184983,6.52424451,1.17835008,5.90023419,10.12190787,18.8167854,26.11583333,12.12783732,7.25541667,1.0,0.96,0.92,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-02,2.69482246,1.86002766,1.00717802,3.31938229,2.39069167,9.12991206,5.26166667,3.41176356,3.95541667,1.0,1.0,0.92,0.92,1.0,0.92,1.0,1.0,0.92
2023-11-03,2.85308597,2.08084618,1.8483297,3.87795623,2.22547824,8.66841152,4.8125,4.2489626,3.63916667,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-04,3.42905008,1.75789456,2.07331674,3.60823537,1.64147616,8.14991927,5.07375,4.10296824,3.5475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-05,2.95277094,4.42907512,1.72172646,3.28367391,3.55150783,6.29330519,6.43958333,2.96344833,5.71541667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-06,8.47285035,10.61833993,1.5762371,6.55931292,6.40649618,16.61154215,7.89708333,12.28950616,7.70458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-07,21.03071725,14.91793218,3.81105262,9.06500592,9.26180127,17.36561232,11.61416667,10.91672135,7.87875,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-11-08,11.43718705,7.73163843,2.29260677,6.44671515,6.47652998,12.91877825,8.48833333,9.16986625,6.26541667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-09,14.90577772,9.39344848,2.32549692,3.90743143,6.83167702,14.21801673,26.91333333,9.44460671,8.195,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92,1.0
2023-11-10,13.32009933,8.30120706,1.80290466,6.95819467,8.44308426,20.79016101,16.33041667,14.98296932,15.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-11,10.75325447,12.03425868,1.46085169,5.34288067,8.26719016,11.25144323,14.34583333,6.96706608,10.065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-12,5.89950963,3.06780405,0.84762027,1.82784603,4.52576856,6.51347434,8.9375,1.86550958,3.64833333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-13,6.68639272,5.69395729,1.86244022,6.34250822,7.67248229,14.56734735,14.355,10.17072618,6.14625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-14,8.04323571,5.99556215,1.20070696,4.05300346,12.03475532,8.89847829,20.9825,4.65282439,9.36375,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-11-15,5.86668955,10.41567546,2.24789925,5.51402961,15.41964097,13.91074575,28.67857143,7.94103508,12.125,0.88,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0
2023-11-16,15.27848998,12.45094458,1.77378842,5.71811175,12.70362431,14.66510981,30.02083333,5.98868301,9.48,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0
2023-11-17,16.8123191,10.18035521,2.50368932,4.89740856,15.74790174,18.00417093,42.5975,11.76946945,20.27666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-18,24.61778302,14.35664259,4.34839329,7.49935313,19.97429537,17.54849268,41.90541667,10.05834734,13.35125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-19,18.92093573,10.3481478,2.16881928,2.68711702,8.14523602,6.56666543,10.40416667,2.94466151,6.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-20,36.85703784,8.36151551,2.09517346,11.29282096,13.34350104,23.90340362,11.23375,6.89606951,6.87958333,1.0,1.0,1.0,0.96,1.0,0.96,1.0,1.0,0.96
2023-11-21,15.24718779,9.69447535,5.24886645,8.16177271,13.38666655,21.51716243,13.16333333,13.70495528,10.39958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-22,3.82260289,4.12092546,2.78718515,7.17301405,8.80494236,22.70008775,8.61666667,19.07270705,6.28833333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-23,13.90288494,4.10295451,0.92563534,3.92530215,3.74990637,17.81274936,17.78333333,16.29766989,7.16833333,1.0,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0
