ï»¿ogc_fid;ssbid250m;pop_tot
1350;23527506687500;9
1351;23522506688000;3
1352;23517506687500;9
1353;23517506687750;1
1354;23520006688000;4
1355;23520006688250;1
1356;23520006688500;4
1357;23525006689250;2
1358;23602506681250;1
1359;23585006681750;3
1360;23587506681750;3
1361;23590006681750;1
1362;23590006682000;2
1363;23590006682250;2
1364;23595006681750;1
1365;23592506681750;4
1366;23592506682000;3
1367;23580006682000;1
1368;23582506682000;2
1369;23582506682500;1
1370;23585006682500;1
1371;23592506682500;1
1372;23592506682750;2
1373;23592506683000;6
1374;23577506682000;2
1375;23577506682250;2
1376;23410006683250;2
1377;23415006683500;6
1378;23410006683500;4
1379;23410006683750;5
1380;23415006683750;6
1381;23415006684000;2
1382;23407506683250;2
1383;23407506683500;4
1384;23420006683750;4
1385;23407506684000;1
1386;23407506684250;2
1387;23405006684250;1
1388;23405006684500;20
1389;23407506684500;9
1390;23402506684500;5
1391;23407506684750;10
1392;23402506684750;2
1393;23415006684250;3
1394;23412506684500;4
1395;23410006684750;7
1396;23412506684750;1
1397;23417506684500;5
1398;23417506685000;1
1399;23410006685000;2
1400;23412506685250;1
1401;23412506685500;2
1402;23405006684750;6
1403;23402506685000;2
1404;23407506685250;3
1405;23405006685250;6
1406;23405006685500;8
1407;23407506685500;2
1408;23402506685500;2
1409;23430006686250;3
1410;23427506686250;3
1411;23430006686500;3
1412;23432506686750;1
1413;23465006686750;1
1414;23417506685250;2
1415;23422506685500;6
1416;23417506685500;7
1417;23417506685750;10
1418;23420006685750;7
1419;23422506685750;5
1420;23417506686000;10
1421;23410006685750;7
1422;23412506685750;4
1423;23415006686000;1
1424;23412506686250;4
1425;23405006685750;9
1426;23402506685750;11
1427;23402506686000;5
1428;23405006686000;9
1429;23407506686000;14
1430;23407506686250;10
1431;23402506686250;6
1432;23405006686250;2
1433;23405006686500;22
1434;23410006686750;9
1435;23407506686500;7
1436;23402506686500;4
1437;23407506686750;2
1438;23402506686750;3
1439;23405006686750;6
1440;23405006687000;12
1441;23402506687000;3
1442;23402506687250;21
1443;23405006687500;1
1444;23385006685500;1
1445;23382506686000;1
1446;23385006686000;5
1447;23385006686250;1
1448;23385006686750;8
1449;23400006685750;4
1450;23397506685750;4
1451;23395006685750;4
1452;23400006686000;3
1453;23397506686000;6
1454;23400006686250;3
1455;23390006685750;2
1456;23392506685750;3
1457;23387506686000;6
1458;23400006686500;27
1459;23395006686750;5
1460;23397506686750;6
1461;23400006686750;1
1462;23400006687250;1
1463;23385006687750;4
1464;23385006688000;6
1465;23387506687250;1
1466;23397506687250;2
1467;23450006688000;1
1468;23445006688250;2
1469;23452506688500;2
1470;23452506689500;2
1471;23385006688250;7
1472;23382506688750;6
1473;23382506689000;4
1474;23390006689500;13
1475;23392506689500;2
1476;23390006690000;2
1477;23390006690500;1
1478;23385006691500;2
1479;23382506691750;3
1480;23387506690750;4
1481;23387506691000;3
1482;23492506687500;2
1483;23490006687500;5
1484;23487506687750;1
1485;23492506687750;5
1486;23490006687750;15
1487;23477506687750;7
1488;23472506687750;8
1489;23475006687750;4
1490;23485006688250;9
1491;23482506688250;2
1492;23485006688500;11
1493;23485006688750;7
1494;23485006689000;3
1495;23490006689250;1
1496;23492506689500;2
1497;23492506689750;1
1498;23500006689250;1
1499;23495006689750;2
1500;23497506690000;2
1501;23495006690250;3
1502;23497506690250;4
1503;23502506691000;1
1504;23500006690500;2
1505;23502506691250;4
1506;23502506691500;1
1507;23507506691500;1
1508;23505006691500;2
1509;23522506689750;6
1510;23520006691500;2
1511;23490006690250;2
1512;23472506691500;2
1513;23472506692250;2
1514;23507506692000;1
1515;23505006692000;3
1516;23505006692250;3
1517;23505006692500;5
1518;23505006692750;1
1519;23505006693000;2
1520;23502506693000;1
1521;23502506693250;1
1522;23532506694000;3
1523;23527506693500;2
1524;23527506693750;2
1525;23525006693750;3
1526;23527506694000;1
1527;23525006694000;1
1528;23530006694000;9
1529;23535006694000;2
1530;23535006694250;2
1531;23520006694750;2
1532;23535006695250;1
1533;23495006694750;1
1534;23615006687000;1
1535;23617506687500;1
1536;23607506687750;1
1537;23607506688000;1
1538;23617506687750;3
1539;23607506692500;2
1540;23665006696500;3
1541;23647506697750;2
1542;23637506698250;1
1543;23665006696750;2
1544;23667506696750;3
1545;23650006697750;1
1546;23632506698750;4
1547;23627506699000;6
1548;23627506699500;2
1549;23622506703000;2
1550;23615006703000;3
1551;23620006704500;1
1552;23657506702250;1
1553;23657506704000;5
1554;23660006704500;4
1555;23660006704750;6
1556;23657506704750;5
1557;23657506705250;1
1558;23632506703500;1
1559;23637506704750;4
1560;23632506704750;2
1561;23665006708000;3
1562;23647506711500;1
1563;23647506712000;2
1564;23662506716250;2
1565;23615006721000;1
1566;23615006721250;2
1567;23610006721500;1
1568;23635006722750;2
1569;23610006730000;2
1570;23607506730500;3
1571;23607506730750;5
1572;23702506771000;2
1573;23700006771000;3
1574;23705006771250;2
1575;23700006771250;1
1576;23705006771500;7
1577;23697506772000;2
1578;23707506771750;2
1579;23707506772000;3
1580;23707506772250;2
1581;23700006772000;1
1582;23702506772000;8
1583;23722506772750;1
1584;23692506774750;2
1585;23700006774250;1
1586;23717506773750;2
1587;23720006773500;5
1588;23720006774000;3
1589;23687506773750;4
1590;23690006774000;6
1591;23690006774250;8
1592;23680006775500;4
1593;23627506773500;6
1594;23627506774000;2
1595;23622506774000;1
1596;23625006774500;2
1597;23622506774750;1
1598;23625006774750;2
1599;23622506775000;1
1600;23687506775500;4
1601;23677506776000;2
1602;23682506776250;1
1603;23672506777250;1
1604;23662506779250;6
1605;23662506779500;4
1606;23657506779750;5
1607;23657506780000;2
1608;23670006777750;7
1609;23672506781000;1
1610;23647506780250;2
1611;23647506780750;2
1612;23645006781000;1
1613;23655006780000;6
1614;23652506780000;1
1615;23652506780250;4
1616;23655006780250;2
1617;23655006780500;2
1618;23665006783250;2
1619;23667506783750;2
1620;23682506781750;2
1621;23680006782000;2
1622;23682506782000;1
1623;23680006782250;2
1624;23677506782250;3
1625;23677506782500;3
1626;23685006782250;3
1627;23675006782750;1
1628;23675006783000;6
1629;23672506783250;1
1630;23677506783500;1
1631;23627506783750;1
1632;23627506784000;1
1633;23752506782750;1
1634;21420006494500;1
1635;21417506494750;5
1636;21420006495000;3
1637;21422506495000;4
1638;21417506495000;26
1639;21422506495250;14
1640;21417506495250;13
1641;21417506495500;2
1642;21422506495500;8
1643;21425006495250;22
1644;21427506495500;26
1645;21430006495500;6
1646;21425006495500;23
1647;21427506495750;8
1648;21430006495750;17
1649;21425006495750;4
1650;21422506495750;14
1651;21422506496000;16
1652;21422506496500;1
1653;21432506495750;5
1654;21432506496000;2
1655;21435006496250;2
1656;21430006497000;11
1657;21427506497000;2
1658;21432506497000;2
1659;21435006497250;10
1660;21432506497250;3
1661;21435006497500;3
1662;21432506497500;22
1663;21432506497750;5
1664;21432506498000;1
1665;21417506497250;1
1666;21420006497750;10
1667;21422506497750;2
1668;21422506498000;93
1669;21430006497750;13
1670;21425006498000;21
1671;21430006498000;1
1672;21427506498000;5
1673;21437506497250;6
1674;21437506497500;3
1675;21437506497750;12
1676;21437506498000;1
1677;21450006498250;4
1678;21440006498250;5
1679;21440006498500;6
1680;21442506498500;9
1681;21437506498750;38
1682;21440006498750;12
1683;21442506498750;43
1684;21445006498250;5
1685;21447506498250;6
1686;21450006498500;3
1687;21447506498500;27
1688;21445006498500;6
1689;21447506498750;23
1690;21450006498750;8
1691;21445006498750;38
1692;21450006499000;4
1693;21445006499000;50
1694;21452506498500;3
1695;21452506498750;3
1696;21455006498750;4
1697;21452506499000;6
1698;21447506499000;29
1699;21445006499250;3
1700;21450006499250;3
1701;21450006499500;4
1702;21452506499500;8
1703;21442506499000;11
1704;21440006499000;25
1705;21437506499000;10
1706;21437506499250;4
1707;21440006499250;4
1708;21437506500000;25
1709;21442506500250;5
1710;21440006500250;4
1711;21455006500000;6
1712;21455006500250;5
1713;21452506500250;2
1714;21445006500250;10
1715;21447506500250;1
1716;21445006500500;8
1717;21447506500500;20
1718;21450006500500;12
1719;21437506500750;3
1720;21440006500750;4
1721;21442506501000;1
1722;21437506501000;16
1723;21440006501000;2
1724;21437506501250;3
1725;21467506500750;2
1726;21460006500750;4
1727;21462506500750;9
1728;21462506501000;20
1729;21465006501000;6
1730;21460006501000;15
1731;21460006501250;4
1732;21417506498250;51
1733;21422506498250;60
1734;21420006498250;90
1735;21417506498500;38
1736;21422506498500;31
1737;21420006498500;51
1738;21422506498750;23
1739;21420006498750;69
1740;21417506498750;13
1741;21422506499000;29
1742;21425006498250;4
1743;21425006498500;11
1744;21427506498500;1
1745;21425006498750;52
1746;21430006498750;30
1747;21427506498750;101
1748;21425006499000;73
1749;21435006498250;3
1750;21432506498500;2
1751;21435006498500;7
1752;21435006498750;14
1753;21432506498750;11
1754;21435006499000;42
1755;21432506499000;28
1756;21432506499250;29
1757;21435006499250;8
1758;21420006499000;14
1759;21417506499250;19
1760;21420006499250;13
1761;21422506499250;8
1762;21417506499500;15
1763;21420006499500;83
1764;21422506499500;11
1765;21420006499750;5
1766;21417506499750;76
1767;21427506499000;122
1768;21427506499250;64
1769;21430006499250;2
1770;21425006499250;51
1771;21427506499500;2
1772;21430006499500;28
1773;21432506499500;18
1774;21435006499500;17
1775;21435006499750;5
1776;21435006500000;25
1777;21435006500250;1
1778;21435006500500;3
1779;21432506500500;4
1780;21427506500250;27
1781;21425006500250;102
1782;21427506500500;89
1783;21425006500500;96
1784;21430006500500;26
1785;21422506499750;4
1786;21417506500000;42
1787;21420006500000;6
1788;21417506500250;73
1789;21420006500250;80
1790;21422506500250;10
1791;21417506500500;121
1792;21420006500500;142
1793;21422506500500;13
1794;21425006500750;79
1795;21430006500750;50
1796;21427506500750;64
1797;21427506501000;80
1798;21430006501000;16
1799;21425006501000;61
1800;21430006501250;17
1801;21425006501250;50
1802;21427506501250;51
1803;21425006501500;6
1804;21420006500750;57
1805;21417506500750;80
1806;21417506501000;106
1807;21420006501000;40
1808;21422506501000;35
1809;21417506501250;108
1810;21420006501250;25
1811;21422506501250;17
1812;21420006501500;13
1813;21455006500750;32
1814;21457506500750;21
1815;21452506500750;11
1816;21457506501000;13
1817;21445006501500;1
1818;21437506501500;1
1819;21442506502000;1
1820;21440006502000;14
1821;21437506502000;8
1822;21437506502250;4
1823;21457506502250;3
1824;21455006502250;5
1825;21457506502500;3
1826;21452506502500;1
1827;21457506502750;2
1828;21452506502750;2
1829;21452506503000;7
1830;21455006503000;13
1831;21457506503000;6
1832;21440006502250;6
1833;21437506502500;2
1834;21440006502500;27
1835;21437506502750;16
1836;21440006502750;12
1837;21437506503000;17
1838;21450006502500;1
1839;21445006502750;1
1840;21450006502750;4
1841;21450006503000;3
1842;21450006503250;2
1843;21440006503000;43
1844;21442506503250;12
1845;21440006503250;4
1846;21437506503250;10
1847;21442506503500;17
1848;21437506503500;13
1849;21440006503500;14
1850;21442506503750;17
1851;21452506503250;11
1852;21455006503250;23
1853;21457506503250;15
1854;21457506503500;15
1855;21455006503500;6
1856;21452506503750;5
1857;21457506503750;8
1858;21432506500750;30
1859;21435006500750;52
1860;21432506501000;9
1861;21435006501000;66
1862;21435006501250;10
1863;21432506501250;1
1864;21422506501500;1
1865;21417506501500;99
1866;21417506501750;55
1867;21417506502000;2
1868;21427506501500;11
1869;21427506501750;4
1870;21430006501750;9
1871;21430006502000;3
1872;21427506502000;3
1873;21435006502000;6
1874;21432506502000;4
1875;21435006502250;15
1876;21435006502500;9
1877;21435006502750;2
1878;21432506503000;2
1879;21417506502250;2
1880;21435006503250;9
1881;21432506503250;5
1882;21432506503750;5
1883;21435006503750;10
1884;21432506504000;2
1885;21422506504500;4
1886;21470006501250;6
1887;21460006502250;5
1888;21470006502750;5
1889;21462506502500;19
1890;21460006502500;10
1891;21462506502750;1
1892;21465006502750;17
1893;21465006503000;6
1894;21472506502750;1
1895;21467506502750;11
1896;21470006503000;10
1897;21467506503000;16
1898;21472506503000;10
1899;21467506503250;7
1900;21472506503250;4
1901;21470006503250;12
1902;21472506503500;6
1903;21467506503500;11
1904;21460006503500;8
1905;21462506504000;10
1906;21470006503500;5
1907;21445006503250;4
1908;21450006503500;3
1909;21445006503500;32
1910;21447506503500;20
1911;21450006503750;1
1912;21445006503750;11
1913;21447506503750;75
1914;21445006504250;5
1915;21450006504750;2
1916;21437506505250;3
1917;21452506504750;4
1918;21455006505500;1
1919;21457506505500;2
1920;21452506505500;8
1921;21450006505000;3
1922;21450006505500;2
1923;21452506505750;1
1924;21455006505750;2
1925;21452506506250;2
1926;21455006506500;4
1927;21507506506250;14
1928;21507506506500;10
1929;21505006506500;13
1930;21507506506750;9
1931;21502506506750;4
1932;21505006506750;12
1933;21512506507500;4
1934;21512506507750;12
1935;21510006507750;2
1936;21530006508500;9
1937;21532506508500;2
1938;21532506508750;7
1939;21535006509000;16
1940;21535006509250;13
1941;21535006509500;10
1942;21535006509750;1
1943;21502506507750;7
1944;21505006508000;2
1945;21502506508000;1
1946;21522506508000;3
1947;21515006507500;5
1948;21520006507750;8
1949;21517506507750;6
1950;21515006507750;6
1951;21520006508000;5
1952;21517506508000;4
1953;21515006508000;10
1954;21510006508000;8
1955;21512506508250;19
1956;21510006508250;4
1957;21512506508500;3
1958;21512506508750;3
1959;21512506509250;3
1960;21522506508250;2
1961;21522506508750;10
1962;21525006508750;6
1963;21517506508250;3
1964;21515006508500;7
1965;21517506509000;4
1966;21505006508250;5
1967;21502506508250;4
1968;21522506509000;8
1969;21522506509250;3
1970;21525006509250;2
1971;21527506509250;3
1972;21515006509250;3
1973;21517506509250;7
1974;21517506509500;26
1975;21520006509500;7
1976;21515006509500;15
1977;21517506509750;13
1978;21515006509750;1
1979;21537506509000;5
1980;21537506509250;14
1981;21537506509500;4
1982;21540006509500;3
1983;21545006509500;2
1984;21547506510000;5
1985;21547506510500;3
1986;21550006510500;18
1987;21505006510500;5
1988;21515006510000;4
1989;21517506510000;16
1990;21517506510250;3
1991;21520006511000;1
1992;21517506511000;7
1993;21515006511000;3
1994;21510006511750;13
1995;21502506511750;6
1996;21507506511750;4
1997;21505006511750;1
1998;21507506512000;5
1999;21512506512500;11
2000;21510006512500;5
2001;21525006512500;2
2002;21522506512500;2
2003;21527506512750;3
2004;21525006512750;4
2005;21525006513000;2
2006;21527506513000;7
2007;21520006512500;2
2008;21515006512500;5
2009;21545006513000;5
2010;21530006513000;1
2011;21535006513000;5
2012;21542506512750;10
2013;21540006512750;16
2014;21540006513000;36
2015;21542506513000;22
2016;21532506513250;6
2017;21535006513250;7
2018;21535006513500;5
2019;21535006513750;6
2020;21540006513250;24
2021;21537506513250;1
2022;21542506513250;15
2023;21540006513500;8
2024;21542506513500;10
2025;21540006513750;8
2026;21545006513500;4
2027;21545006513750;2
2028;21550006513750;2
2029;21547506513750;4
2030;21535006514000;1
2031;21540006514000;4
2032;21542506514000;8
2033;21542506514250;1
2034;21547506514000;3
2035;21545006514250;8
2036;21480006504250;2
2037;21482506504250;4
2038;21482506504500;2
2039;21480006504500;5
2040;21485006504500;3
2041;21485006504750;2
2042;21492506504250;2
2043;21487506504500;2
2044;21492506504500;2
2045;21490006504750;4
2046;21497506504500;4
2047;21495006504500;5
2048;21495006504750;21
2049;21500006505000;8
2050;21495006505000;4
2051;21497506505000;11
2052;21497506505250;4
2053;21495006505500;23
2054;21500006505500;14
2055;21497506505500;25
2056;21492506504750;3
2057;21490006505000;2
2058;21492506505000;6
2059;21492506505500;9
2060;21490006505500;16
2061;21487506505500;3
2062;21480006505250;9
2063;21482506505500;2
2064;21480006505500;5
2065;21500006505750;5
2066;21495006505750;20
2067;21497506505750;12
2068;21497506506000;75
2069;21500006506000;26
2070;21495006506000;56
2071;21497506506250;76
2072;21500006506250;17
2073;21495006506250;46
2074;21492506505750;11
2075;21490006505750;2
2076;21492506506000;20
2077;21487506506000;29
2078;21490006506000;6
