Kommunenummer;Kommunenummer_2025;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall_original;Andel_original;Antall_vektet;Andel_vektet;Spørsmålskode;Årstall;Datatype
3818;4026;Tinn;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;26;0.0557;28.86;0.0557;funksjonsnedsettelse_a;2021;Real data
3818;4026;Tinn;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;203;0.4356;225.33;0.4356;korsryggsmerte;2021;Real data
3818;4026;Tinn;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;213;0.4591;236.43;0.4591;nakkesmerte;2021;Real data
3818;4026;Tinn;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;140;0.3004;155.4;0.3004;sukkerdrikk;2021;Real data
3818;4026;Tinn;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;124;0.2661;137.64;0.2661;frukt;2021;Real data
3818;4026;Tinn;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;194;0.4154;215.34;0.4154;groennsaker;2021;Real data
3818;4026;Tinn;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;203;0.4356;225.33;0.4356;fisk;2021;Real data
3818;4026;Tinn;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;42;0.0897;46.62;0.0897;roeyking_a;2021;Real data
3818;4026;Tinn;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;58;0.1247;64.38;0.1247;snus_a;2021;Real data
3818;4026;Tinn;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;88;0.1888;97.68;0.1888;alkohol_a;2021;Real data
3818;4026;Tinn;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;53;0.1268;58.83;0.1268;alkohol_c;2021;Real data
3818;4026;Tinn;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;67;0.1435;74.37;0.1435;skade;2021;Real data
3818;4026;Tinn;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;32;0.0687;35.52;0.0687;veitrafikkstoey;2021;Real data
3818;4026;Tinn;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;32;0.0687;35.52;0.0687;annenstoey;2021;Real data
3818;4026;Tinn;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;377;0.8108;418.47;0.8108;tilfredshet;2021;Real data
3818;4026;Tinn;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;389;0.8366;431.79;0.8366;fremtidsoptimisme;2021;Real data
3818;4026;Tinn;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;378;0.8129;419.58;0.8129;meningsfylt;2021;Real data
3818;4026;Tinn;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;292;0.6266;324.12;0.6266;engasjert;2021;Real data
3818;4026;Tinn;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;365;0.7883;405.15;0.7883;givende;2021;Real data
3818;4026;Tinn;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;345;0.7451;382.95;0.7451;andreslykke;2021;Real data
3818;4026;Tinn;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;243;0.5203;269.73;0.5203;venner;2021;Real data
3818;4026;Tinn;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;372;0.8;412.92;0.8;tilhoerighet;2021;Real data
3818;4026;Tinn;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;460;0.985;510.6;0.985;trygg;2021;Real data
3818;4026;Tinn;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;63;0.1382;69.93;0.1382;oekonomi;2021;Real data
3818;4026;Tinn;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;399;0.8618;442.89;0.8618;bolig;2021;Real data
3818;4026;Tinn;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;171;0.3693;189.81;0.3693;oslo_sum_3kat;2021;Real data
3818;4026;Tinn;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;62;0.1336;68.82;0.1336;HSCL_2kat;2021;Real data
3818;4026;Tinn;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;51;0.1102;56.61;0.1102;ucla_2kat;2021;Real data
3818;4026;Tinn;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;60;0.1285;66.6;0.1285;INSOMNIA;2021;Real data
3818;4026;Tinn;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;125;0.2717;138.75;0.2717;kontroll_SUM_3kat;2021;Real data
3818;4026;Tinn;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;80;0.1754;88.8;0.1754;FYSAK_2kat;2021;Real data
3819;4024;Hjartdal;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;190;0.6714;68.4;0.6714;trivsel;2021;Real data
3819;4024;Hjartdal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;91;0.3193;32.76;0.3193;kultur;2021;Real data
3819;4024;Hjartdal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;120;0.4211;43.2;0.4211;idrett;2021;Real data
3819;4024;Hjartdal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;150;0.5282;54.0;0.5282;butikk;2021;Real data
3819;4024;Hjartdal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;35;0.1228;12.6;0.1228;transport;2021;Real data
3819;4024;Hjartdal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;273;0.9579;98.28;0.9579;natur;2021;Real data
3819;4024;Hjartdal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;44;0.1544;15.84;0.1544;sjoe;2021;Real data
3819;4024;Hjartdal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;65;0.2289;23.4;0.2289;gang;2021;Real data
3819;4024;Hjartdal;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;61;0.214;21.96;0.214;organisert;2021;Real data
3819;4024;Hjartdal;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;96;0.3368;34.56;0.3368;uorganisert;2021;Real data
3819;4024;Hjartdal;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;183;0.6489;65.88;0.6489;helse;2021;Real data
3819;4024;Hjartdal;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;185;0.6491;66.6;0.6491;tannhelse;2021;Real data
3819;4024;Hjartdal;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;30;0.1053;10.8;0.1053;tannlege;2021;Real data
3819;4024;Hjartdal;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;40;0.1408;14.4;0.1408;sykdom_a;2021;Real data
3819;4024;Hjartdal;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;17;0.0596;6.12;0.0596;funksjonsnedsettelse_a;2021;Real data
3819;4024;Hjartdal;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;127;0.4456;45.72;0.4456;korsryggsmerte;2021;Real data
3819;4024;Hjartdal;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;115;0.4035;41.4;0.4035;nakkesmerte;2021;Real data
3819;4024;Hjartdal;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;106;0.3732;38.16;0.3732;sukkerdrikk;2021;Real data
3819;4024;Hjartdal;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;86;0.3018;30.96;0.3018;frukt;2021;Real data
3819;4024;Hjartdal;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;113;0.3979;40.68;0.3979;groennsaker;2021;Real data
3819;4024;Hjartdal;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;106;0.3732;38.16;0.3732;fisk;2021;Real data
3819;4024;Hjartdal;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;32;0.1131;11.52;0.1131;roeyking_a;2021;Real data
3819;4024;Hjartdal;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;27;0.0947;9.72;0.0947;snus_a;2021;Real data
3819;4024;Hjartdal;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;39;0.1388;14.04;0.1388;alkohol_a;2021;Real data
3819;4024;Hjartdal;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;31;0.127;11.16;0.127;alkohol_c;2021;Real data
3819;4024;Hjartdal;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;54;0.1901;19.44;0.1901;skade;2021;Real data
3819;4024;Hjartdal;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;35;0.1232;12.6;0.1232;veitrafikkstoey;2021;Real data
3819;4024;Hjartdal;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;15;0.0526;5.4;0.0526;annenstoey;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;237;0.8316;85.32;0.8316;tilfredshet;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;231;0.828;83.16;0.828;fremtidsoptimisme;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;242;0.8582;87.12;0.8582;meningsfylt;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;175;0.6184;63.0;0.6184;engasjert;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;198;0.7021;71.28;0.7021;givende;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;210;0.7447;75.6;0.7447;andreslykke;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;155;0.5496;55.8;0.5496;venner;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;213;0.7527;76.68;0.7527;tilhoerighet;2021;Real data
3819;4024;Hjartdal;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;269;0.9439;96.84;0.9439;trygg;2021;Real data
3819;4024;Hjartdal;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;68;0.2464;24.48;0.2464;oekonomi;2021;Real data
3819;4024;Hjartdal;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;220;0.7829;79.2;0.7829;bolig;2021;Real data
3819;4024;Hjartdal;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;107;0.3794;38.52;0.3794;oslo_sum_3kat;2021;Real data
3819;4024;Hjartdal;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;33;0.1158;11.88;0.1158;HSCL_2kat;2021;Real data
3819;4024;Hjartdal;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;29;0.1025;10.44;0.1025;ucla_2kat;2021;Real data
3819;4024;Hjartdal;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;34;0.1193;12.24;0.1193;INSOMNIA;2021;Real data
3819;4024;Hjartdal;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;55;0.1986;19.8;0.1986;kontroll_SUM_3kat;2021;Real data
3819;4024;Hjartdal;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;48;0.1771;17.28;0.1771;FYSAK_2kat;2021;Real data
3820;4022;Seljord;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;463;0.7246;162.05;0.7246;trivsel;2021;Real data
3820;4022;Seljord;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;405;0.6318;141.75;0.6318;kultur;2021;Real data
3820;4022;Seljord;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;482;0.752;168.7;0.752;idrett;2021;Real data
3820;4022;Seljord;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;477;0.743;166.95;0.743;butikk;2021;Real data
3820;4022;Seljord;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;153;0.2387;53.55;0.2387;transport;2021;Real data
3820;4022;Seljord;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;590;0.9204;206.5;0.9204;natur;2021;Real data
3820;4022;Seljord;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;286;0.4455;100.1;0.4455;sjoe;2021;Real data
3820;4022;Seljord;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;193;0.3006;67.55;0.3006;gang;2021;Real data
3820;4022;Seljord;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;167;0.2605;58.45;0.2605;organisert;2021;Real data
3820;4022;Seljord;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;265;0.4134;92.75;0.4134;uorganisert;2021;Real data
3820;4022;Seljord;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;450;0.7009;157.5;0.7009;helse;2021;Real data
3820;4022;Seljord;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;485;0.7566;169.75;0.7566;tannhelse;2021;Real data
3820;4022;Seljord;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;64;0.1002;22.4;0.1002;tannlege;2021;Real data
3820;4022;Seljord;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;88;0.1388;30.8;0.1388;sykdom_a;2021;Real data
3820;4022;Seljord;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;50;0.0784;17.5;0.0784;funksjonsnedsettelse_a;2021;Real data
3820;4022;Seljord;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;275;0.4304;96.25;0.4304;korsryggsmerte;2021;Real data
3820;4022;Seljord;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;250;0.3912;87.5;0.3912;nakkesmerte;2021;Real data
3820;4022;Seljord;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;212;0.3312;74.2;0.3312;sukkerdrikk;2021;Real data
3820;4022;Seljord;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;234;0.3673;81.9;0.3673;frukt;2021;Real data
3820;4022;Seljord;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;309;0.4836;108.15;0.4836;groennsaker;2021;Real data
3820;4022;Seljord;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;296;0.4639;103.6;0.4639;fisk;2021;Real data
3820;4022;Seljord;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;64;0.1005;22.4;0.1005;roeyking_a;2021;Real data
3820;4022;Seljord;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;66;0.1033;23.1;0.1033;snus_a;2021;Real data
3820;4022;Seljord;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;138;0.2163;48.3;0.2163;alkohol_a;2021;Real data
3820;4022;Seljord;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;90;0.1587;31.5;0.1587;alkohol_c;2021;Real data
3820;4022;Seljord;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;94;0.1471;32.9;0.1471;skade;2021;Real data
3820;4022;Seljord;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;51;0.0797;17.85;0.0797;veitrafikkstoey;2021;Real data
3820;4022;Seljord;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;32;0.0501;11.2;0.0501;annenstoey;2021;Real data
3820;4022;Seljord;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;535;0.8372;187.25;0.8372;tilfredshet;2021;Real data
3820;4022;Seljord;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;543;0.8578;190.05;0.8578;fremtidsoptimisme;2021;Real data
