Levekårssone;Levekårssone navn;Kommunenummer;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall;Andel;Spørsmålskode;Årstall;Datatype
400303;Kjørbekk – Gråtenmoen;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;337;0.711;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;128;0.2729;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;200;0.4246;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;306;0.6538;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;333;0.7161;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;50;0.1068;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;83;0.1697;FHUS_40_2025_Q1_fk3g8s1a;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;43;0.0878;FHUS_40_2025_Q1_fk3g8s2a;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;222;0.4933;FHUS_40_2025_Q1_fk3g9s1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;196;0.4385;FHUS_40_2025_Q1_fk3g9s2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;131;0.2984;FHUS_40_2025_Q1_fk5g13s1_1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;119;0.2698;FHUS_40_2025_Q1_fk5g13s1_2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;162;0.3673;FHUS_40_2025_Q1_fk5g13s1_3;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;165;0.3725;FHUS_40_2025_Q1_fk5g13s1_4;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;43;0.0878;FHUS_40_2025_Q1_fk5g14s1a;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;76;0.1551;FHUS_40_2025_Q1_fk5g14s2a;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;65;0.1332;FHUS_40_2025_Q1_fk5g15s1a;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;66;0.1347;FHUS_40_2025_Q1_fk5g15s1a2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;115;0.2608;FHUS_40_2025_Q1_fk6g17s1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;352;0.8073;FHUS_40_2025_Q1_fk8g30s4;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;250;0.5708;FHUS_40_2025_Q1_fk6g18s2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;71;0.1617;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;63;0.1445;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;345;0.7931;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;375;0.8641;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;355;0.818;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;266;0.6129;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;334;0.7877;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;338;0.7972;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;221;0.5128;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;327;0.7605;FHUS_40_2025_Q1_fk7g26s2;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;385;0.8974;FHUS_40_2025_Q1_fk7g26s3;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;141;0.3318;FHUS_40_2025_Q1_fk8g28s1;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;142;0.3198;oslo_sum_3kat;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;94;0.2048;HSCL_2kat;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;65;0.1474;ucla_2kat;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;81;0.1796;INSOMNIA;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;76;0.178;kontroll_SUM_3kat;2025;Real data
400303;Kjørbekk – Gråtenmoen;4003;Skien;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;77;0.1738;FYSAK_2kat;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;426;0.732;FHUS_40_2025_Q1_fk1g1s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;492;0.8601;FHUS_40_2025_Q1_fk1g2s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;504;0.8842;FHUS_40_2025_Q1_fk1g2s2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;499;0.8724;FHUS_40_2025_Q1_fk1g2s3;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;380;0.6655;FHUS_40_2025_Q1_fk1g2s4;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;518;0.9088;FHUS_40_2025_Q1_fk1g2s5;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;385;0.6743;FHUS_40_2025_Q1_fk1g2s6;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;390;0.6818;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;168;0.2984;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;263;0.468;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;391;0.6933;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;388;0.6929;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;49;0.0872;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;72;0.1222;FHUS_40_2025_Q1_fk3g8s1a;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;32;0.0542;FHUS_40_2025_Q1_fk3g8s2a;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;236;0.4307;FHUS_40_2025_Q1_fk3g9s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;200;0.3717;FHUS_40_2025_Q1_fk3g9s2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;151;0.2786;FHUS_40_2025_Q1_fk5g13s1_1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;185;0.3413;FHUS_40_2025_Q1_fk5g13s1_2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;232;0.428;FHUS_40_2025_Q1_fk5g13s1_3;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;240;0.442;FHUS_40_2025_Q1_fk5g13s1_4;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;40;0.0678;FHUS_40_2025_Q1_fk5g14s1a;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;69;0.1171;FHUS_40_2025_Q1_fk5g14s2a;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;113;0.1915;FHUS_40_2025_Q1_fk5g15s1a;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;82;0.1392;FHUS_40_2025_Q1_fk5g15s1a2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;137;0.2546;FHUS_40_2025_Q1_fk6g17s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;429;0.7944;FHUS_40_2025_Q1_fk8g30s4;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;254;0.4704;FHUS_40_2025_Q1_fk6g18s2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;80;0.1479;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;68;0.1255;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;479;0.8854;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;472;0.8822;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;461;0.8537;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;347;0.6486;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;447;0.845;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;431;0.821;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;308;0.5746;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;433;0.8078;FHUS_40_2025_Q1_fk7g26s2;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;486;0.905;FHUS_40_2025_Q1_fk7g26s3;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;117;0.2191;FHUS_40_2025_Q1_fk8g28s1;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;180;0.3309;oslo_sum_3kat;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;76;0.1364;HSCL_2kat;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;52;0.0954;ucla_2kat;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;74;0.1341;INSOMNIA;2025;Real data
400304;Gimsøy – Moflata;4003;Skien;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;100;0.1883;kontroll_SUM_3kat;2025;Real data
