Kommunenummer;Kommunenummer_2025;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall_original;Andel_original;Antall_vektet;Andel_vektet;Spørsmålskode;Årstall
4024;4024;Hjartdal;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;189;0.42;189.0;0.42;FHUS_40_2025_Q1_fk3g9s2;2025
4024;4024;Hjartdal;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;181;0.4077;181.0;0.4077;FHUS_40_2025_Q1_fk5g13s1_1;2025
4024;4024;Hjartdal;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;136;0.3063;136.0;0.3063;FHUS_40_2025_Q1_fk5g13s1_2;2025
4024;4024;Hjartdal;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;185;0.4167;185.0;0.4167;FHUS_40_2025_Q1_fk5g13s1_3;2025
4024;4024;Hjartdal;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;149;0.3363;149.0;0.3363;FHUS_40_2025_Q1_fk5g13s1_4;2025
4024;4024;Hjartdal;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;34;0.0701;34.0;0.0701;FHUS_40_2025_Q1_fk5g14s1a;2025
4024;4024;Hjartdal;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;51;0.1049;51.0;0.1049;FHUS_40_2025_Q1_fk5g14s2a;2025
4024;4024;Hjartdal;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;36;0.0741;36.0;0.0741;FHUS_40_2025_Q1_fk5g15s1a;2025
4024;4024;Hjartdal;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;45;0.0928;45.0;0.0928;FHUS_40_2025_Q1_fk5g15s1a2;2025
4024;4024;Hjartdal;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;91;0.2063;91.0;0.2063;FHUS_40_2025_Q1_fk6g17s1;2025
4024;4024;Hjartdal;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;347;0.7851;347.0;0.7851;FHUS_40_2025_Q1_fk8g30s4;2025
4024;4024;Hjartdal;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;189;0.4266;189.0;0.4266;FHUS_40_2025_Q1_fk6g18s2;2025
4024;4024;Hjartdal;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;52;0.1179;52.0;0.1179;FHUS_40_2025_Q1_fk6g19s1;2025
4024;4024;Hjartdal;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;28;0.0633;28.0;0.0633;FHUS_40_2025_Q1_fk6g19s2;2025
4024;4024;Hjartdal;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;357;0.8132;357.0;0.8132;FHUS_40_2025_Q1_fk7g20s1;2025
4024;4024;Hjartdal;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;366;0.8375;366.0;0.8375;FHUS_40_2025_Q1_fk7g20s2;2025
4024;4024;Hjartdal;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;356;0.8146;356.0;0.8146;FHUS_40_2025_Q1_fk7g20s3;2025
4024;4024;Hjartdal;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;269;0.6156;269.0;0.6156;FHUS_40_2025_Q1_fk7g24s1;2025
4024;4024;Hjartdal;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;320;0.7459;320.0;0.7459;FHUS_40_2025_Q1_fk7g25s1_1;2025
4024;4024;Hjartdal;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;316;0.7366;316.0;0.7366;FHUS_40_2025_Q1_fk7g25s1_2;2025
4024;4024;Hjartdal;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;232;0.5309;232.0;0.5309;FHUS_40_2025_Q1_fk7g25s3;2025
4024;4024;Hjartdal;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;318;0.7294;318.0;0.7294;FHUS_40_2025_Q1_fk7g26s2;2025
4024;4024;Hjartdal;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;409;0.9381;409.0;0.9381;FHUS_40_2025_Q1_fk7g26s3;2025
4024;4024;Hjartdal;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;124;0.2884;124.0;0.2884;FHUS_40_2025_Q1_fk8g28s1;2025
4024;4024;Hjartdal;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;131;0.2924;131.0;0.2924;oslo_sum_3kat;2025
4024;4024;Hjartdal;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;73;0.1577;73.0;0.1577;HSCL_2kat;2025
4024;4024;Hjartdal;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;58;0.1309;58.0;0.1309;ucla_2kat;2025
4024;4024;Hjartdal;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;61;0.1323;61.0;0.1323;INSOMNIA;2025
4024;4024;Hjartdal;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;74;0.1717;74.0;0.1717;kontroll_SUM_3kat;2025
4024;4024;Hjartdal;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;65;0.1464;65.0;0.1464;FYSAK_2kat;2025
4026;4026;Tinn;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;801;0.6788;1272.22;0.6729;FHUS_40_2025_Q1_fk1g1s1;2025
4026;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;695;0.5961;1143.22;0.6119;FHUS_40_2025_Q1_fk1g2s1;2025
4026;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;926;0.7955;1501.1;0.8051;FHUS_40_2025_Q1_fk1g2s2;2025
4026;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;665;0.5703;1071.81;0.5737;FHUS_40_2025_Q1_fk1g2s3;2025
4026;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;214;0.1838;366.24;0.1964;FHUS_40_2025_Q1_fk1g2s4;2025
4026;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;1084;0.9313;1732.77;0.9291;FHUS_40_2025_Q1_fk1g2s5;2025
4026;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;661;0.5674;1016.74;0.5446;FHUS_40_2025_Q1_fk1g2s6;2025
4026;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;216;0.1854;373.55;0.2001;FHUS_40_2025_Q1_fk1g2s7;2025
4026;4026;Tinn;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;256;0.2228;405.11;0.22;FHUS_40_2025_Q1_fk2g3s1;2025
4026;4026;Tinn;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;390;0.3388;624.12;0.3383;FHUS_40_2025_Q1_fk2g3s2;2025
4026;4026;Tinn;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;771;0.6728;1233.55;0.6715;FHUS_40_2025_Q1_fk3g4s1;2025
4026;4026;Tinn;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;814;0.7097;1292.44;0.7029;FHUS_40_2025_Q1_fk3g4s2;2025
4026;4026;Tinn;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;137;0.119;225.43;0.1222;FHUS_40_2025_Q1_fk3g4s3;2025
4026;4026;Tinn;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;167;0.141;267.74;0.1412;FHUS_40_2025_Q1_fk3g8s1a;2025
4026;4026;Tinn;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;81;0.0683;129.96;0.0684;FHUS_40_2025_Q1_fk3g8s2a;2025
4026;4026;Tinn;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;530;0.4711;848.69;0.4709;FHUS_40_2025_Q1_fk3g9s1;2025
4026;4026;Tinn;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;469;0.4184;745.87;0.4155;FHUS_40_2025_Q1_fk3g9s2;2025
4026;4026;Tinn;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;362;0.3252;578.66;0.3249;FHUS_40_2025_Q1_fk5g13s1_1;2025
4026;4026;Tinn;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;354;0.3172;566.71;0.3173;FHUS_40_2025_Q1_fk5g13s1_2;2025
4026;4026;Tinn;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;448;0.4036;710.98;0.4002;FHUS_40_2025_Q1_fk5g13s1_3;2025
4026;4026;Tinn;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;459;0.4124;732.07;0.4111;FHUS_40_2025_Q1_fk5g13s1_4;2025
4026;4026;Tinn;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;111;0.0938;184.09;0.0971;FHUS_40_2025_Q1_fk5g14s1a;2025
4026;4026;Tinn;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;135;0.1138;215.4;0.1133;FHUS_40_2025_Q1_fk5g14s2a;2025
4026;4026;Tinn;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;198;0.1672;310.97;0.1639;FHUS_40_2025_Q1_fk5g15s1a;2025
4026;4026;Tinn;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;120;0.1012;195.15;0.1027;FHUS_40_2025_Q1_fk5g15s1a2;2025
4026;4026;Tinn;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;236;0.2144;380.69;0.2161;FHUS_40_2025_Q1_fk6g17s1;2025
4026;4026;Tinn;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;901;0.8161;1439.32;0.8149;FHUS_40_2025_Q1_fk8g30s4;2025
4026;4026;Tinn;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;554;0.5005;906.36;0.5117;FHUS_40_2025_Q1_fk6g18s2;2025
4026;4026;Tinn;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;164;0.1484;272.69;0.1543;FHUS_40_2025_Q1_fk6g19s1;2025
4026;4026;Tinn;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;136;0.123;230.87;0.1305;FHUS_40_2025_Q1_fk6g19s2;2025
4026;4026;Tinn;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;912;0.8268;1454.04;0.8239;FHUS_40_2025_Q1_fk7g20s1;2025
4026;4026;Tinn;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;947;0.8593;1509.62;0.8567;FHUS_40_2025_Q1_fk7g20s2;2025
4026;4026;Tinn;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;914;0.8279;1452.26;0.8224;FHUS_40_2025_Q1_fk7g20s3;2025
4026;4026;Tinn;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;691;0.6316;1105.88;0.6323;FHUS_40_2025_Q1_fk7g24s1;2025
4026;4026;Tinn;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;829;0.7704;1323.59;0.7708;FHUS_40_2025_Q1_fk7g25s1_1;2025
4026;4026;Tinn;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;825;0.7717;1314.89;0.7713;FHUS_40_2025_Q1_fk7g25s1_2;2025
4026;4026;Tinn;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;518;0.4757;834.86;0.48;FHUS_40_2025_Q1_fk7g25s3;2025
4026;4026;Tinn;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;875;0.8065;1389.8;0.8021;FHUS_40_2025_Q1_fk7g26s2;2025
4026;4026;Tinn;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;1052;0.9687;1679.07;0.968;FHUS_40_2025_Q1_fk7g26s3;2025
4026;4026;Tinn;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;227;0.2106;366.0;0.2125;FHUS_40_2025_Q1_fk8g28s1;2025
4026;4026;Tinn;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;364;0.3253;572.33;0.3194;oslo_sum_3kat;2025
4026;4026;Tinn;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;170;0.1502;276.42;0.1524;HSCL_2kat;2025
4026;4026;Tinn;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;142;0.1278;233.69;0.1313;ucla_2kat;2025
4026;4026;Tinn;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;163;0.1441;262.22;0.1447;INSOMNIA;2025
4026;4026;Tinn;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;206;0.1913;327.01;0.1902;kontroll_SUM_3kat;2025
4026;4026;Tinn;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;218;0.196;346.3;0.1945;FYSAK_2kat;2025
4028;4028;Kviteseid;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;429;0.7114;594.99;0.7114;FHUS_40_2025_Q1_fk1g1s1;2025
4028;4028;Kviteseid;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;159;0.2672;220.52;0.2672;FHUS_40_2025_Q1_fk1g2s1;2025
4028;4028;Kviteseid;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;335;0.563;464.62;0.563;FHUS_40_2025_Q1_fk1g2s2;2025
4028;4028;Kviteseid;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;262;0.4411;363.37;0.4411;FHUS_40_2025_Q1_fk1g2s3;2025
4028;4028;Kviteseid;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;62;0.1042;85.99;0.1042;FHUS_40_2025_Q1_fk1g2s4;2025
4028;4028;Kviteseid;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;560;0.9412;776.68;0.9412;FHUS_40_2025_Q1_fk1g2s5;2025
4028;4028;Kviteseid;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;451;0.7593;625.5;0.7593;FHUS_40_2025_Q1_fk1g2s6;2025
4028;4028;Kviteseid;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;292;0.4908;404.98;0.4908;FHUS_40_2025_Q1_fk1g2s7;2025
4028;4028;Kviteseid;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;184;0.3129;255.19;0.3129;FHUS_40_2025_Q1_fk2g3s1;2025
4028;4028;Kviteseid;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;219;0.3718;303.74;0.3718;FHUS_40_2025_Q1_fk2g3s2;2025
4028;4028;Kviteseid;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;391;0.6707;542.29;0.6707;FHUS_40_2025_Q1_fk3g4s1;2025
4028;4028;Kviteseid;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;418;0.7158;579.73;0.7158;FHUS_40_2025_Q1_fk3g4s2;2025
4028;4028;Kviteseid;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;76;0.1295;105.41;0.1295;FHUS_40_2025_Q1_fk3g4s3;2025
4028;4028;Kviteseid;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;72;0.1186;99.86;0.1186;FHUS_40_2025_Q1_fk3g8s1a;2025
4028;4028;Kviteseid;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;45;0.074;62.41;0.074;FHUS_40_2025_Q1_fk3g8s2a;2025
4028;4028;Kviteseid;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;261;0.4523;361.99;0.4523;FHUS_40_2025_Q1_fk3g9s1;2025
4028;4028;Kviteseid;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;226;0.3917;313.44;0.3917;FHUS_40_2025_Q1_fk3g9s2;2025
4028;4028;Kviteseid;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;170;0.2998;235.78;0.2998;FHUS_40_2025_Q1_fk5g13s1_1;2025
4028;4028;Kviteseid;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;205;0.3596;284.32;0.3596;FHUS_40_2025_Q1_fk5g13s1_2;2025
