Kommunenummer,Kommune,År,Bygningstype,Sort_Bygningstype,Bygningstype_6_gr,Sort_Bygningstype_6_gr,Bygningstype_5_gr,Sort_Bygningstype_5_gr,Antall
4012,Bamble,01.01.2008,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2009,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2010,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2011,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2012,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2013,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2014,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2015,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2016,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2017,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2018,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2019,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2020,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2021,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2022,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2023,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2024,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4012,Bamble,01.01.2025,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2000,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2001,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2002,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2003,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2004,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2005,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2006,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2007,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2008,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2009,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2010,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2011,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2012,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2013,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2014,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2015,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2016,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2017,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2018,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2019,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2020,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2021,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2022,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2023,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2024,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4014,Kragerø,01.01.2025,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2000,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2001,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2002,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2003,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2004,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2005,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2006,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2007,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2008,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2009,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2010,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2011,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2012,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2013,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2014,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2015,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2016,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2017,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2018,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2019,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2020,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2021,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2022,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2023,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2024,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4016,Drangedal,01.01.2025,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2000,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2001,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2002,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2003,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2004,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2005,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2006,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2007,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2008,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2009,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2010,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2011,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2012,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2013,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2014,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2015,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2016,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2017,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2018,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2019,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2020,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2021,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2022,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2023,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2024,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4018,Nome,01.01.2025,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2000,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2001,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2002,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2003,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2004,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2005,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2006,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2007,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2008,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2009,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2010,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2011,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2012,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2013,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2014,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2015,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2016,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2017,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2018,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2019,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,48
4020,Midt-Telemark,01.01.2020,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2021,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2022,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2023,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2024,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4020,Midt-Telemark,01.01.2025,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2000,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2001,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2002,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2003,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2004,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2005,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2006,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2007,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2008,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2009,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2010,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2011,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2012,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2013,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2014,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2015,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2016,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2017,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2018,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2019,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2020,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2021,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2022,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2023,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2024,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4022,Seljord,01.01.2025,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2000,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2001,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2002,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2003,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2004,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2005,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2006,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2007,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2008,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2009,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2010,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2011,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2012,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2013,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2014,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2015,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2016,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2017,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2018,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2019,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2020,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2021,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2022,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2023,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2024,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4024,Hjartdal,01.01.2025,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2000,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2001,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2002,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2003,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2004,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2005,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2006,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2007,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2008,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2009,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2010,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2011,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2012,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2013,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2014,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2015,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2016,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2017,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2018,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2019,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2020,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2021,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2022,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
4026,Tinn,01.01.2023,Studenthjem/studentboliger,8,Bygning for bofellesskap,5,Annen boligbygging,4,0
