Kommune,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortKommune
Midt-Telemark,2021-01-01,Kvinner,75 år+,KOLS (J44),"per 1000, standardisert",,3,11,9
Midt-Telemark,2021-01-01,Kvinner,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",46.9,3,11,9
Midt-Telemark,2021-01-01,Kvinner,75 år+,Personskader (S00-T78),"per 1000, standardisert",54.9,3,11,9
Midt-Telemark,2021-01-01,Kvinner,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",,3,11,9
Midt-Telemark,2021-01-01,Kvinner,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,11,9
Midt-Telemark,2021-01-01,Kvinner,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,11,9
Midt-Telemark,2021-01-01,Kvinner,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",50.7,3,12,9
Midt-Telemark,2021-01-01,Kvinner,75-79 år,KOLS (J44),"per 1000, standardisert",,3,12,9
Midt-Telemark,2021-01-01,Kvinner,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",50.4,3,12,9
Midt-Telemark,2021-01-01,Kvinner,75-79 år,Personskader (S00-T78),"per 1000, standardisert",,3,12,9
Midt-Telemark,2021-01-01,Kvinner,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",,3,12,9
Midt-Telemark,2021-01-01,Kvinner,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,12,9
Midt-Telemark,2021-01-01,Kvinner,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,12,9
Midt-Telemark,2021-01-01,Kvinner,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",71.1,3,13,9
Midt-Telemark,2021-01-01,Kvinner,80 år+,KOLS (J44),"per 1000, standardisert",,3,13,9
Midt-Telemark,2021-01-01,Kvinner,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",44.3,3,13,9
Midt-Telemark,2021-01-01,Kvinner,80 år+,Personskader (S00-T78),"per 1000, standardisert",,3,13,9
Midt-Telemark,2021-01-01,Kvinner,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",,3,13,9
Midt-Telemark,2021-01-01,Kvinner,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,13,9
Midt-Telemark,2021-01-01,Kvinner,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,13,9
Midt-Telemark,2022-01-01,Kjønn samlet,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",17.3,1,1,9
Midt-Telemark,2022-01-01,Kjønn samlet,Alle aldre,KOLS (J44),"per 1000, standardisert",1.1,1,1,9
Midt-Telemark,2022-01-01,Kjønn samlet,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",17.2,1,1,9
Midt-Telemark,2022-01-01,Kjønn samlet,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",15.6,1,1,9
Midt-Telemark,2022-01-01,Kjønn samlet,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.3,1,1,9
Midt-Telemark,2022-01-01,Kjønn samlet,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.0,1,1,9
Midt-Telemark,2022-01-01,Kjønn samlet,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,1,1,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",10.9,1,2,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-74 år,KOLS (J44),"per 1000, standardisert",,1,2,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",14.9,1,2,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-74 år,Personskader (S00-T78),"per 1000, standardisert",12.0,1,2,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.3,1,2,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,2,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.7,1,2,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.8,1,3,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-44 år,KOLS (J44),"per 1000, standardisert",,1,3,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.5,1,3,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-44 år,Personskader (S00-T78),"per 1000, standardisert",11.5,1,3,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.9,1,3,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,3,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,3,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,1,4,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-24 år,KOLS (J44),"per 1000, standardisert",,1,4,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.5,1,4,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-24 år,Personskader (S00-T78),"per 1000, standardisert",13.1,1,4,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.4,1,4,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,4,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,4,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,1,5,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-14 år,KOLS (J44),"per 1000, standardisert",,1,5,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",,1,5,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-14 år,Personskader (S00-T78),"per 1000, standardisert",15.0,1,5,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",,1,5,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,5,9
Midt-Telemark,2022-01-01,Kjønn samlet,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,5,9
Midt-Telemark,2022-01-01,Kjønn samlet,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,1,6,9
Midt-Telemark,2022-01-01,Kjønn samlet,15-24 år,KOLS (J44),"per 1000, standardisert",,1,6,9
Midt-Telemark,2022-01-01,Kjønn samlet,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",4.2,1,6,9
Midt-Telemark,2022-01-01,Kjønn samlet,15-24 år,Personskader (S00-T78),"per 1000, standardisert",10.9,1,6,9
Midt-Telemark,2022-01-01,Kjønn samlet,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",,1,6,9
Midt-Telemark,2022-01-01,Kjønn samlet,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,6,9
Midt-Telemark,2022-01-01,Kjønn samlet,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,6,9
Midt-Telemark,2022-01-01,Kjønn samlet,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,1,7,9
Midt-Telemark,2022-01-01,Kjønn samlet,25-44 år,KOLS (J44),"per 1000, standardisert",,1,7,9
Midt-Telemark,2022-01-01,Kjønn samlet,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",11.8,1,7,9
Midt-Telemark,2022-01-01,Kjønn samlet,25-44 år,Personskader (S00-T78),"per 1000, standardisert",9.8,1,7,9
Midt-Telemark,2022-01-01,Kjønn samlet,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",,1,7,9
Midt-Telemark,2022-01-01,Kjønn samlet,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,7,9
Midt-Telemark,2022-01-01,Kjønn samlet,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,7,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",24.7,1,8,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-74 år,KOLS (J44),"per 1000, standardisert",,1,8,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",26.1,1,8,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-74 år,Personskader (S00-T78),"per 1000, standardisert",12.9,1,8,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",,1,8,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,8,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,8,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",16.1,1,9,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-64 år,KOLS (J44),"per 1000, standardisert",,1,9,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",22.4,1,9,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-64 år,Personskader (S00-T78),"per 1000, standardisert",9.3,1,9,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",,1,9,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,9,9
Midt-Telemark,2022-01-01,Kjønn samlet,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,9,9
Midt-Telemark,2022-01-01,Kjønn samlet,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",46.1,1,10,9
Midt-Telemark,2022-01-01,Kjønn samlet,65-74 år,KOLS (J44),"per 1000, standardisert",,1,10,9
Midt-Telemark,2022-01-01,Kjønn samlet,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",35.4,1,10,9
Midt-Telemark,2022-01-01,Kjønn samlet,65-74 år,Personskader (S00-T78),"per 1000, standardisert",21.5,1,10,9
Midt-Telemark,2022-01-01,Kjønn samlet,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",,1,10,9
Midt-Telemark,2022-01-01,Kjønn samlet,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,10,9
Midt-Telemark,2022-01-01,Kjønn samlet,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,10,9
Midt-Telemark,2022-01-01,Kjønn samlet,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",78.8,1,11,9
Midt-Telemark,2022-01-01,Kjønn samlet,75 år+,KOLS (J44),"per 1000, standardisert",,1,11,9
Midt-Telemark,2022-01-01,Kjønn samlet,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",39.8,1,11,9
Midt-Telemark,2022-01-01,Kjønn samlet,75 år+,Personskader (S00-T78),"per 1000, standardisert",49.0,1,11,9
Midt-Telemark,2022-01-01,Kjønn samlet,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",,1,11,9
Midt-Telemark,2022-01-01,Kjønn samlet,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",15.4,1,11,9
Midt-Telemark,2022-01-01,Kjønn samlet,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,1,11,9
Midt-Telemark,2022-01-01,Kjønn samlet,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",88.8,1,12,9
Midt-Telemark,2022-01-01,Kjønn samlet,75-79 år,KOLS (J44),"per 1000, standardisert",,1,12,9
Midt-Telemark,2022-01-01,Kjønn samlet,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",43.8,1,12,9
Midt-Telemark,2022-01-01,Kjønn samlet,75-79 år,Personskader (S00-T78),"per 1000, standardisert",23.9,1,12,9
Midt-Telemark,2022-01-01,Kjønn samlet,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",,1,12,9
Midt-Telemark,2022-01-01,Kjønn samlet,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,12,9
Midt-Telemark,2022-01-01,Kjønn samlet,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,12,9
Midt-Telemark,2022-01-01,Kjønn samlet,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",69.0,1,13,9
Midt-Telemark,2022-01-01,Kjønn samlet,80 år+,KOLS (J44),"per 1000, standardisert",,1,13,9
Midt-Telemark,2022-01-01,Kjønn samlet,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",36.6,1,13,9
Midt-Telemark,2022-01-01,Kjønn samlet,80 år+,Personskader (S00-T78),"per 1000, standardisert",69.3,1,13,9
Midt-Telemark,2022-01-01,Kjønn samlet,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",,1,13,9
Midt-Telemark,2022-01-01,Kjønn samlet,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,13,9
Midt-Telemark,2022-01-01,Kjønn samlet,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,1,13,9
Midt-Telemark,2022-01-01,Menn,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",22.6,2,1,9
Midt-Telemark,2022-01-01,Menn,Alle aldre,KOLS (J44),"per 1000, standardisert",0.9,2,1,9
Midt-Telemark,2022-01-01,Menn,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",17.0,2,1,9
Midt-Telemark,2022-01-01,Menn,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",15.2,2,1,9
Midt-Telemark,2022-01-01,Menn,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",2.8,2,1,9
Midt-Telemark,2022-01-01,Menn,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,1,9
Midt-Telemark,2022-01-01,Menn,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,2,1,9
Midt-Telemark,2022-01-01,Menn,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",14.8,2,2,9
Midt-Telemark,2022-01-01,Menn,0-74 år,KOLS (J44),"per 1000, standardisert",,2,2,9
Midt-Telemark,2022-01-01,Menn,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",15.5,2,2,9
Midt-Telemark,2022-01-01,Menn,0-74 år,Personskader (S00-T78),"per 1000, standardisert",13.0,2,2,9
Midt-Telemark,2022-01-01,Menn,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.0,2,2,9
Midt-Telemark,2022-01-01,Menn,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,2,9
Midt-Telemark,2022-01-01,Menn,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,2,9
Midt-Telemark,2022-01-01,Menn,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,3,9
Midt-Telemark,2022-01-01,Menn,0-44 år,KOLS (J44),"per 1000, standardisert",,2,3,9
Midt-Telemark,2022-01-01,Menn,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",8.6,2,3,9
Midt-Telemark,2022-01-01,Menn,0-44 år,Personskader (S00-T78),"per 1000, standardisert",13.3,2,3,9
Midt-Telemark,2022-01-01,Menn,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,3,9
Midt-Telemark,2022-01-01,Menn,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,3,9
Midt-Telemark,2022-01-01,Menn,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,3,9
Midt-Telemark,2022-01-01,Menn,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,4,9
Midt-Telemark,2022-01-01,Menn,0-24 år,KOLS (J44),"per 1000, standardisert",,2,4,9
Midt-Telemark,2022-01-01,Menn,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",,2,4,9
Midt-Telemark,2022-01-01,Menn,0-24 år,Personskader (S00-T78),"per 1000, standardisert",15.8,2,4,9
Midt-Telemark,2022-01-01,Menn,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.2,2,4,9
Midt-Telemark,2022-01-01,Menn,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,4,9
Midt-Telemark,2022-01-01,Menn,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,4,9
Midt-Telemark,2022-01-01,Menn,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,5,9
Midt-Telemark,2022-01-01,Menn,0-14 år,KOLS (J44),"per 1000, standardisert",,2,5,9
Midt-Telemark,2022-01-01,Menn,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",,2,5,9
Midt-Telemark,2022-01-01,Menn,0-14 år,Personskader (S00-T78),"per 1000, standardisert",,2,5,9
Midt-Telemark,2022-01-01,Menn,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,5,9
Midt-Telemark,2022-01-01,Menn,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,5,9
Midt-Telemark,2022-01-01,Menn,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,5,9
Midt-Telemark,2022-01-01,Menn,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,6,9
Midt-Telemark,2022-01-01,Menn,15-24 år,KOLS (J44),"per 1000, standardisert",,2,6,9
Midt-Telemark,2022-01-01,Menn,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",,2,6,9
Midt-Telemark,2022-01-01,Menn,15-24 år,Personskader (S00-T78),"per 1000, standardisert",,2,6,9
Midt-Telemark,2022-01-01,Menn,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,6,9
Midt-Telemark,2022-01-01,Menn,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,6,9
Midt-Telemark,2022-01-01,Menn,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,6,9
Midt-Telemark,2022-01-01,Menn,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,7,9
Midt-Telemark,2022-01-01,Menn,25-44 år,KOLS (J44),"per 1000, standardisert",,2,7,9
Midt-Telemark,2022-01-01,Menn,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",,2,7,9
Midt-Telemark,2022-01-01,Menn,25-44 år,Personskader (S00-T78),"per 1000, standardisert",10.7,2,7,9
Midt-Telemark,2022-01-01,Menn,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,7,9
Midt-Telemark,2022-01-01,Menn,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,7,9
Midt-Telemark,2022-01-01,Menn,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,7,9
Midt-Telemark,2022-01-01,Menn,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,8,9
Midt-Telemark,2022-01-01,Menn,45-74 år,KOLS (J44),"per 1000, standardisert",,2,8,9
Midt-Telemark,2022-01-01,Menn,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",26.2,2,8,9
Midt-Telemark,2022-01-01,Menn,45-74 år,Personskader (S00-T78),"per 1000, standardisert",12.6,2,8,9
Midt-Telemark,2022-01-01,Menn,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,8,9
Midt-Telemark,2022-01-01,Menn,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,8,9
Midt-Telemark,2022-01-01,Menn,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,8,9
Midt-Telemark,2022-01-01,Menn,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",21.3,2,9,9
Midt-Telemark,2022-01-01,Menn,45-64 år,KOLS (J44),"per 1000, standardisert",,2,9,9
Midt-Telemark,2022-01-01,Menn,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",22.0,2,9,9
Midt-Telemark,2022-01-01,Menn,45-64 år,Personskader (S00-T78),"per 1000, standardisert",10.9,2,9,9
Midt-Telemark,2022-01-01,Menn,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,9,9
Midt-Telemark,2022-01-01,Menn,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,9,9
Midt-Telemark,2022-01-01,Menn,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,9,9
Midt-Telemark,2022-01-01,Menn,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,2,10,9
Midt-Telemark,2022-01-01,Menn,65-74 år,KOLS (J44),"per 1000, standardisert",,2,10,9
Midt-Telemark,2022-01-01,Menn,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",37.3,2,10,9
Midt-Telemark,2022-01-01,Menn,65-74 år,Personskader (S00-T78),"per 1000, standardisert",17.0,2,10,9
Midt-Telemark,2022-01-01,Menn,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,10,9
Midt-Telemark,2022-01-01,Menn,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,10,9
Midt-Telemark,2022-01-01,Menn,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,10,9
Midt-Telemark,2022-01-01,Menn,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",106.0,2,11,9
Midt-Telemark,2022-01-01,Menn,75 år+,KOLS (J44),"per 1000, standardisert",,2,11,9
Midt-Telemark,2022-01-01,Menn,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",33.7,2,11,9
Midt-Telemark,2022-01-01,Menn,75 år+,Personskader (S00-T78),"per 1000, standardisert",38.0,2,11,9
Midt-Telemark,2022-01-01,Menn,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",,2,11,9
Midt-Telemark,2022-01-01,Menn,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,11,9
Midt-Telemark,2022-01-01,Menn,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,11,9
Midt-Telemark,2022-01-01,Menn,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",128.0,2,12,9
Midt-Telemark,2022-01-01,Menn,75-79 år,KOLS (J44),"per 1000, standardisert",,2,12,9
Midt-Telemark,2022-01-01,Menn,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",,2,12,9
Midt-Telemark,2022-01-01,Menn,75-79 år,Personskader (S00-T78),"per 1000, standardisert",,2,12,9
Midt-Telemark,2022-01-01,Menn,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",,2,12,9
Midt-Telemark,2022-01-01,Menn,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,12,9
Midt-Telemark,2022-01-01,Menn,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,12,9
Midt-Telemark,2022-01-01,Menn,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",78.9,2,13,9
Midt-Telemark,2022-01-01,Menn,80 år+,KOLS (J44),"per 1000, standardisert",,2,13,9
Midt-Telemark,2022-01-01,Menn,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",44.9,2,13,9
Midt-Telemark,2022-01-01,Menn,80 år+,Personskader (S00-T78),"per 1000, standardisert",,2,13,9
Midt-Telemark,2022-01-01,Menn,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",,2,13,9
Midt-Telemark,2022-01-01,Menn,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,13,9
Midt-Telemark,2022-01-01,Menn,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,13,9
Midt-Telemark,2022-01-01,Kvinner,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",12.1,3,1,9
Midt-Telemark,2022-01-01,Kvinner,Alle aldre,KOLS (J44),"per 1000, standardisert",1.3,3,1,9
Midt-Telemark,2022-01-01,Kvinner,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",17.5,3,1,9
Midt-Telemark,2022-01-01,Kvinner,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",16.0,3,1,9
Midt-Telemark,2022-01-01,Kvinner,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.8,3,1,9
Midt-Telemark,2022-01-01,Kvinner,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.4,3,1,9
Midt-Telemark,2022-01-01,Kvinner,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,3,1,9
