ssbid;geometry_b;geometry_1;geometry_2;geometry_3;SSB_sentrum2019_intersect;SSB_sentrum2019_centroid;SSB_sentrum2024_intersect;SSB_sentrum2024_centroid;Hovedsentrum2019_intersect;Hovedsentrum2019_centroid;Hovedsentrum2024_intersect;Hovedsentrum2024_centroid;Kommune;Shape_Length;Shape_Area
21732506569250;173250;6569250;173500,015625000000000;6569500;;;;;;;;;Skien;1000;62500
21732506569500;173250;6569500;173500,015625000000000;6569750;;;;;;;;;Skien;1000;62500
21732506569750;173250;6569750;173500,015625000000000;6570000;;;;;;;;;Skien;1000;62500
21732506570000;173250;6570000;173500,015625000000000;6570250;;;;;;;;;Skien;1000;62500
21732506570250;173250;6570250;173500,015625000000000;6570500;;;;;;;;;Skien;1000;62500
21732506570500;173250;6570500;173500,015625000000000;6570750;;;;;;;;;Skien;1000;62500
21732506572000;173250;6572000;173500,015625000000000;6572250;;;;;;;;;Skien;1000;62500
21732506572250;173250;6572250;173500,015625000000000;6572500;;;;;;;;;Skien;1000;62500
21732506572500;173250;6572500;173500,015625000000000;6572750;;;;;;;;;Skien;1000;62500
21732506572750;173250;6572750;173500,015625000000000;6573000;;;;;;;;;Skien;1000;62500
21732506573000;173250;6573000;173500,015625000000000;6573250;;;;;;;;;Skien;1000;62500
21732506573250;173250;6573250;173500,015625000000000;6573500;;;;;;;;;Skien;1000;62500
21732506573500;173250;6573500;173500,015625000000000;6573750;;;;;;;;;Skien;1000;62500
21732506573750;173250;6573750;173500,015625000000000;6574000;;;;;;;;;Skien;1000;62500
21732506574000;173250;6574000;173500,015625000000000;6574250;;;;;;;;;Skien;1000;62500
21732506574250;173250;6574250;173500,015625000000000;6574500;;;;;;;;;Skien;1000;62500
21732506574500;173250;6574500;173500,015625000000000;6574750;;;;;;;;;Skien;1000;62500
21732506574750;173250;6574750;173500,015625000000000;6575000;;;;;;;;;Skien;1000;62500
21732506578000;173250;6578000;173500,015625000000000;6578250;;;;;;;;;Skien;1000;62500
21732506578250;173250;6578250;173500,015625000000000;6578500;;;;;;;;;Skien;1000;62500
21732506578500;173250;6578500;173500,015625000000000;6578750;;;;;;;;;Skien;1000;62500
21735006563750;173500;6563750;173750,015625000000000;6564000;;;;;;;;;Skien;1000;62500
21735006564000;173500;6564000;173750,015625000000000;6564250;;;;;;;;;Skien;1000;62500
21735006564250;173500;6564250;173750,015625000000000;6564500;;;;;;;;;Skien;1000;62500
21735006564500;173500;6564500;173750,015625000000000;6564750;;;;;;;;;Skien;1000;62500
21735006564750;173500;6564750;173750,015625000000000;6565000;;;;;;;;;Skien;1000;62500
21735006565000;173500;6565000;173750,015625000000000;6565250;;;;;;;;;Skien;1000;62500
21735006565250;173500;6565250;173750,015625000000000;6565500;;;;;;;;;Skien;1000;62500
21735006565500;173500;6565500;173750,015625000000000;6565750;;;;;;;;;Skien;1000;62500
21735006565750;173500;6565750;173750,015625000000000;6566000;;;;;;;;;Skien;1000;62500
21735006566000;173500;6566000;173750,015625000000000;6566250;;;;;;;;;Skien;1000;62500
21735006566250;173500;6566250;173750,015625000000000;6566500;;;;;;;;;Skien;1000;62500
21735006566500;173500;6566500;173750,015625000000000;6566750;;;;;;;;;Skien;1000;62500
21735006566750;173500;6566750;173750,015625000000000;6567000;;;;;;;;;Skien;1000;62500
21735006567000;173500;6567000;173750,015625000000000;6567250;;;;;;;;;Skien;1000;62500
21735006567250;173500;6567250;173750,015625000000000;6567500;;;;;;;;;Skien;1000;62500
21735006567500;173500;6567500;173750,015625000000000;6567750;;;;;;;;;Skien;1000;62500
21735006567750;173500;6567750;173750,015625000000000;6568000;;;;;;;;;Skien;1000;62500
21735006568000;173500;6568000;173750,015625000000000;6568250;;;;;;;;;Skien;1000;62500
21735006568250;173500;6568250;173750,015625000000000;6568500;;;;;;;;;Skien;1000;62500
21735006568500;173500;6568500;173750,015625000000000;6568750;;;;;;;;;Skien;1000;62500
21735006568750;173500;6568750;173750,015625000000000;6569000;;;;;;;;;Skien;1000;62500
21735006569000;173500;6569000;173750,015625000000000;6569250;;;;;;;;;Skien;1000;62500
21735006569250;173500;6569250;173750,015625000000000;6569500;;;;;;;;;Skien;1000;62500
21735006569500;173500;6569500;173750,015625000000000;6569750;;;;;;;;;Skien;1000;62500
21735006569750;173500;6569750;173750,015625000000000;6570000;;;;;;;;;Skien;1000;62500
21735006570000;173500;6570000;173750,015625000000000;6570250;;;;;;;;;Skien;1000;62500
21735006570250;173500;6570250;173750,015625000000000;6570500;;;;;;;;;Skien;1000;62500
21735006570500;173500;6570500;173750,015625000000000;6570750;;;;;;;;;Skien;1000;62500
21735006571000;173500;6571000;173750,015625000000000;6571250;;;;;;;;;Skien;1000;62500
21735006571250;173500;6571250;173750,015625000000000;6571500;;;;;;;;;Skien;1000;62500
21735006571500;173500;6571500;173750,015625000000000;6571750;;;;;;;;;Skien;1000;62500
21735006571750;173500;6571750;173750,015625000000000;6572000;;;;;;;;;Skien;1000;62500
21735006572000;173500;6572000;173750,015625000000000;6572250;;;;;;;;;Skien;1000;62500
21735006572250;173500;6572250;173750,015625000000000;6572500;;;;;;;;;Skien;1000;62500
21735006572500;173500;6572500;173750,015625000000000;6572750;;;;;;;;;Skien;1000;62500
21735006572750;173500;6572750;173750,015625000000000;6573000;;;;;;;;;Skien;1000;62500
21735006573000;173500;6573000;173750,015625000000000;6573250;;;;;;;;;Skien;1000;62500
21735006573250;173500;6573250;173750,015625000000000;6573500;;;;;;;;;Skien;1000;62500
21735006573500;173500;6573500;173750,015625000000000;6573750;;;;;;;;;Skien;1000;62500
21735006573750;173500;6573750;173750,015625000000000;6574000;;;;;;;;;Skien;1000;62500
21735006574000;173500;6574000;173750,015625000000000;6574250;;;;;;;;;Skien;1000;62500
21735006574250;173500;6574250;173750,015625000000000;6574500;;;;;;;;;Skien;1000;62500
21735006574500;173500;6574500;173750,015625000000000;6574750;;;;;;;;;Skien;1000;62500
21735006574750;173500;6574750;173750,015625000000000;6575000;;;;;;;;;Skien;1000;62500
21735006577750;173500;6577750;173750,015625000000000;6578000;;;;;;;;;Skien;1000;62500
21735006578000;173500;6578000;173750,015625000000000;6578250;;;;;;;;;Skien;1000;62500
21735006578250;173500;6578250;173750,015625000000000;6578500;;;;;;;;;Skien;1000;62500
21735006578500;173500;6578500;173750,015625000000000;6578750;;;;;;;;;Skien;1000;62500
21737506563500;173750;6563500;174000,015625000000000;6563750;;;;;;;;;Skien;1000;62500
21737506563750;173750;6563750;174000,015625000000000;6564000;;;;;;;;;Skien;1000;62500
21737506564000;173750;6564000;174000,015625000000000;6564250;;;;;;;;;Skien;1000;62500
21737506564250;173750;6564250;174000,015625000000000;6564500;;;;;;;;;Skien;1000;62500
21737506564500;173750;6564500;174000,015625000000000;6564750;;;;;;;;;Skien;1000;62500
21737506564750;173750;6564750;174000,015625000000000;6565000;;;;;;;;;Skien;1000;62500
21737506565000;173750;6565000;174000,015625000000000;6565250;;;;;;;;;Skien;1000;62500
21737506565250;173750;6565250;174000,015625000000000;6565500;;;;;;;;;Skien;1000;62500
21737506565500;173750;6565500;174000,015625000000000;6565750;;;;;;;;;Skien;1000;62500
21737506565750;173750;6565750;174000,015625000000000;6566000;;;;;;;;;Skien;1000;62500
21737506566000;173750;6566000;174000,015625000000000;6566250;;;;;;;;;Skien;1000;62500
21737506566250;173750;6566250;174000,015625000000000;6566500;;;;;;;;;Skien;1000;62500
21737506566500;173750;6566500;174000,015625000000000;6566750;;;;;;;;;Skien;1000;62500
21737506566750;173750;6566750;174000,015625000000000;6567000;;;;;;;;;Skien;1000;62500
21737506567000;173750;6567000;174000,015625000000000;6567250;;;;;;;;;Skien;1000;62500
21737506567250;173750;6567250;174000,015625000000000;6567500;;;;;;;;;Skien;1000;62500
21737506567500;173750;6567500;174000,015625000000000;6567750;;;;;;;;;Skien;1000;62500
21737506567750;173750;6567750;174000,015625000000000;6568000;;;;;;;;;Skien;1000;62500
21737506568000;173750;6568000;174000,015625000000000;6568250;;;;;;;;;Skien;1000;62500
21737506568250;173750;6568250;174000,015625000000000;6568500;;;;;;;;;Skien;1000;62500
21737506568500;173750;6568500;174000,015625000000000;6568750;;;;;;;;;Skien;1000;62500
21737506568750;173750;6568750;174000,015625000000000;6569000;;;;;;;;;Skien;1000;62500
21737506569000;173750;6569000;174000,015625000000000;6569250;;;;;;;;;Skien;1000;62500
21737506569250;173750;6569250;174000,015625000000000;6569500;;;;;;;;;Skien;1000;62500
21737506569500;173750;6569500;174000,015625000000000;6569750;;;;;;;;;Skien;1000;62500
21737506569750;173750;6569750;174000,015625000000000;6570000;;;;;;;;;Skien;1000;62500
21737506570000;173750;6570000;174000,015625000000000;6570250;;;;;;;;;Skien;1000;62500
21737506570250;173750;6570250;174000,015625000000000;6570500;;;;;;;;;Skien;1000;62500
21737506570500;173750;6570500;174000,015625000000000;6570750;;;;;;;;;Skien;1000;62500
21737506570750;173750;6570750;174000,015625000000000;6571000;;;;;;;;;Skien;1000;62500
21737506571000;173750;6571000;174000,015625000000000;6571250;;;;;;;;;Skien;1000;62500
21737506571250;173750;6571250;174000,015625000000000;6571500;;;;;;;;;Skien;1000;62500
21737506571500;173750;6571500;174000,015625000000000;6571750;;;;;;;;;Skien;1000;62500
21737506571750;173750;6571750;174000,015625000000000;6572000;;;;;;;;;Skien;1000;62500
21737506572000;173750;6572000;174000,015625000000000;6572250;;;;;;;;;Skien;1000;62500
21737506572250;173750;6572250;174000,015625000000000;6572500;;;;;;;;;Skien;1000;62500
21737506572500;173750;6572500;174000,015625000000000;6572750;;;;;;;;;Skien;1000;62500
21737506572750;173750;6572750;174000,015625000000000;6573000;;;;;;;;;Skien;1000;62500
21737506573000;173750;6573000;174000,015625000000000;6573250;;;;;;;;;Skien;1000;62500
21737506573250;173750;6573250;174000,015625000000000;6573500;;;;;;;;;Skien;1000;62500
21737506573500;173750;6573500;174000,015625000000000;6573750;;;;;;;;;Skien;1000;62500
21737506573750;173750;6573750;174000,015625000000000;6574000;;;;;;;;;Skien;1000;62500
21737506574000;173750;6574000;174000,015625000000000;6574250;;;;;;;;;Skien;1000;62500
21737506574250;173750;6574250;174000,015625000000000;6574500;;;;;;;;;Skien;1000;62500
21737506574500;173750;6574500;174000,015625000000000;6574750;;;;;;;;;Skien;1000;62500
21737506574750;173750;6574750;174000,015625000000000;6575000;;;;;;;;;Skien;1000;62500
21737506575000;173750;6575000;174000,015625000000000;6575250;;;;;;;;;Skien;1000;62500
21737506577500;173750;6577500;174000,015625000000000;6577750;;;;;;;;;Skien;1000;62500
21737506577750;173750;6577750;174000,015625000000000;6578000;;;;;;;;;Skien;1000;62500
21737506578000;173750;6578000;174000,015625000000000;6578250;;;;;;;;;Skien;1000;62500
21737506578250;173750;6578250;174000,015625000000000;6578500;;;;;;;;;Skien;1000;62500
21737506578500;173750;6578500;174000,015625000000000;6578750;;;;;;;;;Skien;1000;62500
21737506591250;173750;6591250;174000,015625000000000;6591500;;;;;;;;;Skien;1000;62500
21740006563250;174000;6563250;174250,015625000000000;6563500;;;;;;;;;Skien;1000;62500
21740006563500;174000;6563500;174250,015625000000000;6563750;;;;;;;;;Skien;1000;62500
21740006563750;174000;6563750;174250,015625000000000;6564000;;;;;;;;;Skien;1000;62500
21740006564000;174000;6564000;174250,015625000000000;6564250;;;;;;;;;Skien;1000;62500
21740006564250;174000;6564250;174250,015625000000000;6564500;;;;;;;;;Skien;1000;62500
21740006564500;174000;6564500;174250,015625000000000;6564750;;;;;;;;;Skien;1000;62500
21740006564750;174000;6564750;174250,015625000000000;6565000;;;;;;;;;Skien;1000;62500
21740006565000;174000;6565000;174250,015625000000000;6565250;;;;;;;;;Skien;1000;62500
21740006565250;174000;6565250;174250,015625000000000;6565500;;;;;;;;;Skien;1000;62500
21740006565500;174000;6565500;174250,015625000000000;6565750;;;;;;;;;Skien;1000;62500
21740006565750;174000;6565750;174250,015625000000000;6566000;;;;;;;;;Skien;1000;62500
21740006566000;174000;6566000;174250,015625000000000;6566250;;;;;;;;;Skien;1000;62500
21740006566250;174000;6566250;174250,015625000000000;6566500;;;;;;;;;Skien;1000;62500
21740006566500;174000;6566500;174250,015625000000000;6566750;;;;;;;;;Skien;1000;62500
21740006566750;174000;6566750;174250,015625000000000;6567000;;;;;;;;;Skien;1000;62500
21740006567000;174000;6567000;174250,015625000000000;6567250;;;;;;;;;Skien;1000;62500
21740006567250;174000;6567250;174250,015625000000000;6567500;;;;;;;;;Skien;1000;62500
21740006567500;174000;6567500;174250,015625000000000;6567750;;;;;;;;;Skien;1000;62500
21740006567750;174000;6567750;174250,015625000000000;6568000;;;;;;;;;Skien;1000;62500
21740006568000;174000;6568000;174250,015625000000000;6568250;;;;;;;;;Skien;1000;62500
21740006568250;174000;6568250;174250,015625000000000;6568500;;;;;;;;;Skien;1000;62500
21740006568500;174000;6568500;174250,015625000000000;6568750;;;;;;;;;Skien;1000;62500
21740006568750;174000;6568750;174250,015625000000000;6569000;;;;;;;;;Skien;1000;62500
21740006569000;174000;6569000;174250,015625000000000;6569250;;;;;;;;;Skien;1000;62500
21740006569250;174000;6569250;174250,015625000000000;6569500;;;;;;;;;Skien;1000;62500
21740006569500;174000;6569500;174250,015625000000000;6569750;;;;;;;;;Skien;1000;62500
21740006569750;174000;6569750;174250,015625000000000;6570000;;;;;;;;;Skien;1000;62500
21740006570000;174000;6570000;174250,015625000000000;6570250;;;;;;;;;Skien;1000;62500
21740006570250;174000;6570250;174250,015625000000000;6570500;;;;;;;;;Skien;1000;62500
21740006570500;174000;6570500;174250,015625000000000;6570750;;;;;;;;;Skien;1000;62500
21740006570750;174000;6570750;174250,015625000000000;6571000;;;;;;;;;Skien;1000;62500
21740006571000;174000;6571000;174250,015625000000000;6571250;;;;;;;;;Skien;1000;62500
21740006571250;174000;6571250;174250,015625000000000;6571500;;;;;;;;;Skien;1000;62500
21740006571500;174000;6571500;174250,015625000000000;6571750;;;;;;;;;Skien;1000;62500
21740006571750;174000;6571750;174250,015625000000000;6572000;;;;;;;;;Skien;1000;62500
21740006572000;174000;6572000;174250,015625000000000;6572250;;;;;;;;;Skien;1000;62500
21740006572250;174000;6572250;174250,015625000000000;6572500;;;;;;;;;Skien;1000;62500
21740006572500;174000;6572500;174250,015625000000000;6572750;;;;;;;;;Skien;1000;62500
21740006572750;174000;6572750;174250,015625000000000;6573000;;;;;;;;;Skien;1000;62500
21740006573000;174000;6573000;174250,015625000000000;6573250;;;;;;;;;Skien;1000;62500
21740006573250;174000;6573250;174250,015625000000000;6573500;;;;;;;;;Skien;1000;62500
21740006573500;174000;6573500;174250,015625000000000;6573750;;;;;;;;;Skien;1000;62500
21740006573750;174000;6573750;174250,015625000000000;6574000;;;;;;;;;Skien;1000;62500
21740006574000;174000;6574000;174250,015625000000000;6574250;;;;;;;;;Skien;1000;62500
21740006574250;174000;6574250;174250,015625000000000;6574500;;;;;;;;;Skien;1000;62500
21740006574500;174000;6574500;174250,015625000000000;6574750;;;;;;;;;Skien;1000;62500
21740006574750;174000;6574750;174250,015625000000000;6575000;;;;;;;;;Skien;1000;62500
21740006575000;174000;6575000;174250,015625000000000;6575250;;;;;;;;;Skien;1000;62500
21740006575250;174000;6575250;174250,015625000000000;6575500;;;;;;;;;Skien;1000;62500
21740006577250;174000;6577250;174250,015625000000000;6577500;;;;;;;;;Skien;1000;62500
21740006577500;174000;6577500;174250,015625000000000;6577750;;;;;;;;;Skien;1000;62500
21740006577750;174000;6577750;174250,015625000000000;6578000;;;;;;;;;Skien;1000;62500
21740006578000;174000;6578000;174250,015625000000000;6578250;;;;;;;;;Skien;1000;62500
21740006578250;174000;6578250;174250,015625000000000;6578500;;;;;;;;;Skien;1000;62500
21740006578500;174000;6578500;174250,015625000000000;6578750;;;;;;;;;Skien;1000;62500
21740006590500;174000;6590500;174250,015625000000000;6590750;;;;;;;;;Skien;1000;62500
21740006590750;174000;6590750;174250,015625000000000;6591000;;;;;;;;;Skien;1000;62500
21740006591000;174000;6591000;174250,015625000000000;6591250;;;;;;;;;Skien;1000;62500
21740006591250;174000;6591250;174250,015625000000000;6591500;;;;;;;;;Skien;1000;62500
21742506563250;174250;6563250;174500,015625000000000;6563500;;;;;;;;;Skien;1000;62500
21742506563500;174250;6563500;174500,015625000000000;6563750;;;;;;;;;Skien;1000;62500
21742506563750;174250;6563750;174500,015625000000000;6564000;;;;;;;;;Skien;1000;62500
21742506564000;174250;6564000;174500,015625000000000;6564250;;;;;;;;;Skien;1000;62500
21742506564250;174250;6564250;174500,015625000000000;6564500;;;;;;;;;Skien;1000;62500
21742506564500;174250;6564500;174500,015625000000000;6564750;;;;;;;;;Skien;1000;62500
21742506564750;174250;6564750;174500,015625000000000;6565000;;;;;;;;;Skien;1000;62500
21742506565000;174250;6565000;174500,015625000000000;6565250;;;;;;;;;Skien;1000;62500
21742506565250;174250;6565250;174500,015625000000000;6565500;;;;;;;;;Skien;1000;62500
21742506565500;174250;6565500;174500,015625000000000;6565750;;;;;;;;;Skien;1000;62500
21742506565750;174250;6565750;174500,015625000000000;6566000;;;;;;;;;Skien;1000;62500
21742506566000;174250;6566000;174500,015625000000000;6566250;;;;;;;;;Skien;1000;62500
21742506566250;174250;6566250;174500,015625000000000;6566500;;;;;;;;;Skien;1000;62500
21742506566500;174250;6566500;174500,015625000000000;6566750;;;;;;;;;Skien;1000;62500
21742506566750;174250;6566750;174500,015625000000000;6567000;;;;;;;;;Skien;1000;62500
21742506567000;174250;6567000;174500,015625000000000;6567250;;;;;;;;;Skien;1000;62500
21742506567250;174250;6567250;174500,015625000000000;6567500;;;;;;;;;Skien;1000;62500
21742506567500;174250;6567500;174500,015625000000000;6567750;;;;;;;;;Skien;1000;62500
21742506567750;174250;6567750;174500,015625000000000;6568000;;;;;;;;;Skien;1000;62500
21742506568000;174250;6568000;174500,015625000000000;6568250;;;;;;;;;Skien;1000;62500
21742506568250;174250;6568250;174500,015625000000000;6568500;;;;;;;;;Skien;1000;62500
21742506568500;174250;6568500;174500,015625000000000;6568750;;;;;;;;;Skien;1000;62500
21742506568750;174250;6568750;174500,015625000000000;6569000;;;;;;;;;Skien;1000;62500
21742506569000;174250;6569000;174500,015625000000000;6569250;;;;;;;;;Skien;1000;62500
21742506569250;174250;6569250;174500,015625000000000;6569500;;;;;;;;;Skien;1000;62500
21742506569500;174250;6569500;174500,015625000000000;6569750;;;;;;;;;Skien;1000;62500
21742506569750;174250;6569750;174500,015625000000000;6570000;;;;;;;;;Skien;1000;62500
21742506570000;174250;6570000;174500,015625000000000;6570250;;;;;;;;;Skien;1000;62500
21742506570250;174250;6570250;174500,015625000000000;6570500;;;;;;;;;Skien;1000;62500
