region,næring (SN2007),antall ansatte,statistikkvariabel,år,value
Skien,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2024,175
Skien,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2025,163
Skien,Personlig tjenesteyting,Ingen ansatte,Bedrifter,2026,162
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2009,66
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2010,67
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2011,68
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2012,68
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2013,65
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2014,63
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2015,65
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2016,58
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2017,59
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2018,66
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2019,71
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2020,62
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2021,55
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2022,50
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2023,49
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2024,56
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2025,59
Skien,Personlig tjenesteyting,1-4 ansatte,Bedrifter,2026,54
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2009,18
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2010,17
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2011,20
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2012,17
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2013,18
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2014,19
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2015,18
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2016,19
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2017,20
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2018,22
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2019,20
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2020,23
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2021,20
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2022,24
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2023,24
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2024,17
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2025,19
Skien,Personlig tjenesteyting,5-9 ansatte,Bedrifter,2026,13
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2009,3
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2010,5
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2011,2
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2012,3
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2013,3
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2014,3
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2015,4
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2016,6
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2017,4
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2018,3
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2019,6
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2020,6
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2021,6
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2022,6
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2023,5
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2024,3
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2025,3
Skien,Personlig tjenesteyting,10-19 ansatte,Bedrifter,2026,9
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2009,4
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2010,3
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2011,3
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2012,1
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2013,1
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2014,1
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2015,2
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2016,2
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2017,3
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2018,3
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2019,3
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2020,0
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2021,1
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2022,0
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2023,0
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2024,2
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2025,2
Skien,Personlig tjenesteyting,20-49 ansatte,Bedrifter,2026,1
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2009,0
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2010,1
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2011,1
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2012,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2013,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2014,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2015,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2016,3
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2017,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2018,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2019,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2020,3
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2021,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2022,3
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2023,3
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2024,2
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2025,3
Skien,Personlig tjenesteyting,50-99 ansatte,Bedrifter,2026,3
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2009,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2010,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2011,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2012,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2013,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2014,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2015,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2016,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2017,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2018,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2019,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2020,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2021,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2022,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2023,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2024,1
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2025,0
Skien,Personlig tjenesteyting,100 - 249 ansatte,Bedrifter,2026,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2009,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2010,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2011,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2012,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2013,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2014,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2015,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2016,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2017,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2018,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2019,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2020,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2021,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2022,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2023,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2024,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2025,0
Skien,Personlig tjenesteyting,250 ansatte og over,Bedrifter,2026,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2009,2
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2010,2
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2011,1
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2012,1
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2013,2
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2014,2
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2015,1
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2016,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2017,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2018,1
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2019,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2020,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2021,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2022,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2023,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2024,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2025,0
Skien,Lønnet arbeid i private husholdninger,Ingen ansatte,Bedrifter,2026,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2009,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2010,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2011,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2012,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2013,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2014,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2015,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2016,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2017,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2018,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2019,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2020,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2021,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2022,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2023,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2024,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2025,0
Skien,Lønnet arbeid i private husholdninger,1-4 ansatte,Bedrifter,2026,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2009,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2010,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2011,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2012,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2013,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2014,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2015,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2016,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2017,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2018,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2019,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2020,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2021,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2022,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2023,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2024,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2025,0
Skien,Lønnet arbeid i private husholdninger,5-9 ansatte,Bedrifter,2026,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2009,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2010,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2011,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2012,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2013,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2014,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2015,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2016,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2017,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2018,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2019,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2020,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2021,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2022,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2023,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2024,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2025,0
Skien,Lønnet arbeid i private husholdninger,10-19 ansatte,Bedrifter,2026,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2009,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2010,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2011,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2012,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2013,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2014,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2015,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2016,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2017,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2018,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2019,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2020,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2021,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2022,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2023,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2024,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2025,0
Skien,Lønnet arbeid i private husholdninger,20-49 ansatte,Bedrifter,2026,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2009,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2010,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2011,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2012,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2013,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2014,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2015,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2016,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2017,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2018,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2019,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2020,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2021,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2022,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2023,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2024,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2025,0
Skien,Lønnet arbeid i private husholdninger,50-99 ansatte,Bedrifter,2026,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2009,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2010,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2011,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2012,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2013,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2014,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2015,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2016,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2017,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2018,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2019,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2020,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2021,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2022,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2023,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2024,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2025,0
Skien,Lønnet arbeid i private husholdninger,100 - 249 ansatte,Bedrifter,2026,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2009,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2010,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2011,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2012,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2013,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2014,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2015,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2016,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2017,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2018,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2019,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2020,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2021,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2022,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2023,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2024,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2025,0
Skien,Lønnet arbeid i private husholdninger,250 ansatte og over,Bedrifter,2026,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2009,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2010,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2011,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2012,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2013,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2014,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2015,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2016,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2017,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2018,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2019,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2020,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2021,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2022,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2023,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2024,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2025,0
Skien,Internasjonale organer,Ingen ansatte,Bedrifter,2026,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2009,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2010,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2011,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2012,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2013,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2014,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2015,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2016,0
Skien,Internasjonale organer,1-4 ansatte,Bedrifter,2017,0
