ULYKKESDATO;ULYKKESKLOKKESLETT;UKEDAG;ULYKKESKODE;ANTALL ENHETER;VEGTYPE;STEDSFORHOLD;TETTSTED;FARTSGRENSE;HISTORISK VEGKATEGORI;HISTORISK VEGNUMMER;UID;UKEDAGSTYPE;ULYKKESTYPE;ULYKKESTYPE UNDERKATEGORI;ÅR;ANTALL ANDRE ENHETER;ANTALL BUSS;ANTALL FOTGJENGERE;ANTALL LASTEBIL;ANTALL LETT MC;ANTALL MC;ANTALL MOPED;ANTALL PERSONBIL;ANTALL SKINNEGÅENDE MATERIELL;ANTALL LITEN ELEKTRISK MOTORVOGN;ANTALL SYKKEL;ANTALL TRAKTOR;ANTALL UKJENTE ENHETER;ANTALL VAREBIL;VEGBELYSNING;FYLKENAVN;FYLKENUMMER;KOMMUNENAVN;KOMMUNENUMMER;VEGSYSTEMREFERANSE;VEGKATEGORI;VEGNUMMER;VEGOBJEKT_ID;Latitude;Longitude;VEGKATEGORI (grupper);ALVORLIGHETSGRAD;MÅNED;ANTALL DREPTE;ANTALL MEGET ALVORLIG SKADET;ANTALL ALVORLIG SKADET;ANTALL LETTERE SKADET;DEKKETYPE;FØREFORHOLD;VÆRFORHOLD;LYSFORHOLD;KJØREFELTTYPE;ANTALL KJØREFELT;ÅRSDØGNTRAFIKK
fredag 17. desember 1993;15:15:00;Fredag;Påkjøring bakfra ved venstresving;2;Ukjent;3-armet kryss (T-kryss, Y-kryss);Tettsted;60;Riksveg;36;UID1000205593;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;1993;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107152970;59,19544336;9,601386359;Fylkesveg;;12;;;;;Ukjent;Ukjent;Ukjent;Dagslys;Ukjent;;
fredag 17. januar 1997;07:25:00;Fredag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000204629;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1997;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ukjent;Telemark;40;Nome;4018;;;0;107147110;59,32533849;9,236088739;Fylkesveg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
fredag 17. juli 1998;13:20:00;Fredag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Kommunal veg;2000;UID1000203989;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;1998;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107143309;59,14196064;9,656963803;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 17. november 2000;21:26:00;Fredag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;50;Kommunal veg;3055;UID1000203037;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107137769;59,13650652;9,676395036;Fylkesveg;;11;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
fredag 18. desember 1998;17:25:00;Fredag;Ulykke med uklart forløp hvor fotgjenger krysset kjørebanen;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Riksveg;36;UID1000203793;Yrkesdøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;1998;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107142167;59,19599053;9,604369712;Fylkesveg;;12;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
fredag 18. januar 2008;13:00:00;Fredag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;40;Riksveg;36;UID1000226486;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2008;0;0;0;1;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;157062100;59,14065814;9,660512343;Fylkesveg;;1;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 18. juli 2008;15:27:00;Fredag;Avsvinging til venstre foran kjørende i motsatt retning;2;Vanlig veg/gate;Annet (P-plass, torv, o. l.);Ikke tettsted;60;Riksveg;354;UID1000229646;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2008;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;172912252;59,03766431;9,6753494;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 18. juni 1993;19:00:00;Fredag;Avsvinging til venstre foran kjørende i motsatt retning;3;Ukjent;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;80;Riksveg;11;UID1000206091;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;1993;0;0;0;0;0;0;0;2;0;0;0;0;0;1;Ukjent;Telemark;40;Notodden;4005;;;0;107155968;59,56696875;9,2140147;Fylkesveg;;6;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
fredag 18. november 2005;22:45:00;Fredag;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset;2;Vanlig veg/gate;Annet kryss;Ikke tettsted;;Kommunal veg;3430;UID1000200878;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2005;0;0;0;0;0;0;1;0;0;0;1;0;0;0;Ukjent;Telemark;40;Tinn;4026;;;0;107124960;59,87827613;8,606056227;Fylkesveg;;11;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
fredag 18. september 1992;02:20:00;Fredag;Møting i kurve;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000206447;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1992;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107157897;59,18223402;9,573629887;Fylkesveg;;9;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Ukjent;;
fredag 18. september 1998;10:55:00;Fredag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000203902;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107142795;59,33581169;9,21672388;Fylkesveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 19. april 2002;00:01:00;Fredag;Påkjøring bakfra;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;50;Riksveg;36;UID1000202489;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2002;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107134482;59,13406937;9,674463067;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;Ukjent;Dagslys;Vanlig kjørefelt;3;
fredag 19. oktober 2007;15:30:00;Fredag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Motorveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000224396;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2007;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;148761475;59,08258341;9,818214549;Fylkesveg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 19. september 2003;02:47:00;Fredag;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Fylkesveg;356;UID1000201910;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107131149;59,1440162;9,636587766;Fylkesveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
fredag 19. september 2003;01:12:00;Fredag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;134;UID1000201959;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Notodden;4005;;;0;107131397;59,58467087;9,30335595;Fylkesveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;3438
fredag 2. august 2002;21:30:00;Fredag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Boliggate, boligveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;;Privat veg;99127;UID1000202428;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2002;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107134126;59,56276859;9,208014502;Fylkesveg;;8;;;;;Grus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;1;
fredag 2. januar 2004;16:20:00;Fredag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000201434;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2004;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107128326;59,34722929;9,207284903;Fylkesveg;;1;;;;;Asfalt, oljegrus;Ukjent;Ukjent;Dagslys;Vanlig kjørefelt;2;
fredag 2. mai 1997;16:15:00;Fredag;Påkjøring forøvrig ved venstresving;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Fylkesveg;44;UID1000204508;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;1997;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107146378;59,22975013;9,584783587;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 2. mai 2014;20:49:00;Fredag;Påkjøring bakfra;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;30;Fylkesveg;43;UID1000267178;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2014;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;;;0;522820399;59,20432483;9,586469571;Fylkesveg;;5;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;4000
fredag 2. mai 2014;13:29:00;Fredag;Møting på rett vegstrekning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Fylkesveg;353;UID1000267185;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2014;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ja;Telemark;40;Bamble;4012;;;0;522820442;59,04912184;9,644455457;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;3700
fredag 2. november 2007;11:47:00;Fredag;Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Fylkesveg;59;UID1000225150;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2007;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Nei;Telemark;40;Skien;4003;;;0;151890919;59,18609497;9,615281405;Fylkesveg;;11;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;12176
fredag 2. oktober 1998;14:50:00;Fredag;Møting på rett vegstrekning;2;Vanlig veg/gate;Bru;Ikke tettsted;80;Fylkesveg;44;UID1000203844;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1998;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107142482;59,25503641;9,5644884;Fylkesveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;1;
fredag 2. oktober 2015;17:16:00;Fredag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;134;UID1000274752;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2015;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Tokke;4034;;;0;642637571;59,48805355;8,268854989;Fylkesveg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 2. september 2005;10:30:00;Fredag;Påkjøring bakfra ved venstresving;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;50;Riksveg;36;UID1000200985;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2005;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107125568;59,41088314;9,077861746;Fylkesveg;;9;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
fredag 20. august 1999;14:40:00;Fredag;Forbikjøring;2;Vanlig veg/gate;Annet kryss;Ikke tettsted;30;Kommunal veg;3320;UID1000203565;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1999;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107140832;59,15027926;9,667313192;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 20. desember 1996;16:40:00;Fredag;Avsvinging til venstre foran kjørende i motsatt retning;3;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;11;UID1000204633;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;1996;0;0;0;0;0;0;0;3;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107147133;59,56697265;9,214102737;Fylkesveg;;12;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
fredag 20. mai 2022;13:05:00;Fredag;Ulykke med uklart forløp hvor fotgjenger gikk langs eller oppholdt seg i kj.banen;2;Vanlig veg/gate;Annet (P-plass, torv, o. l.);Ikke tettsted;30;Fylkesveg;99999;UID5378988943;Yrkesdøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;2022;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Tinn;4026;FF99999 S1D1 m0;Fylkesveg;99999;1017709160;59,99160809;8,743930744;Fylkesveg;;5;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Annet;2;
fredag 20. november 1998;18:05:00;Fredag;Møting i kurve;2;Motortrafikkveg;Tunnel (primært for motorkjøretøy);Ikke tettsted;80;Europaveg;18;UID1000203829;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1998;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107142383;59,06244162;9,671276796;Fylkesveg;;11;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Forbikjøringsfelt;3;
fredag 20. november 2009;16:10:00;Fredag;Enslig kjøretøy kjørte utfor på venstre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;36;UID1000239514;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2009;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Nome;4018;;;0;234094463;59,32443335;9,23638341;Fylkesveg;;11;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 20. oktober 2006;21:15:00;Fredag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;36;UID1000216425;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;119374225;59,34378653;9,208208003;Fylkesveg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
fredag 20. september 1996;12:25:00;Fredag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;48;UID1000204799;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1996;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107148169;59,17195138;9,609517883;Fylkesveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 21. april 2017;15:43:00;Fredag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;80;Fylkesveg;30;UID1000281860;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2017;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;777329301;59,10526888;9,764139595;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;800
fredag 21. august 2015;11:49:00;Fredag;Ulykke med uklart forløp hvor enslig kjøretøy kjørte utfor vegen;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;41;UID1000273753;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2015;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Nei;Telemark;40;Nissedal;4030;;;0;627593581;59,12319721;8,517598012;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;Ukjent;Ukjent;Vanlig kjørefelt;2;650
fredag 21. desember 2007;11:39:00;Fredag;Påkjøring bakfra ved venstresving;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;50;Riksveg;36;UID1000225850;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2007;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;152194776;59,41085124;9,078149921;Fylkesveg;;12;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 21. juli 2000;12:45:00;Fredag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;361;UID1000203184;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107138631;59,61625747;9,019146945;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 21. mai 2004;20:30:00;Fredag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;;Skogsbilveg;9;UID1000201606;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2004;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107129380;59,17053838;9,815517988;Fylkesveg;;5;;;;;Grus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;1;
fredag 21. mai 2010;17:04:00;Fredag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;70;Europaveg;18;UID1000242860;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2010;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;249199443;58,9685398;9,492086906;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 21. mars 1997;18:00:00;Fredag;Avsvinging til venstre foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;80;Riksveg;36;UID1000204561;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;1997;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107146679;59,180588;9,56999876;Fylkesveg;;3;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Svingefelt venstre / høyre;3;
fredag 21. mars 2008;22:49:00;Fredag;Møting på rett vegstrekning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;18;UID1000227684;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2008;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;159594246;58,97293459;9,515401924;Fylkesveg;;3;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
fredag 21. mars 2008;13:19:00;Fredag;Møting i kurve;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;38;UID1000227978;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2008;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Kviteseid;4028;;;0;160071619;59,32620913;8,492758906;Fylkesveg;;3;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
fredag 21. november 2025;08:16:00;Fredag;Påkjøring av parkert kjøretøy på venstre side;3;Vanlig veg/gate;Annet (P-plass, torv, o. l.);Tettsted;30;Kommunal veg;99999;UID0647156261;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2025;0;0;0;0;0;0;0;2;0;0;0;0;0;1;Nei;Telemark;40;Porsgrunn;4001;KF99999 S1D1 m0;Kommunal veg;99999;1027206639;59,1401963;9,654770129;Kommunal veg;;11;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Annet;2;
fredag 22. desember 2006;;Fredag;Påkjøring bakfra;2;;Vegstrekning utenfor kryss/avkjørsel;Tettsted;40;Riksveg;36;UID1000217849;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2006;0;0;0;1;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;119596995;59,14029154;9,660569583;Fylkesveg;;12;;;;;Asfalt, oljegrus;;God sikt, opphold;Mørkt med vegbelysning;;2;
fredag 22. juli 1994;17:45:00;Fredag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000205634;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1994;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107153197;59,0755775;9,664445871;Fylkesveg;;7;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
fredag 22. juli 2011;10:00:00;Fredag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Europaveg;134;UID1000250331;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2011;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Nei;Telemark;40;Vinje;4036;;;0;295976998;59,6164783;7,869253579;Fylkesveg;;7;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;1700
fredag 22. juni 2001;07:20:00;Fredag;Enslig kjøretøy veltet i kjørebanen;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;50;Riksveg;356;UID1000202860;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2001;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107136604;59,13767478;9,642748322;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
fredag 23. april 2004;18:55:00;Fredag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000201630;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2004;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Nei;Telemark;40;Seljord;4022;;;0;107129558;59,50422977;8,64380481;Fylkesveg;;4;;;;;Asfalt, oljegrus;Ukjent;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;2922
fredag 23. februar 1996;13:50:00;Fredag;Møting under forbikjøring på rett vegstrekning;3;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000204994;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1996;0;0;0;0;0;0;0;3;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107149245;59,34871856;9,204544952;Fylkesveg;;2;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
