ssbid_250,År,ant_virksomheter,ant_ansatte
21910006579750,2022-01-01,5,0
21910006580000,2022-01-01,1,0
21910006580250,2022-01-01,1,0
21910006581250,2022-01-01,1,0
21910006584750,2022-01-01,1,0
21912506567750,2022-01-01,3,0
21912506571000,2022-01-01,4,24
21912506571250,2022-01-01,26,145
21912506571500,2022-01-01,20,141
21912506571750,2022-01-01,25,172
21912506572000,2022-01-01,5,95
21912506573250,2022-01-01,5,364
21912506574000,2022-01-01,14,2875
21912506574250,2022-01-01,2,132
21912506574750,2022-01-01,6,2
21912506575000,2022-01-01,24,141
21912506575250,2022-01-01,22,17
21912506575500,2022-01-01,17,12
21912506575750,2022-01-01,11,2
21912506576000,2022-01-01,31,328
21912506576250,2022-01-01,1,7
21912506576500,2022-01-01,2,19
21912506576750,2022-01-01,9,29
21912506577000,2022-01-01,2,1
21912506577250,2022-01-01,10,6
21912506577750,2022-01-01,1,2
21912506578750,2022-01-01,2,0
21912506579250,2022-01-01,1,155
21912506579500,2022-01-01,1,0
21912506579750,2022-01-01,2,1
21912506580000,2022-01-01,2,0
21912506581000,2022-01-01,2,1
21912506581250,2022-01-01,1,0
21915006566500,2022-01-01,1,0
21915006567500,2022-01-01,1,0
21915006569250,2022-01-01,1,0
21915006570750,2022-01-01,5,42
21915006571000,2022-01-01,1,1
21915006571250,2022-01-01,8,35
21915006571500,2022-01-01,31,107
21915006571750,2022-01-01,33,140
21915006572000,2022-01-01,16,127
21915006572250,2022-01-01,2,1
21915006572500,2022-01-01,2,0
21915006572750,2022-01-01,4,12
21915006573000,2022-01-01,6,3
21915006573250,2022-01-01,4,0
21915006573500,2022-01-01,7,48
21915006573750,2022-01-01,8,248
21915006574000,2022-01-01,1,0
21915006574250,2022-01-01,16,191
21915006574750,2022-01-01,5,0
21915006575000,2022-01-01,13,48
21915006575250,2022-01-01,15,0
21915006575500,2022-01-01,9,0
21915006575750,2022-01-01,15,202
21915006576000,2022-01-01,8,1
21915006576250,2022-01-01,4,0
21915006576500,2022-01-01,4,1
21915006576750,2022-01-01,14,22
21915006577000,2022-01-01,9,19
21915006577250,2022-01-01,5,1
21915006578000,2022-01-01,2,0
21915006578250,2022-01-01,5,5
21915006578500,2022-01-01,6,0
21915006578750,2022-01-01,5,11
21915006579000,2022-01-01,3,1
21915006579250,2022-01-01,6,4
21915006579500,2022-01-01,2,34
21915006580000,2022-01-01,1,7
21915006580750,2022-01-01,1,0
21915006581500,2022-01-01,1,1
21917506566500,2022-01-01,1,0
21917506566750,2022-01-01,2,2
21917506568250,2022-01-01,2,1
21917506568500,2022-01-01,1,0
21917506568750,2022-01-01,2,1
21917506569250,2022-01-01,1,0
21917506569500,2022-01-01,6,0
21917506571250,2022-01-01,3,143
21917506571500,2022-01-01,2,5
21917506571750,2022-01-01,5,92
21917506572000,2022-01-01,5,2
21917506572250,2022-01-01,24,96
21917506572500,2022-01-01,11,34
21917506572750,2022-01-01,28,111
21917506573000,2022-01-01,13,11
21917506573250,2022-01-01,16,66
21917506573500,2022-01-01,6,3
21917506573750,2022-01-01,5,25
21917506574000,2022-01-01,7,1
21917506574250,2022-01-01,101,584
21917506574750,2022-01-01,10,14
21917506575000,2022-01-01,18,62
21917506575250,2022-01-01,9,25
21917506575500,2022-01-01,4,16
21917506575750,2022-01-01,17,223
21917506576000,2022-01-01,16,2
21917506576250,2022-01-01,17,28
21917506576500,2022-01-01,12,21
21917506576750,2022-01-01,19,897
21917506577000,2022-01-01,4,79
21917506577250,2022-01-01,6,23
21917506577500,2022-01-01,9,7
21917506577750,2022-01-01,7,0
21917506578000,2022-01-01,9,22
21917506578250,2022-01-01,14,3
21917506578500,2022-01-01,4,0
21917506579000,2022-01-01,1,0
21917506580500,2022-01-01,2,0
21920006566750,2022-01-01,3,4
21920006567000,2022-01-01,1,9
21920006568500,2022-01-01,4,31
21920006568750,2022-01-01,4,2
21920006569000,2022-01-01,5,5
21920006569250,2022-01-01,3,0
21920006569500,2022-01-01,4,0
21920006570250,2022-01-01,2,0
21920006571500,2022-01-01,1,35
21920006571750,2022-01-01,6,14
21920006572000,2022-01-01,25,194
21920006572250,2022-01-01,20,555
21920006572500,2022-01-01,26,275
21920006572750,2022-01-01,7,133
21920006573000,2022-01-01,17,52
21920006573250,2022-01-01,13,6
21920006573500,2022-01-01,10,4
21920006573750,2022-01-01,2,0
21920006574000,2022-01-01,5,68
21920006574250,2022-01-01,24,77
21920006574500,2022-01-01,12,12
21920006575000,2022-01-01,8,11
21920006575250,2022-01-01,77,155
21920006575500,2022-01-01,58,478
21920006575750,2022-01-01,151,341
21920006576000,2022-01-01,42,202
21920006576250,2022-01-01,38,74
21920006576500,2022-01-01,18,27
21920006576750,2022-01-01,16,158
21920006577000,2022-01-01,7,26
21920006577250,2022-01-01,7,0
21920006577500,2022-01-01,13,58
21920006577750,2022-01-01,3,0
21920006578500,2022-01-01,1,1
21920006579500,2022-01-01,1,1
21920006580000,2022-01-01,1,0
21920006580250,2022-01-01,1,0
21920006580500,2022-01-01,3,0
21920006580750,2022-01-01,2,0
21920006581500,2022-01-01,2,3
21922506566500,2022-01-01,9,287
21922506567000,2022-01-01,3,0
21922506567250,2022-01-01,7,20
21922506567500,2022-01-01,1,0
21922506568500,2022-01-01,1,0
21922506568750,2022-01-01,5,129
21922506569000,2022-01-01,1,27
21922506569250,2022-01-01,6,0
21922506569500,2022-01-01,2,0
21922506569750,2022-01-01,1,0
21922506570250,2022-01-01,2,0
21922506570500,2022-01-01,1,0
21922506570750,2022-01-01,6,30
21922506571000,2022-01-01,6,23
21922506571500,2022-01-01,4,63
21922506571750,2022-01-01,30,290
21922506572000,2022-01-01,31,77
21922506572250,2022-01-01,5,62
21922506572500,2022-01-01,6,19
21922506572750,2022-01-01,17,28
21922506573000,2022-01-01,40,274
21922506573250,2022-01-01,4,3
21922506573500,2022-01-01,8,12
21922506573750,2022-01-01,13,36
21922506574000,2022-01-01,10,32
21922506574250,2022-01-01,20,27
21922506574500,2022-01-01,21,145
21922506574750,2022-01-01,33,296
21922506575000,2022-01-01,2,2
21922506575250,2022-01-01,2,61
21922506575500,2022-01-01,209,1595
21922506575750,2022-01-01,106,868
21922506576000,2022-01-01,29,486
21922506576250,2022-01-01,16,21
21922506576500,2022-01-01,15,65
21922506576750,2022-01-01,9,58
21922506577500,2022-01-01,6,134
21922506577750,2022-01-01,9,7
21922506578000,2022-01-01,2,0
21922506578250,2022-01-01,3,0
21922506578750,2022-01-01,1,1
21922506579250,2022-01-01,3,0
21922506579750,2022-01-01,1,0
21922506580500,2022-01-01,1,0
21922506580750,2022-01-01,1,0
21922506582750,2022-01-01,1,0
21925006565750,2022-01-01,27,1431
21925006566000,2022-01-01,4,257
21925006567000,2022-01-01,6,13
21925006567250,2022-01-01,10,15
21925006567500,2022-01-01,9,102
21925006568000,2022-01-01,2,0
21925006568500,2022-01-01,4,0
21925006568750,2022-01-01,7,49
21925006569000,2022-01-01,17,47
21925006569250,2022-01-01,25,132
21925006569500,2022-01-01,11,12
21925006569750,2022-01-01,1,0
21925006571500,2022-01-01,4,31
21925006571750,2022-01-01,22,298
21925006572000,2022-01-01,11,8
21925006572250,2022-01-01,6,20
21925006572500,2022-01-01,3,0
21925006572750,2022-01-01,15,4
21925006573000,2022-01-01,10,163
21925006573250,2022-01-01,8,2
21925006573500,2022-01-01,9,0
21925006573750,2022-01-01,12,5
21925006574000,2022-01-01,4,1
21925006574500,2022-01-01,50,342
21925006574750,2022-01-01,5,6
21925006575000,2022-01-01,7,19
21925006575250,2022-01-01,39,141
21925006575500,2022-01-01,24,9
21925006575750,2022-01-01,14,77
21925006576000,2022-01-01,14,1
21925006576250,2022-01-01,6,1
21925006576500,2022-01-01,14,459
21925006576750,2022-01-01,14,2
21925006577000,2022-01-01,3,141
21925006579000,2022-01-01,2,0
21925006579250,2022-01-01,1,0
21925006580750,2022-01-01,1,0
21925006581500,2022-01-01,1,1
21925006582500,2022-01-01,2,0
21927506565750,2022-01-01,13,207
21927506566500,2022-01-01,1,5
21927506566750,2022-01-01,17,141
21927506567000,2022-01-01,4,12
21927506567250,2022-01-01,2,11
21927506567500,2022-01-01,64,376
21927506567750,2022-01-01,3,22
21927506568000,2022-01-01,1,0
21927506568500,2022-01-01,3,1
21927506568750,2022-01-01,9,53
21927506569000,2022-01-01,7,35
21927506569250,2022-01-01,5,141
21927506569500,2022-01-01,5,16
21927506570250,2022-01-01,2,0
21927506570500,2022-01-01,4,143
21927506570750,2022-01-01,2,4
21927506571500,2022-01-01,2,33
21927506571750,2022-01-01,40,239
21927506572000,2022-01-01,9,7
21927506572250,2022-01-01,22,25
21927506572500,2022-01-01,4,17
21927506572750,2022-01-01,15,100
21927506573000,2022-01-01,3,0
21927506573250,2022-01-01,5,0
21927506573500,2022-01-01,17,46
21927506573750,2022-01-01,5,0
21927506574000,2022-01-01,4,180
21927506574250,2022-01-01,7,42
21927506574500,2022-01-01,12,2
21927506574750,2022-01-01,14,18
21927506575000,2022-01-01,20,4
21927506575250,2022-01-01,13,63
21927506575500,2022-01-01,7,9
21927506575750,2022-01-01,4,0
21927506576000,2022-01-01,7,18
21927506576250,2022-01-01,7,8
21927506576500,2022-01-01,4,1
21927506576750,2022-01-01,1,0
21927506578750,2022-01-01,1,0
21927506581000,2022-01-01,1,0
21927506581250,2022-01-01,1,7
21927506581750,2022-01-01,2,0
21930006565000,2022-01-01,1,53
21930006565250,2022-01-01,22,109
21930006565500,2022-01-01,5,359
21930006566750,2022-01-01,2,9
21930006567000,2022-01-01,10,8
21930006567250,2022-01-01,20,179
21930006567500,2022-01-01,23,186
21930006567750,2022-01-01,4,0
21930006568000,2022-01-01,5,0
21930006568250,2022-01-01,3,1
21930006568500,2022-01-01,2,1
21930006568750,2022-01-01,34,76
21930006569000,2022-01-01,7,59
21930006569250,2022-01-01,25,70
21930006569500,2022-01-01,3,0
21930006569750,2022-01-01,2,0
21930006570000,2022-01-01,5,3
21930006570500,2022-01-01,5,2
21930006570750,2022-01-01,8,3
21930006571500,2022-01-01,5,59
21930006571750,2022-01-01,5,73
21930006572000,2022-01-01,5,20
21930006572250,2022-01-01,1,0
21930006572500,2022-01-01,7,26
21930006573250,2022-01-01,12,34
21930006573500,2022-01-01,11,11
21930006573750,2022-01-01,14,4
21930006574000,2022-01-01,9,30
21930006574250,2022-01-01,3,1
21930006574500,2022-01-01,10,1
21930006574750,2022-01-01,5,52
21930006575000,2022-01-01,7,1
21930006575250,2022-01-01,6,0
21930006575500,2022-01-01,8,0
21930006575750,2022-01-01,6,27
21930006576000,2022-01-01,12,3
21930006576250,2022-01-01,4,0
21930006576500,2022-01-01,3,1
21930006578750,2022-01-01,1,0
21930006579750,2022-01-01,1,2
21930006581000,2022-01-01,1,0
21932506560500,2022-01-01,1,0
21932506561250,2022-01-01,2,1
21932506564500,2022-01-01,3,0
21932506564750,2022-01-01,5,7
21932506565000,2022-01-01,4,23
21932506565500,2022-01-01,2,17
21932506566250,2022-01-01,1,0
21932506566500,2022-01-01,8,35
21932506566750,2022-01-01,6,0
21932506567000,2022-01-01,6,3
21932506567250,2022-01-01,18,78
21932506567500,2022-01-01,12,100
21932506567750,2022-01-01,19,152
21932506568000,2022-01-01,19,140
21932506568250,2022-01-01,15,11
21932506568500,2022-01-01,6,263
21932506568750,2022-01-01,5,0
21932506569000,2022-01-01,5,64
21932506569250,2022-01-01,13,251
21932506569500,2022-01-01,14,7
21932506569750,2022-01-01,14,88
21932506570000,2022-01-01,8,6
21932506570250,2022-01-01,10,104
21932506570500,2022-01-01,31,351
21932506570750,2022-01-01,38,252
21932506571000,2022-01-01,1,0
21932506571250,2022-01-01,13,92
21932506571500,2022-01-01,30,124
21932506571750,2022-01-01,4,4
21932506572000,2022-01-01,1,28
21932506572250,2022-01-01,7,54
21932506572500,2022-01-01,13,16
21932506572750,2022-01-01,3,6
21932506573000,2022-01-01,12,3
21932506573250,2022-01-01,4,2
21932506573750,2022-01-01,4,0
21932506574000,2022-01-01,10,65
21932506574250,2022-01-01,10,8
21932506574500,2022-01-01,3,3
21932506574750,2022-01-01,4,11
21932506575000,2022-01-01,7,8
21932506575250,2022-01-01,5,27
21932506575500,2022-01-01,2,0
21932506575750,2022-01-01,5,24
21932506578500,2022-01-01,1,1
21932506578750,2022-01-01,1,0
21932506580750,2022-01-01,1,0
21932506581250,2022-01-01,1,0
21935006560750,2022-01-01,1,0
21935006562500,2022-01-01,1,2
21935006564000,2022-01-01,1,1
21935006564250,2022-01-01,3,0
21935006564500,2022-01-01,10,8
21935006564750,2022-01-01,2,3
21935006565000,2022-01-01,2,13
21935006566000,2022-01-01,2,0
21935006566250,2022-01-01,4,0
21935006566500,2022-01-01,7,30
21935006566750,2022-01-01,6,3
21935006567000,2022-01-01,8,164
21935006567250,2022-01-01,6,53
21935006567500,2022-01-01,64,404
21935006567750,2022-01-01,9,98
21935006568000,2022-01-01,44,203
21935006568250,2022-01-01,10,33
21935006568500,2022-01-01,13,8
21935006568750,2022-01-01,5,0
21935006569000,2022-01-01,22,290
21935006569250,2022-01-01,7,144
21935006569500,2022-01-01,3,2
21935006569750,2022-01-01,12,22
21935006570000,2022-01-01,6,3
21935006570500,2022-01-01,10,25
21935006570750,2022-01-01,7,82
21935006571000,2022-01-01,6,0
21935006571250,2022-01-01,2,0
21935006572000,2022-01-01,9,31
21935006572250,2022-01-01,9,28
21935006572500,2022-01-01,8,5
21935006572750,2022-01-01,10,7
21935006573000,2022-01-01,4,2
21935006573500,2022-01-01,7,7
21935006574000,2022-01-01,13,6
21935006574250,2022-01-01,3,0
21935006574500,2022-01-01,7,3
21935006574750,2022-01-01,6,6
21935006575000,2022-01-01,6,1
21935006575250,2022-01-01,1,0
21935006577500,2022-01-01,1,0
21935006578250,2022-01-01,3,0
21935006578750,2022-01-01,1,0
21935006581000,2022-01-01,1,3
21937506560250,2022-01-01,1,0
21937506563750,2022-01-01,1,0
21937506564000,2022-01-01,3,2
21937506564250,2022-01-01,4,1
21937506564500,2022-01-01,8,11
21937506564750,2022-01-01,2,0
21937506565000,2022-01-01,10,55
21937506565250,2022-01-01,3,39
21937506565500,2022-01-01,1,0
21937506565750,2022-01-01,1,0
21937506566000,2022-01-01,6,1
21937506566250,2022-01-01,6,0
21937506566500,2022-01-01,3,3
21937506566750,2022-01-01,3,0
21937506567000,2022-01-01,6,0
21937506567250,2022-01-01,7,1
21937506567500,2022-01-01,32,46
21937506567750,2022-01-01,142,383
21937506568000,2022-01-01,11,17
21937506568250,2022-01-01,13,10
21937506568500,2022-01-01,9,44
21937506568750,2022-01-01,9,0
21937506569000,2022-01-01,4,5
21937506569250,2022-01-01,8,3
21937506569500,2022-01-01,2,0
21937506569750,2022-01-01,7,7
21937506570250,2022-01-01,8,125
21937506570500,2022-01-01,9,3
21937506570750,2022-01-01,1,0
21937506571000,2022-01-01,4,68
21937506571500,2022-01-01,1,25
21937506571750,2022-01-01,15,46
21937506572000,2022-01-01,10,3
21937506572250,2022-01-01,10,6
21937506572500,2022-01-01,5,3
21937506572750,2022-01-01,1,48
21937506573000,2022-01-01,2,2
21937506573750,2022-01-01,1,0
21937506574250,2022-01-01,1,0
21937506574500,2022-01-01,3,0
21937506574750,2022-01-01,1,0
21937506575000,2022-01-01,3,1
21937506575250,2022-01-01,1,0
21937506576750,2022-01-01,2,1
21937506577000,2022-01-01,1,4
21937506577250,2022-01-01,3,5
21937506577500,2022-01-01,1,0
21937506577750,2022-01-01,2,1
21937506578000,2022-01-01,2,0
21937506578500,2022-01-01,1,16
21937506578750,2022-01-01,1,0
21937506581000,2022-01-01,2,0
21940006560250,2022-01-01,2,0
21940006561000,2022-01-01,1,2
21940006561500,2022-01-01,1,0
21940006562000,2022-01-01,1,0
21940006562250,2022-01-01,2,0
21940006563750,2022-01-01,2,0
21940006564250,2022-01-01,2,0
21940006564500,2022-01-01,4,0
21940006564750,2022-01-01,6,0
21940006565000,2022-01-01,6,17
21940006565250,2022-01-01,4,0
21940006565500,2022-01-01,2,2
21940006565750,2022-01-01,3,0
21940006566000,2022-01-01,6,76
21940006566250,2022-01-01,10,5
21940006566500,2022-01-01,9,2
21940006566750,2022-01-01,11,18
21940006567000,2022-01-01,11,27
21940006567250,2022-01-01,40,45
21940006567500,2022-01-01,43,86
21940006567750,2022-01-01,82,270
21940006568000,2022-01-01,6,0
21940006568250,2022-01-01,5,0
21940006568500,2022-01-01,10,12
21940006568750,2022-01-01,12,36
21940006569000,2022-01-01,11,45
21940006569250,2022-01-01,2,0
21940006569500,2022-01-01,1,0
21940006570000,2022-01-01,1,11
21940006570500,2022-01-01,10,0
21940006570750,2022-01-01,11,10
21940006571000,2022-01-01,3,8
21940006571250,2022-01-01,4,40
21940006571500,2022-01-01,12,348
21940006571750,2022-01-01,6,11
21940006572000,2022-01-01,5,3
21940006572250,2022-01-01,1,0
21940006572500,2022-01-01,2,1
21940006572750,2022-01-01,7,19
21940006573000,2022-01-01,6,14
21940006573250,2022-01-01,1,1
21940006573750,2022-01-01,3,0
21940006576000,2022-01-01,1,0
21940006576250,2022-01-01,6,2
21940006576500,2022-01-01,3,0
21940006576750,2022-01-01,2,7
21940006577000,2022-01-01,1,0
21940006577250,2022-01-01,1,0
21940006578250,2022-01-01,1,0
21940006578500,2022-01-01,1,0
21940006578750,2022-01-01,2,0
21940006581000,2022-01-01,3,0
21940006581250,2022-01-01,1,0
21942506560000,2022-01-01,1,0
21942506560750,2022-01-01,9,40
21942506562750,2022-01-01,1,0
21942506563000,2022-01-01,1,0
21942506563750,2022-01-01,7,0
21942506564000,2022-01-01,13,30
21942506564500,2022-01-01,3,0
21942506564750,2022-01-01,1,11
21942506565000,2022-01-01,11,8
21942506565250,2022-01-01,2,0
21942506565500,2022-01-01,6,0
21942506565750,2022-01-01,13,41
21942506566000,2022-01-01,6,1
21942506566500,2022-01-01,2,0
21942506566750,2022-01-01,10,265
21942506567000,2022-01-01,6,185
21942506567250,2022-01-01,6,3
21942506567500,2022-01-01,30,176
21942506567750,2022-01-01,113,524
21942506568000,2022-01-01,36,678
21942506568250,2022-01-01,19,56
21942506568500,2022-01-01,5,1
21942506568750,2022-01-01,7,9
21942506569000,2022-01-01,8,13
21942506569250,2022-01-01,3,0
21942506569500,2022-01-01,2,0
21942506570250,2022-01-01,16,25
21942506570500,2022-01-01,10,136
21942506570750,2022-01-01,10,22
21942506571000,2022-01-01,7,57
21942506571250,2022-01-01,9,32
21942506571500,2022-01-01,9,4
21942506571750,2022-01-01,5,1
21942506572000,2022-01-01,4,1
21942506572250,2022-01-01,1,0
21942506572750,2022-01-01,2,0
21942506576750,2022-01-01,4,1
21942506578000,2022-01-01,1,0
21942506578500,2022-01-01,3,0
21942506579500,2022-01-01,1,0
21942506580000,2022-01-01,1,0
21945006560500,2022-01-01,10,60
21945006560750,2022-01-01,9,76
21945006561000,2022-01-01,1,0
21945006561250,2022-01-01,10,4
21945006561500,2022-01-01,1,0
21945006562250,2022-01-01,10,32
21945006562500,2022-01-01,3,5
21945006563000,2022-01-01,1,0
21945006563250,2022-01-01,1,1
21945006563500,2022-01-01,8,113
21945006563750,2022-01-01,5,1
21945006564000,2022-01-01,1,27
21945006564250,2022-01-01,2,0
21945006564500,2022-01-01,5,2
21945006564750,2022-01-01,5,0
21945006565000,2022-01-01,3,1
21945006565250,2022-01-01,12,45
21945006565500,2022-01-01,3,1
21945006565750,2022-01-01,3,1
21945006566750,2022-01-01,13,0
21945006567000,2022-01-01,7,0
21945006567250,2022-01-01,6,0
21945006567500,2022-01-01,38,98
21945006567750,2022-01-01,36,270
21945006568000,2022-01-01,20,589
21945006568250,2022-01-01,25,100
21945006568500,2022-01-01,34,48
21945006568750,2022-01-01,25,13
21945006569000,2022-01-01,15,89
21945006569250,2022-01-01,17,0
21945006569500,2022-01-01,6,0
21945006569750,2022-01-01,1,0
21945006570500,2022-01-01,8,0
21945006570750,2022-01-01,8,0
21945006571000,2022-01-01,8,8
21945006571250,2022-01-01,5,0
21945006571500,2022-01-01,6,9
21945006572000,2022-01-01,1,0
21945006572250,2022-01-01,3,0
21945006575500,2022-01-01,1,1
21945006575750,2022-01-01,2,0
21945006576500,2022-01-01,2,2
21945006577750,2022-01-01,1,2
21945006579000,2022-01-01,1,12
21947506558250,2022-01-01,6,5
21947506560750,2022-01-01,4,1
21947506561000,2022-01-01,2,0
21947506561250,2022-01-01,11,2
21947506561500,2022-01-01,7,1
21947506561750,2022-01-01,1,0
21947506562250,2022-01-01,12,125
21947506562500,2022-01-01,2,24
21947506562750,2022-01-01,4,3
21947506563000,2022-01-01,4,21
21947506563250,2022-01-01,4,45
21947506563500,2022-01-01,6,26
21947506563750,2022-01-01,2,0
21947506564000,2022-01-01,4,1
21947506564250,2022-01-01,2,0
21947506564500,2022-01-01,8,138
21947506564750,2022-01-01,6,0
21947506565000,2022-01-01,1,20
21947506565250,2022-01-01,2,27
21947506565500,2022-01-01,2,0
21947506566750,2022-01-01,11,7
21947506567000,2022-01-01,11,2
21947506567250,2022-01-01,34,92
21947506567500,2022-01-01,13,59
21947506567750,2022-01-01,6,50
21947506568000,2022-01-01,2,0
21947506568250,2022-01-01,7,22
21947506568500,2022-01-01,9,1
21947506568750,2022-01-01,15,155
21947506569000,2022-01-01,11,1
21947506569250,2022-01-01,8,3
21947506569500,2022-01-01,10,3
21947506569750,2022-01-01,5,0
21947506570000,2022-01-01,7,213
21947506570250,2022-01-01,6,6
21947506570750,2022-01-01,4,1
21947506571000,2022-01-01,2,2
21947506571250,2022-01-01,3,2
21947506571500,2022-01-01,4,4
21947506572250,2022-01-01,1,7
21947506574750,2022-01-01,1,0
21947506575000,2022-01-01,3,1
21947506575250,2022-01-01,1,0
21947506578250,2022-01-01,1,0
21947506578500,2022-01-01,1,0
21947506586750,2022-01-01,1,0
21950006558250,2022-01-01,1,0
21950006560500,2022-01-01,3,13
21950006560750,2022-01-01,6,11
21950006561000,2022-01-01,3,0
21950006561250,2022-01-01,3,25
21950006561500,2022-01-01,1,0
21950006561750,2022-01-01,2,5
21950006562000,2022-01-01,3,29
