region,alder,statistikkvariabel,år,value
Bamble,90 år eller eldre,Personer,2011,71
Bamble,90 år eller eldre,Personer,2012,75
Bamble,90 år eller eldre,Personer,2013,70
Bamble,90 år eller eldre,Personer,2014,77
Bamble,90 år eller eldre,Personer,2015,82
Bamble,90 år eller eldre,Personer,2016,87
Bamble,90 år eller eldre,Personer,2017,93
Bamble,90 år eller eldre,Personer,2018,96
Bamble,90 år eller eldre,Personer,2019,102
Bamble,90 år eller eldre,Personer,2020,92
Bamble,90 år eller eldre,Personer,2021,100
Bamble,90 år eller eldre,Personer,2022,98
Bamble,90 år eller eldre,Personer,2023,93
Bamble,90 år eller eldre,Personer,2024,104
Bamble,90 år eller eldre,Personer,2025,99
Bamble,90 år eller eldre,Personer,2026,105
Kragerø,0 år,Personer,2000,104
Kragerø,0 år,Personer,2001,121
Kragerø,0 år,Personer,2002,94
Kragerø,0 år,Personer,2003,90
Kragerø,0 år,Personer,2004,102
Kragerø,0 år,Personer,2005,85
Kragerø,0 år,Personer,2006,91
Kragerø,0 år,Personer,2007,97
Kragerø,0 år,Personer,2008,111
Kragerø,0 år,Personer,2009,102
Kragerø,0 år,Personer,2010,104
Kragerø,0 år,Personer,2011,100
Kragerø,0 år,Personer,2012,92
Kragerø,0 år,Personer,2013,86
Kragerø,0 år,Personer,2014,85
Kragerø,0 år,Personer,2015,94
Kragerø,0 år,Personer,2016,89
Kragerø,0 år,Personer,2017,79
Kragerø,0 år,Personer,2018,72
Kragerø,0 år,Personer,2019,66
Kragerø,0 år,Personer,2020,85
Kragerø,0 år,Personer,2021,81
Kragerø,0 år,Personer,2022,74
Kragerø,0 år,Personer,2023,74
Kragerø,0 år,Personer,2024,68
Kragerø,0 år,Personer,2025,77
Kragerø,0 år,Personer,2026,72
Kragerø,1-5 år,Personer,2000,617
Kragerø,1-5 år,Personer,2001,608
Kragerø,1-5 år,Personer,2002,590
Kragerø,1-5 år,Personer,2003,560
Kragerø,1-5 år,Personer,2004,532
Kragerø,1-5 år,Personer,2005,529
Kragerø,1-5 år,Personer,2006,521
Kragerø,1-5 år,Personer,2007,506
Kragerø,1-5 år,Personer,2008,531
Kragerø,1-5 år,Personer,2009,534
Kragerø,1-5 år,Personer,2010,510
Kragerø,1-5 år,Personer,2011,538
Kragerø,1-5 år,Personer,2012,537
Kragerø,1-5 år,Personer,2013,528
Kragerø,1-5 år,Personer,2014,512
Kragerø,1-5 år,Personer,2015,495
Kragerø,1-5 år,Personer,2016,477
Kragerø,1-5 år,Personer,2017,465
Kragerø,1-5 år,Personer,2018,448
Kragerø,1-5 år,Personer,2019,436
Kragerø,1-5 år,Personer,2020,421
Kragerø,1-5 år,Personer,2021,428
Kragerø,1-5 år,Personer,2022,422
Kragerø,1-5 år,Personer,2023,412
Kragerø,1-5 år,Personer,2024,425
Kragerø,1-5 år,Personer,2025,428
Kragerø,1-5 år,Personer,2026,411
Kragerø,6-12 år,Personer,2000,968
Kragerø,6-12 år,Personer,2001,951
Kragerø,6-12 år,Personer,2002,988
Kragerø,6-12 år,Personer,2003,936
Kragerø,6-12 år,Personer,2004,955
Kragerø,6-12 år,Personer,2005,924
Kragerø,6-12 år,Personer,2006,899
Kragerø,6-12 år,Personer,2007,893
Kragerø,6-12 år,Personer,2008,873
Kragerø,6-12 år,Personer,2009,829
Kragerø,6-12 år,Personer,2010,835
Kragerø,6-12 år,Personer,2011,818
Kragerø,6-12 år,Personer,2012,807
Kragerø,6-12 år,Personer,2013,805
Kragerø,6-12 år,Personer,2014,785
Kragerø,6-12 år,Personer,2015,794
Kragerø,6-12 år,Personer,2016,795
Kragerø,6-12 år,Personer,2017,786
Kragerø,6-12 år,Personer,2018,792
Kragerø,6-12 år,Personer,2019,772
Kragerø,6-12 år,Personer,2020,758
Kragerø,6-12 år,Personer,2021,762
Kragerø,6-12 år,Personer,2022,741
Kragerø,6-12 år,Personer,2023,718
Kragerø,6-12 år,Personer,2024,698
Kragerø,6-12 år,Personer,2025,675
Kragerø,6-12 år,Personer,2026,682
Kragerø,13-15 år,Personer,2000,351
Kragerø,13-15 år,Personer,2001,393
Kragerø,13-15 år,Personer,2002,401
Kragerø,13-15 år,Personer,2003,440
Kragerø,13-15 år,Personer,2004,419
Kragerø,13-15 år,Personer,2005,429
Kragerø,13-15 år,Personer,2006,417
Kragerø,13-15 år,Personer,2007,421
Kragerø,13-15 år,Personer,2008,426
Kragerø,13-15 år,Personer,2009,444
Kragerø,13-15 år,Personer,2010,430
Kragerø,13-15 år,Personer,2011,421
Kragerø,13-15 år,Personer,2012,388
Kragerø,13-15 år,Personer,2013,385
Kragerø,13-15 år,Personer,2014,377
Kragerø,13-15 år,Personer,2015,365
Kragerø,13-15 år,Personer,2016,369
Kragerø,13-15 år,Personer,2017,356
Kragerø,13-15 år,Personer,2018,344
Kragerø,13-15 år,Personer,2019,350
Kragerø,13-15 år,Personer,2020,348
Kragerø,13-15 år,Personer,2021,348
Kragerø,13-15 år,Personer,2022,342
Kragerø,13-15 år,Personer,2023,358
Kragerø,13-15 år,Personer,2024,378
Kragerø,13-15 år,Personer,2025,370
Kragerø,13-15 år,Personer,2026,330
Kragerø,16-19 år,Personer,2000,556
Kragerø,16-19 år,Personer,2001,516
Kragerø,16-19 år,Personer,2002,517
Kragerø,16-19 år,Personer,2003,505
Kragerø,16-19 år,Personer,2004,519
Kragerø,16-19 år,Personer,2005,538
Kragerø,16-19 år,Personer,2006,579
Kragerø,16-19 år,Personer,2007,581
Kragerø,16-19 år,Personer,2008,554
Kragerø,16-19 år,Personer,2009,576
Kragerø,16-19 år,Personer,2010,559
Kragerø,16-19 år,Personer,2011,584
Kragerø,16-19 år,Personer,2012,604
Kragerø,16-19 år,Personer,2013,588
Kragerø,16-19 år,Personer,2014,564
Kragerø,16-19 år,Personer,2015,563
Kragerø,16-19 år,Personer,2016,521
Kragerø,16-19 år,Personer,2017,536
Kragerø,16-19 år,Personer,2018,497
Kragerø,16-19 år,Personer,2019,491
Kragerø,16-19 år,Personer,2020,473
Kragerø,16-19 år,Personer,2021,439
Kragerø,16-19 år,Personer,2022,454
Kragerø,16-19 år,Personer,2023,475
Kragerø,16-19 år,Personer,2024,466
Kragerø,16-19 år,Personer,2025,468
Kragerø,16-19 år,Personer,2026,474
Kragerø,20-44 år,Personer,2000,3474
Kragerø,20-44 år,Personer,2001,3412
Kragerø,20-44 år,Personer,2002,3358
Kragerø,20-44 år,Personer,2003,3344
Kragerø,20-44 år,Personer,2004,3309
Kragerø,20-44 år,Personer,2005,3226
Kragerø,20-44 år,Personer,2006,3151
Kragerø,20-44 år,Personer,2007,3132
Kragerø,20-44 år,Personer,2008,3189
Kragerø,20-44 år,Personer,2009,3167
Kragerø,20-44 år,Personer,2010,3150
Kragerø,20-44 år,Personer,2011,3115
Kragerø,20-44 år,Personer,2012,3123
Kragerø,20-44 år,Personer,2013,3094
Kragerø,20-44 år,Personer,2014,3027
Kragerø,20-44 år,Personer,2015,2999
Kragerø,20-44 år,Personer,2016,2959
Kragerø,20-44 år,Personer,2017,2930
Kragerø,20-44 år,Personer,2018,2854
Kragerø,20-44 år,Personer,2019,2761
Kragerø,20-44 år,Personer,2020,2715
Kragerø,20-44 år,Personer,2021,2694
Kragerø,20-44 år,Personer,2022,2629
Kragerø,20-44 år,Personer,2023,2675
Kragerø,20-44 år,Personer,2024,2678
Kragerø,20-44 år,Personer,2025,2641
Kragerø,20-44 år,Personer,2026,2607
Kragerø,45-66 år,Personer,2000,2947
Kragerø,45-66 år,Personer,2001,3016
Kragerø,45-66 år,Personer,2002,3087
Kragerø,45-66 år,Personer,2003,3120
Kragerø,45-66 år,Personer,2004,3179
Kragerø,45-66 år,Personer,2005,3223
Kragerø,45-66 år,Personer,2006,3233
Kragerø,45-66 år,Personer,2007,3267
Kragerø,45-66 år,Personer,2008,3335
Kragerø,45-66 år,Personer,2009,3379
Kragerø,45-66 år,Personer,2010,3415
Kragerø,45-66 år,Personer,2011,3459
Kragerø,45-66 år,Personer,2012,3450
Kragerø,45-66 år,Personer,2013,3471
Kragerø,45-66 år,Personer,2014,3430
Kragerø,45-66 år,Personer,2015,3352
Kragerø,45-66 år,Personer,2016,3356
Kragerø,45-66 år,Personer,2017,3305
Kragerø,45-66 år,Personer,2018,3292
Kragerø,45-66 år,Personer,2019,3280
Kragerø,45-66 år,Personer,2020,3283
Kragerø,45-66 år,Personer,2021,3282
Kragerø,45-66 år,Personer,2022,3260
Kragerø,45-66 år,Personer,2023,3230
Kragerø,45-66 år,Personer,2024,3243
Kragerø,45-66 år,Personer,2025,3239
Kragerø,45-66 år,Personer,2026,3225
Kragerø,67-79 år,Personer,2000,1096
Kragerø,67-79 år,Personer,2001,1053
Kragerø,67-79 år,Personer,2002,1013
Kragerø,67-79 år,Personer,2003,998
Kragerø,67-79 år,Personer,2004,993
Kragerø,67-79 år,Personer,2005,998
Kragerø,67-79 år,Personer,2006,1016
Kragerø,67-79 år,Personer,2007,1019
Kragerø,67-79 år,Personer,2008,1046
Kragerø,67-79 år,Personer,2009,1034
Kragerø,67-79 år,Personer,2010,1072
Kragerø,67-79 år,Personer,2011,1112
Kragerø,67-79 år,Personer,2012,1172
Kragerø,67-79 år,Personer,2013,1218
Kragerø,67-79 år,Personer,2014,1314
Kragerø,67-79 år,Personer,2015,1441
Kragerø,67-79 år,Personer,2016,1494
Kragerø,67-79 år,Personer,2017,1570
Kragerø,67-79 år,Personer,2018,1631
Kragerø,67-79 år,Personer,2019,1665
Kragerø,67-79 år,Personer,2020,1697
Kragerø,67-79 år,Personer,2021,1752
Kragerø,67-79 år,Personer,2022,1812
Kragerø,67-79 år,Personer,2023,1844
Kragerø,67-79 år,Personer,2024,1837
Kragerø,67-79 år,Personer,2025,1862
Kragerø,67-79 år,Personer,2026,1862
Kragerø,80-89 år,Personer,2000,465
Kragerø,80-89 år,Personer,2001,470
Kragerø,80-89 år,Personer,2002,483
Kragerø,80-89 år,Personer,2003,486
Kragerø,80-89 år,Personer,2004,489
Kragerø,80-89 år,Personer,2005,489
Kragerø,80-89 år,Personer,2006,487
Kragerø,80-89 år,Personer,2007,484
Kragerø,80-89 år,Personer,2008,470
Kragerø,80-89 år,Personer,2009,477
Kragerø,80-89 år,Personer,2010,459
Kragerø,80-89 år,Personer,2011,448
Kragerø,80-89 år,Personer,2012,435
Kragerø,80-89 år,Personer,2013,421
Kragerø,80-89 år,Personer,2014,425
Kragerø,80-89 år,Personer,2015,422
Kragerø,80-89 år,Personer,2016,436
Kragerø,80-89 år,Personer,2017,444
Kragerø,80-89 år,Personer,2018,469
Kragerø,80-89 år,Personer,2019,475
Kragerø,80-89 år,Personer,2020,498
Kragerø,80-89 år,Personer,2021,525
Kragerø,80-89 år,Personer,2022,507
Kragerø,80-89 år,Personer,2023,516
Kragerø,80-89 år,Personer,2024,544
Kragerø,80-89 år,Personer,2025,595
Kragerø,80-89 år,Personer,2026,617
Kragerø,90 år eller eldre,Personer,2000,78
Kragerø,90 år eller eldre,Personer,2001,80
Kragerø,90 år eller eldre,Personer,2002,79
Kragerø,90 år eller eldre,Personer,2003,80
Kragerø,90 år eller eldre,Personer,2004,87
Kragerø,90 år eller eldre,Personer,2005,88
Kragerø,90 år eller eldre,Personer,2006,83
Kragerø,90 år eller eldre,Personer,2007,81
Kragerø,90 år eller eldre,Personer,2008,79
Kragerø,90 år eller eldre,Personer,2009,78
Kragerø,90 år eller eldre,Personer,2010,86
Kragerø,90 år eller eldre,Personer,2011,100
Kragerø,90 år eller eldre,Personer,2012,102
Kragerø,90 år eller eldre,Personer,2013,104
Kragerø,90 år eller eldre,Personer,2014,102
Kragerø,90 år eller eldre,Personer,2015,111
Kragerø,90 år eller eldre,Personer,2016,111
Kragerø,90 år eller eldre,Personer,2017,115
Kragerø,90 år eller eldre,Personer,2018,107
Kragerø,90 år eller eldre,Personer,2019,110
Kragerø,90 år eller eldre,Personer,2020,102
Kragerø,90 år eller eldre,Personer,2021,105
Kragerø,90 år eller eldre,Personer,2022,110
Kragerø,90 år eller eldre,Personer,2023,111
Kragerø,90 år eller eldre,Personer,2024,108
Kragerø,90 år eller eldre,Personer,2025,91
Kragerø,90 år eller eldre,Personer,2026,98
Drangedal,0 år,Personer,2000,46
Drangedal,0 år,Personer,2001,41
Drangedal,0 år,Personer,2002,53
Drangedal,0 år,Personer,2003,46
Drangedal,0 år,Personer,2004,40
Drangedal,0 år,Personer,2005,39
Drangedal,0 år,Personer,2006,44
Drangedal,0 år,Personer,2007,29
Drangedal,0 år,Personer,2008,43
Drangedal,0 år,Personer,2009,30
Drangedal,0 år,Personer,2010,37
Drangedal,0 år,Personer,2011,33
Drangedal,0 år,Personer,2012,47
Drangedal,0 år,Personer,2013,39
Drangedal,0 år,Personer,2014,42
Drangedal,0 år,Personer,2015,36
Drangedal,0 år,Personer,2016,28
Drangedal,0 år,Personer,2017,33
Drangedal,0 år,Personer,2018,36
Drangedal,0 år,Personer,2019,41
Drangedal,0 år,Personer,2020,20
Drangedal,0 år,Personer,2021,36
Drangedal,0 år,Personer,2022,32
Drangedal,0 år,Personer,2023,42
Drangedal,0 år,Personer,2024,37
Drangedal,0 år,Personer,2025,31
Drangedal,0 år,Personer,2026,33
Drangedal,1-5 år,Personer,2000,238
Drangedal,1-5 år,Personer,2001,249
Drangedal,1-5 år,Personer,2002,244
Drangedal,1-5 år,Personer,2003,247
Drangedal,1-5 år,Personer,2004,254
Drangedal,1-5 år,Personer,2005,236
Drangedal,1-5 år,Personer,2006,225
Drangedal,1-5 år,Personer,2007,222
Drangedal,1-5 år,Personer,2008,201
Drangedal,1-5 år,Personer,2009,213
Drangedal,1-5 år,Personer,2010,206
Drangedal,1-5 år,Personer,2011,206
Drangedal,1-5 år,Personer,2012,195
Drangedal,1-5 år,Personer,2013,214
Drangedal,1-5 år,Personer,2014,203
Drangedal,1-5 år,Personer,2015,218
Drangedal,1-5 år,Personer,2016,218
Drangedal,1-5 år,Personer,2017,218
Drangedal,1-5 år,Personer,2018,195
Drangedal,1-5 år,Personer,2019,186
Drangedal,1-5 år,Personer,2020,182
Drangedal,1-5 år,Personer,2021,169
Drangedal,1-5 år,Personer,2022,181
Drangedal,1-5 år,Personer,2023,176
Drangedal,1-5 år,Personer,2024,190
Drangedal,1-5 år,Personer,2025,183
Drangedal,1-5 år,Personer,2026,195
Drangedal,6-12 år,Personer,2000,346
Drangedal,6-12 år,Personer,2001,355
Drangedal,6-12 år,Personer,2002,353
Drangedal,6-12 år,Personer,2003,369
Drangedal,6-12 år,Personer,2004,358
Drangedal,6-12 år,Personer,2005,364
Drangedal,6-12 år,Personer,2006,368
Drangedal,6-12 år,Personer,2007,373
Drangedal,6-12 år,Personer,2008,378
Drangedal,6-12 år,Personer,2009,370
Drangedal,6-12 år,Personer,2010,367
Drangedal,6-12 år,Personer,2011,366
Drangedal,6-12 år,Personer,2012,362
Drangedal,6-12 år,Personer,2013,347
Drangedal,6-12 år,Personer,2014,347
Drangedal,6-12 år,Personer,2015,332
Drangedal,6-12 år,Personer,2016,336
Drangedal,6-12 år,Personer,2017,329
Drangedal,6-12 år,Personer,2018,334
Drangedal,6-12 år,Personer,2019,315
Drangedal,6-12 år,Personer,2020,328
Drangedal,6-12 år,Personer,2021,318
Drangedal,6-12 år,Personer,2022,319
Drangedal,6-12 år,Personer,2023,310
Drangedal,6-12 år,Personer,2024,310
Drangedal,6-12 år,Personer,2025,286
Drangedal,6-12 år,Personer,2026,268
Drangedal,13-15 år,Personer,2000,158
Drangedal,13-15 år,Personer,2001,158
Drangedal,13-15 år,Personer,2002,158
Drangedal,13-15 år,Personer,2003,154
Drangedal,13-15 år,Personer,2004,151
Drangedal,13-15 år,Personer,2005,159
Drangedal,13-15 år,Personer,2006,168
Drangedal,13-15 år,Personer,2007,168
Drangedal,13-15 år,Personer,2008,159
Drangedal,13-15 år,Personer,2009,157
Drangedal,13-15 år,Personer,2010,160
Drangedal,13-15 år,Personer,2011,160
Drangedal,13-15 år,Personer,2012,170
Drangedal,13-15 år,Personer,2013,172
Drangedal,13-15 år,Personer,2014,170
Drangedal,13-15 år,Personer,2015,165
Drangedal,13-15 år,Personer,2016,155
Drangedal,13-15 år,Personer,2017,167
Drangedal,13-15 år,Personer,2018,158
Drangedal,13-15 år,Personer,2019,166
Drangedal,13-15 år,Personer,2020,151
Drangedal,13-15 år,Personer,2021,157
Drangedal,13-15 år,Personer,2022,141
Drangedal,13-15 år,Personer,2023,150
Drangedal,13-15 år,Personer,2024,138
Drangedal,13-15 år,Personer,2025,156
Drangedal,13-15 år,Personer,2026,153
Drangedal,16-19 år,Personer,2000,216
Drangedal,16-19 år,Personer,2001,214
Drangedal,16-19 år,Personer,2002,225
Drangedal,16-19 år,Personer,2003,214
Drangedal,16-19 år,Personer,2004,220
Drangedal,16-19 år,Personer,2005,209
Drangedal,16-19 år,Personer,2006,211
Drangedal,16-19 år,Personer,2007,205
Drangedal,16-19 år,Personer,2008,201
Drangedal,16-19 år,Personer,2009,216
Drangedal,16-19 år,Personer,2010,211
Drangedal,16-19 år,Personer,2011,204
Drangedal,16-19 år,Personer,2012,196
Drangedal,16-19 år,Personer,2013,198
Drangedal,16-19 år,Personer,2014,218
Drangedal,16-19 år,Personer,2015,210
Drangedal,16-19 år,Personer,2016,226
Drangedal,16-19 år,Personer,2017,219
Drangedal,16-19 år,Personer,2018,234
Drangedal,16-19 år,Personer,2019,214
Drangedal,16-19 år,Personer,2020,212
Drangedal,16-19 år,Personer,2021,217
Drangedal,16-19 år,Personer,2022,209
Drangedal,16-19 år,Personer,2023,199
Drangedal,16-19 år,Personer,2024,204
Drangedal,16-19 år,Personer,2025,194
Drangedal,16-19 år,Personer,2026,188
Drangedal,20-44 år,Personer,2000,1320
Drangedal,20-44 år,Personer,2001,1327
Drangedal,20-44 år,Personer,2002,1317
Drangedal,20-44 år,Personer,2003,1306
Drangedal,20-44 år,Personer,2004,1275
Drangedal,20-44 år,Personer,2005,1258
Drangedal,20-44 år,Personer,2006,1244
Drangedal,20-44 år,Personer,2007,1218
Drangedal,20-44 år,Personer,2008,1211
Drangedal,20-44 år,Personer,2009,1230
Drangedal,20-44 år,Personer,2010,1227
Drangedal,20-44 år,Personer,2011,1205
Drangedal,20-44 år,Personer,2012,1182
Drangedal,20-44 år,Personer,2013,1171
Drangedal,20-44 år,Personer,2014,1149
Drangedal,20-44 år,Personer,2015,1150
Drangedal,20-44 år,Personer,2016,1147
Drangedal,20-44 år,Personer,2017,1125
Drangedal,20-44 år,Personer,2018,1089
Drangedal,20-44 år,Personer,2019,1097
Drangedal,20-44 år,Personer,2020,1078
Drangedal,20-44 år,Personer,2021,1081
Drangedal,20-44 år,Personer,2022,1098
Drangedal,20-44 år,Personer,2023,1096
Drangedal,20-44 år,Personer,2024,1101
Drangedal,20-44 år,Personer,2025,1100
Drangedal,20-44 år,Personer,2026,1109
Drangedal,45-66 år,Personer,2000,1041
Drangedal,45-66 år,Personer,2001,1075
Drangedal,45-66 år,Personer,2002,1077
Drangedal,45-66 år,Personer,2003,1102
Drangedal,45-66 år,Personer,2004,1145
Drangedal,45-66 år,Personer,2005,1158
Drangedal,45-66 år,Personer,2006,1174
Drangedal,45-66 år,Personer,2007,1199
Drangedal,45-66 år,Personer,2008,1217
Drangedal,45-66 år,Personer,2009,1221
Drangedal,45-66 år,Personer,2010,1226
Drangedal,45-66 år,Personer,2011,1239
Drangedal,45-66 år,Personer,2012,1248
Drangedal,45-66 år,Personer,2013,1260
Drangedal,45-66 år,Personer,2014,1264
Drangedal,45-66 år,Personer,2015,1258
Drangedal,45-66 år,Personer,2016,1252
Drangedal,45-66 år,Personer,2017,1266
Drangedal,45-66 år,Personer,2018,1278
Drangedal,45-66 år,Personer,2019,1283
Drangedal,45-66 år,Personer,2020,1288
Drangedal,45-66 år,Personer,2021,1284
Drangedal,45-66 år,Personer,2022,1287
Drangedal,45-66 år,Personer,2023,1281
Drangedal,45-66 år,Personer,2024,1264
Drangedal,45-66 år,Personer,2025,1257
Drangedal,45-66 år,Personer,2026,1240
Drangedal,67-79 år,Personer,2000,545
Drangedal,67-79 år,Personer,2001,510
Drangedal,67-79 år,Personer,2002,477
Drangedal,67-79 år,Personer,2003,456
Drangedal,67-79 år,Personer,2004,429
Drangedal,67-79 år,Personer,2005,409
Drangedal,67-79 år,Personer,2006,421
Drangedal,67-79 år,Personer,2007,416
Drangedal,67-79 år,Personer,2008,393
Drangedal,67-79 år,Personer,2009,400
Drangedal,67-79 år,Personer,2010,425
Drangedal,67-79 år,Personer,2011,419
Drangedal,67-79 år,Personer,2012,438
Drangedal,67-79 år,Personer,2013,453
Drangedal,67-79 år,Personer,2014,471
Drangedal,67-79 år,Personer,2015,482
Drangedal,67-79 år,Personer,2016,513
Drangedal,67-79 år,Personer,2017,541
Drangedal,67-79 år,Personer,2018,546
Drangedal,67-79 år,Personer,2019,561
Drangedal,67-79 år,Personer,2020,582
Drangedal,67-79 år,Personer,2021,595
Drangedal,67-79 år,Personer,2022,610
Drangedal,67-79 år,Personer,2023,617
Drangedal,67-79 år,Personer,2024,623
Drangedal,67-79 år,Personer,2025,622
Drangedal,67-79 år,Personer,2026,632
Drangedal,80-89 år,Personer,2000,235
Drangedal,80-89 år,Personer,2001,237
Drangedal,80-89 år,Personer,2002,256
Drangedal,80-89 år,Personer,2003,246
Drangedal,80-89 år,Personer,2004,256
Drangedal,80-89 år,Personer,2005,266
Drangedal,80-89 år,Personer,2006,255
Drangedal,80-89 år,Personer,2007,249
Drangedal,80-89 år,Personer,2008,253
Drangedal,80-89 år,Personer,2009,248
Drangedal,80-89 år,Personer,2010,241
Drangedal,80-89 år,Personer,2011,233
Drangedal,80-89 år,Personer,2012,223
Drangedal,80-89 år,Personer,2013,221
Drangedal,80-89 år,Personer,2014,206
Drangedal,80-89 år,Personer,2015,191
Drangedal,80-89 år,Personer,2016,197
Drangedal,80-89 år,Personer,2017,181
Drangedal,80-89 år,Personer,2018,167
Drangedal,80-89 år,Personer,2019,153
Drangedal,80-89 år,Personer,2020,160
Drangedal,80-89 år,Personer,2021,154
Drangedal,80-89 år,Personer,2022,162
Drangedal,80-89 år,Personer,2023,167
Drangedal,80-89 år,Personer,2024,180
Drangedal,80-89 år,Personer,2025,197
Drangedal,80-89 år,Personer,2026,196
Drangedal,90 år eller eldre,Personer,2000,30
Drangedal,90 år eller eldre,Personer,2001,34
Drangedal,90 år eller eldre,Personer,2002,36
Drangedal,90 år eller eldre,Personer,2003,44
Drangedal,90 år eller eldre,Personer,2004,47
Drangedal,90 år eller eldre,Personer,2005,45
Drangedal,90 år eller eldre,Personer,2006,53
Drangedal,90 år eller eldre,Personer,2007,57
Drangedal,90 år eller eldre,Personer,2008,55
Drangedal,90 år eller eldre,Personer,2009,53
Drangedal,90 år eller eldre,Personer,2010,59
Drangedal,90 år eller eldre,Personer,2011,59
Drangedal,90 år eller eldre,Personer,2012,65
Drangedal,90 år eller eldre,Personer,2013,64
Drangedal,90 år eller eldre,Personer,2014,65
Drangedal,90 år eller eldre,Personer,2015,69
Drangedal,90 år eller eldre,Personer,2016,64
Drangedal,90 år eller eldre,Personer,2017,69
Drangedal,90 år eller eldre,Personer,2018,68
Drangedal,90 år eller eldre,Personer,2019,64
Drangedal,90 år eller eldre,Personer,2020,59
Drangedal,90 år eller eldre,Personer,2021,60
Drangedal,90 år eller eldre,Personer,2022,54
Drangedal,90 år eller eldre,Personer,2023,53
Drangedal,90 år eller eldre,Personer,2024,39
Drangedal,90 år eller eldre,Personer,2025,41
Drangedal,90 år eller eldre,Personer,2026,42
Nome,0 år,Personer,2000,78
Nome,0 år,Personer,2001,59
Nome,0 år,Personer,2002,70
Nome,0 år,Personer,2003,66
Nome,0 år,Personer,2004,75
Nome,0 år,Personer,2005,65
Nome,0 år,Personer,2006,65
Nome,0 år,Personer,2007,59
Nome,0 år,Personer,2008,69
Nome,0 år,Personer,2009,50
Nome,0 år,Personer,2010,62
Nome,0 år,Personer,2011,66
Nome,0 år,Personer,2012,54
Nome,0 år,Personer,2013,70
Nome,0 år,Personer,2014,67
Nome,0 år,Personer,2015,55
Nome,0 år,Personer,2016,48
Nome,0 år,Personer,2017,65
Nome,0 år,Personer,2018,61
Nome,0 år,Personer,2019,45
Nome,0 år,Personer,2020,44
Nome,0 år,Personer,2021,59
Nome,0 år,Personer,2022,54
Nome,0 år,Personer,2023,51
Nome,0 år,Personer,2024,45
Nome,0 år,Personer,2025,50
Nome,0 år,Personer,2026,57
Nome,1-5 år,Personer,2000,384
Nome,1-5 år,Personer,2001,390
Nome,1-5 år,Personer,2002,373
Nome,1-5 år,Personer,2003,363
Nome,1-5 år,Personer,2004,362
Nome,1-5 år,Personer,2005,355
Nome,1-5 år,Personer,2006,349
Nome,1-5 år,Personer,2007,351
Nome,1-5 år,Personer,2008,345
Nome,1-5 år,Personer,2009,341
Nome,1-5 år,Personer,2010,317
Nome,1-5 år,Personer,2011,320
Nome,1-5 år,Personer,2012,327
Nome,1-5 år,Personer,2013,330
Nome,1-5 år,Personer,2014,326
Nome,1-5 år,Personer,2015,338
Nome,1-5 år,Personer,2016,309
Nome,1-5 år,Personer,2017,301
Nome,1-5 år,Personer,2018,319
Nome,1-5 år,Personer,2019,326
Nome,1-5 år,Personer,2020,310
Nome,1-5 år,Personer,2021,297
Nome,1-5 år,Personer,2022,314
Nome,1-5 år,Personer,2023,306
Nome,1-5 år,Personer,2024,278
Nome,1-5 år,Personer,2025,293
Nome,1-5 år,Personer,2026,287
Nome,6-12 år,Personer,2000,560
Nome,6-12 år,Personer,2001,572
Nome,6-12 år,Personer,2002,600
Nome,6-12 år,Personer,2003,605
Nome,6-12 år,Personer,2004,594
Nome,6-12 år,Personer,2005,579
Nome,6-12 år,Personer,2006,582
Nome,6-12 år,Personer,2007,565
Nome,6-12 år,Personer,2008,562
Nome,6-12 år,Personer,2009,530
Nome,6-12 år,Personer,2010,526
Nome,6-12 år,Personer,2011,532
Nome,6-12 år,Personer,2012,529
Nome,6-12 år,Personer,2013,517
Nome,6-12 år,Personer,2014,524
Nome,6-12 år,Personer,2015,517
Nome,6-12 år,Personer,2016,493
Nome,6-12 år,Personer,2017,498
Nome,6-12 år,Personer,2018,479
Nome,6-12 år,Personer,2019,477
Nome,6-12 år,Personer,2020,504
Nome,6-12 år,Personer,2021,484
Nome,6-12 år,Personer,2022,486
Nome,6-12 år,Personer,2023,508
Nome,6-12 år,Personer,2024,497
Nome,6-12 år,Personer,2025,482
Nome,6-12 år,Personer,2026,453
Nome,13-15 år,Personer,2000,228
Nome,13-15 år,Personer,2001,236
Nome,13-15 år,Personer,2002,244
Nome,13-15 år,Personer,2003,232
Nome,13-15 år,Personer,2004,250
Nome,13-15 år,Personer,2005,259
Nome,13-15 år,Personer,2006,279
Nome,13-15 år,Personer,2007,270
Nome,13-15 år,Personer,2008,261
Nome,13-15 år,Personer,2009,264
Nome,13-15 år,Personer,2010,266
Nome,13-15 år,Personer,2011,269
Nome,13-15 år,Personer,2012,248
Nome,13-15 år,Personer,2013,257
Nome,13-15 år,Personer,2014,257
Nome,13-15 år,Personer,2015,253
Nome,13-15 år,Personer,2016,241
Nome,13-15 år,Personer,2017,242
Nome,13-15 år,Personer,2018,246
Nome,13-15 år,Personer,2019,236
Nome,13-15 år,Personer,2020,215
Nome,13-15 år,Personer,2021,212
Nome,13-15 år,Personer,2022,202
Nome,13-15 år,Personer,2023,215
Nome,13-15 år,Personer,2024,222
Nome,13-15 år,Personer,2025,220
Nome,13-15 år,Personer,2026,218
Nome,16-19 år,Personer,2000,306
Nome,16-19 år,Personer,2001,289
Nome,16-19 år,Personer,2002,281
Nome,16-19 år,Personer,2003,286
