indikator,breakdown,år,verdi_type,telemark_verdi,landet_verdi,andre_fylker_snitt,andre_fylker_median,andre_fylker_min,andre_fylker_max,andre_fylker_antall,z_score,rangering,rangering_av,significant,fylke_verdier
sykehusinnlagte_sykdommer_og_skader,Alder = 0-44 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,2.1,2.0,2.057142857142857,2.1,1.7,2.4,14,0.1881797605377091,9,15,False,"{""Agder"": 2.0, ""Akershus"": 1.7, ""Buskerud"": 1.8, ""Finnmark Finnmárku Finmarkku"": 1.9, ""Hele landet"": 2.0, ""Innlandet"": 2.1, ""Møre og Romsdal"": 2.4, ""Nordland Nordlánnda"": 2.4, ""Oslo (fylke)"": 1.7, ""Rogaland"": 2.0, ""Telemark"": 2.1, ""Troms Romsa Tromssa"": 2.3, ""Trøndelag Trööndelage"": 2.1, ""Vestfold"": 2.1, ""Vestland"": 2.2, ""Østfold"": 2.1}"
sykehusinnlagte_sykdommer_og_skader,Alder = Alle aldre; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,17.1,16.1,16.642857142857142,17.1,11.5,19.2,14,0.1848421593953726,8,15,False,"{""Agder"": 15.5, ""Akershus"": 15.4, ""Buskerud"": 19.2, ""Finnmark Finnmárku Finmarkku"": 18.6, ""Hele landet"": 16.1, ""Innlandet"": 16.0, ""Møre og Romsdal"": 15.4, ""Nordland Nordlánnda"": 18.7, ""Oslo (fylke)"": 12.9, ""Rogaland"": 11.5, ""Telemark"": 17.1, ""Troms Romsa Tromssa"": 19.2, ""Trøndelag Trööndelage"": 15.1, ""Vestfold"": 18.3, ""Vestland"": 18.2, ""Østfold"": 19.0}"
overvekt_og_fedme_17_aar_fireaarig,Totalt,2025-01-01,Andel,0.217,0.209,0.2229285714285714,0.21949999999999995,0.161,0.299,14,-0.16726932070754996,9,15,False,"{""Agder"": 0.2319999999999999, ""Akershus"": 0.173, ""Buskerud"": 0.209, ""Finnmark Finnmárku Finmarkku"": 0.299, ""Hele landet"": 0.209, ""Innlandet"": 0.246, ""Møre og Romsdal"": 0.22, ""Nordland Nordlánnda"": 0.264, ""Oslo (fylke)"": 0.161, ""Rogaland"": 0.1989999999999999, ""Telemark"": 0.217, ""Troms Romsa Tromssa"": 0.246, ""Trøndelag Trööndelage"": 0.2189999999999999, ""Vestfold"": 0.207, ""Vestland"": 0.21, ""Østfold"": 0.236}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 75-79 år; Sykdomsgruppe = Psykiske symptomer,2024-01-01,Antall,151.4,152.8,152.92142857142858,155.7,133.8,166.4,14,-0.15986221116002303,9,15,False,"{""Agder"": 157.0, ""Akershus"": 158.7, ""Buskerud"": 150.3, ""Finnmark Finnmárku Finmarkku"": 155.9, ""Hele landet"": 152.8, ""Innlandet"": 162.8, ""Møre og Romsdal"": 145.0, ""Nordland Nordlánnda"": 141.5, ""Oslo (fylke)"": 164.6, ""Rogaland"": 158.0, ""Telemark"": 151.4, ""Troms Romsa Tromssa"": 146.2, ""Trøndelag Trööndelage"": 145.2, ""Vestfold"": 166.4, ""Vestland"": 133.8, ""Østfold"": 155.5}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 25-44 år; Sykdomsgruppe = Psykiske symptomer,2024-01-01,Antall,179.0,173.8,177.22857142857143,173.9,156.6,197.5,14,0.15094770842377941,7,15,False,"{""Agder"": 192.2, ""Akershus"": 173.9, ""Buskerud"": 172.7, ""Finnmark Finnmárku Finmarkku"": 182.3, ""Hele landet"": 173.8, ""Innlandet"": 172.6, ""Møre og Romsdal"": 169.8, ""Nordland Nordlánnda"": 173.9, ""Oslo (fylke)"": 168.9, ""Rogaland"": 156.6, ""Telemark"": 179.0, ""Troms Romsa Tromssa"": 197.5, ""Trøndelag Trööndelage"": 182.9, ""Vestfold"": 188.6, ""Vestland"": 161.6, ""Østfold"": 187.7}"
sykehusinnlagte_sykdommer_og_skader,Alder = 45-74 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,26.1,24.4,25.5,26.1,16.7,30.8,14,0.13911016298691314,8,15,False,"{""Agder"": 23.5, ""Akershus"": 22.7, ""Buskerud"": 30.4, ""Finnmark Finnmárku Finmarkku"": 29.2, ""Hele landet"": 24.4, ""Innlandet"": 25.6, ""Møre og Romsdal"": 23.5, ""Nordland Nordlánnda"": 28.3, ""Oslo (fylke)"": 19.0, ""Rogaland"": 16.7, ""Telemark"": 26.1, ""Troms Romsa Tromssa"": 30.8, ""Trøndelag Trööndelage"": 23.1, ""Vestfold"": 26.6, ""Vestland"": 27.4, ""Østfold"": 30.2}"
sykehusinnlagte_sykdommer_og_skader,Alder = 45-64 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,22.4,20.5,21.82142857142857,22.7,13.6,28.5,14,0.13554375808365415,9,15,False,"{""Agder"": 20.7, ""Akershus"": 18.0, ""Buskerud"": 23.2, ""Finnmark Finnmárku Finmarkku"": 27.2, ""Hele landet"": 20.5, ""Innlandet"": 22.5, ""Møre og Romsdal"": 20.5, ""Nordland Nordlánnda"": 25.2, ""Oslo (fylke)"": 14.9, ""Rogaland"": 13.6, ""Telemark"": 22.4, ""Troms Romsa Tromssa"": 28.5, ""Trøndelag Trööndelage"": 20.0, ""Vestfold"": 22.9, ""Vestland"": 23.4, ""Østfold"": 24.9}"
muskel_og_skjelettplager_lidelser_kontakt_med_primaerhelsetjenesten_ettaarige_tall,Alder = 0-74 år,2024-01-01,Antall,322.8,319.6,325.12142857142857,327.9,280.3,350.0,14,-0.1340153096321668,10,15,False,"{""Agder"": 328.2, ""Akershus"": 321.8, ""Buskerud"": 327.6, ""Finnmark Finnmárku Finmarkku"": 328.9, ""Hele landet"": 319.6, ""Innlandet"": 350.0, ""Møre og Romsdal"": 337.8, ""Nordland Nordlánnda"": 338.3, ""Oslo (fylke)"": 280.3, ""Rogaland"": 325.0, ""Telemark"": 322.8, ""Troms Romsa Tromssa"": 334.4, ""Trøndelag Trööndelage"": 321.7, ""Vestfold"": 319.2, ""Vestland"": 300.6, ""Østfold"": 337.9}"
barnevaksinasjonsprogrammet,Vaksine mot = Kikhoste,2024-01-01,Andel,0.946,0.949,0.9474285714285714,0.951,0.919,0.959,14,-0.13196616252936952,11,15,False,"{""Agder"": 0.952, ""Akershus"": 0.95, ""Buskerud"": 0.951, ""Finnmark Finnmárku Finmarkku"": 0.919, ""Hele landet"": 0.949, ""Innlandet"": 0.953, ""Møre og Romsdal"": 0.953, ""Nordland Nordlánnda"": 0.945, ""Oslo (fylke)"": 0.931, ""Rogaland"": 0.955, ""Telemark"": 0.946, ""Troms Romsa Tromssa"": 0.941, ""Trøndelag Trööndelage"": 0.957, ""Vestfold"": 0.947, ""Vestland"": 0.959, ""Østfold"": 0.951}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 0-74 år; Sykdomsgruppe = Psykiske symptomer,2024-01-01,Antall,141.5,140.6,142.56428571428572,141.2,128.8,154.2,14,-0.13066897292038956,8,15,False,"{""Agder"": 154.2, ""Akershus"": 141.8, ""Buskerud"": 139.7, ""Finnmark Finnmárku Finmarkku"": 145.2, ""Hele landet"": 140.6, ""Innlandet"": 140.6, ""Møre og Romsdal"": 135.4, ""Nordland Nordlánnda"": 140.2, ""Oslo (fylke)"": 139.1, ""Rogaland"": 130.4, ""Telemark"": 141.5, ""Troms Romsa Tromssa"": 152.9, ""Trøndelag Trööndelage"": 143.0, ""Vestfold"": 153.8, ""Vestland"": 128.8, ""Østfold"": 150.8}"
sykehusinnlagte_sykdommer_og_skader,Alder = 75 år+; Sykdomsgruppe = KOLS,2025-01-01,Antall,8.4,8.7,8.521428571428572,8.75,6.9,10.1,14,-0.11853006632081543,10,15,False,"{""Agder"": 7.1, ""Akershus"": 7.2, ""Buskerud"": 9.1, ""Finnmark Finnmárku Finmarkku"": 6.9, ""Hele landet"": 8.7, ""Innlandet"": 8.8, ""Møre og Romsdal"": 7.9, ""Nordland Nordlánnda"": 8.9, ""Oslo (fylke)"": 8.5, ""Rogaland"": 9.4, ""Telemark"": 8.4, ""Troms Romsa Tromssa"": 7.6, ""Trøndelag Trööndelage"": 10.1, ""Vestfold"": 8.7, ""Vestland"": 9.4, ""Østfold"": 9.7}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-24 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,4.1,4.0,4.178571428571429,4.1,3.0,5.2,14,-0.11466854712638264,9,15,False,"{""Agder"": 3.7, ""Akershus"": 3.6, ""Buskerud"": 3.5, ""Finnmark Finnmárku Finmarkku"": 5.2, ""Hele landet"": 4.0, ""Innlandet"": 4.8, ""Møre og Romsdal"": 4.1, ""Nordland Nordlánnda"": 5.2, ""Oslo (fylke)"": 3.6, ""Rogaland"": 3.0, ""Telemark"": 4.1, ""Troms Romsa Tromssa"": 4.9, ""Trøndelag Trööndelage"": 4.1, ""Vestfold"": 4.7, ""Vestland"": 4.2, ""Østfold"": 3.9}"
kreft_nye_tilfeller_tiaarige_tall,Krefttyper = Lungekreft,2025-01-01,Antall,63.9,62.5,64.74285714285715,62.1,55.2,81.4,14,-0.11117842102363107,7,15,False,"{""Agder"": 72.1, ""Akershus"": 55.8, ""Buskerud"": 59.5, ""Finnmark Finnmárku Finmarkku"": 81.4, ""Hele landet"": 62.5, ""Innlandet"": 61.2, ""Møre og Romsdal"": 62.6, ""Nordland Nordlánnda"": 70.6, ""Oslo (fylke)"": 55.2, ""Rogaland"": 68.2, ""Telemark"": 63.9, ""Troms Romsa Tromssa"": 71.1, ""Trøndelag Trööndelage"": 57.8, ""Vestfold"": 59.4, ""Vestland"": 61.6, ""Østfold"": 69.9}"
inntektsulikhet,Totalt,2024-01-01,Antall,2.7,2.8,2.7214285714285715,2.6500000000000004,2.6,3.4,14,-0.09944903161976905,8,15,False,"{""Agder"": 2.6, ""Akershus"": 2.9, ""Buskerud"": 2.7, ""Finnmark Finnmárku Finmarkku"": 2.7, ""Hele landet"": 2.8, ""Innlandet"": 2.6, ""Møre og Romsdal"": 2.6, ""Nordland Nordlánnda"": 2.6, ""Oslo (fylke)"": 3.4, ""Rogaland"": 2.8, ""Telemark"": 2.7, ""Troms Romsa Tromssa"": 2.6, ""Trøndelag Trööndelage"": 2.6, ""Vestfold"": 2.7, ""Vestland"": 2.7, ""Østfold"": 2.6}"
sykehusinnlagte_sykdommer_og_skader,Alder = 65-74 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,35.6,34.5,35.035714285714285,34.7,24.6,48.5,14,0.09494530798452708,7,15,False,"{""Agder"": 30.7, ""Akershus"": 35.2, ""Buskerud"": 48.5, ""Finnmark Finnmárku Finmarkku"": 34.2, ""Hele landet"": 34.5, ""Innlandet"": 33.8, ""Møre og Romsdal"": 31.3, ""Nordland Nordlánnda"": 36.7, ""Oslo (fylke)"": 29.8, ""Rogaland"": 24.6, ""Telemark"": 35.6, ""Troms Romsa Tromssa"": 37.0, ""Trøndelag Trööndelage"": 30.9, ""Vestfold"": 36.4, ""Vestland"": 37.8, ""Østfold"": 43.6}"
sykehusinnlagte_sykdommer_og_skader,Alder = 65-74 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,38.0,37.7,38.2,37.400000000000006,35.9,42.8,14,-0.09294016222362148,7,15,False,"{""Agder"": 36.4, ""Akershus"": 36.5, ""Buskerud"": 37.6, ""Finnmark Finnmárku Finmarkku"": 40.9, ""Hele landet"": 37.7, ""Innlandet"": 36.7, ""Møre og Romsdal"": 39.4, ""Nordland Nordlánnda"": 42.8, ""Oslo (fylke)"": 38.7, ""Rogaland"": 35.9, ""Telemark"": 38.0, ""Troms Romsa Tromssa"": 39.9, ""Trøndelag Trööndelage"": 37.2, ""Vestfold"": 36.0, ""Vestland"": 36.5, ""Østfold"": 40.3}"
vedvarende_lavinntekt_etter_innvandringskategori_kommunegrense,Alder = Alle aldre; Innvandringsbakgrunn = total,2023-01-01,Andel,0.091,0.095,0.08964285714285712,0.08549999999999999,0.073,0.145,14,0.07804298693381534,5,15,False,"{""Agder"": 0.084, ""Akershus"": 0.1009999999999999, ""Buskerud"": 0.091, ""Finnmark Finnmárku Finmarkku"": 0.084, ""Hele landet"": 0.095, ""Innlandet"": 0.078, ""Møre og Romsdal"": 0.08, ""Nordland Nordlánnda"": 0.073, ""Oslo (fylke)"": 0.145, ""Rogaland"": 0.092, ""Telemark"": 0.091, ""Troms Romsa Tromssa"": 0.08, ""Trøndelag Trööndelage"": 0.0819999999999999, ""Vestfold"": 0.088, ""Vestland"": 0.09, ""Østfold"": 0.087}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-14 år; Sykdomsgruppe = Forgiftninger,2025-01-01,Antall,0.3,0.3,0.30833333333333335,0.3,0.2,0.5,12,-0.07690239589651088,9,13,False,"{""Agder"": 0.3, ""Akershus"": 0.2, ""Buskerud"": 0.3, ""Finnmark Finnmárku Finmarkku"": null, ""Hele landet"": 0.3, ""Innlandet"": 0.4, ""Møre og Romsdal"": 0.5, ""Nordland Nordlánnda"": 0.5, ""Oslo (fylke)"": 0.2, ""Rogaland"": 0.3, ""Telemark"": 0.3, ""Troms Romsa Tromssa"": null, ""Trøndelag Trööndelage"": 0.2, ""Vestfold"": 0.3, ""Vestland"": 0.3, ""Østfold"": 0.2}"
barnevaksinasjonsprogrammet,Vaksine mot = Poliomyelitt,2024-01-01,Andel,0.949,0.95,0.9482142857142857,0.952,0.92,0.96,14,0.0725117261933825,10,15,False,"{""Agder"": 0.954, ""Akershus"": 0.951, ""Buskerud"": 0.953, ""Finnmark Finnmárku Finmarkku"": 0.92, ""Hele landet"": 0.95, ""Innlandet"": 0.954, ""Møre og Romsdal"": 0.955, ""Nordland Nordlánnda"": 0.945, ""Oslo (fylke)"": 0.932, ""Rogaland"": 0.955, ""Telemark"": 0.949, ""Troms Romsa Tromssa"": 0.943, ""Trøndelag Trööndelage"": 0.958, ""Vestfold"": 0.946, ""Vestland"": 0.96, ""Østfold"": 0.949}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 45-74 år; Sykdomsgruppe = Psykiske symptomer,2024-01-01,Antall,157.7,155.8,157.00714285714287,159.45,138.5,171.7,14,0.07222963507521092,9,15,False,"{""Agder"": 168.4, ""Akershus"": 159.7, ""Buskerud"": 153.9, ""Finnmark Finnmárku Finmarkku"": 161.7, ""Hele landet"": 155.8, ""Innlandet"": 159.2, ""Møre og Romsdal"": 145.4, ""Nordland Nordlánnda"": 150.5, ""Oslo (fylke)"": 161.4, ""Rogaland"": 145.0, ""Telemark"": 157.7, ""Troms Romsa Tromssa"": 162.5, ""Trøndelag Trööndelage"": 154.0, ""Vestfold"": 171.7, ""Vestland"": 138.5, ""Østfold"": 166.2}"
sykehusinnlagte_sykdommer_og_skader,Alder = 25-44 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,3.2,3.2,3.2214285714285715,3.25,2.7,3.8,14,-0.0638642672784521,10,15,False,"{""Agder"": 3.3, ""Akershus"": 2.7, ""Buskerud"": 2.8, ""Finnmark Finnmárku Finmarkku"": 2.9, ""Hele landet"": 3.2, ""Innlandet"": 3.3, ""Møre og Romsdal"": 3.8, ""Nordland Nordlánnda"": 3.7, ""Oslo (fylke)"": 2.8, ""Rogaland"": 3.2, ""Telemark"": 3.2, ""Troms Romsa Tromssa"": 3.5, ""Trøndelag Trööndelage"": 3.4, ""Vestfold"": 3.2, ""Vestland"": 3.4, ""Østfold"": 3.1}"
doedsaarsaker_tiaarig,Dødsårsak = Kreft,2024-01-01,Antall,206.1,204.5,206.54285714285714,207.95,190.5,221.1,14,-0.049184067618502955,9,15,False,"{""Agder"": 215.7, ""Akershus"": 190.5, ""Buskerud"": 207.0, ""Finnmark Finnmárku Finmarkku"": 221.1, ""Hele landet"": 204.5, ""Innlandet"": 209.2, ""Møre og Romsdal"": 197.4, ""Nordland Nordlánnda"": 211.1, ""Oslo (fylke)"": 196.0, ""Rogaland"": 208.9, ""Telemark"": 206.1, ""Troms Romsa Tromssa"": 205.5, ""Trøndelag Trööndelage"": 196.5, ""Vestfold"": 215.4, ""Vestland"": 202.2, ""Østfold"": 215.1}"
barnevaksinasjonsprogrammet,Vaksine mot = Difteri,2024-01-01,Andel,0.95,0.951,0.9495,0.9524999999999999,0.922,0.961,14,0.04594643647072211,10,15,False,"{""Agder"": 0.955, ""Akershus"": 0.952, ""Buskerud"": 0.953, ""Finnmark Finnmárku Finmarkku"": 0.922, ""Hele landet"": 0.951, ""Innlandet"": 0.955, ""Møre og Romsdal"": 0.956, ""Nordland Nordlánnda"": 0.947, ""Oslo (fylke)"": 0.932, ""Rogaland"": 0.957, ""Telemark"": 0.95, ""Troms Romsa Tromssa"": 0.943, ""Trøndelag Trööndelage"": 0.96, ""Vestfold"": 0.948, ""Vestland"": 0.961, ""Østfold"": 0.952}"
muskel_og_skjelettplager_lidelser_kontakt_med_primaerhelsetjenesten_ettaarige_tall,Alder = 0-44 år,2024-01-01,Antall,255.4,247.1,254.85,258.5,207.7,278.3,14,0.030441523082409657,10,15,False,"{""Agder"": 260.7, ""Akershus"": 250.4, ""Buskerud"": 256.3, ""Finnmark Finnmárku Finmarkku"": 265.3, ""Hele landet"": 247.1, ""Innlandet"": 278.3, ""Møre og Romsdal"": 264.8, ""Nordland Nordlánnda"": 266.2, ""Oslo (fylke)"": 207.7, ""Rogaland"": 255.8, ""Telemark"": 255.4, ""Troms Romsa Tromssa"": 265.7, ""Trøndelag Trööndelage"": 249.5, ""Vestfold"": 250.1, ""Vestland"": 228.2, ""Østfold"": 268.9}"
sykehusinnlagte_sykdommer_og_skader,Alder = 15-24 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,6.8,6.4,6.807142857142857,6.3,5.0,9.3,14,-0.005336611110393925,7,15,False,"{""Agder"": 5.9, ""Akershus"": 5.8, ""Buskerud"": 5.8, ""Finnmark Finnmárku Finmarkku"": 8.9, ""Hele landet"": 6.4, ""Innlandet"": 8.1, ""Møre og Romsdal"": 6.1, ""Nordland Nordlánnda"": 9.3, ""Oslo (fylke)"": 5.4, ""Rogaland"": 5.0, ""Telemark"": 6.8, ""Troms Romsa Tromssa"": 8.1, ""Trøndelag Trööndelage"": 6.3, ""Vestfold"": 7.2, ""Vestland"": 7.1, ""Østfold"": 6.3}"
