stop_id,stop_nr,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,parent_nr,wheelchair_boarding,vehicle_type,platform_code,kommunenavn,kommunenummer
NSR:StopPlace:20610,20610,Landsverk,59.683267,8.055594,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20611,20611,Austbø,59.693164,8.105552,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20616,20616,Neset,59.794534,8.138174,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20627,20627,Nesland kryss,59.670945,8.054969,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20630,20630,Nesland kyrkje,59.522053,7.984628,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20707,20707,Bekkhus,59.631947,8.202468,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20748,20748,Lie,59.603069,7.898951,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20763,20763,Ligrend,59.503282,7.971935,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20812,20812,Nykås,59.662749,8.038925,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20823,20823,Nystaul,59.820258,8.121281,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20846,20846,Johnsen,59.627054,7.803346,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20881,20881,Kaldråstøyl,59.705809,7.784943,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20911,20911,Bossbøen,59.76102,8.246209,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20924,20924,Botn,59.769875,7.409805,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20943,20943,Brattås,59.74352,8.240822,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20951,20951,Killingtveit,59.708783,7.902975,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20972,20972,Brekke,59.651998,8.192892,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:20993,20993,Plassane,59.566623,8.005391,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21021,21021,Brufloti,59.739908,7.586288,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21053,21053,Bråstøyl,59.688122,7.813224,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21102,21102,Tveiten,59.730656,7.651559,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21105,21105,Bygdevegen,59.744366,7.577991,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21124,21124,Versto,59.628213,8.01524,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21136,21136,Tveito,59.574835,7.949207,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21160,21160,Kostveit,59.672363,7.973558,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21162,21162,Kostveit kryss,59.644881,8.017029,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21169,21169,Bøgrend,59.616341,7.878887,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21197,21197,Surgrav,59.573406,7.97745,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21233,21233,Urdbø,59.780567,7.697106,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21277,21277,Særensgrend,59.586497,7.922642,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21289,21289,Skålestrondi,59.660138,8.03521,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21327,21327,Tansosen,59.666353,8.059496,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21342,21342,Smørklepp,59.63941,7.80062,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21371,21371,Varbø,59.825052,8.116429,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21379,21379,Varland,59.83407,8.104332,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21384,21384,Varland kryss,59.77091,8.229902,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21404,21404,Tjønndalen,59.775048,7.646797,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21405,21405,Vasshus,59.676728,8.037682,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21409,21409,Tjønnegrend,59.620825,7.996175,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21410,21410,Vasslaus,59.587224,8.19417,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21411,21411,Songa kryss,59.765744,7.580324,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21412,21412,Tjønnegrend kryss,59.621368,8.018217,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21461,21461,Vehus,59.633027,8.018033,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21472,21472,Velemoen,59.733062,7.613399,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21473,21473,Torvetjønn,59.75082,8.20165,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21486,21486,Venemo,59.756559,7.56766,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21498,21498,Trovassli kryss,59.58216,8.190959,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21519,21519,Vinjar,59.62083,7.830576,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21522,21522,Vinje kyrkje,59.61905,7.843959,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21524,21524,Vinjehuset,59.573025,7.991024,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21527,21527,Vinjesvingen,59.622658,7.811966,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21565,21565,Straume,59.617205,8.196858,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21581,21581,Vå,59.746383,7.839586,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21586,21586,Vågslidtun,59.769756,7.388281,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21587,21587,Vierli,59.746308,8.171425,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21643,21643,Åmot Vinje Kro,59.57009,7.99224,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21697,21697,Øverland,59.718422,7.723737,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21708,21708,Øyfjell oppvekstsenter,59.574858,8.188967,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:21710,21710,Øygarden,59.665989,8.193925,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:58431,58431,Austbø Hotel,59.69047,8.094531,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:58432,58432,Rauland skule,59.693915,8.064187,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:58437,58437,Sundovli,59.586,8.133689,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:59924,59924,Haugtjønn,59.604161,8.246458,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:59925,59925,Drivarbekk,59.607063,8.232056,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:59926,59926,Neslandsvegen,59.696558,8.053102,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:60238,60238,Kvåmmi,59.715383,7.974677,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:60242,60242,Sudbøvegen,59.58345,8.161138,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:60815,60815,Hovdestad,59.557423,7.987272,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:60816,60816,Tveitodam,59.570468,7.963924,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:60818,60818,Heimestøyl,59.723124,7.868654,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:60836,60836,Vågslid Viki,59.768173,7.367655,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:60842,60842,Dyrdal,59.623401,8.200147,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:61504,61504,Steinstad,59.767244,7.762164,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:61505,61505,Sandviki Totakvegen,59.758227,7.785396,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:61898,61898,Hombrekk,59.614885,8.260575,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62155,62155,Vådalen,59.743826,7.845376,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62159,62159,Rauland kyrkje,59.719115,8.0014,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62160,62160,Tingvoll,59.698655,8.047649,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62161,62161,Angravli,59.751018,8.191389,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62169,62169,Verkstadvegen,59.567847,7.994179,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62175,62175,Furulund,59.694425,8.079833,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62205,62205,Gravastøyl,59.636623,7.977794,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62734,62734,Teisberg,59.585799,8.124966,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62792,62792,Aratun,59.776398,8.229854,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:62806,62806,Harkjellstaulvegen,59.712349,8.026859,,sann,,,,700,,Vinje,"4036"
NSR:StopPlace:19548,19548,Dammen,59.789386,9.102873,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19614,19614,Rjukan baptistkirke,59.879233,8.601129,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19615,19615,Rjukan fjellstue,59.85549,8.443488,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19617,19617,Rjukan kirke,59.879406,8.60586,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19619,19619,Rjukan politistasjon,59.878437,8.589737,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19620,19620,Rjukan rutebilstasjon,59.877484,8.585899,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19622,19622,Rjukan senter,59.878337,8.586762,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19623,19623,Rjukan torg,59.8789,8.594114,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19655,19655,Rue,59.889186,9.028018,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19717,19717,Rønningen,59.878536,8.544022,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19741,19741,Gunleiksrud,60.133696,8.647603,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19797,19797,Sandvann,59.805011,9.083945,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19802,19802,Sandviken,59.989196,8.815152,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19831,19831,Gøynes,59.963054,8.817328,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19838,19838,Hafoss,59.949856,8.907031,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19846,19846,Espeset,59.912664,9.009119,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19848,19848,Espeset bru,59.903507,9.0134,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19869,19869,Hydroparken kryss,59.879289,8.575309,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19878,19878,Fagerstrand,59.935553,8.80625,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19883,19883,Sigurdsrud,59.977834,8.771706,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19932,19932,Sjøfarten,59.980104,8.759429,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19944,19944,Skarfosshøgda,59.848193,8.424371,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19957,19957,Skavlebø,60.136932,8.638612,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19960,19960,Skibakkesletta,59.879904,8.622035,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19997,19997,Skinnarbu,59.816161,8.312771,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20001,20001,Fjellkirken,59.828651,8.350027,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20005,20005,Skjeiesletta,59.984201,8.741031,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20007,20007,Fjellrud,60.091535,8.761513,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20029,20029,Fjellvang,60.121359,8.70931,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20102,20102,Flekkebyen,59.879187,8.569411,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20131,20131,Flåto,59.89765,9.019411,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20149,20149,Heslevika,59.927223,8.854313,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20174,20174,Hjelgjord,59.990375,8.834864,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20180,20180,Fosso skole,59.825442,9.063418,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20182,20182,Luråsgrend,60.057556,8.803138,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20191,20191,Lyngflot,59.918008,8.869574,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20263,20263,Frøystaul øvre,59.827072,8.343255,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20302,20302,Hovin sentrum,59.851709,9.029844,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20333,20333,Miland indre,59.9251,8.753823,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20336,20336,Håkanes,59.937998,8.839636,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20337,20337,Miland,59.924162,8.754934,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20377,20377,Gaustadjordet,59.909434,8.718744,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20398,20398,Moldbrekke,59.942387,8.911768,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20426,20426,Høyseth,59.865114,9.029303,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20455,20455,Ingolfsland,59.879054,8.614439,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20486,20486,Granlund,60.065573,8.780706,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20509,20509,Krokan,59.866698,8.473972,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20511,20511,Mår,59.884696,8.68185,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20514,20514,Mårem,59.995669,8.748074,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20517,20517,Mårvik,59.991642,8.760575,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20521,20521,Mæl rasteplass,59.926435,8.799815,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20523,20523,Krosso,59.878841,8.556531,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20524,20524,Mæl sentrum,59.924484,8.800923,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20526,20526,Krosso øvre,59.878458,8.553092,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20563,20563,Møsvassdammen,59.82275,8.319315,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20586,20586,Atrå,59.991765,8.744087,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20589,20589,Atrå samfunnshus,59.988658,8.736498,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20592,20592,Atrå skole,59.987126,8.736462,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20609,20609,Austbygde,59.995522,8.826756,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20619,20619,Neset,59.949226,8.825208,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20636,20636,Bakkå kryss,59.995455,8.838884,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20692,20692,Baugerud,59.841523,8.406276,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20720,20720,Lerirhammar,59.973273,8.79338,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20752,20752,Bergskog,59.930021,8.928862,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20811,20811,Bjørkhaug,59.880864,8.640453,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20814,20814,Bjørkhaugbakken,59.880845,8.634714,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20816,20816,Nyland,59.894404,8.698703,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20845,20845,Nøstegard,59.986541,8.733442,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20868,20868,Juvsjø,59.969642,8.871245,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20884,20884,Kalskås,59.966303,8.812323,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20887,20887,Kalsrud,60.108191,8.737926,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20899,20899,Olesrud,60.119127,8.715417,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20919,20919,Oppbygdi,59.874245,9.030553,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:20990,20990,Pile,59.990618,8.844498,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21073,21073,Bubekk,59.959495,8.888749,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21101,21101,Buvrud,59.970662,8.801808,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21127,21127,Tveito,59.88043,8.626946,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21149,21149,Tvergrot,59.88157,8.6632,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21226,21226,Dale Austbygd,60.049059,8.81778,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21228,21228,Dale Bakhus,59.88795,8.68999,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21236,21236,Dalelia,59.883646,8.676897,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21261,21261,Utsikten,59.975677,8.857435,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21346,21346,Tessungdalen landhandel,60.125491,8.684829,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21366,21366,Solbring,59.9893,8.775156,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21422,21422,Vatnalid,59.914859,8.984357,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21423,21423,Spånem,60.074431,8.771459,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21460,21460,Gullsmedhagen,59.902691,8.707591,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21485,21485,Steinsrud,59.923006,8.953251,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21531,21531,Veset,59.878456,8.51643,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21548,21548,Strand,59.9581,8.824554,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21583,21583,Våer,59.876057,8.496983,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21588,21588,Strøm,59.89979,8.704696,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21615,21615,Støtta,59.922369,8.741424,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:21696,21696,Øverland,59.881444,8.651866,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:58433,58433,Møsvatn Fjellpark,59.813546,8.29633,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:58577,58577,Tinn museum,59.88099,8.64785,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:58578,58578,Gaustå,59.914689,8.724668,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:58579,58579,Tinn Montessoriskole,60.047908,8.818599,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:58580,58580,Austbygde kirke,60.02891,8.82671,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:59414,59414,Rjukan ungdomsskole,59.880168,8.630777,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:60161,60161,Rjukan barneskole,59.879558,8.617071,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:60247,60247,Grønskei,59.929254,8.773604,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:60248,60248,Sanden,59.929339,8.786406,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:60249,60249,Rollagvegen,59.922076,8.776124,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:60714,60714,Moåsen,59.99255,8.820753,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:60862,60862,Ådalen,60.012719,8.837314,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:61154,61154,Rjukan videregående skole,59.877879,8.582818,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:61491,61491,Milandvegen,59.932178,8.801696,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:62163,62163,Nørstebø,60.127737,8.677316,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:63855,63855,Jonsjordvegen,60.042056,8.822888,,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:61266,61266,Hydroparken kryss,59.878807,8.575746,sør for fabrikkbrua,sann,,,,700,,Tinn,"4026"
NSR:StopPlace:19714,19714,Eidet,59.228613,9.87398,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:19775,19775,Gurholtveien,59.279321,9.733951,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:19792,19792,Sandtaksvingen,59.272914,9.720712,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:19890,19890,Siljan bibliotek,59.285098,9.730098,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:19896,19896,Siljan skole,59.28268,9.733071,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:19901,19901,Siljansenteret,59.277652,9.727359,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:19903,19903,Haugenkrysset,59.263016,9.754217,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:19951,19951,Skauen,59.265002,9.695445,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20057,20057,Heivannet,59.258276,9.680068,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20213,20213,Hogstad,59.320657,9.666441,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20259,20259,Holtesletta,59.274157,9.702115,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20262,20262,Holtesletta syd,59.270481,9.701894,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20321,20321,Midtbygda skole,59.271595,9.709176,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20388,20388,Moholt,59.233757,9.824146,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20397,20397,Høisetbakkane,59.275068,9.708905,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20400,20400,Høisethbrua,59.287913,9.705847,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20483,20483,Gonsholt,59.258204,9.761196,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20603,20603,Austad,59.244668,9.783571,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20916,20916,Opdalen,59.314742,9.657192,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20973,20973,Kiste,59.238026,9.799912,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:20976,20976,Kiste bru,59.240227,9.804222,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:21118,21118,Kløverød,59.293578,9.69055,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:21288,21288,Sølland,59.312432,9.658436,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:21357,21357,Thorshaug,59.275491,9.722217,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:21361,21361,Snurråsen,59.288133,9.714097,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:21401,21401,Solvika,59.262037,9.689216,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:58606,58606,Siljan knutepunkt,59.278732,9.725425,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:62545,62545,Tudal,59.271336,9.727331,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:62546,62546,Engelstad,59.265955,9.735914,,sann,,,,700,,Siljan,"4010"
NSR:StopPlace:19675,19675,Dålån,59.696865,8.864477,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:19678,19678,Grusholet,59.625242,8.941863,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:19703,19703,Røgndalskleiva,59.690684,8.872881,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:19779,19779,Gvammen,59.602515,8.704489,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:19847,19847,Sauland Løvheim,59.613557,8.947852,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:19849,19849,Sauland kyrkje,59.620333,8.926951,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:19851,19851,Sauland skule,59.619984,8.930676,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:19973,19973,Finnebråten,59.615594,8.790061,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20050,20050,Skorve bru,59.61855,8.860179,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20096,20096,Lonar,59.621279,8.799782,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20098,20098,Lonar post,59.62052,8.824801,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20119,20119,Flugon,59.743537,8.83459,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20161,20161,Fosse,59.601364,9.000567,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20170,20170,Hjartdal Nordbø,59.600027,8.656594,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20171,20171,Fossen kro,59.611195,8.998398,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20221,20221,Holm,59.604405,8.637592,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20359,20359,Høgetveit,59.597718,8.625974,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20428,20428,Mosebø,59.620826,8.917532,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20538,20538,Ambjørndalen,59.58997,8.601213,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20709,20709,Bekkhuskrysset,59.704879,8.860251,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20740,20740,Lia,59.596916,9.01665,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20767,20767,Betel,59.600212,8.682393,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20862,20862,Joret,59.618735,8.932554,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20873,20873,Bondal snikkarverkstad,59.73776,8.840071,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20879,20879,Kaffihaugen,59.677335,8.869182,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20912,20912,Omnesfossen,59.610865,8.992366,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:20967,20967,Brekka,59.623087,8.900493,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:21003,21003,Tuddal skule,59.755911,8.787212,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:21018,21018,Brudalsbrekka,59.587205,8.584411,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:21032,21032,Tute,59.605638,8.730497,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:21098,21098,Tveiten,59.609108,8.760458,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:21164,21164,Bøe,59.619557,8.945173,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:21166,21166,Bøen,59.755407,8.789718,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:21294,21294,Sønderland,59.733931,8.840035,,sann,,,,700,,Hjartdal,"4024"
NSR:StopPlace:21297,21297,Skårnes,59.619648,8.845105,,sann,,,,700,,Hjartdal,"4024"
