gridid;gridx;gridy;antall_eneboliger;antall_smaahus;antall_leiligheter;antall_leilighetsbygg;antall_naringsbygg;antall_andrebygg;antall_hytter;antall_boenheter;antall_husstander;naring_areal;antall_personer;antall_ansatte;ald_u_5;ald_6_12;ald_13_15;ald_16_18;ald_19_23;ald_24_34;ald_35_44;ald_45_54;ald_55_64;ald_65_74;ald_75_84;ald_85_o;ald_snittalder;ald_totalt;ald_person_aar;alk_u_5;alk_6_12;alk_13_15;alk_16_18;alk_19_23;alk_24_34;alk_35_44;alk_45_54;alk_55_64;alk_65_74;alk_75_84;alk_85_o;alk_snittalder;alk_totalt;alk_person_aar;alm_u_5;alm_6_12;alm_13_15;alm_16_18;alm_19_23;alm_24_34;alm_35_44;alm_45_54;alm_55_64;alm_65_74;alm_75_84;alm_85_o;alm_snittalder;alm_totalt;alm_person_aar;ans_sysselsatte;ans_ansatte;ans_utpendlere;ans_innpendlere;ans_befolkningdagtid;bot_enebolig;bot_tomannsbolig;bot_rekkehus;bot_blokk;bot_annen_bolig;bot_totalt;eif_selveier;eif_eier_borettslagsbolig;eif_leier;eif_totalt;fam_enslig_uten_barn;fam_enslig_med_sma_barn;fam_enslig_med_store_barn;fam_enslig_med_barn;fam_enslig;fam_par_uten_barn;fam_par_med_sma_barn;fam_par_med_store_barn;fam_par_med_barn;fam_par;fam_enfamilie_med_voksne_barn;fam_flerfamilie_uten_barn;fam_flerfamilie_med_sma_barn;fam_flerfamilie_med_store_barn;fam_flerfamilie;fam_totalt;for_0;for_0_50;for_50_200;for_200_400;for_400_700;for_700_1000;for_1000_2000;for_2000_3000;for_3000_4000;for_4000_over;for_snittformue;for_person_kroner;for_totalt;int_0;int_0_100;int_100_200;int_200_300;int_300_400;int_400_500;int_500_600;int_600_700;int_700_800;int_800_1000;int_1000_1500;int_1500_over;int_snittintekt;int_person_kroner;int_totalt;siv_ugift_mann;siv_ugift_kvinne;siv_gift;siv_enke_eller_enkemann;siv_separert_eller_skilt;siv_totalt;utf_allmenne_fag;utf_humanetiske_og_estetiske;utf_larerutd_og_pedagogikk;utf_samfunnsfag_og_juridiske;utf_okonomiske_administrative;utf_naturvitenskap_og_handverk;utf_helse_og_sosial;utf_primarnaring;utf_samferdsel_og_service;utf_uoppgitt;utf_totalt;utn_ingen_eller_uoppgitt;utn_grunnskole;utn_videregaaende;utn_hogskole_universitet_lavt;utn_hogskole_universitet_hoyt;utn_totalt;grunnkrets_id;grunnkretsnavn;kommune_id;kommunenavn;fylke_id;fylkesnavn;forbruk_dagligvare;bot_bofelleskap;Hovedsentrum2024_centroid;Hovedsentrum2024_intersect
186550_6576650;186550;6576650;1,;0,;1,;0,;0,;0,;0,;2,;1,855;0,;2,338;0,;0,40;0,415;0,215;0,20;0,276;0,646;0,738;0,723;0,492;0,461;0,20;0,061;38,523;4,83;186,080999999999989;0,20;0,184;0,123;0,061;0,092;0,307;0,307;0,369;0,169;0,215;0,076;0,03;38,523;2,153;82,965999999999994;0,20;0,23;0,092;0,138;0,184;0,338;0,43;0,353;0,323;0,246;0,123;0,03;38,523;2,676;103,114999999999995;2,584;0,;0,661;0,;1,677;4,738;0,;0,;0,;0,092;4,83;1,738;0,;0,184;1,923;0,569;0,076;0,169;0,246;0,815;0,461;0,276;0,261;0,538;1,;0,03;0,03;0,03;0,03;0,092;1,938;2,092;0,076;0,215;0,307;0,184;0,415;0,184;0,061;0,046;0,107;721458,332999999984168;2663846,152999999932945;3,692;0,20;0,292;0,63;0,60;0,738;0,415;0,338;0,184;0,076;0,184;0,;0,03;386302,082999999984168;1426346,152999999932945;3,692;1,676;1,123;1,523;0,123;0,384;4,83;1,169;0,03;0,123;0,03;0,307;1,015;0,784;0,061;0,092;0,184;3,80;0,153;1,03;1,83;0,692;0,138;3,846;40031207;Omdal;4003;Skien;40;Telemark;90974,577000000004773;;;
186650_6570750;186650;6570750;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;2,004;0,;0,12;0,08;0,045;0,04;0,085;0,182;0,251;0,342;0,291;0,302;0,131;0,028;46,299999999999997;1,908;88,366;0,068;0,034;0,034;0,011;0,04;0,091;0,114;0,165;0,131;0,165;0,045;0,028;46,093;0,937;43,192;0,051;0,045;0,011;0,028;0,045;0,091;0,137;0,177;0,16;0,137;0,085;0,;46,509999999999998;0,971;45,180999999999997;1,011;0,;0,337;0,;1,667;1,737;0,091;0,;0,;0,08;1,908;0,714;0,;0,245;0,96;0,354;0,011;0,08;0,091;0,445;0,342;0,068;0,062;0,131;0,474;0,034;0,;0,;0,011;0,011;0,965;0,811;0,08;0,125;0,068;0,114;0,165;0,148;0,034;0,017;0,051;903489,398999999975786;1461071,428000000072643;1,617;0,074;0,125;0,274;0,297;0,274;0,194;0,097;0,114;0,04;0,114;0,011;0,;359982,331999999994878;582142,856999999959953;1,617;0,474;0,371;0,765;0,137;0,16;1,908;0,548;0,045;0,102;0,011;0,154;0,417;0,211;0,102;0,051;0,011;1,657;0,011;0,405;0,811;0,365;0,074;1,668;40030903;Findal;4003;Skien;40;Telemark;77978,209000000002561;;;
186650_6572650;186650;6572650;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;1,503;0,;0,065;0,079;0,101;0,05;0,108;0,166;0,195;0,297;0,289;0,289;0,13;0,043;46,343;1,818;84,284999999999997;0,036;0,043;0,036;0,014;0,043;0,087;0,087;0,159;0,13;0,137;0,058;0,029;47,031;0,869;40,895000000000003;0,029;0,036;0,065;0,036;0,065;0,079;0,108;0,137;0,159;0,152;0,072;0,014;45,711;0,949;43,390999999999998;0,934;0,;0,333;0,;1,17;1,76;0,058;0,;0,;0,;1,818;0,652;0,;0,202;0,855;0,297;0,029;0,079;0,108;0,405;0,282;0,05;0,065;0,115;0,398;0,043;0,;0,014;0,;0,014;0,862;0,789;0,05;0,094;0,087;0,101;0,217;0,108;0,05;0,014;0,021;606957,547000000020489;932427,535999999963678;1,536;0,079;0,115;0,202;0,268;0,268;0,231;0,087;0,094;0,094;0,094;0,;0,;369516,509000000020023;567663,042999999946915;1,536;0,485;0,384;0,681;0,079;0,188;1,818;0,413;0,058;0,094;0,014;0,159;0,478;0,246;0,058;0,029;0,014;1,565;0,014;0,311;0,855;0,333;0,072;1,587;40031001;Fjærekilen;4003;Skien;40;Telemark;58483,656999999999243;;;
186650_6572750;186650;6572750;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;1,503;0,;0,065;0,079;0,101;0,05;0,108;0,166;0,195;0,297;0,289;0,289;0,13;0,043;46,343;1,818;84,284999999999997;0,036;0,043;0,036;0,014;0,043;0,087;0,087;0,159;0,13;0,137;0,058;0,029;47,031;0,869;40,895000000000003;0,029;0,036;0,065;0,036;0,065;0,079;0,108;0,137;0,159;0,152;0,072;0,014;45,711;0,949;43,390999999999998;0,934;0,;0,333;0,;1,17;1,76;0,058;0,;0,;0,;1,818;0,652;0,;0,202;0,855;0,297;0,029;0,079;0,108;0,405;0,282;0,05;0,065;0,115;0,398;0,043;0,;0,014;0,;0,014;0,862;0,789;0,05;0,094;0,087;0,101;0,217;0,108;0,05;0,014;0,021;606957,547000000020489;932427,535999999963678;1,536;0,079;0,115;0,202;0,268;0,268;0,231;0,087;0,094;0,094;0,094;0,;0,;369516,509000000020023;567663,042999999946915;1,536;0,485;0,384;0,681;0,079;0,188;1,818;0,413;0,058;0,094;0,014;0,159;0,478;0,246;0,058;0,029;0,014;1,565;0,014;0,311;0,855;0,333;0,072;1,587;40031001;Fjærekilen;4003;Skien;40;Telemark;58483,656999999999243;;;
186650_6572950;186650;6572950;3,;0,;0,;0,;0,;0,;0,;3,;2,782;0,;2,004;0,;0,195;0,239;0,304;0,152;0,326;0,50;0,587;0,891;0,869;0,869;0,391;0,13;46,343;5,456;252,854999999999990;0,108;0,13;0,108;0,043;0,13;0,26;0,26;0,478;0,391;0,413;0,173;0,087;47,031;2,608;122,686999999999998;0,087;0,108;0,195;0,108;0,195;0,239;0,326;0,413;0,478;0,456;0,217;0,043;45,711;2,847;130,174000000000007;2,804;0,;1,;0,;1,004;5,282;0,173;0,;0,;0,;5,456;1,956;0,;0,608;2,565;0,891;0,087;0,239;0,326;1,217;0,847;0,152;0,195;0,347;1,195;0,13;0,;0,043;0,;0,043;2,587;2,369;0,152;0,282;0,26;0,304;0,652;0,326;0,152;0,043;0,065;606957,547000000020489;2797282,608000000007451;4,608;0,239;0,347;0,608;0,804;0,804;0,695;0,26;0,282;0,282;0,282;0,;0,;369516,509000000020023;1702989,129999999888241;4,608;1,456;1,152;2,043;0,239;0,565;5,456;1,239;0,173;0,282;0,043;0,478;1,434;0,739;0,173;0,087;0,043;4,695;0,043;0,934;2,565;1,;0,217;4,76;40031001;Fjærekilen;4003;Skien;40;Telemark;77978,209000000002561;;;
186750_6567650;186750;6567650;7,;0,;1,;0,;0,;0,;0,;8,;7,42;0,;13,656000000000001;0,;0,96;0,64;0,365;0,32;0,685;1,462;2,011;2,742;2,331;2,422;1,051;0,228;46,299999999999997;15,268000000000001;706,933999999999969;0,548;0,274;0,274;0,091;0,32;0,731;0,914;1,325;1,051;1,325;0,365;0,228;46,093;7,497;345,543000000000006;0,411;0,365;0,091;0,228;0,365;0,731;1,097;1,417;1,28;1,097;0,685;0,;46,509999999999998;7,771;361,449000000000012;8,090999999999999;0,;2,697;0,;10,959;13,897;0,731;0,;0,;0,64;15,268000000000001;5,714;0,;1,965;7,68;2,834;0,091;0,64;0,731;3,565;2,742;0,548;0,502;1,051;3,794;0,274;0,;0,;0,091;0,091;7,725;6,491;0,64;1,005;0,548;0,914;1,325;1,188;0,274;0,137;0,411;903489,398999999975786;11688571,427999999374151;12,936999999999999;0,594;1,005;2,194;2,377;2,194;1,554;0,777;0,914;0,32;0,914;0,091;0,;359982,331999999994878;4657142,856999999843538;12,936999999999999;3,794;2,971;6,125;1,097;1,28;15,268000000000001;4,388;0,365;0,822;0,091;1,234;3,337;1,691;0,822;0,411;0,091;13,257;0,091;3,245;6,491;2,925;0,594;13,348000000000001;40030903;Findal;4003;Skien;40;Telemark;531226,552000000025146;;;
186750_6567750;186750;6567750;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;1,941;0,;0,12;0,08;0,045;0,04;0,085;0,182;0,251;0,342;0,291;0,302;0,131;0,028;46,299999999999997;1,908;88,366;0,068;0,034;0,034;0,011;0,04;0,091;0,114;0,165;0,131;0,165;0,045;0,028;46,093;0,937;43,192;0,051;0,045;0,011;0,028;0,045;0,091;0,137;0,177;0,16;0,137;0,085;0,;46,509999999999998;0,971;45,180999999999997;1,011;0,;0,337;0,;1,604;1,737;0,091;0,;0,;0,08;1,908;0,714;0,;0,245;0,96;0,354;0,011;0,08;0,091;0,445;0,342;0,068;0,062;0,131;0,474;0,034;0,;0,;0,011;0,011;0,965;0,811;0,08;0,125;0,068;0,114;0,165;0,148;0,034;0,017;0,051;903489,398999999975786;1461071,428000000072643;1,617;0,074;0,125;0,274;0,297;0,274;0,194;0,097;0,114;0,04;0,114;0,011;0,;359982,331999999994878;582142,856999999959953;1,617;0,474;0,371;0,765;0,137;0,16;1,908;0,548;0,045;0,102;0,011;0,154;0,417;0,211;0,102;0,051;0,011;1,657;0,011;0,405;0,811;0,365;0,074;1,668;40030903;Findal;4003;Skien;40;Telemark;75541,389999999999418;;;
186750_6572250;186750;6572250;1,;0,;1,;0,;0,;0,;0,;2,;1,855;0,;2,004;0,;0,13;0,159;0,202;0,101;0,217;0,333;0,391;0,594;0,579;0,579;0,26;0,087;46,343;3,637;168,569999999999993;0,072;0,087;0,072;0,029;0,087;0,173;0,173;0,318;0,26;0,275;0,115;0,058;47,031;1,739;81,790999999999997;0,058;0,072;0,13;0,072;0,13;0,159;0,217;0,275;0,318;0,304;0,144;0,029;45,711;1,898;86,781999999999996;1,869;0,;0,666;0,;1,337;3,521;0,115;0,;0,;0,;3,637;1,304;0,;0,405;1,71;0,594;0,058;0,159;0,217;0,811;0,565;0,101;0,13;0,231;0,797;0,087;0,;0,029;0,;0,029;1,724;1,579;0,101;0,188;0,173;0,202;0,434;0,217;0,101;0,029;0,043;606957,547000000020489;1864855,071999999927357;3,072;0,159;0,231;0,405;0,536;0,536;0,463;0,173;0,188;0,188;0,188;0,;0,;369516,509000000020023;1135326,087000000057742;3,072;0,971;0,768;1,362;0,159;0,376;3,637;0,826;0,115;0,188;0,029;0,318;0,956;0,492;0,115;0,058;0,029;3,13;0,029;0,623;1,71;0,666;0,144;3,173;40031001;Fjærekilen;4003;Skien;40;Telemark;77978,209000000002561;;;
186750_6573250;186750;6573250;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;1,002;0,;0,065;0,079;0,101;0,05;0,108;0,166;0,195;0,297;0,289;0,289;0,13;0,043;46,343;1,818;84,284999999999997;0,036;0,043;0,036;0,014;0,043;0,087;0,087;0,159;0,13;0,137;0,058;0,029;47,031;0,869;40,895000000000003;0,029;0,036;0,065;0,036;0,065;0,079;0,108;0,137;0,159;0,152;0,072;0,014;45,711;0,949;43,390999999999998;0,934;0,;0,333;0,;0,669;1,76;0,058;0,;0,;0,;1,818;0,652;0,;0,202;0,855;0,297;0,029;0,079;0,108;0,405;0,282;0,05;0,065;0,115;0,398;0,043;0,;0,014;0,;0,014;0,862;0,789;0,05;0,094;0,087;0,101;0,217;0,108;0,05;0,014;0,021;606957,547000000020489;932427,535999999963678;1,536;0,079;0,115;0,202;0,268;0,268;0,231;0,087;0,094;0,094;0,094;0,;0,;369516,509000000020023;567663,042999999946915;1,536;0,485;0,384;0,681;0,079;0,188;1,818;0,413;0,058;0,094;0,014;0,159;0,478;0,246;0,058;0,029;0,014;1,565;0,014;0,311;0,855;0,333;0,072;1,587;40031001;Fjærekilen;4003;Skien;40;Telemark;38989,103999999999360;;;
186750_6577650;186750;6577650;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;4,009;0,;0,20;0,207;0,107;0,10;0,138;0,323;0,369;0,361;0,246;0,23;0,10;0,03;38,523;2,415;93,046;0,10;0,092;0,061;0,03;0,046;0,153;0,153;0,184;0,084;0,107;0,038;0,015;38,523;1,076;41,482999999999997;0,10;0,115;0,046;0,069;0,092;0,169;0,215;0,176;0,161;0,123;0,061;0,015;38,523;1,338;51,557000000000002;1,292;0,;0,33;0,;3,678;2,369;0,;0,;0,;0,046;2,415;0,869;0,;0,092;0,961;0,284;0,038;0,084;0,123;0,407;0,23;0,138;0,13;0,269;0,50;0,015;0,015;0,015;0,015;0,046;0,969;1,046;0,038;0,107;0,153;0,092;0,207;0,092;0,03;0,023;0,053;721458,332999999984168;1331923,075999999884516;1,846;0,10;0,146;0,315;0,30;0,369;0,207;0,169;0,092;0,038;0,092;0,;0,015;386302,082999999984168;713173,076000000000931;1,846;0,838;0,561;0,761;0,061;0,192;2,415;0,584;0,015;0,061;0,015;0,153;0,507;0,392;0,03;0,046;0,092;1,90;0,076;0,515;0,915;0,346;0,069;1,923;40031208;Dalsbygda;4003;Skien;40;Telemark;155956,418999999994412;;;
186850_6572350;186850;6572350;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;2,004;0,;0,065;0,079;0,101;0,05;0,108;0,166;0,195;0,297;0,289;0,289;0,13;0,043;46,343;1,818;84,284999999999997;0,036;0,043;0,036;0,014;0,043;0,087;0,087;0,159;0,13;0,137;0,058;0,029;47,031;0,869;40,895000000000003;0,029;0,036;0,065;0,036;0,065;0,079;0,108;0,137;0,159;0,152;0,072;0,014;45,711;0,949;43,390999999999998;0,934;0,;0,333;0,;1,671;1,76;0,058;0,;0,;0,;1,818;0,652;0,;0,202;0,855;0,297;0,029;0,079;0,108;0,405;0,282;0,05;0,065;0,115;0,398;0,043;0,;0,014;0,;0,014;0,862;0,789;0,05;0,094;0,087;0,101;0,217;0,108;0,05;0,014;0,021;606957,547000000020489;932427,535999999963678;1,536;0,079;0,115;0,202;0,268;0,268;0,231;0,087;0,094;0,094;0,094;0,;0,;369516,509000000020023;567663,042999999946915;1,536;0,485;0,384;0,681;0,079;0,188;1,818;0,413;0,058;0,094;0,014;0,159;0,478;0,246;0,058;0,029;0,014;1,565;0,014;0,311;0,855;0,333;0,072;1,587;40031001;Fjærekilen;4003;Skien;40;Telemark;77978,209000000002561;;;
186850_6572750;186850;6572750;2,;0,;0,;0,;0,;0,;0,;2,;1,855;0,;4,677;0,;0,13;0,159;0,202;0,101;0,217;0,333;0,391;0,594;0,579;0,579;0,26;0,087;46,343;3,637;168,569999999999993;0,072;0,087;0,072;0,029;0,087;0,173;0,173;0,318;0,26;0,275;0,115;0,058;47,031;1,739;81,790999999999997;0,058;0,072;0,13;0,072;0,13;0,159;0,217;0,275;0,318;0,304;0,144;0,029;45,711;1,898;86,781999999999996;1,869;0,;0,666;0,;4,01;3,521;0,115;0,;0,;0,;3,637;1,304;0,;0,405;1,71;0,594;0,058;0,159;0,217;0,811;0,565;0,101;0,13;0,231;0,797;0,087;0,;0,029;0,;0,029;1,724;1,579;0,101;0,188;0,173;0,202;0,434;0,217;0,101;0,029;0,043;606957,547000000020489;1864855,071999999927357;3,072;0,159;0,231;0,405;0,536;0,536;0,463;0,173;0,188;0,188;0,188;0,;0,;369516,509000000020023;1135326,087000000057742;3,072;0,971;0,768;1,362;0,159;0,376;3,637;0,826;0,115;0,188;0,029;0,318;0,956;0,492;0,115;0,058;0,029;3,13;0,029;0,623;1,71;0,666;0,144;3,173;40031001;Fjærekilen;4003;Skien;40;Telemark;181949,154999999998836;;;
186850_6572850;186850;6572850;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;2,338;0,;0,065;0,079;0,101;0,05;0,108;0,166;0,195;0,297;0,289;0,289;0,13;0,043;46,343;1,818;84,284999999999997;0,036;0,043;0,036;0,014;0,043;0,087;0,087;0,159;0,13;0,137;0,058;0,029;47,031;0,869;40,895000000000003;0,029;0,036;0,065;0,036;0,065;0,079;0,108;0,137;0,159;0,152;0,072;0,014;45,711;0,949;43,390999999999998;0,934;0,;0,333;0,;2,005;1,76;0,058;0,;0,;0,;1,818;0,652;0,;0,202;0,855;0,297;0,029;0,079;0,108;0,405;0,282;0,05;0,065;0,115;0,398;0,043;0,;0,014;0,;0,014;0,862;0,789;0,05;0,094;0,087;0,101;0,217;0,108;0,05;0,014;0,021;606957,547000000020489;932427,535999999963678;1,536;0,079;0,115;0,202;0,268;0,268;0,231;0,087;0,094;0,094;0,094;0,;0,;369516,509000000020023;567663,042999999946915;1,536;0,485;0,384;0,681;0,079;0,188;1,818;0,413;0,058;0,094;0,014;0,159;0,478;0,246;0,058;0,029;0,014;1,565;0,014;0,311;0,855;0,333;0,072;1,587;40031001;Fjærekilen;4003;Skien;40;Telemark;90974,577000000004773;;;
186850_6573250;186850;6573250;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;1,002;0,;0,065;0,079;0,101;0,05;0,108;0,166;0,195;0,297;0,289;0,289;0,13;0,043;46,343;1,818;84,284999999999997;0,036;0,043;0,036;0,014;0,043;0,087;0,087;0,159;0,13;0,137;0,058;0,029;47,031;0,869;40,895000000000003;0,029;0,036;0,065;0,036;0,065;0,079;0,108;0,137;0,159;0,152;0,072;0,014;45,711;0,949;43,390999999999998;0,934;0,;0,333;0,;0,669;1,76;0,058;0,;0,;0,;1,818;0,652;0,;0,202;0,855;0,297;0,029;0,079;0,108;0,405;0,282;0,05;0,065;0,115;0,398;0,043;0,;0,014;0,;0,014;0,862;0,789;0,05;0,094;0,087;0,101;0,217;0,108;0,05;0,014;0,021;606957,547000000020489;932427,535999999963678;1,536;0,079;0,115;0,202;0,268;0,268;0,231;0,087;0,094;0,094;0,094;0,;0,;369516,509000000020023;567663,042999999946915;1,536;0,485;0,384;0,681;0,079;0,188;1,818;0,413;0,058;0,094;0,014;0,159;0,478;0,246;0,058;0,029;0,014;1,565;0,014;0,311;0,855;0,333;0,072;1,587;40031001;Fjærekilen;4003;Skien;40;Telemark;38989,103999999999360;;;
186850_6576250;186850;6576250;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40031202;Skotfoss bruk;4003;Skien;40;Telemark;0,;;;
186950_6567250;186950;6567250;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40030903;Findal;4003;Skien;40;Telemark;0,;;;
186950_6567450;186950;6567450;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40030903;Findal;4003;Skien;40;Telemark;0,;;;
186950_6567150;186950;6567150;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40030903;Findal;4003;Skien;40;Telemark;0,;;;
186950_6567550;186950;6567550;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;1,002;0,;0,12;0,08;0,045;0,04;0,085;0,182;0,251;0,342;0,291;0,302;0,131;0,028;46,299999999999997;1,908;88,366;0,068;0,034;0,034;0,011;0,04;0,091;0,114;0,165;0,131;0,165;0,045;0,028;46,093;0,937;43,192;0,051;0,045;0,011;0,028;0,045;0,091;0,137;0,177;0,16;0,137;0,085;0,;46,509999999999998;0,971;45,180999999999997;1,011;0,;0,337;0,;0,665;1,737;0,091;0,;0,;0,08;1,908;0,714;0,;0,245;0,96;0,354;0,011;0,08;0,091;0,445;0,342;0,068;0,062;0,131;0,474;0,034;0,;0,;0,011;0,011;0,965;0,811;0,08;0,125;0,068;0,114;0,165;0,148;0,034;0,017;0,051;903489,398999999975786;1461071,428000000072643;1,617;0,074;0,125;0,274;0,297;0,274;0,194;0,097;0,114;0,04;0,114;0,011;0,;359982,331999999994878;582142,856999999959953;1,617;0,474;0,371;0,765;0,137;0,16;1,908;0,548;0,045;0,102;0,011;0,154;0,417;0,211;0,102;0,051;0,011;1,657;0,011;0,405;0,811;0,365;0,074;1,668;40030903;Findal;4003;Skien;40;Telemark;38989,103999999999360;;;
186950_6568350;186950;6568350;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;1,503;0,;0,12;0,08;0,045;0,04;0,085;0,182;0,251;0,342;0,291;0,302;0,131;0,028;46,299999999999997;1,908;88,366;0,068;0,034;0,034;0,011;0,04;0,091;0,114;0,165;0,131;0,165;0,045;0,028;46,093;0,937;43,192;0,051;0,045;0,011;0,028;0,045;0,091;0,137;0,177;0,16;0,137;0,085;0,;46,509999999999998;0,971;45,180999999999997;1,011;0,;0,337;0,;1,166;1,737;0,091;0,;0,;0,08;1,908;0,714;0,;0,245;0,96;0,354;0,011;0,08;0,091;0,445;0,342;0,068;0,062;0,131;0,474;0,034;0,;0,;0,011;0,011;0,965;0,811;0,08;0,125;0,068;0,114;0,165;0,148;0,034;0,017;0,051;903489,398999999975786;1461071,428000000072643;1,617;0,074;0,125;0,274;0,297;0,274;0,194;0,097;0,114;0,04;0,114;0,011;0,;359982,331999999994878;582142,856999999959953;1,617;0,474;0,371;0,765;0,137;0,16;1,908;0,548;0,045;0,102;0,011;0,154;0,417;0,211;0,102;0,051;0,011;1,657;0,011;0,405;0,811;0,365;0,074;1,668;40030903;Findal;4003;Skien;40;Telemark;58483,656999999999243;;;
186950_6568450;186950;6568450;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;1,503;0,;0,12;0,08;0,045;0,04;0,085;0,182;0,251;0,342;0,291;0,302;0,131;0,028;46,299999999999997;1,908;88,366;0,068;0,034;0,034;0,011;0,04;0,091;0,114;0,165;0,131;0,165;0,045;0,028;46,093;0,937;43,192;0,051;0,045;0,011;0,028;0,045;0,091;0,137;0,177;0,16;0,137;0,085;0,;46,509999999999998;0,971;45,180999999999997;1,011;0,;0,337;0,;1,166;1,737;0,091;0,;0,;0,08;1,908;0,714;0,;0,245;0,96;0,354;0,011;0,08;0,091;0,445;0,342;0,068;0,062;0,131;0,474;0,034;0,;0,;0,011;0,011;0,965;0,811;0,08;0,125;0,068;0,114;0,165;0,148;0,034;0,017;0,051;903489,398999999975786;1461071,428000000072643;1,617;0,074;0,125;0,274;0,297;0,274;0,194;0,097;0,114;0,04;0,114;0,011;0,;359982,331999999994878;582142,856999999959953;1,617;0,474;0,371;0,765;0,137;0,16;1,908;0,548;0,045;0,102;0,011;0,154;0,417;0,211;0,102;0,051;0,011;1,657;0,011;0,405;0,811;0,365;0,074;1,668;40030903;Findal;4003;Skien;40;Telemark;58483,656999999999243;;;
