stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:Quay:107127,Vådalen,59.743846,7.845284,,,NSR:StopPlace:62155,,700,
NSR:Quay:107131,Rauland kyrkje,59.719163,8.001384,,,NSR:StopPlace:62159,,700,
NSR:Quay:107132,Rauland kyrkje,59.719060,8.001437,,,NSR:StopPlace:62159,,700,
NSR:Quay:107133,Tingvoll,59.698440,8.048132,,,NSR:StopPlace:62160,,700,
NSR:Quay:107134,Tingvoll,59.698886,8.047185,,,NSR:StopPlace:62160,,700,
NSR:Quay:107135,Angravli,59.750983,8.191456,,,NSR:StopPlace:62161,,700,
NSR:Quay:107136,Angravli,59.751054,8.191292,,,NSR:StopPlace:62161,,700,
NSR:Quay:107138,Nørstebø,60.127789,8.677340,,,NSR:StopPlace:62163,,700,
NSR:Quay:107139,Nørstebø,60.127683,8.677413,,,NSR:StopPlace:62163,,700,
NSR:Quay:107140,Helleberg,59.735822,9.219514,,,NSR:StopPlace:62164,,700,
NSR:Quay:107141,Helleberg,59.735665,9.217261,,,NSR:StopPlace:62164,,700,
NSR:Quay:107144,Aarlia,59.642442,9.217663,,,NSR:StopPlace:62166,,700,
NSR:Quay:107145,Aarlia,59.642562,9.217698,,,NSR:StopPlace:62166,,700,
NSR:Quay:107146,Stormo,59.618719,9.254949,,,NSR:StopPlace:62167,,700,
NSR:Quay:107147,Stormo,59.618631,9.255002,,,NSR:StopPlace:62167,,700,
NSR:Quay:107148,Graver,59.607116,9.282315,,,NSR:StopPlace:62168,,700,
NSR:Quay:107149,Graver,59.607141,9.282519,,,NSR:StopPlace:62168,,700,
NSR:Quay:107152,Verkstadvegen,59.567935,7.993881,,,NSR:StopPlace:62169,,700,
NSR:Quay:107153,Verkstadvegen,59.567750,7.994426,,,NSR:StopPlace:62169,,700,
NSR:Quay:107157,Lienfoss,59.581351,9.259586,,,NSR:StopPlace:62170,,700,
NSR:Quay:107158,Lienfoss,59.581475,9.259393,,,NSR:StopPlace:62170,,700,
NSR:Quay:107160,Veltun,59.642734,8.379875,,,NSR:StopPlace:62172,,700,
NSR:Quay:107161,Veltun,59.642816,8.379926,,,NSR:StopPlace:62172,,700,
NSR:Quay:107163,Berge,59.633259,8.398431,,,NSR:StopPlace:62174,,700,
NSR:Quay:107164,Berge,59.633088,8.398562,,,NSR:StopPlace:62174,,700,
NSR:Quay:107168,Furulund,59.694416,8.079717,,,NSR:StopPlace:62175,,700,
NSR:Quay:107169,Furulund,59.694454,8.079956,,,NSR:StopPlace:62175,,700,
NSR:Quay:107225,Heie kryss,59.657369,7.807661,,,NSR:StopPlace:20017,,700,
NSR:Quay:107243,Gravastøyl,59.636578,7.977686,,,NSR:StopPlace:62205,,700,
NSR:Quay:107315,Trollebotn snuplass,59.404302,8.723753,,,NSR:StopPlace:62231,,700,
NSR:Quay:107335,Nordbygdi,59.468336,8.581763,,,NSR:StopPlace:62238,,700,
NSR:Quay:107336,Nordbygdi,59.468397,8.581717,,,NSR:StopPlace:62238,,700,
NSR:Quay:107385,Breidablikk,59.155201,9.661317,,,NSR:StopPlace:62263,,700,
NSR:Quay:107386,Breidablikk,59.154974,9.661102,,,NSR:StopPlace:62263,,700,
NSR:Quay:107589,Straume,59.616925,8.198424,,,NSR:StopPlace:21565,,700,
NSR:Quay:107695,Surtebogsbakken,59.063292,9.618249,,,NSR:StopPlace:62461,,700,
NSR:Quay:107696,Surtebogsbakken,59.063408,9.618498,,,NSR:StopPlace:62461,,700,
NSR:Quay:107697,Surtebogen,59.060315,9.622634,,,NSR:StopPlace:62462,,700,
NSR:Quay:107698,Surtebogen,59.059995,9.624198,,,NSR:StopPlace:62462,,700,
NSR:Quay:107740,Borgestad gård,59.161999,9.652680,,,NSR:StopPlace:20891,,700,
NSR:Quay:107741,Borgestad gård,59.161933,9.652967,,,NSR:StopPlace:20891,,700,
NSR:Quay:107813,Moheim,59.124024,9.707934,,,NSR:StopPlace:20385,,700,
NSR:Quay:107890,Tudal,59.271341,9.727117,,,NSR:StopPlace:62545,,700,
NSR:Quay:107891,Tudal,59.271350,9.727578,,,NSR:StopPlace:62545,,700,
NSR:Quay:107892,Engelstad,59.265994,9.735917,,,NSR:StopPlace:62546,,700,
NSR:Quay:107893,Engelstad,59.265922,9.735869,,,NSR:StopPlace:62546,,700,
NSR:Quay:107945,Kirkebukta,58.872343,9.414846,,,NSR:StopPlace:62563,,700,
NSR:Quay:107946,Kirkebukta,58.872393,9.414948,,,NSR:StopPlace:62563,,700,
NSR:Quay:107948,Haugstranda,58.870661,9.372346,,,NSR:StopPlace:62564,,700,
NSR:Quay:108014,Nordbygdi,59.198377,8.512031,,,NSR:StopPlace:62592,,700,
NSR:Quay:108015,Nordbygdi,59.198488,8.512111,,,NSR:StopPlace:62592,,700,
NSR:Quay:108020,Løveidvegen,59.215494,9.503233,,,NSR:StopPlace:62595,,700,
NSR:Quay:108084,Langrønningen senter,58.971863,9.516402,,,NSR:StopPlace:62624,,700,
NSR:Quay:108085,Langrønningen senter,58.971916,9.516097,,,NSR:StopPlace:62624,,700,
NSR:Quay:108142,Stenger,58.946129,9.156316,,,NSR:StopPlace:62665,,700,
NSR:Quay:108143,Eskilt,58.968028,9.181319,,,NSR:StopPlace:62666,,700,
NSR:Quay:108266,Seljord sentrum,59.482183,8.622216,,,NSR:StopPlace:19862,,700,
NSR:Quay:108267,Teisberg,59.585868,8.125117,,,NSR:StopPlace:62734,,700,
NSR:Quay:108357,Aratun,59.776351,8.229956,,,NSR:StopPlace:62792,,700,
NSR:Quay:108376,Noradalsvegen,59.370306,9.176878,,,NSR:StopPlace:62805,,700,
NSR:Quay:108377,Noradalsvegen,59.370210,9.176985,,,NSR:StopPlace:62805,,700,
NSR:Quay:108378,Harkjellstaulvegen,59.712741,8.026993,,,NSR:StopPlace:62806,,700,
NSR:Quay:108379,Harkjellstaulvegen,59.712013,8.026768,,,NSR:StopPlace:62806,,700,
NSR:Quay:108451,Seljord skysstasjon,59.479969,8.633507,,,NSR:StopPlace:62572,,700,
NSR:Quay:108452,Seljord skysstasjon,59.480167,8.633752,,,NSR:StopPlace:62572,,700,
NSR:Quay:108453,Seljord skysstasjon,59.479906,8.633720,,,NSR:StopPlace:62572,,700,
NSR:Quay:108454,Seljord skysstasjon,59.480294,8.634316,,,NSR:StopPlace:62572,,700,
NSR:Quay:108455,Seljord skysstasjon,59.480052,8.634336,,,NSR:StopPlace:62572,,700,
NSR:Quay:108472,Kleivdal,59.388449,8.458440,,,NSR:StopPlace:62859,,700,
NSR:Quay:108515,Heddeli,59.482768,8.617854,,,NSR:StopPlace:62883,,700,
NSR:Quay:108522,Ramskeid,59.449056,8.562228,,,NSR:StopPlace:62887,,700,
NSR:Quay:108533,Enger,59.125961,9.690049,,,NSR:StopPlace:62893,,700,
NSR:Quay:108534,Enger,59.126594,9.689196,,,NSR:StopPlace:62893,,700,
NSR:Quay:108581,Brødlaus,59.485660,8.632735,,,NSR:StopPlace:62931,,700,
NSR:Quay:108582,Brødlaus,59.485661,8.632478,,,NSR:StopPlace:62931,,700,
NSR:Quay:108583,Granvin Kulturhus,59.481022,8.622597,,,NSR:StopPlace:62932,,700,
NSR:Quay:108584,Granvin Kulturhus,59.480750,8.623345,,,NSR:StopPlace:62932,,700,
NSR:Quay:108585,Vekanvegen,59.481361,8.629541,,,NSR:StopPlace:62933,,700,
NSR:Quay:108586,Vekanvegen,59.481100,8.628208,,,NSR:StopPlace:62933,,700,
NSR:Quay:108623,Neslandsvegen,59.696702,8.052914,,,NSR:StopPlace:59926,,700,
NSR:Quay:108638,Grimstveitvegen,59.160429,8.535221,,,NSR:StopPlace:62964,,700,
NSR:Quay:108668,Kirkeparken,59.561499,9.263124,,,NSR:StopPlace:62984,,700,
NSR:Quay:108701,Søndre Tveiten gate,59.550965,9.285228,,,NSR:StopPlace:63006,,700,
NSR:Quay:108730,Kroken skole,58.969640,9.161974,,,NSR:StopPlace:20515,,700,
NSR:Quay:108945,Rindebekken,59.659406,8.353668,,,NSR:StopPlace:63134,,700,
NSR:Quay:108985,Straumsnesvegen,59.322213,8.469381,,,NSR:StopPlace:60467,,700,
NSR:Quay:109003,Nordbøåsen,59.406132,9.025486,,,NSR:StopPlace:63159,,700,
NSR:Quay:109259,Bø vgs.,59.418130,9.061060,,,NSR:StopPlace:21161,,700,
NSR:Quay:109314,Berberg,59.250305,9.591663,,,NSR:StopPlace:63318,,700,
NSR:Quay:109315,Berberg,59.250200,9.591287,,,NSR:StopPlace:63318,,700,
NSR:Quay:109459,Jernberg,59.136211,7.992551,,,NSR:StopPlace:63421,,700,
NSR:Quay:109540,Meinstad,59.443271,8.534481,,,NSR:StopPlace:63476,,700,
NSR:Quay:109630,Hørte Furuheimvegen,59.421873,9.130430,,,NSR:StopPlace:64059,,700,
NSR:Quay:109683,Kverndalen Kongens gate,59.212099,9.607598,,,NSR:StopPlace:63545,,700,
NSR:Quay:109747,Ramberghjørnet,59.565679,9.266981,,,NSR:StopPlace:19561,,700,
NSR:Quay:109748,Toppen,59.563764,9.276860,,,NSR:StopPlace:21451,,700,
NSR:Quay:109862,Skistredet Ibsenparken,59.208428,9.608013,,,NSR:StopPlace:63642,,700,
NSR:Quay:109870,Tuvensenteret,59.566647,9.224069,,,NSR:StopPlace:21037,,700,
NSR:Quay:109871,Tuvensenteret,59.566041,9.224122,,,NSR:StopPlace:21037,,700,
NSR:Quay:110563,Varpet,59.194444,9.574427,,,NSR:StopPlace:21395,,700,
NSR:Quay:110564,Høyanlia,59.192690,9.581411,,,NSR:StopPlace:63767,,700,
NSR:Quay:110565,Høyanlia,59.193281,9.582331,,,NSR:StopPlace:63767,,700,
NSR:Quay:110633,Bjerketangen,58.896569,9.452641,,,NSR:StopPlace:63810,,700,
NSR:Quay:110698,Kåsinvegen,59.405883,9.075815,,,NSR:StopPlace:63837,,700,
NSR:Quay:110699,Breisås studentboliger,59.403322,9.069393,,,NSR:StopPlace:63838,,700,
NSR:Quay:110737,Jonsjordvegen,60.042046,8.822826,,,NSR:StopPlace:63855,,700,
NSR:Quay:110738,Jonsjordvegen,60.042068,8.822990,,,NSR:StopPlace:63855,,700,
NSR:Quay:110743,Gransherad skole Lihølen,59.693770,9.025483,,,NSR:StopPlace:63907,,700,
NSR:Quay:110835,Voll,59.127566,9.509413,,,NSR:StopPlace:21551,,700,
NSR:Quay:111124,Fossumhaugen,59.238240,9.571881,,,NSR:StopPlace:64133,,700,
NSR:Quay:34196,Dammane,59.015690,9.726800,,,NSR:StopPlace:19530,,700,
NSR:Quay:34197,Dammane,59.016514,9.724673,,,NSR:StopPlace:19530,,700,
NSR:Quay:34198,Grava,59.081147,9.683051,,,NSR:StopPlace:19539,,700,
NSR:Quay:34199,Platonsvingen,59.579416,9.268824,,,NSR:StopPlace:19527,,700,
NSR:Quay:34201,Polldalen,59.222330,9.507032,,,NSR:StopPlace:19531,,700,
NSR:Quay:34203,Pollen øvre,59.218605,9.499880,,,NSR:StopPlace:19532,,700,
NSR:Quay:34205,Pors stadion,59.151571,9.640908,,,NSR:StopPlace:19533,,700,
NSR:Quay:34206,Pors stadion,59.151401,9.641133,,,NSR:StopPlace:19533,,700,
NSR:Quay:34207,Porsgrunn porselen,59.141094,9.640272,,,NSR:StopPlace:19537,1,700,
NSR:Quay:34208,Dammen,59.043976,9.310619,,,NSR:StopPlace:19536,,700,
NSR:Quay:34209,Dammen,59.043545,9.310127,,,NSR:StopPlace:19536,,700,
NSR:Quay:34210,Porsgrunn porselen,59.142145,9.639638,,,NSR:StopPlace:19537,1,700,
NSR:Quay:34211,Porsgrunn porselen,59.141501,9.638674,,,NSR:StopPlace:19537,,700,
NSR:Quay:34212,Grava,59.081686,9.682949,,,NSR:StopPlace:19539,,700,
NSR:Quay:34217,Porsgrunn Kammerherreløkka,59.140202,9.657932,,,NSR:StopPlace:19542,,700,
NSR:Quay:34218,Porsgrunn Kammerherreløkka,59.140311,9.658144,,,NSR:StopPlace:19542,,700,
NSR:Quay:34221,Gravdalen,59.765624,7.618310,,,NSR:StopPlace:19547,,700,
NSR:Quay:34222,Gravdalen,59.765765,7.618431,,,NSR:StopPlace:19547,,700,
NSR:Quay:34223,Dammen,59.789450,9.102900,,,NSR:StopPlace:19548,,700,
NSR:Quay:34224,Portør,58.803646,9.430002,,,NSR:StopPlace:19549,,700,
NSR:Quay:34225,Prestealleen,59.110640,9.702458,,,NSR:StopPlace:19551,,700,
NSR:Quay:34226,Prestealleen,59.110701,9.702683,,,NSR:StopPlace:19551,,700,
NSR:Quay:34227,Prestsætre,59.177984,9.773742,,,NSR:StopPlace:19552,,700,
NSR:Quay:34228,Prestsætre,59.177994,9.773492,,,NSR:StopPlace:19552,,700,
NSR:Quay:34231,Rakkestad,58.968425,9.634632,,,NSR:StopPlace:19554,,700,
NSR:Quay:34232,Damsvingen,59.607900,8.198589,,,NSR:StopPlace:19555,,700,
NSR:Quay:34233,Graveveien,59.146984,8.818048,,,NSR:StopPlace:19556,,700,
NSR:Quay:34234,Damsvingen,59.607964,8.198659,,,NSR:StopPlace:19555,,700,
NSR:Quay:34235,Graveveien,59.147190,8.817819,,,NSR:StopPlace:19556,,700,
NSR:Quay:34236,Rakkestad,58.967845,9.634597,,,NSR:StopPlace:19554,,700,
NSR:Quay:34237,Rallevegen,59.428789,9.114983,,,NSR:StopPlace:19558,,700,
NSR:Quay:34238,Rallevegen,59.428938,9.114790,,,NSR:StopPlace:19558,,700,
NSR:Quay:34242,Ramberghjørnet,59.565410,9.266637,,,NSR:StopPlace:19561,,700,
NSR:Quay:34243,Ramberghjørnet,59.565384,9.266867,,,NSR:StopPlace:19561,,700,
NSR:Quay:34244,Gravli,59.250927,9.637015,,,NSR:StopPlace:19562,,700,
NSR:Quay:34246,Darrud,59.421530,9.135792,,,NSR:StopPlace:19563,,700,
NSR:Quay:34248,Darrud,59.422558,9.139056,,,NSR:StopPlace:19563,,700,
NSR:Quay:34249,Raset,59.179618,9.620657,,,NSR:StopPlace:19565,,700,
NSR:Quay:34250,Raset,59.179385,9.621357,,,NSR:StopPlace:19565,,700,
NSR:Quay:34251,Universitetet USN Rauland,59.696163,8.044149,,,NSR:StopPlace:19567,,700,
NSR:Quay:34252,Universitetet USN Rauland,59.696182,8.044043,,,NSR:StopPlace:19567,,700,
NSR:Quay:34253,Gravlisvingen,59.239719,9.642517,,,NSR:StopPlace:19568,,700,
NSR:Quay:34254,Gravlisvingen,59.239634,9.641697,,,NSR:StopPlace:19568,,700,
NSR:Quay:34255,Rauland Høgfjellshotell,59.739914,8.137472,,,NSR:StopPlace:19569,,700,
NSR:Quay:34256,Rauland Høgfjellshotell,59.739807,8.137440,,,NSR:StopPlace:19569,,700,
NSR:Quay:34257,Rauland Krossen,59.694870,8.063765,,,NSR:StopPlace:19570,,700,
NSR:Quay:34258,Rauland Krossen,59.694771,8.064010,,,NSR:StopPlace:19570,,700,
NSR:Quay:34259,Dauvi,59.520535,8.199266,,,NSR:StopPlace:19571,,700,
NSR:Quay:34260,Dauvi,59.520588,8.199195,,,NSR:StopPlace:19571,,700,
NSR:Quay:34261,Rauland industriområde,59.691096,8.062787,,,NSR:StopPlace:19572,,700,
NSR:Quay:34263,Rauland skisenter,59.722539,8.127868,,,NSR:StopPlace:19573,,700,
NSR:Quay:34264,Rauland skisenter,59.722543,8.128072,,,NSR:StopPlace:19573,,700,
NSR:Quay:34265,Grene,59.582590,9.132899,,,NSR:StopPlace:19574,,700,
NSR:Quay:34266,Grene,59.582634,9.132935,,,NSR:StopPlace:19574,,700,
NSR:Quay:34267,Raulandsgrend,59.720403,8.012265,,,NSR:StopPlace:19575,,700,
NSR:Quay:34268,Ravnåsen,59.220211,9.553736,,,NSR:StopPlace:19576,,700,
NSR:Quay:34269,Ravnåsen,59.219571,9.554061,,,NSR:StopPlace:19576,,700,
NSR:Quay:34270,Refsdal,58.902990,9.316887,,,NSR:StopPlace:19580,,700,
NSR:Quay:34272,Refsdal,58.902997,9.316613,,,NSR:StopPlace:19580,,700,
NSR:Quay:34273,Grenland Folkehøyskole,59.115550,9.684712,,,NSR:StopPlace:19581,,700,
NSR:Quay:34274,Grenland Folkehøyskole,59.115423,9.684845,,,NSR:StopPlace:19581,,700,
NSR:Quay:34275,Refsdalen,59.078850,9.068928,,,NSR:StopPlace:19582,,700,
NSR:Quay:34276,Refsdalen,59.078650,9.068735,,,NSR:StopPlace:19582,,700,
NSR:Quay:34279,Rektor Ørns gate,59.215129,9.605616,,,NSR:StopPlace:19586,,700,
NSR:Quay:34280,Rektor Ørns gate,59.213575,9.606848,,,NSR:StopPlace:19586,,700,
NSR:Quay:34283,Rekå,59.600886,9.118384,,,NSR:StopPlace:19588,,700,
NSR:Quay:34284,Rekå,59.600934,9.114516,,,NSR:StopPlace:19588,,700,
NSR:Quay:34285,Rennesund,59.120705,9.449830,,,NSR:StopPlace:19589,,700,
NSR:Quay:34286,Rennesund,59.120771,9.449715,,,NSR:StopPlace:19589,,700,
NSR:Quay:34287,Djuvet,59.596890,8.189498,,,NSR:StopPlace:19590,,700,
NSR:Quay:34288,Djuvet,59.596916,8.189587,,,NSR:StopPlace:19590,,700,
NSR:Quay:34289,Revura,59.037954,8.266960,,,NSR:StopPlace:19591,,700,
NSR:Quay:34290,Revura,59.038155,8.266898,,,NSR:StopPlace:19591,,700,
NSR:Quay:34294,Riis,59.014963,9.673537,,,NSR:StopPlace:19594,,700,
NSR:Quay:34295,Riis,59.014777,9.673676,,,NSR:StopPlace:19594,,700,
NSR:Quay:34296,Doksrød,59.256466,9.607516,,,NSR:StopPlace:19595,,700,
NSR:Quay:34297,Doksrød,59.256554,9.607430,,,NSR:StopPlace:19595,,700,
NSR:Quay:34298,Riis søndre,59.166363,9.681425,,,NSR:StopPlace:19596,,700,
NSR:Quay:34299,Riis søndre,59.166438,9.681499,,,NSR:StopPlace:19596,,700,
NSR:Quay:34300,Grindheim,59.618300,7.859838,,,NSR:StopPlace:19597,,700,
NSR:Quay:34301,Grindheim,59.618230,7.860243,,,NSR:StopPlace:19597,,700,
NSR:Quay:34307,Rindehøgda,58.896440,9.312603,,,NSR:StopPlace:19601,,700,
NSR:Quay:34308,Doktorodden,59.033222,9.717300,,,NSR:StopPlace:19600,,700,
NSR:Quay:34311,Rindehøgda,58.896944,9.313303,,,NSR:StopPlace:19601,,700,
NSR:Quay:34312,Ringsjø,58.952413,9.538413,,,NSR:StopPlace:19604,,700,
NSR:Quay:34313,Ringsjø,58.952414,9.538539,,,NSR:StopPlace:19604,,700,
NSR:Quay:34314,Doktorstykket,59.192723,9.627379,,,NSR:StopPlace:19606,,700,
NSR:Quay:34315,Doktorstykket,59.192867,9.627164,,,NSR:StopPlace:19606,,700,
NSR:Quay:34316,Grinibakkane,59.228913,9.606645,,,NSR:StopPlace:19608,,700,
NSR:Quay:34317,Ringveien,58.867250,9.391378,,,NSR:StopPlace:19607,,700,
NSR:Quay:34318,Grinibakkane,59.230785,9.606230,,,NSR:StopPlace:19608,,700,
NSR:Quay:34319,Rising,59.228687,9.599221,,,NSR:StopPlace:19609,,700,
NSR:Quay:34320,Rising,59.229476,9.598910,,,NSR:StopPlace:19609,,700,
NSR:Quay:34321,Rising terrasse,59.220802,9.604248,,,NSR:StopPlace:19610,,700,
NSR:Quay:34322,Rising terrasse,59.221902,9.604124,,,NSR:StopPlace:19610,,700,
NSR:Quay:34323,Dolhus bru,59.192491,9.440247,,,NSR:StopPlace:19611,,700,
NSR:Quay:34324,Dolhus bru,59.192545,9.440780,,,NSR:StopPlace:19611,,700,
NSR:Quay:34325,Dolhus bru,59.192751,9.440373,,,NSR:StopPlace:19611,,700,
NSR:Quay:34329,Rjukan baptistkirke,59.879281,8.600742,,,NSR:StopPlace:19614,,700,
NSR:Quay:34330,Rjukan baptistkirke,59.879184,8.601517,,,NSR:StopPlace:19614,,700,
NSR:Quay:34331,Rjukan fjellstue,59.855522,8.443469,,,NSR:StopPlace:19615,,700,
NSR:Quay:34332,Rjukan fjellstue,59.855457,8.443506,,,NSR:StopPlace:19615,,700,
NSR:Quay:34333,Grivimoen,59.414665,9.087050,,,NSR:StopPlace:19616,,700,
NSR:Quay:34334,Grivimoen,59.414646,9.087439,,,NSR:StopPlace:19616,,700,
NSR:Quay:34335,Rjukan kirke,59.879467,8.604942,,,NSR:StopPlace:19617,,700,
NSR:Quay:34336,Rjukan kirke,59.879204,8.606600,,,NSR:StopPlace:19617,,700,
NSR:Quay:34337,Dolva,59.193013,9.452711,,,NSR:StopPlace:19618,,700,
NSR:Quay:34338,Rjukan politistasjon,59.878470,8.589725,,,NSR:StopPlace:19619,,700,
NSR:Quay:34339,Dolva,59.193095,9.453070,,,NSR:StopPlace:19618,,700,
NSR:Quay:34340,Rjukan rutebilstasjon,59.877484,8.585899,,,NSR:StopPlace:19620,,700,
NSR:Quay:34342,Gromstadsvingen,58.953925,9.452660,,,NSR:StopPlace:19621,,700,
NSR:Quay:34343,Rjukan senter,59.878277,8.587607,,,NSR:StopPlace:19622,,700,
NSR:Quay:34344,Rjukan senter,59.878531,8.586060,,,NSR:StopPlace:19622,,700,
NSR:Quay:34345,Rjukan torg,59.878900,8.593495,,,NSR:StopPlace:19623,,700,
NSR:Quay:34346,Rjukan torg,59.878899,8.594734,,,NSR:StopPlace:19623,,700,
NSR:Quay:34347,Dorholt,59.285850,9.113628,,,NSR:StopPlace:19624,,700,
NSR:Quay:34348,Dorholt,59.285877,9.113856,,,NSR:StopPlace:19624,,700,
NSR:Quay:34349,Roa,59.251053,9.362476,,,NSR:StopPlace:19625,,700,
NSR:Quay:34350,Roa,59.250300,9.362792,,,NSR:StopPlace:19625,,700,
NSR:Quay:34351,Gropa,59.491529,9.290350,,,NSR:StopPlace:19626,,700,
NSR:Quay:34352,Gropa,59.491539,9.290167,,,NSR:StopPlace:19626,,700,
NSR:Quay:34353,Roe,59.467116,9.300138,,,NSR:StopPlace:19627,,700,
NSR:Quay:34354,Roe,59.467232,9.300216,,,NSR:StopPlace:19627,,700,
NSR:Quay:34355,Down Town Franklintorget,59.138518,9.643413,,,NSR:StopPlace:19633,,700,A
NSR:Quay:34356,Rognlitoppen,58.841477,9.416890,,,NSR:StopPlace:19630,,700,
NSR:Quay:34357,Rognlitoppen,58.841550,9.416946,,,NSR:StopPlace:19630,,700,
NSR:Quay:34358,Gropedalstoppen,58.930199,9.321409,,,NSR:StopPlace:19631,,700,
NSR:Quay:34359,Rognsbru,59.112508,9.433997,,,NSR:StopPlace:19632,,700,
NSR:Quay:34360,Down Town Franklintorget,59.138101,9.644255,,,NSR:StopPlace:19633,,700,B
NSR:Quay:34361,Rognsbru,59.112019,9.433321,,,NSR:StopPlace:19632,,700,
NSR:Quay:34365,Roheim kryss,59.499961,9.111789,,,NSR:StopPlace:19635,,700,
NSR:Quay:34366,Gropedalstoppen,58.930271,9.321309,,,NSR:StopPlace:19631,,700,
NSR:Quay:34367,Down Town Bymuseet,59.135806,9.640624,,,NSR:StopPlace:19637,,700,
NSR:Quay:34369,Roholt,59.323006,8.456742,,,NSR:StopPlace:19638,,700,
NSR:Quay:34370,Roholt,59.323008,8.455836,,,NSR:StopPlace:19638,,700,
NSR:Quay:34371,Rolighetsvegen,59.130596,9.630294,,,NSR:StopPlace:19639,,700,
NSR:Quay:34372,Rolighetsvegen,59.130358,9.630552,,,NSR:StopPlace:19639,,700,
NSR:Quay:34375,Romnes,59.312907,9.242853,,,NSR:StopPlace:19641,,700,
NSR:Quay:34376,Romnes,59.311535,9.243713,,,NSR:StopPlace:19641,,700,
NSR:Quay:34377,Osebrogata,59.143319,9.658683,,,NSR:StopPlace:19646,,700,
NSR:Quay:34378,Rompom,59.647995,8.192328,,,NSR:StopPlace:19643,,700,
NSR:Quay:34379,Rompom,59.647923,8.192260,,,NSR:StopPlace:19643,,700,
NSR:Quay:34380,Rorge,59.637304,8.201391,,,NSR:StopPlace:19644,,700,
NSR:Quay:34381,Grova,59.217026,8.771094,,,NSR:StopPlace:19645,,700,
NSR:Quay:34382,Rorge,59.637341,8.201546,,,NSR:StopPlace:19644,,700,
NSR:Quay:34383,Grova,59.216959,8.771513,,,NSR:StopPlace:19645,,700,
NSR:Quay:34384,Osebrogata,59.143773,9.659064,,,NSR:StopPlace:19646,,700,
NSR:Quay:34385,Rosskjenn,59.038460,8.667875,,,NSR:StopPlace:19647,,700,
NSR:Quay:34386,Rosskjenn,59.038532,8.667822,,,NSR:StopPlace:19647,,700,
NSR:Quay:34387,Grova,59.431545,8.483720,,,NSR:StopPlace:19649,,700,
NSR:Quay:34388,Rudsgrend,59.843775,8.948174,,,NSR:StopPlace:19648,,700,
NSR:Quay:34389,Grova,59.431509,8.483492,,,NSR:StopPlace:19649,,700,
NSR:Quay:34390,Drangedal 10-årige skole,59.098074,9.058535,,,NSR:StopPlace:19650,,700,
NSR:Quay:34392,Rue,59.545771,8.610513,,,NSR:StopPlace:19652,,700,
NSR:Quay:34393,Drangedal stasjon,59.096184,9.064040,,,NSR:StopPlace:19653,,700,
NSR:Quay:34394,Rue,59.545858,8.610543,,,NSR:StopPlace:19652,,700,
NSR:Quay:34395,Grovakrysset,59.217171,8.774479,,,NSR:StopPlace:19654,,700,
NSR:Quay:34396,Grovakrysset,59.217216,8.774660,,,NSR:StopPlace:19654,,700,
NSR:Quay:34397,Rue,59.889174,9.028240,,,NSR:StopPlace:19655,,700,
NSR:Quay:34400,Grundvik,59.193900,8.087992,,,NSR:StopPlace:19658,,700,
NSR:Quay:34401,Grundvik,59.193834,8.087839,,,NSR:StopPlace:19658,,700,
NSR:Quay:34402,Rugstad,59.184272,9.509061,,,NSR:StopPlace:19659,,700,
NSR:Quay:34403,Rugstad,59.184748,9.508444,,,NSR:StopPlace:19659,,700,
NSR:Quay:34404,Rugtvedt E18,59.036627,9.677128,,,NSR:StopPlace:19660,,700,
NSR:Quay:34405,Vadbakken Powerhouse,59.138362,9.630965,,,NSR:StopPlace:19661,,700,
NSR:Quay:34406,Vadbakken Powerhouse,59.138404,9.631397,,,NSR:StopPlace:19661,,700,
NSR:Quay:34407,Grungebru,59.698652,7.814820,,,NSR:StopPlace:19662,,700,
NSR:Quay:34409,Grungebru,59.698809,7.814949,,,NSR:StopPlace:19662,,700,
NSR:Quay:34410,Rugtvedtmyra sør,59.039680,9.675248,,,NSR:StopPlace:19663,,700,
NSR:Quay:34411,Rugtvedt skole,59.040016,9.673893,,,NSR:StopPlace:19664,,700,
NSR:Quay:34412,Rugtvedtmyra,59.040796,9.674527,,,NSR:StopPlace:19665,,700,
NSR:Quay:34413,Rugtvedtmyra,59.040715,9.674339,,,NSR:StopPlace:19665,,700,
NSR:Quay:34414,Drotning øvre,59.580950,7.996816,,,NSR:StopPlace:19666,,700,
NSR:Quay:34415,Drotning øvre,59.580990,7.996956,,,NSR:StopPlace:19666,,700,
NSR:Quay:34417,Grungedal E134,59.708428,7.771057,,,NSR:StopPlace:19667,,700,
NSR:Quay:34420,Rukkemo,59.711294,8.114975,,,NSR:StopPlace:19669,,700,
NSR:Quay:34421,Rukkemo,59.711317,8.115133,,,NSR:StopPlace:19669,,700,
NSR:Quay:34422,Dyrlandsdalen,59.603618,8.442484,,,NSR:StopPlace:19670,,700,
NSR:Quay:34423,Dyrlandsdalen,59.603685,8.442412,,,NSR:StopPlace:19670,,700,
NSR:Quay:34424,Grungedal kyrkje,59.723537,7.697677,,,NSR:StopPlace:19671,,700,
NSR:Quay:34425,Grungedal kyrkje,59.723415,7.697747,,,NSR:StopPlace:19671,,700,
NSR:Quay:34426,Rydland,59.113850,8.875485,,,NSR:StopPlace:19672,,700,
