Fylke,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortFylke
Hele landet,2025-01-01,Kvinner,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.4,3,6,2
Hele landet,2025-01-01,Kvinner,15-24 år,Personskader (S00-T78),"per 1000, standardisert",9.4,3,6,2
Hele landet,2025-01-01,Kvinner,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,3,6,2
Hele landet,2025-01-01,Kvinner,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,6,2
Hele landet,2025-01-01,Kvinner,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",2.4,3,6,2
Hele landet,2025-01-01,Kvinner,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.1,3,7,2
Hele landet,2025-01-01,Kvinner,25-44 år,KOLS (J44),"per 1000, standardisert",0.0,3,7,2
Hele landet,2025-01-01,Kvinner,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",9.6,3,7,2
Hele landet,2025-01-01,Kvinner,25-44 år,Personskader (S00-T78),"per 1000, standardisert",5.8,3,7,2
Hele landet,2025-01-01,Kvinner,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",0.7,3,7,2
Hele landet,2025-01-01,Kvinner,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.0,3,7,2
Hele landet,2025-01-01,Kvinner,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,3,7,2
Hele landet,2025-01-01,Kvinner,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",14.4,3,8,2
Hele landet,2025-01-01,Kvinner,45-74 år,KOLS (J44),"per 1000, standardisert",1.8,3,8,2
Hele landet,2025-01-01,Kvinner,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",27.8,3,8,2
Hele landet,2025-01-01,Kvinner,45-74 år,Personskader (S00-T78),"per 1000, standardisert",12.4,3,8,2
Hele landet,2025-01-01,Kvinner,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,3,8,2
Hele landet,2025-01-01,Kvinner,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.1,3,8,2
Hele landet,2025-01-01,Kvinner,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,3,8,2
Hele landet,2025-01-01,Kvinner,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",9.6,3,9,2
Hele landet,2025-01-01,Kvinner,45-64 år,KOLS (J44),"per 1000, standardisert",0.7,3,9,2
Hele landet,2025-01-01,Kvinner,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",23.2,3,9,2
Hele landet,2025-01-01,Kvinner,45-64 år,Personskader (S00-T78),"per 1000, standardisert",9.9,3,9,2
Hele landet,2025-01-01,Kvinner,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.0,3,9,2
Hele landet,2025-01-01,Kvinner,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,3,9,2
Hele landet,2025-01-01,Kvinner,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,3,9,2
Hele landet,2025-01-01,Kvinner,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",26.1,3,10,2
Hele landet,2025-01-01,Kvinner,65-74 år,KOLS (J44),"per 1000, standardisert",4.4,3,10,2
Hele landet,2025-01-01,Kvinner,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",39.1,3,10,2
Hele landet,2025-01-01,Kvinner,65-74 år,Personskader (S00-T78),"per 1000, standardisert",18.5,3,10,2
Hele landet,2025-01-01,Kvinner,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.3,3,10,2
Hele landet,2025-01-01,Kvinner,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.9,3,10,2
Hele landet,2025-01-01,Kvinner,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,3,10,2
Hele landet,2025-01-01,Kvinner,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",62.5,3,11,2
Hele landet,2025-01-01,Kvinner,75 år+,KOLS (J44),"per 1000, standardisert",8.5,3,11,2
Hele landet,2025-01-01,Kvinner,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",44.2,3,11,2
Hele landet,2025-01-01,Kvinner,75 år+,Personskader (S00-T78),"per 1000, standardisert",48.4,3,11,2
Hele landet,2025-01-01,Kvinner,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",11.0,3,11,2
Hele landet,2025-01-01,Kvinner,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",15.3,3,11,2
Hele landet,2025-01-01,Kvinner,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",0.7,3,11,2
Hele landet,2025-01-01,Kvinner,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",45.1,3,12,2
Hele landet,2025-01-01,Kvinner,75-79 år,KOLS (J44),"per 1000, standardisert",8.6,3,12,2
Hele landet,2025-01-01,Kvinner,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",49.3,3,12,2
Hele landet,2025-01-01,Kvinner,75-79 år,Personskader (S00-T78),"per 1000, standardisert",29.7,3,12,2
Hele landet,2025-01-01,Kvinner,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",4.9,3,12,2
Hele landet,2025-01-01,Kvinner,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",8.3,3,12,2
Hele landet,2025-01-01,Kvinner,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,3,12,2
Hele landet,2025-01-01,Kvinner,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",75.0,3,13,2
Hele landet,2025-01-01,Kvinner,80 år+,KOLS (J44),"per 1000, standardisert",8.5,3,13,2
Hele landet,2025-01-01,Kvinner,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",40.5,3,13,2
Hele landet,2025-01-01,Kvinner,80 år+,Personskader (S00-T78),"per 1000, standardisert",61.8,3,13,2
Hele landet,2025-01-01,Kvinner,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",15.4,3,13,2
Hele landet,2025-01-01,Kvinner,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",20.3,3,13,2
Hele landet,2025-01-01,Kvinner,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",0.7,3,13,2
Oslo (fylke),2025-01-01,Kjønn samlet,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",15.7,1,1,10
Oslo (fylke),2025-01-01,Kjønn samlet,Alle aldre,KOLS (J44),"per 1000, standardisert",1.3,1,1,10
Oslo (fylke),2025-01-01,Kjønn samlet,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",12.9,1,1,10
Oslo (fylke),2025-01-01,Kjønn samlet,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",12.2,1,1,10
Oslo (fylke),2025-01-01,Kjønn samlet,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",2.7,1,1,10
Oslo (fylke),2025-01-01,Kjønn samlet,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.5,1,1,10
Oslo (fylke),2025-01-01,Kjønn samlet,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,1,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",9.2,1,2,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-74 år,KOLS (J44),"per 1000, standardisert",0.6,1,2,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",10.6,1,2,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-74 år,Personskader (S00-T78),"per 1000, standardisert",8.9,1,2,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.6,1,2,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,1,2,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,1,2,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.7,1,3,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-44 år,KOLS (J44),"per 1000, standardisert",,1,3,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.1,1,3,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-44 år,Personskader (S00-T78),"per 1000, standardisert",7.5,1,3,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,1,3,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.0,1,3,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,1,3,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.6,1,4,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-24 år,KOLS (J44),"per 1000, standardisert",,1,4,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.6,1,4,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-24 år,Personskader (S00-T78),"per 1000, standardisert",8.8,1,4,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.0,1,4,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,4,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,4,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.3,1,5,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-14 år,KOLS (J44),"per 1000, standardisert",,1,5,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.1,1,5,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-14 år,Personskader (S00-T78),"per 1000, standardisert",8.5,1,5,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",2.5,1,5,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,5,10
Oslo (fylke),2025-01-01,Kjønn samlet,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.2,1,5,10
Oslo (fylke),2025-01-01,Kjønn samlet,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.1,1,6,10
Oslo (fylke),2025-01-01,Kjønn samlet,15-24 år,KOLS (J44),"per 1000, standardisert",,1,6,10
Oslo (fylke),2025-01-01,Kjønn samlet,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.4,1,6,10
Oslo (fylke),2025-01-01,Kjønn samlet,15-24 år,Personskader (S00-T78),"per 1000, standardisert",9.3,1,6,10
Oslo (fylke),2025-01-01,Kjønn samlet,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",1.3,1,6,10
Oslo (fylke),2025-01-01,Kjønn samlet,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,6,10
Oslo (fylke),2025-01-01,Kjønn samlet,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.1,1,6,10
Oslo (fylke),2025-01-01,Kjønn samlet,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.8,1,7,10
Oslo (fylke),2025-01-01,Kjønn samlet,25-44 år,KOLS (J44),"per 1000, standardisert",,1,7,10
Oslo (fylke),2025-01-01,Kjønn samlet,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",6.9,1,7,10
Oslo (fylke),2025-01-01,Kjønn samlet,25-44 år,Personskader (S00-T78),"per 1000, standardisert",6.2,1,7,10
Oslo (fylke),2025-01-01,Kjønn samlet,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",0.8,1,7,10
Oslo (fylke),2025-01-01,Kjønn samlet,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,7,10
Oslo (fylke),2025-01-01,Kjønn samlet,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,1,7,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",20.6,1,8,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-74 år,KOLS (J44),"per 1000, standardisert",,1,8,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",19.0,1,8,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-74 år,Personskader (S00-T78),"per 1000, standardisert",11.2,1,8,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.9,1,8,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.9,1,8,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,1,8,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",13.6,1,9,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-64 år,KOLS (J44),"per 1000, standardisert",0.6,1,9,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",14.9,1,9,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-64 år,Personskader (S00-T78),"per 1000, standardisert",9.2,1,9,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,1,9,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,1,9,10
Oslo (fylke),2025-01-01,Kjønn samlet,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,1,9,10
Oslo (fylke),2025-01-01,Kjønn samlet,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",38.7,1,10,10
Oslo (fylke),2025-01-01,Kjønn samlet,65-74 år,KOLS (J44),"per 1000, standardisert",,1,10,10
Oslo (fylke),2025-01-01,Kjønn samlet,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",29.8,1,10,10
Oslo (fylke),2025-01-01,Kjønn samlet,65-74 år,Personskader (S00-T78),"per 1000, standardisert",16.3,1,10,10
Oslo (fylke),2025-01-01,Kjønn samlet,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",3.4,1,10,10
Oslo (fylke),2025-01-01,Kjønn samlet,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.2,1,10,10
Oslo (fylke),2025-01-01,Kjønn samlet,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,10,10
Oslo (fylke),2025-01-01,Kjønn samlet,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",78.3,1,11,10
Oslo (fylke),2025-01-01,Kjønn samlet,75 år+,KOLS (J44),"per 1000, standardisert",8.5,1,11,10
Oslo (fylke),2025-01-01,Kjønn samlet,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",35.0,1,11,10
Oslo (fylke),2025-01-01,Kjønn samlet,75 år+,Personskader (S00-T78),"per 1000, standardisert",44.9,1,11,10
Oslo (fylke),2025-01-01,Kjønn samlet,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",14.7,1,11,10
Oslo (fylke),2025-01-01,Kjønn samlet,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",12.6,1,11,10
Oslo (fylke),2025-01-01,Kjønn samlet,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,1,11,10
Oslo (fylke),2025-01-01,Kjønn samlet,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",60.2,1,12,10
Oslo (fylke),2025-01-01,Kjønn samlet,75-79 år,KOLS (J44),"per 1000, standardisert",7.1,1,12,10
Oslo (fylke),2025-01-01,Kjønn samlet,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",36.0,1,12,10
Oslo (fylke),2025-01-01,Kjønn samlet,75-79 år,Personskader (S00-T78),"per 1000, standardisert",26.2,1,12,10
Oslo (fylke),2025-01-01,Kjønn samlet,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",6.8,1,12,10
Oslo (fylke),2025-01-01,Kjønn samlet,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",6.4,1,12,10
Oslo (fylke),2025-01-01,Kjønn samlet,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,1,12,10
Oslo (fylke),2025-01-01,Kjønn samlet,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",92.8,1,13,10
Oslo (fylke),2025-01-01,Kjønn samlet,80 år+,KOLS (J44),"per 1000, standardisert",9.6,1,13,10
Oslo (fylke),2025-01-01,Kjønn samlet,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",34.2,1,13,10
Oslo (fylke),2025-01-01,Kjønn samlet,80 år+,Personskader (S00-T78),"per 1000, standardisert",59.7,1,13,10
Oslo (fylke),2025-01-01,Kjønn samlet,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",21.0,1,13,10
Oslo (fylke),2025-01-01,Kjønn samlet,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",17.6,1,13,10
Oslo (fylke),2025-01-01,Kjønn samlet,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",0.9,1,13,10
Oslo (fylke),2025-01-01,Menn,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",18.4,2,1,10
Oslo (fylke),2025-01-01,Menn,Alle aldre,KOLS (J44),"per 1000, standardisert",1.3,2,1,10
Oslo (fylke),2025-01-01,Menn,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",11.4,2,1,10
Oslo (fylke),2025-01-01,Menn,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",12.3,2,1,10
Oslo (fylke),2025-01-01,Menn,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.0,2,1,10
Oslo (fylke),2025-01-01,Menn,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.2,2,1,10
Oslo (fylke),2025-01-01,Menn,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,2,1,10
Oslo (fylke),2025-01-01,Menn,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",11.4,2,2,10
Oslo (fylke),2025-01-01,Menn,0-74 år,KOLS (J44),"per 1000, standardisert",0.6,2,2,10
Oslo (fylke),2025-01-01,Menn,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",9.6,2,2,10
Oslo (fylke),2025-01-01,Menn,0-74 år,Personskader (S00-T78),"per 1000, standardisert",9.9,2,2,10
Oslo (fylke),2025-01-01,Menn,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.0,2,2,10
Oslo (fylke),2025-01-01,Menn,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,2,2,10
Oslo (fylke),2025-01-01,Menn,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,2,2,10
Oslo (fylke),2025-01-01,Menn,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.7,2,3,10
Oslo (fylke),2025-01-01,Menn,0-44 år,KOLS (J44),"per 1000, standardisert",,2,3,10
Oslo (fylke),2025-01-01,Menn,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.1,2,3,10
Oslo (fylke),2025-01-01,Menn,0-44 år,Personskader (S00-T78),"per 1000, standardisert",9.2,2,3,10
Oslo (fylke),2025-01-01,Menn,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.7,2,3,10
Oslo (fylke),2025-01-01,Menn,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.0,2,3,10
Oslo (fylke),2025-01-01,Menn,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.4,2,3,10
Oslo (fylke),2025-01-01,Menn,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.7,2,4,10
Oslo (fylke),2025-01-01,Menn,0-24 år,KOLS (J44),"per 1000, standardisert",,2,4,10
Oslo (fylke),2025-01-01,Menn,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.5,2,4,10
Oslo (fylke),2025-01-01,Menn,0-24 år,Personskader (S00-T78),"per 1000, standardisert",10.7,2,4,10
Oslo (fylke),2025-01-01,Menn,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.4,2,4,10
Oslo (fylke),2025-01-01,Menn,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,4,10
Oslo (fylke),2025-01-01,Menn,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,2,4,10
Oslo (fylke),2025-01-01,Menn,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.3,2,5,10
Oslo (fylke),2025-01-01,Menn,0-14 år,KOLS (J44),"per 1000, standardisert",,2,5,10
Oslo (fylke),2025-01-01,Menn,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.0,2,5,10
Oslo (fylke),2025-01-01,Menn,0-14 år,Personskader (S00-T78),"per 1000, standardisert",9.8,2,5,10
Oslo (fylke),2025-01-01,Menn,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",2.9,2,5,10
Oslo (fylke),2025-01-01,Menn,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,5,10
Oslo (fylke),2025-01-01,Menn,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.2,2,5,10
Oslo (fylke),2025-01-01,Menn,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.2,2,6,10
Oslo (fylke),2025-01-01,Menn,15-24 år,KOLS (J44),"per 1000, standardisert",,2,6,10
Oslo (fylke),2025-01-01,Menn,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.4,2,6,10
Oslo (fylke),2025-01-01,Menn,15-24 år,Personskader (S00-T78),"per 1000, standardisert",11.9,2,6,10
Oslo (fylke),2025-01-01,Menn,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",1.7,2,6,10
Oslo (fylke),2025-01-01,Menn,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,6,10
Oslo (fylke),2025-01-01,Menn,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,2,6,10
Oslo (fylke),2025-01-01,Menn,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.6,2,7,10
Oslo (fylke),2025-01-01,Menn,25-44 år,KOLS (J44),"per 1000, standardisert",,2,7,10
Oslo (fylke),2025-01-01,Menn,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",6.8,2,7,10
Oslo (fylke),2025-01-01,Menn,25-44 år,Personskader (S00-T78),"per 1000, standardisert",7.7,2,7,10
Oslo (fylke),2025-01-01,Menn,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.0,2,7,10
Oslo (fylke),2025-01-01,Menn,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,7,10
Oslo (fylke),2025-01-01,Menn,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.4,2,7,10
Oslo (fylke),2025-01-01,Menn,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",26.7,2,8,10
Oslo (fylke),2025-01-01,Menn,45-74 år,KOLS (J44),"per 1000, standardisert",,2,8,10
Oslo (fylke),2025-01-01,Menn,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",16.6,2,8,10
Oslo (fylke),2025-01-01,Menn,45-74 år,Personskader (S00-T78),"per 1000, standardisert",11.2,2,8,10
Oslo (fylke),2025-01-01,Menn,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.5,2,8,10
Oslo (fylke),2025-01-01,Menn,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.9,2,8,10
Oslo (fylke),2025-01-01,Menn,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,2,8,10
Oslo (fylke),2025-01-01,Menn,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",17.6,2,9,10
Oslo (fylke),2025-01-01,Menn,45-64 år,KOLS (J44),"per 1000, standardisert",0.7,2,9,10
Oslo (fylke),2025-01-01,Menn,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",13.0,2,9,10
Oslo (fylke),2025-01-01,Menn,45-64 år,Personskader (S00-T78),"per 1000, standardisert",9.6,2,9,10
