ssbid_250,year,populasjon
21960006558750,2004,26.0
21960006560500,2004,91.0
21960006560750,2004,108.0
21960006561000,2004,3.0
21960006561250,2004,82.0
21960006561500,2004,172.0
21960006561750,2004,73.0
21960006562000,2004,96.0
21960006562250,2004,80.0
21960006562500,2004,29.0
21960006562750,2004,26.0
21960006563000,2004,122.0
21960006563250,2004,23.0
21960006563750,2004,44.0
21960006564000,2004,171.0
21960006564250,2004,60.0
21960006564500,2004,42.0
21960006564750,2004,25.0
21960006565000,2004,87.0
21960006565250,2004,104.0
21960006565500,2004,90.0
21960006565750,2004,29.0
21960006566250,2004,19.0
21960006567750,2004,5.0
21960006568000,2004,9.0
21960006568250,2004,21.0
21960006568500,2004,4.0
21960006568750,2004,13.0
21960006569000,2004,6.0
21960006569250,2004,49.0
21960006569500,2004,14.0
21960006569750,2004,11.0
21960006570500,2004,4.0
21960006571500,2004,2.0
21960006571750,2004,2.0
21960006572000,2004,8.0
21960006572250,2004,11.0
21960006572500,2004,8.0
21960006572750,2004,10.0
21960006573750,2004,2.0
21960006574000,2004,7.0
21960006574250,2004,3.0
21960006586000,2004,6.0
21960006586250,2004,1.0
21960006586500,2004,1.0
21960006587000,2004,13.0
21960006587250,2004,9.0
21960006587500,2004,3.0
21960006587750,2004,1.0
21960006588000,2004,10.0
21962506557750,2004,93.0
21962506558000,2004,96.0
21962506558250,2004,114.0
21962506558500,2004,20.0
21962506561750,2004,12.0
21962506562000,2004,11.0
21962506562250,2004,2.0
21962506563000,2004,21.0
21962506563250,2004,57.0
21962506563500,2004,95.0
21962506563750,2004,39.0
21962506564000,2004,44.0
21962506564250,2004,35.0
21962506564500,2004,138.0
21962506564750,2004,73.0
21962506565000,2004,60.0
21962506565250,2004,71.0
21962506565500,2004,125.0
21962506565750,2004,99.0
21962506566000,2004,73.0
21962506566250,2004,55.0
21962506566750,2004,5.0
21962506567250,2004,5.0
21962506567500,2004,6.0
21962506568500,2004,1.0
21962506568750,2004,4.0
21962506569000,2004,24.0
21962506569250,2004,6.0
21962506569500,2004,51.0
21962506570000,2004,15.0
21962506570250,2004,2.0
21962506570500,2004,9.0
21962506570750,2004,3.0
21962506571250,2004,7.0
21962506571750,2004,3.0
21962506572500,2004,7.0
21962506572750,2004,5.0
21962506573250,2004,2.0
21962506574000,2004,1.0
21962506586000,2004,1.0
21962506586500,2004,18.0
21962506586750,2004,1.0
21962506587500,2004,7.0
21962506587750,2004,9.0
21965006557750,2004,107.0
21965006558000,2004,37.0
21965006563250,2004,1.0
21965006563500,2004,37.0
21965006563750,2004,75.0
21965006564000,2004,60.0
21965006564250,2004,45.0
21965006564500,2004,108.0
21965006564750,2004,67.0
21965006565000,2004,7.0
21965006565250,2004,50.0
21965006565500,2004,40.0
21965006565750,2004,13.0
21965006566000,2004,208.0
21965006566250,2004,31.0
21965006568750,2004,4.0
21965006569000,2004,7.0
21965006569250,2004,4.0
21965006569750,2004,14.0
21965006570000,2004,4.0
21965006571000,2004,4.0
21965006571250,2004,10.0
21965006572250,2004,2.0
21965006572500,2004,3.0
21965006573000,2004,2.0
21965006573500,2004,14.0
21965006573750,2004,1.0
21965006585500,2004,2.0
21965006586000,2004,5.0
21965006586500,2004,4.0
21965006587000,2004,3.0
21965006587750,2004,14.0
21965006588000,2004,16.0
21967506564000,2004,17.0
21967506564250,2004,41.0
21967506564500,2004,12.0
21967506564750,2004,26.0
21967506565750,2004,7.0
21967506566000,2004,31.0
21967506569250,2004,4.0
21967506570750,2004,12.0
21967506571250,2004,2.0
21967506571500,2004,3.0
21967506572000,2004,5.0
21967506572250,2004,2.0
21967506574500,2004,10.0
21967506574750,2004,5.0
21967506580750,2004,2.0
21967506591500,2004,1.0
21967506591750,2004,2.0
21967506592250,2004,8.0
21970006564250,2004,35.0
21970006564500,2004,4.0
21970006564750,2004,9.0
21970006568500,2004,3.0
21970006569000,2004,13.0
21970006569250,2004,13.0
21970006569500,2004,5.0
21970006570250,2004,11.0
21970006570500,2004,7.0
21970006571000,2004,1.0
21970006571250,2004,11.0
21970006574750,2004,2.0
21970006575000,2004,8.0
21970006575250,2004,9.0
21970006575750,2004,3.0
21970006580500,2004,9.0
21970006580750,2004,3.0
21970006581000,2004,3.0
21970006585000,2004,3.0
21970006585250,2004,7.0
21970006591500,2004,1.0
21972506557750,2004,1.0
21972506561500,2004,1.0
21972506561750,2004,2.0
21972506562000,2004,10.0
21972506562250,2004,29.0
21972506562500,2004,4.0
21972506564250,2004,8.0
21972506564500,2004,12.0
21972506565750,2004,6.0
21972506569250,2004,7.0
21972506569500,2004,3.0
21972506569750,2004,3.0
21972506570000,2004,16.0
21972506570250,2004,9.0
21972506571500,2004,3.0
21972506572250,2004,4.0
21972506574500,2004,3.0
21972506581000,2004,7.0
21972506581250,2004,9.0
21972506584750,2004,2.0
21972506585000,2004,16.0
21975006557500,2004,21.0
21975006557750,2004,10.0
21975006561000,2004,2.0
21975006561250,2004,20.0
21975006561500,2004,20.0
21975006561750,2004,17.0
21975006562000,2004,6.0
21975006562250,2004,3.0
21975006562500,2004,18.0
21975006563000,2004,15.0
21975006563250,2004,29.0
21975006563500,2004,5.0
21975006563750,2004,1.0
21975006564000,2004,20.0
21975006564250,2004,15.0
21975006564500,2004,3.0
21975006564750,2004,15.0
21975006565250,2004,2.0
21975006565750,2004,19.0
21975006566000,2004,2.0
21975006569500,2004,4.0
21975006570000,2004,2.0
21975006571000,2004,3.0
21975006571500,2004,1.0
21975006571750,2004,10.0
21975006572000,2004,2.0
21975006573500,2004,1.0
21975006581250,2004,1.0
21975006584000,2004,1.0
21975006584250,2004,6.0
21975006584500,2004,10.0
21975006584750,2004,6.0
21977506557000,2004,29.0
21977506557250,2004,67.0
21977506557500,2004,67.0
21977506557750,2004,18.0
21977506559750,2004,1.0
21977506560000,2004,2.0
21977506560500,2004,10.0
21977506561500,2004,2.0
21977506561750,2004,4.0
21977506562750,2004,2.0
21977506563250,2004,29.0
21977506563500,2004,43.0
21977506563750,2004,35.0
21977506564000,2004,16.0
21977506564250,2004,22.0
21977506564500,2004,16.0
21977506564750,2004,20.0
21977506565000,2004,10.0
21977506565250,2004,4.0
21977506566000,2004,7.0
21977506566250,2004,13.0
21977506570000,2004,1.0
21977506571500,2004,1.0
21977506572250,2004,2.0
21977506572500,2004,1.0
21977506581250,2004,24.0
21977506581500,2004,29.0
21977506584000,2004,3.0
21977506584500,2004,7.0
21977506584750,2004,7.0
21977506585000,2004,5.0
21977506593250,2004,1.0
21980006556750,2004,2.0
21980006557000,2004,20.0
21980006557250,2004,41.0
21980006557500,2004,17.0
21980006559250,2004,2.0
21980006559750,2004,1.0
21980006560500,2004,4.0
21980006561000,2004,3.0
21980006565250,2004,14.0
21980006566250,2004,4.0
21980006566500,2004,13.0
21980006566750,2004,4.0
21980006569750,2004,8.0
21980006572250,2004,6.0
21980006573000,2004,2.0
21980006573750,2004,2.0
21980006581250,2004,22.0
21980006581500,2004,17.0
21980006582000,2004,46.0
21980006582250,2004,102.0
21980006582500,2004,88.0
21980006582750,2004,12.0
21980006583250,2004,2.0
21980006584000,2004,4.0
21980006584250,2004,2.0
21980006584500,2004,17.0
21982506556750,2004,6.0
21982506557000,2004,10.0
21982506557250,2004,16.0
21982506557750,2004,2.0
21982506560000,2004,4.0
21982506561000,2004,5.0
21982506565250,2004,7.0
21982506565500,2004,3.0
21982506566250,2004,4.0
21982506566750,2004,15.0
21982506567000,2004,2.0
21982506567250,2004,4.0
21982506569750,2004,3.0
21982506570750,2004,2.0
21982506571000,2004,1.0
21982506573250,2004,2.0
21982506573750,2004,1.0
21982506574000,2004,2.0
21982506582000,2004,58.0
21982506582250,2004,101.0
21982506582500,2004,83.0
21982506582750,2004,53.0
21982506583000,2004,14.0
21982506584000,2004,4.0
21982506584250,2004,14.0
21982506584500,2004,3.0
21985006557250,2004,20.0
21985006557500,2004,1.0
21985006566500,2004,3.0
21985006567250,2004,2.0
21985006567500,2004,6.0
21985006567750,2004,5.0
21985006570750,2004,2.0
21985006571000,2004,3.0
21985006573750,2004,9.0
21985006575250,2004,3.0
21985006575500,2004,4.0
21985006582250,2004,9.0
21985006582500,2004,26.0
21985006583250,2004,4.0
21985006583500,2004,7.0
21985006583750,2004,7.0
21985006584000,2004,6.0
21985006584250,2004,15.0
21985006584500,2004,31.0
21987506557250,2004,7.0
21987506561250,2004,8.0
21987506562250,2004,3.0
21987506566500,2004,9.0
21987506567000,2004,11.0
21987506567250,2004,1.0
21987506567500,2004,12.0
21987506568000,2004,21.0
21987506568250,2004,9.0
21987506582250,2004,29.0
21987506582500,2004,25.0
21987506582750,2004,16.0
21987506583000,2004,2.0
21987506583500,2004,6.0
21987506584000,2004,3.0
21987506584250,2004,101.0
21987506584500,2004,42.0
21990006561250,2004,4.0
21990006562250,2004,4.0
21990006563250,2004,1.0
21990006567500,2004,13.0
21990006568000,2004,8.0
21990006568250,2004,2.0
21990006568500,2004,7.0
21990006570750,2004,2.0
21990006571250,2004,2.0
21990006573750,2004,1.0
21990006582250,2004,20.0
21990006584000,2004,8.0
21990006584250,2004,95.0
21990006584500,2004,20.0
21992506559750,2004,4.0
21992506560000,2004,7.0
21992506561250,2004,7.0
21992506563750,2004,1.0
21992506568000,2004,1.0
21992506568500,2004,3.0
21992506568750,2004,8.0
21992506569000,2004,7.0
21992506582000,2004,6.0
21992506582250,2004,87.0
21992506582500,2004,22.0
21992506583750,2004,8.0
21992506584000,2004,3.0
21992506584250,2004,11.0
21995006555000,2004,2.0
21995006557750,2004,1.0
21995006558250,2004,5.0
21995006558500,2004,7.0
21995006563750,2004,4.0
21995006569250,2004,4.0
21995006569500,2004,2.0
21995006569750,2004,1.0
21995006582000,2004,18.0
21995006582250,2004,22.0
21995006582500,2004,9.0
21995006583000,2004,2.0
21995006583500,2004,3.0
21995006583750,2004,7.0
21995006584000,2004,3.0
21995006584250,2004,2.0
21995006596000,2004,2.0
21995006596250,2004,2.0
21995006596500,2004,4.0
21997506555000,2004,3.0
21997506569250,2004,5.0
21997506570000,2004,7.0
21997506582250,2004,12.0
21997506582750,2004,39.0
21997506583000,2004,28.0
21997506583500,2004,2.0
22000006558000,2004,2.0
22000006569250,2004,3.0
22000006569750,2004,2.0
22000006570250,2004,7.0
22000006581250,2004,7.0
22000006581500,2004,20.0
22000006581750,2004,2.0
22000006582500,2004,2.0
22000006582750,2004,7.0
22000006583000,2004,26.0
22000006583250,2004,19.0
22000006583500,2004,20.0
22002506557000,2004,12.0
22002506570750,2004,10.0
22002506581000,2004,1.0
22002506581250,2004,19.0
22002506582000,2004,5.0
22002506582250,2004,3.0
22002506583000,2004,1.0
22002506583500,2004,2.0
22005006557000,2004,2.0
22005006570750,2004,9.0
22005006581000,2004,1.0
22005006581500,2004,2.0
22005006581750,2004,4.0
22005006583500,2004,10.0
22005006583750,2004,14.0
22007506562750,2004,12.0
22007506571250,2004,6.0
22007506581000,2004,6.0
22007506581500,2004,5.0
22007506581750,2004,5.0
22007506582000,2004,1.0
22007506583500,2004,13.0
22007506583750,2004,5.0
22010006559750,2004,2.0
22010006562250,2004,1.0
22010006562500,2004,2.0
22010006579750,2004,1.0
22010006580500,2004,1.0
22010006580750,2004,2.0
22010006581000,2004,1.0
22010006581250,2004,3.0
22010006581500,2004,7.0
22012506562000,2004,4.0
22012506562250,2004,3.0
22012506562500,2004,1.0
22012506571500,2004,1.0
22012506571750,2004,4.0
22012506579250,2004,1.0
22012506579750,2004,5.0
22012506580000,2004,8.0
22012506580250,2004,2.0
22012506580750,2004,2.0
22015006560500,2004,4.0
22015006561000,2004,17.0
22015006561250,2004,4.0
22015006579250,2004,7.0
22015006579500,2004,26.0
22015006579750,2004,14.0
22015006580000,2004,4.0
22015006580250,2004,1.0
22015006580500,2004,5.0
22017506561250,2004,12.0
22017506561500,2004,14.0
22017506561750,2004,7.0
22017506566500,2004,5.0
22017506571500,2004,4.0
22017506572000,2004,4.0
22017506579500,2004,2.0
22017506579750,2004,3.0
22017506580000,2004,9.0
22017506580250,2004,1.0
22017506583250,2004,1.0
22020006558500,2004,2.0
22020006560500,2004,1.0
22020006560750,2004,3.0
22020006561500,2004,4.0
22020006561750,2004,22.0
22020006563000,2004,5.0
22020006563250,2004,3.0
22020006566000,2004,8.0
22020006566500,2004,3.0
22020006566750,2004,2.0
22020006578750,2004,5.0
22020006580000,2004,8.0
22022506555750,2004,6.0
22022506561250,2004,58.0
22022506561500,2004,30.0
22022506561750,2004,16.0
22022506563500,2004,7.0
22022506564250,2004,4.0
22022506564750,2004,9.0
22022506565000,2004,11.0
22022506567000,2004,4.0
22022506567500,2004,1.0
22022506572500,2004,2.0
22022506572750,2004,4.0
22022506578500,2004,6.0
22022506578750,2004,8.0
22022506583000,2004,4.0
22025006555750,2004,5.0
22025006560750,2004,7.0
22025006561000,2004,55.0
22025006561250,2004,21.0
22025006561500,2004,5.0
22025006561750,2004,34.0
22025006562000,2004,29.0
22025006562250,2004,5.0
22025006562750,2004,11.0
22025006563000,2004,2.0
22025006563250,2004,7.0
22025006563500,2004,2.0
22025006567750,2004,3.0
22025006572500,2004,1.0
22025006578500,2004,6.0
22025006578750,2004,7.0
22025006579000,2004,10.0
22025006583000,2004,4.0
22027506560500,2004,68.0
22027506560750,2004,70.0
22027506561000,2004,11.0
22027506562000,2004,3.0
22027506563000,2004,3.0
22027506568750,2004,6.0
22027506569000,2004,1.0
22027506569500,2004,4.0
22027506578500,2004,1.0
22027506578750,2004,6.0
22027506583250,2004,3.0
22030006560500,2004,52.0
22030006560750,2004,7.0
22030006563250,2004,4.0
22030006568000,2004,1.0
22030006578750,2004,2.0
22032506559250,2004,6.0
22032506560500,2004,5.0
22032506560750,2004,3.0
22032506569250,2004,5.0
22032506571000,2004,10.0
22032506571250,2004,9.0
22032506571500,2004,3.0
22032506572000,2004,9.0
22035006558750,2004,4.0
22035006560500,2004,2.0
22035006569750,2004,8.0
22035006570500,2004,8.0
22035006570750,2004,19.0
22035006571000,2004,14.0
22035006571250,2004,9.0
22035006571500,2004,8.0
22035006571750,2004,1.0
22035006578000,2004,2.0
22035006578750,2004,4.0
22035006579000,2004,2.0
22037506560250,2004,1.0
22037506560500,2004,3.0
22037506564750,2004,4.0
22037506570000,2004,1.0
22037506570250,2004,11.0
22037506570500,2004,2.0
22037506570750,2004,2.0
22037506571000,2004,4.0
22037506571250,2004,9.0
22037506578250,2004,1.0
22037506578500,2004,2.0
22037506578750,2004,4.0
22037506579250,2004,2.0
22040006557000,2004,4.0
22040006557250,2004,3.0
22040006560250,2004,16.0
22040006560500,2004,9.0
22040006570000,2004,3.0
22040006570750,2004,6.0
22040006578250,2004,5.0
22040006578500,2004,20.0
22042506560250,2004,4.0
22042506569750,2004,1.0
22042506570000,2004,6.0
22042506570500,2004,1.0
22042506578500,2004,17.0
22045006570000,2004,9.0
22045006570250,2004,7.0
22045006578250,2004,1.0
22045006578500,2004,7.0
22045006578750,2004,6.0
22045006579000,2004,3.0
22047506561750,2004,2.0
22047506570000,2004,4.0
22047506575000,2004,1.0
22047506575500,2004,7.0
22047506576500,2004,3.0
22047506576750,2004,1.0
22047506577000,2004,2.0
22047506579000,2004,3.0
22047506579250,2004,2.0
22050006570000,2004,4.0
22050006570250,2004,2.0
22050006575250,2004,1.0
22050006576250,2004,1.0
22052506570000,2004,3.0
22052506577250,2004,4.0
22052506577500,2004,4.0
22055006570000,2004,2.0
22055006575000,2004,3.0
22057506570000,2004,1.0
22057506575250,2004,2.0
22057506577250,2004,4.0
22060006569750,2004,6.0
22060006577250,2004,11.0
22060006577500,2004,4.0
22062506575750,2004,2.0
22062506576000,2004,4.0
22062506576750,2004,3.0
22065006570000,2004,4.0
22067506570750,2004,3.0
22067506571000,2004,1.0
22072506576750,2004,6.0
22075006576500,2004,4.0
22075006576750,2004,3.0
21715006570000,2005,4.0
21720006570000,2005,3.0
21722506568750,2005,2.0
21722506570000,2005,3.0
21725006570000,2005,3.0
21760006568000,2005,3.0
21760006568250,2005,6.0
21760006568500,2005,8.0
21762506567750,2005,4.0
21762506568000,2005,11.0
21765006573500,2005,7.0
21765006587750,2005,1.0
21767506588750,2005,6.0
21767506589000,2005,9.0
21770006567250,2005,7.0
21770006573000,2005,3.0
21770006589250,2005,16.0
21772506567000,2005,7.0
21772506567250,2005,2.0
21772506567500,2005,5.0
21772506567750,2005,5.0
21772506573500,2005,4.0
21772506588000,2005,7.0
21772506588250,2005,21.0
21772506588750,2005,13.0
21772506589000,2005,1.0
21772506589500,2005,4.0
21772506589750,2005,2.0
21775006561500,2005,1.0
21775006563500,2005,2.0
21775006567500,2005,1.0
21775006587750,2005,2.0
21775006588000,2005,4.0
21775006588500,2005,1.0
21775006588750,2005,5.0
21775006589000,2005,4.0
21775006589500,2005,3.0
21777506572750,2005,2.0
21777506588250,2005,16.0
21777506588750,2005,2.0
21777506589000,2005,6.0
21777506589250,2005,2.0
21780006562500,2005,4.0
21780006565750,2005,4.0
21780006572500,2005,5.0
21780006572750,2005,8.0
21782506571500,2005,2.0
21782506572250,2005,8.0
21782506572500,2005,2.0
21785006562500,2005,2.0
21785006567000,2005,4.0
21785006572250,2005,3.0
21785006572500,2005,1.0
21785006575250,2005,4.0
21785006588250,2005,2.0
21785006591500,2005,7.0
21785006591750,2005,1.0
21787506562250,2005,4.0
21787506562500,2005,9.0
21787506566750,2005,3.0
21787506567250,2005,7.0
21787506572250,2005,2.0
21787506572500,2005,3.0
21787506577750,2005,3.0
21790006562500,2005,2.0
21790006567750,2005,7.0
21790006572000,2005,1.0
21790006572500,2005,2.0
21790006572750,2005,5.0
21792506565000,2005,2.0
21792506566750,2005,1.0
21792506567250,2005,3.0
21792506567500,2005,11.0
21792506567750,2005,1.0
21792506570750,2005,7.0
21792506572000,2005,8.0
21792506572250,2005,11.0
21792506572500,2005,1.0
21792506573000,2005,8.0
21792506573750,2005,2.0
21792506575250,2005,7.0
21792506578000,2005,2.0
21792506578250,2005,6.0
21795006564750,2005,6.0
21795006571000,2005,2.0
21795006571250,2005,6.0
21795006571750,2005,7.0
21795006572000,2005,2.0
21795006573000,2005,4.0
21795006573250,2005,1.0
21795006573750,2005,3.0
21795006574500,2005,6.0
21795006591500,2005,1.0
21797506564500,2005,7.0
21797506567250,2005,3.0
21797506571250,2005,3.0
21797506571500,2005,3.0
21797506571750,2005,5.0
21797506573750,2005,2.0
21797506574000,2005,4.0
21797506574750,2005,3.0
21797506575000,2005,7.0
21797506578000,2005,5.0
21800006564250,2005,6.0
21800006571750,2005,2.0
21800006573000,2005,4.0
21800006575250,2005,3.0
21800006578000,2005,9.0
21800006585750,2005,3.0
21800006586000,2005,1.0
21802506564000,2005,12.0
21802506566250,2005,1.0
21802506572750,2005,2.0
21802506575000,2005,6.0
21802506575250,2005,8.0
21802506576000,2005,2.0
21802506577000,2005,1.0
21802506577250,2005,4.0
21802506585250,2005,3.0
21802506585750,2005,5.0
21802506586250,2005,4.0
21805006564000,2005,2.0
21805006566250,2005,5.0
21805006571250,2005,1.0
21805006574750,2005,2.0
21805006575750,2005,2.0
21805006576000,2005,4.0
21805006576250,2005,3.0
21805006576500,2005,4.0
21805006577000,2005,6.0
21805006578250,2005,6.0
21805006585750,2005,1.0
21805006586250,2005,9.0
21807506561750,2005,9.0
21807506563250,2005,4.0
21807506563500,2005,6.0
21807506563750,2005,2.0
