region,næring (SN2007),statistikkvariabel,år,value
Tokke,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2021,71
Tokke,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2022,89
Tokke,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2023,90
Tokke,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2024,108
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2016,79
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2017,78
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2018,72
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2019,77
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2020,76
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2021,78
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2022,85
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2023,73
Tokke,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2024,74
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2016,16
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2017,13
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2018,9
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2019,14
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2020,14
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2021,12
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2022,9
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2023,9
Tokke,Transport og lagring,Sysselsatte personer etter arbeidssted,2024,9
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2016,19
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2017,22
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2018,25
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2019,16
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2020,18
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2021,22
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2022,19
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2023,20
Tokke,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2024,25
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2016,5
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2017,5
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2018,5
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2019,8
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2020,5
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2021,5
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2022,10
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2023,6
Tokke,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2024,8
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2016,0
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2017,0
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2018,0
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2019,0
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2020,0
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2021,0
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2022,0
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2023,0
Tokke,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2024,0
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2016,34
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2017,31
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2018,26
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2019,31
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2020,26
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2021,21
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2022,24
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2023,22
Tokke,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2024,21
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2016,26
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2017,26
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2018,28
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2019,27
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2020,31
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2021,38
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2022,34
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2023,42
Tokke,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2024,46
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2016,57
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2017,59
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2018,60
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2019,46
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2020,64
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2021,63
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2022,57
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2023,62
Tokke,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2024,68
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2016,108
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2017,121
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2018,116
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2019,122
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2020,116
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2021,119
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2022,124
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2023,124
Tokke,Undervisning,Sysselsatte personer etter arbeidssted,2024,126
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2016,216
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2017,217
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2018,210
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2019,221
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2020,207
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2021,219
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2022,205
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2023,212
Tokke,Helse- og sosialtjenester,Sysselsatte personer etter arbeidssted,2024,228
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2016,42
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2017,43
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2018,45
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2019,35
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2020,35
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2021,43
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2022,44
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2023,42
Tokke,Personlig tjenesteyting,Sysselsatte personer etter arbeidssted,2024,50
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2016,17
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2017,22
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2018,13
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2019,13
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2020,13
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2021,11
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2022,10
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2023,13
Tokke,Uoppgitt,Sysselsatte personer etter arbeidssted,2024,8
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2016,93
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2017,85
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2018,79
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2019,82
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2020,78
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2021,86
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2022,73
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2023,71
Vinje,"Jordbruk, skogbruk og fiske",Sysselsatte personer etter arbeidssted,2024,69
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2016,0
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2017,4
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2018,8
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2019,0
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2020,0
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2021,3
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2022,0
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2023,0
Vinje,Bergverksdrift og utvinning,Sysselsatte personer etter arbeidssted,2024,0
Vinje,Industri,Sysselsatte personer etter arbeidssted,2016,72
Vinje,Industri,Sysselsatte personer etter arbeidssted,2017,68
Vinje,Industri,Sysselsatte personer etter arbeidssted,2018,70
Vinje,Industri,Sysselsatte personer etter arbeidssted,2019,69
Vinje,Industri,Sysselsatte personer etter arbeidssted,2020,73
Vinje,Industri,Sysselsatte personer etter arbeidssted,2021,74
Vinje,Industri,Sysselsatte personer etter arbeidssted,2022,99
Vinje,Industri,Sysselsatte personer etter arbeidssted,2023,116
Vinje,Industri,Sysselsatte personer etter arbeidssted,2024,102
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2016,44
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2017,49
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2018,44
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2019,40
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2020,42
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2021,44
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2022,43
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2023,45
Vinje,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2024,44
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2016,248
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2017,249
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2018,282
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2019,259
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2020,267
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2021,281
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2022,294
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2023,272
Vinje,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2024,283
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2016,199
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2017,200
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2018,198
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2019,190
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2020,198
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2021,185
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2022,193
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2023,186
Vinje,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2024,191
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2016,70
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2017,69
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2018,71
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2019,93
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2020,94
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2021,91
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2022,85
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2023,94
Vinje,Transport og lagring,Sysselsatte personer etter arbeidssted,2024,54
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2016,108
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2017,110
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2018,98
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2019,87
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2020,84
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2021,103
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2022,87
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2023,83
Vinje,Overnattings- og serveringsvirksomhet,Sysselsatte personer etter arbeidssted,2024,94
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2016,3
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2017,6
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2018,6
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2019,3
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2020,3
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2021,9
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2022,3
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2023,3
Vinje,Informasjon og kommunikasjon,Sysselsatte personer etter arbeidssted,2024,3
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2016,12
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2017,10
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2018,10
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2019,9
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2020,11
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2021,11
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2022,10
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2023,12
Vinje,Finansiering og forsikring,Sysselsatte personer etter arbeidssted,2024,12
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2016,51
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2017,47
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2018,60
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2019,52
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2020,39
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2021,38
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2022,37
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2023,44
Vinje,"Teknisk tjenesteyting, eiendomsdrift",Sysselsatte personer etter arbeidssted,2024,40
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2016,75
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2017,66
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2018,67
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2019,76
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2020,77
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2021,73
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2022,82
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2023,82
Vinje,Forretningsmessig tjenesteyting,Sysselsatte personer etter arbeidssted,2024,76
Vinje,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2016,99
Vinje,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2017,92
Vinje,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2018,102
Vinje,"Off.adm., forsvar, sosialforsikring",Sysselsatte personer etter arbeidssted,2019,126
