Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Nissedal,2019,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",90.2312205184771
Nissedal,2019,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",74.7454265514716
Nissedal,2019,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",78.3144798684761
Nissedal,2019,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",67.1323411989532
Nissedal,2019,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2019,menn,0-74 år,Skader,"per 1000, standardisert",97.9820679465975
Nissedal,2019,menn,0-44 år,Skader,"per 1000, standardisert",118.834877340678
Nissedal,2019,menn,0-24 år,Skader,"per 1000, standardisert",124.913660232
Nissedal,2019,menn,0-14 år,Skader,"per 1000, standardisert",:
Nissedal,2019,menn,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2019,menn,25-44 år,Skader,"per 1000, standardisert",114.773823492552
Nissedal,2019,menn,45-74 år,Skader,"per 1000, standardisert",72.0693640456089
Nissedal,2019,menn,45-64 år,Skader,"per 1000, standardisert",:
Nissedal,2019,menn,65-74 år,Skader,"per 1000, standardisert",:
Nissedal,2019,menn,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2019,kvinner,0-74 år,Skader,"per 1000, standardisert",76.3995335594496
Nissedal,2019,kvinner,0-44 år,Skader,"per 1000, standardisert",76.1240817801076
Nissedal,2019,kvinner,0-24 år,Skader,"per 1000, standardisert",86.5662441516115
Nissedal,2019,kvinner,0-14 år,Skader,"per 1000, standardisert",:
Nissedal,2019,kvinner,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2019,kvinner,25-44 år,Skader,"per 1000, standardisert",64.9886164302069
Nissedal,2019,kvinner,45-74 år,Skader,"per 1000, standardisert",77.5980923613514
Nissedal,2019,kvinner,45-64 år,Skader,"per 1000, standardisert",:
Nissedal,2019,kvinner,65-74 år,Skader,"per 1000, standardisert",:
Nissedal,2019,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2020,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",90.8923895093854
Nissedal,2020,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",92.2145802188708
Nissedal,2020,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",82.0937305031663
Nissedal,2020,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",82.8323284405035
Nissedal,2020,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",81.6340162028046
Nissedal,2020,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",107.854883166459
Nissedal,2020,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",88.8982840655237
Nissedal,2020,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",85.3161209449593
Nissedal,2020,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",96.248897456906
Nissedal,2020,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2020,menn,0-74 år,Skader,"per 1000, standardisert",105.32803435603
Nissedal,2020,menn,0-44 år,Skader,"per 1000, standardisert",119.147399102962
Nissedal,2020,menn,0-24 år,Skader,"per 1000, standardisert",95.4083785383676
Nissedal,2020,menn,0-14 år,Skader,"per 1000, standardisert",114.379668521077
Nissedal,2020,menn,15-24 år,Skader,"per 1000, standardisert",66.9206644160203
Nissedal,2020,menn,25-44 år,Skader,"per 1000, standardisert",152.032938213493
Nissedal,2020,menn,45-74 år,Skader,"per 1000, standardisert",87.6758193922707
Nissedal,2020,menn,45-64 år,Skader,"per 1000, standardisert",80.4190131551303
Nissedal,2020,menn,65-74 år,Skader,"per 1000, standardisert",101.957062124229
Nissedal,2020,menn,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2020,kvinner,0-74 år,Skader,"per 1000, standardisert",76.0842513887543
Nissedal,2020,kvinner,0-44 år,Skader,"per 1000, standardisert",64.599825937157
Nissedal,2020,kvinner,0-24 år,Skader,"per 1000, standardisert",68.2872906222477
Nissedal,2020,kvinner,0-14 år,Skader,"per 1000, standardisert",53.6948850113408
Nissedal,2020,kvinner,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2020,kvinner,25-44 år,Skader,"per 1000, standardisert",61.860049801514
Nissedal,2020,kvinner,45-74 år,Skader,"per 1000, standardisert",90.1741071992869
Nissedal,2020,kvinner,45-64 år,Skader,"per 1000, standardisert",90.5163385576914
Nissedal,2020,kvinner,65-74 år,Skader,"per 1000, standardisert",89.9281081773053
Nissedal,2020,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2021,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",97.9391835968979
Nissedal,2021,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",108.19893867534
Nissedal,2021,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",120.143822350709
Nissedal,2021,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",102.775530968911
Nissedal,2021,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",152.245125203847
Nissedal,2021,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",96.256533155351
Nissedal,2021,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",86.5077820661248
Nissedal,2021,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",92.5463088723278
Nissedal,2021,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",75.1537412663272
Nissedal,2021,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2021,menn,0-74 år,Skader,"per 1000, standardisert",122.083489047857
Nissedal,2021,menn,0-44 år,Skader,"per 1000, standardisert",144.425974261388
Nissedal,2021,menn,0-24 år,Skader,"per 1000, standardisert",:
Nissedal,2021,menn,0-14 år,Skader,"per 1000, standardisert",125.291544358031
Nissedal,2021,menn,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2021,menn,25-44 år,Skader,"per 1000, standardisert",:
Nissedal,2021,menn,45-74 år,Skader,"per 1000, standardisert",95.6292376051852
Nissedal,2021,menn,45-64 år,Skader,"per 1000, standardisert",106.331613774364
Nissedal,2021,menn,65-74 år,Skader,"per 1000, standardisert",74.2165050002681
Nissedal,2021,menn,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2021,kvinner,0-74 år,Skader,"per 1000, standardisert",73.0563866529496
Nissedal,2021,kvinner,0-44 år,Skader,"per 1000, standardisert",70.8073311134615
Nissedal,2021,kvinner,0-24 år,Skader,"per 1000, standardisert",:
Nissedal,2021,kvinner,0-14 år,Skader,"per 1000, standardisert",80.7650827459645
Nissedal,2021,kvinner,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2021,kvinner,25-44 år,Skader,"per 1000, standardisert",:
Nissedal,2021,kvinner,45-74 år,Skader,"per 1000, standardisert",76.6221252625304
Nissedal,2021,kvinner,45-64 år,Skader,"per 1000, standardisert",77.1854162047727
Nissedal,2021,kvinner,65-74 år,Skader,"per 1000, standardisert",76.0535402183333
Nissedal,2021,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2022,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",85.6966332031564
Nissedal,2022,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",85.2690105753897
Nissedal,2022,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",109.7221691287
Nissedal,2022,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",117.119300903653
Nissedal,2022,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",98.7614572317251
Nissedal,2022,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",55.5702535672938
Nissedal,2022,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",85.53380816765
Nissedal,2022,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",93.1854709026832
Nissedal,2022,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",71.8545958738896
Nissedal,2022,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2022,menn,0-74 år,Skader,"per 1000, standardisert",91.050821430713
Nissedal,2022,menn,0-44 år,Skader,"per 1000, standardisert",105.793411220463
Nissedal,2022,menn,0-24 år,Skader,"per 1000, standardisert",137.725680305539
Nissedal,2022,menn,0-14 år,Skader,"per 1000, standardisert",:
Nissedal,2022,menn,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2022,menn,25-44 år,Skader,"per 1000, standardisert",66.202675075051
Nissedal,2022,menn,45-74 år,Skader,"per 1000, standardisert",73.4191588786433
Nissedal,2022,menn,45-64 år,Skader,"per 1000, standardisert",79.9898021328518
Nissedal,2022,menn,65-74 år,Skader,"per 1000, standardisert",61.2586840203472
Nissedal,2022,menn,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2022,kvinner,0-74 år,Skader,"per 1000, standardisert",80.1334132658142
Nissedal,2022,kvinner,0-44 år,Skader,"per 1000, standardisert",63.666607998217
Nissedal,2022,kvinner,0-24 år,Skader,"per 1000, standardisert",79.8071933167981
Nissedal,2022,kvinner,0-14 år,Skader,"per 1000, standardisert",:
Nissedal,2022,kvinner,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2022,kvinner,25-44 år,Skader,"per 1000, standardisert",44.6343569980661
Nissedal,2022,kvinner,45-74 år,Skader,"per 1000, standardisert",98.5062690140718
Nissedal,2022,kvinner,45-64 år,Skader,"per 1000, standardisert",107.534278255156
Nissedal,2022,kvinner,65-74 år,Skader,"per 1000, standardisert",82.9163806508603
Nissedal,2022,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2023,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",73.7918015199775
Nissedal,2023,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",73.4410176376276
Nissedal,2023,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",83.1369964021021
Nissedal,2023,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",73.7214246385232
Nissedal,2023,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",96.4444455522389
Nissedal,2023,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",63.1724004105624
Nissedal,2023,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",73.636923638635
Nissedal,2023,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",73.2373546884387
Nissedal,2023,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",74.6557498716835
Nissedal,2023,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2023,menn,0-74 år,Skader,"per 1000, standardisert",83.2675051865015
Nissedal,2023,menn,0-44 år,Skader,"per 1000, standardisert",92.968109761893
Nissedal,2023,menn,0-24 år,Skader,"per 1000, standardisert",105.238059999988
Nissedal,2023,menn,0-14 år,Skader,"per 1000, standardisert",:
Nissedal,2023,menn,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2023,menn,25-44 år,Skader,"per 1000, standardisert",80.1092480995733
Nissedal,2023,menn,45-74 år,Skader,"per 1000, standardisert",70.88931717145
Nissedal,2023,menn,45-64 år,Skader,"per 1000, standardisert",75.5663441553688
Nissedal,2023,menn,65-74 år,Skader,"per 1000, standardisert",62.1530642341364
Nissedal,2023,menn,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2023,kvinner,0-74 år,Skader,"per 1000, standardisert",64.0705605710231
Nissedal,2023,kvinner,0-44 år,Skader,"per 1000, standardisert",53.0383983039546
Nissedal,2023,kvinner,0-24 år,Skader,"per 1000, standardisert",60.0236550449172
Nissedal,2023,kvinner,0-14 år,Skader,"per 1000, standardisert",:
Nissedal,2023,kvinner,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2023,kvinner,25-44 år,Skader,"per 1000, standardisert",45.5092293915383
Nissedal,2023,kvinner,45-74 år,Skader,"per 1000, standardisert",76.4704338068219
Nissedal,2023,kvinner,45-64 år,Skader,"per 1000, standardisert",70.7396795495116
Nissedal,2023,kvinner,65-74 år,Skader,"per 1000, standardisert",86.8909773281424
Nissedal,2023,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2024,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",90.3340547305684
Nissedal,2024,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",84.1113290832776
Nissedal,2024,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",97.358687274485
Nissedal,2024,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",119.693122934135
Nissedal,2024,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",67.6106791944475
Nissedal,2024,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",69.3749997888563
Nissedal,2024,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",96.1392916137927
Nissedal,2024,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",99.6334203669183
Nissedal,2024,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",90.3587735978504
Nissedal,2024,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2024,menn,0-74 år,Skader,"per 1000, standardisert",91.6226605913368
Nissedal,2024,menn,0-44 år,Skader,"per 1000, standardisert",97.9138040213422
Nissedal,2024,menn,0-24 år,Skader,"per 1000, standardisert",107.047697370521
Nissedal,2024,menn,0-14 år,Skader,"per 1000, standardisert",132.052019252086
Nissedal,2024,menn,15-24 år,Skader,"per 1000, standardisert",74.2624203557417
Nissedal,2024,menn,25-44 år,Skader,"per 1000, standardisert",89.3252086128839
Nissedal,2024,menn,45-74 år,Skader,"per 1000, standardisert",82.5040162940504
Nissedal,2024,menn,45-64 år,Skader,"per 1000, standardisert",77.2178864275104
Nissedal,2024,menn,65-74 år,Skader,"per 1000, standardisert",91.7156462001815
Nissedal,2024,menn,75-79 år,Skader,"per 1000, standardisert",:
Nissedal,2024,kvinner,0-74 år,Skader,"per 1000, standardisert",88.83798545793
Nissedal,2024,kvinner,0-44 år,Skader,"per 1000, standardisert",69.7421287537282
Nissedal,2024,kvinner,0-24 år,Skader,"per 1000, standardisert",86.9920993628238
Nissedal,2024,kvinner,0-14 år,Skader,"per 1000, standardisert",106.587702303214
Nissedal,2024,kvinner,15-24 år,Skader,"per 1000, standardisert",:
Nissedal,2024,kvinner,25-44 år,Skader,"per 1000, standardisert",47.2027259402103
Nissedal,2024,kvinner,45-74 år,Skader,"per 1000, standardisert",110.17966116205
Nissedal,2024,kvinner,45-64 år,Skader,"per 1000, standardisert",122.374146523514
Nissedal,2024,kvinner,65-74 år,Skader,"per 1000, standardisert",88.7779371812403
Nissedal,2024,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Fyresdal,2017,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",80.4448213385872
Fyresdal,2017,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",97.4527938360524
Fyresdal,2017,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",123.343224224785
Fyresdal,2017,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",148.741040171474
Fyresdal,2017,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",90.401442313519
Fyresdal,2017,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",65.7034164674885
Fyresdal,2017,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",59.1453832948589
Fyresdal,2017,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",57.6190937528902
Fyresdal,2017,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",62.858630684952
Fyresdal,2017,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",:
Fyresdal,2017,menn,0-74 år,Skader,"per 1000, standardisert",90.0832093189068
Fyresdal,2017,menn,0-44 år,Skader,"per 1000, standardisert",114.012149947007
Fyresdal,2017,menn,0-24 år,Skader,"per 1000, standardisert",138.712334759526
Fyresdal,2017,menn,0-14 år,Skader,"per 1000, standardisert",177.016835437716
Fyresdal,2017,menn,15-24 år,Skader,"per 1000, standardisert",91.5109286951502
Fyresdal,2017,menn,25-44 år,Skader,"per 1000, standardisert",84.9482439214751
Fyresdal,2017,menn,45-74 år,Skader,"per 1000, standardisert",59.6147572108149
Fyresdal,2017,menn,45-64 år,Skader,"per 1000, standardisert",:
Fyresdal,2017,menn,65-74 år,Skader,"per 1000, standardisert",:
Fyresdal,2017,menn,75-79 år,Skader,"per 1000, standardisert",:
Fyresdal,2017,kvinner,0-74 år,Skader,"per 1000, standardisert",70.3060967215486
Fyresdal,2017,kvinner,0-44 år,Skader,"per 1000, standardisert",80.0295669044696
Fyresdal,2017,kvinner,0-24 år,Skader,"per 1000, standardisert",107.10821046349
Fyresdal,2017,kvinner,0-14 år,Skader,"per 1000, standardisert",119.712308412729
Fyresdal,2017,kvinner,15-24 år,Skader,"per 1000, standardisert",89.8072212639757
Fyresdal,2017,kvinner,25-44 år,Skader,"per 1000, standardisert",45.3100956669761
Fyresdal,2017,kvinner,45-74 år,Skader,"per 1000, standardisert",58.585120038146
Fyresdal,2017,kvinner,45-64 år,Skader,"per 1000, standardisert",:
Fyresdal,2017,kvinner,65-74 år,Skader,"per 1000, standardisert",:
Fyresdal,2017,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Fyresdal,2018,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",98.3276256437241
Fyresdal,2018,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",116.058442181611
Fyresdal,2018,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",126.276275289838
Fyresdal,2018,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",124.220153900683
Fyresdal,2018,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",128.626563159701
Fyresdal,2018,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",106.922367513931
Fyresdal,2018,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",77.0879748048077
Fyresdal,2018,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",74.9077673174546
Fyresdal,2018,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",82.4854298181575
Fyresdal,2018,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",:
Fyresdal,2018,menn,0-74 år,Skader,"per 1000, standardisert",125.568148865324
Fyresdal,2018,menn,0-44 år,Skader,"per 1000, standardisert",149.897856831049
Fyresdal,2018,menn,0-24 år,Skader,"per 1000, standardisert",181.610312066096
Fyresdal,2018,menn,0-14 år,Skader,"per 1000, standardisert",170.642266726542
Fyresdal,2018,menn,15-24 år,Skader,"per 1000, standardisert",194.626279179809
Fyresdal,2018,menn,25-44 år,Skader,"per 1000, standardisert",112.876557892558
Fyresdal,2018,menn,45-74 år,Skader,"per 1000, standardisert",95.7529295612324
Fyresdal,2018,menn,45-64 år,Skader,"per 1000, standardisert",:
Fyresdal,2018,menn,65-74 år,Skader,"per 1000, standardisert",:
Fyresdal,2018,menn,75-79 år,Skader,"per 1000, standardisert",:
Fyresdal,2018,kvinner,0-74 år,Skader,"per 1000, standardisert",69.6958746388827
Fyresdal,2018,kvinner,0-44 år,Skader,"per 1000, standardisert",81.5044380703708
Fyresdal,2018,kvinner,0-24 år,Skader,"per 1000, standardisert",70.6459708439222
Fyresdal,2018,kvinner,0-14 år,Skader,"per 1000, standardisert",77.9997828103053
Fyresdal,2018,kvinner,15-24 år,Skader,"per 1000, standardisert",61.3109222341513
Fyresdal,2018,kvinner,25-44 år,Skader,"per 1000, standardisert",100.624522033465
Fyresdal,2018,kvinner,45-74 år,Skader,"per 1000, standardisert",55.4131867334496
Fyresdal,2018,kvinner,45-64 år,Skader,"per 1000, standardisert",:
Fyresdal,2018,kvinner,65-74 år,Skader,"per 1000, standardisert",:
Fyresdal,2018,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Fyresdal,2019,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",75.5455327271566
Fyresdal,2019,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",84.6225016146961
